name	LWR	fract	aLWR	afract	taxopath
Query3038	0.6648	0.6648	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1109	0.6485	0.6485	0.9946	0.9946	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2502	0.521	0.521	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query272	0.9928	1	0.9928	1	DISTANT
Query2970	0.5166	0.5166	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1338	0.5062	0.5062	0.5062	0.5062	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query3164	0.7764	0.7764	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2572	0.4526	0.4526	0.4526	0.4526	DISTANT
Query1697	0.8771	0.8771	0.9882	0.9882	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3740	0.5178	0.5178	0.5178	0.5178	DISTANT
Query2550	0.5051	0.5051	0.5051	0.5051	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query2461	0.9341	0.9341	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1344	0.5533	0.5533	0.5533	0.5533	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query3088	0.7617	0.7617	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1453	0.5213	0.5213	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2653	0.7248	0.7256	0.7248	0.7256	DISTANT
Query1389	0.8987	0.8987	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query116	0.7521	0.7521	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1972	0.8255	0.8255	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query721	0.6312	0.6312	0.9953	0.9953	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3270	0.5331	0.5331	0.5331	0.5331	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2785	0.8015	0.8015	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1415	0.8538	0.8538	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3420	0.785	0.7851	0.785	0.7851	DISTANT
Query2271	0.801	0.801	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query658	0.5077	0.5077	0.5077	0.5077	DISTANT
Query2912	0.7273	0.7273	0.7784	0.7784	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1839	0.5666	0.5666	0.5812	0.5812	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query713	0.5392	0.5392	0.5392	0.5392	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3186	0.899	0.899	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1887	0.5924	0.5924	0.9511	0.9511	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3732	0.7167	0.7167	0.8645	0.8645	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1614	0.6005	0.6005	0.6005	0.6005	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1841	0.8244	0.8244	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1217	0.5125	0.5125	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2161	0.9884	0.9884	0.9884	0.9884	DISTANT
Query1608	1	1	1	1	DISTANT
Query3704	0.6357	0.6357	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2424	0.5748	0.5748	0.5748	0.5748	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query824	0.5145	0.5145	0.5145	0.5145	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query159	0.6407	0.6407	0.6407	0.6407	DISTANT
Query3661	0.7317	0.7317	0.7317	0.7317	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3330	0.02462	0.9998	0.02462	0.9998	DISTANT
Query1380	0.5608	0.561	0.9745	0.9749	Bacteria;Bacteroidetes
Query2072	0.8598	0.8648	0.9325	0.9379	Bacteria
Query2441	0.6707	0.6707	0.9439	0.9439	Bacteria;Bacteroidetes;Flavobacteriia
Query2285	0.638	0.638	0.9327	0.9327	Bacteria;Bacteroidetes;Flavobacteriia
Query976	0.7294	0.7294	0.8704	0.8704	Bacteria;Bacteroidetes;Flavobacteriia
Query804	0.5414	0.5414	0.9923	0.9924	Bacteria;Bacteroidetes;Flavobacteriia
Query360	0.7978	0.7978	0.9097	0.9097	Bacteria;Bacteroidetes;Flavobacteriia
Query1045	0.4839	0.4875	0.9465	0.9536	Bacteria;Bacteroidetes;Flavobacteriia
Query2232	0.7004	0.7004	0.9504	0.9504	Bacteria;Bacteroidetes
Query2482	0.9081	0.9081	0.9633	0.9633	Bacteria;Bacteroidetes
Query1622	0.9672	0.9672	0.9672	0.9672	Bacteria;Bacteroidetes
Query1900	0.9539	0.9539	0.9539	0.9539	Bacteria;Bacteroidetes
Query2344	0.9599	0.961	0.9599	0.961	Bacteria;Bacteroidetes
Query2173	0.6345	0.6345	0.9048	0.9048	Bacteria
Query1064	0.8314	0.8314	0.9191	0.9191	Bacteria
Query2593	0.7841	0.7841	0.8605	0.8605	Eukaryota;Cnidaria;Myxozoa
Query3696	0.4033	0.4033	0.4033	0.4033	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
Query1613	0.3938	0.3938	0.3938	0.3938	DISTANT
Query2777	0.4426	0.4426	0.7242	0.7242	Eukaryota;Cnidaria;Myxozoa
Query2978	0.5519	0.5519	0.5519	0.5519	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
Query2462	0.8369	0.8369	0.9171	0.9171	Eukaryota;Cnidaria;Myxozoa
