amplicon	ERR1308288	total
ERR1308288:10270.654885	1	1
ERR1308288:1027550.641999	1	1
ERR1308288:1027730.641736	1	1
ERR1308288:1027810.644336	1	1
ERR1308288:1027870.748388	1	1
ERR1308288:1027930.609820	1	1
ERR1308288:1027950.616746	1	1
ERR1308288:1027980.617875	1	1
ERR1308288:1028040.616908	1	1
ERR1308288:1028180.730697	1	1
ERR1308288:1028230.618192	1	1
ERR1308288:1028630.713498	1	1
ERR1308288:1028670.690832	1	1
ERR1308288:1028910.643208	1	1
ERR1308288:1029000.754504	1	1
ERR1308288:1029010.638802	1	1
ERR1308288:1029020.615448	1	1
ERR1308288:1029040.610760	1	1
ERR1308288:1029050.603942	1	1
ERR1308288:1029180.667027	1	1
ERR1308288:1029250.620758	1	1
ERR1308288:1029390.634753	1	1
ERR1308288:1029410.605946	1	1
ERR1308288:1029470.695268	1	1
ERR1308288:1029510.648202	1	1
ERR1308288:102960.649073	1	1
ERR1308288:1029670.680449	1	1
ERR1308288:1029820.615474	1	1
ERR1308288:102990.630592	1	1
ERR1308288:1029950.607817	1	1
ERR1308288:1029980.606936	1	1
ERR1308288:1030.684570	1	1
ERR1308288:1030050.663770	1	1
ERR1308288:1030500.674516	1	1
ERR1308288:1030590.651718	1	1
ERR1308288:1030600.630088	1	1
ERR1308288:1030740.607949	1	1
ERR1308288:1030810.628242	1	1
ERR1308288:1030860.735593	1	1
ERR1308288:1030980.618694	1	1
ERR1308288:103130.631774	1	1
ERR1308288:1031450.679358	1	1
ERR1308288:1031500.632839	1	1
ERR1308288:1031560.671018	1	1
ERR1308288:1031720.600781	1	1
ERR1308288:1031750.738529	1	1
ERR1308288:1031780.624399	1	1
ERR1308288:1031820.708395	1	1
ERR1308288:1031890.668738	1	1
ERR1308288:1032100.611130	1	1
ERR1308288:1032650.642548	1	1
ERR1308288:1032740.651822	1	1
ERR1308288:1032820.625349	1	1
ERR1308288:103300.647240	1	1
ERR1308288:1033060.708665	1	1
ERR1308288:1033240.649546	1	1
ERR1308288:103330.732472	1	1
ERR1308288:1033380.655690	1	1
ERR1308288:1033480.643013	1	1
ERR1308288:1033610.600517	1	1
ERR1308288:1033660.607621	1	1
ERR1308288:1033720.618775	1	1
ERR1308288:103380.724723	1	1
ERR1308288:1033850.629646	1	1
ERR1308288:1033860.640932	1	1
ERR1308288:1033890.609986	1	1
ERR1308288:103410.640645	1	1
ERR1308288:1034280.607455	1	1
ERR1308288:1034510.653903	1	1
ERR1308288:1034550.713698	1	1
ERR1308288:1034580.641789	1	1
ERR1308288:1034660.623313	1	1
ERR1308288:1034740.635117	1	1
ERR1308288:1034950.694658	1	1
ERR1308288:1034970.716052	1	1
ERR1308288:1035010.714734	1	1
ERR1308288:1035060.661598	1	1
ERR1308288:1035140.613574	1	1
ERR1308288:1035190.630800	1	1
ERR1308288:1035300.605238	1	1
ERR1308288:1035390.692390	1	1
ERR1308288:1035460.608649	1	1
ERR1308288:1035570.601140	1	1
ERR1308288:103560.649211	1	1
ERR1308288:1035770.716501	1	1
ERR1308288:1035950.694390	1	1
ERR1308288:1036140.631307	1	1
ERR1308288:1036170.602608	1	1
ERR1308288:103620.615340	1	1
ERR1308288:1036250.615420	1	1
ERR1308288:1036290.643641	1	1
ERR1308288:1036330.702591	1	1
ERR1308288:1036340.608721	1	1
ERR1308288:1036490.620805	1	1
ERR1308288:1036500.631123	1	1
ERR1308288:1036570.635910	1	1
ERR1308288:103660.607173	1	1
ERR1308288:103680.647778	1	1
ERR1308288:1036980.625905	1	1
ERR1308288:1037170.673870	1	1
ERR1308288:1037190.657281	1	1
ERR1308288:1037220.633395	1	1
ERR1308288:1037280.613459	1	1
ERR1308288:1037380.601916	1	1
ERR1308288:1037390.724129	1	1
ERR1308288:1037470.641296	1	1
ERR1308288:1037500.656922	1	1
ERR1308288:1037510.691983	1	1
ERR1308288:1037780.672625	1	1
ERR1308288:1037870.643157	1	1
ERR1308288:1037910.668340	1	1
ERR1308288:1038030.611499	1	1
ERR1308288:1038140.615396	1	1
ERR1308288:1038210.655123	1	1
ERR1308288:1038320.641170	1	1
ERR1308288:1038430.661980	1	1
ERR1308288:1038460.665214	1	1
ERR1308288:1038480.662379	1	1
ERR1308288:1038530.657345	1	1
ERR1308288:1038630.656488	1	1
ERR1308288:1038670.676034	1	1
ERR1308288:1038720.615928	1	1
ERR1308288:1038750.606512	1	1
ERR1308288:1038760.632267	1	1
ERR1308288:1038820.612626	1	1
ERR1308288:1038970.616909	1	1
ERR1308288:1038980.612952	1	1
ERR1308288:1039000.645540	1	1
ERR1308288:1039070.621818	1	1
ERR1308288:1039100.671044	1	1
ERR1308288:1039150.612111	1	1
ERR1308288:1039200.608083	1	1
ERR1308288:1039240.620566	1	1
ERR1308288:1039300.640128	1	1
ERR1308288:1039410.677895	1	1
ERR1308288:1039500.641772	1	1
ERR1308288:1039510.612381	1	1
ERR1308288:1039580.667440	1	1
ERR1308288:1039590.702791	1	1
ERR1308288:1039730.699371	1	1
ERR1308288:1039820.722278	1	1
ERR1308288:1039850.653198	1	1
ERR1308288:1039860.678398	1	1
ERR1308288:1040.602203	1	1
ERR1308288:1040010.606572	1	1
ERR1308288:1040070.659962	1	1
ERR1308288:1040180.605836	1	1
ERR1308288:1040230.610653	1	1
ERR1308288:1040310.681431	1	1
ERR1308288:1040320.678440	1	1
ERR1308288:1040470.606350	1	1
ERR1308288:1040650.666717	1	1
ERR1308288:104070.702612	1	1
ERR1308288:104080.654369	1	1
ERR1308288:1040810.678599	1	1
ERR1308288:1040820.695814	1	1
ERR1308288:1040830.703077	1	1
ERR1308288:1041050.618099	1	1
ERR1308288:1041120.712237	1	1
ERR1308288:1041420.638729	1	1
ERR1308288:1041450.632109	1	1
ERR1308288:1041640.621108	1	1
ERR1308288:1041650.641770	1	1
ERR1308288:1041750.664018	1	1
ERR1308288:1041880.688476	1	1
ERR1308288:104190.607629	1	1
ERR1308288:104210.618087	1	1
ERR1308288:1042110.625171	1	1
ERR1308288:1042190.670474	1	1
ERR1308288:1042210.651131	1	1
ERR1308288:1042280.700808	1	1
ERR1308288:1042390.626580	1	1
ERR1308288:1042410.603660	1	1
ERR1308288:1042440.641385	1	1
ERR1308288:1042500.682554	1	1
ERR1308288:1042570.619538	1	1
ERR1308288:1042610.605162	1	1
ERR1308288:1042810.601680	1	1
ERR1308288:104290.610236	1	1
ERR1308288:1043010.684949	1	1
ERR1308288:1043040.668789	1	1
ERR1308288:1043060.635068	1	1
ERR1308288:1043140.617340	1	1
ERR1308288:1043270.691043	1	1
ERR1308288:1043390.663718	1	1
ERR1308288:1043510.665424	1	1
ERR1308288:1043700.691484	1	1
ERR1308288:1043790.627724	1	1
ERR1308288:1043830.625989	1	1
ERR1308288:1043990.617399	1	1
ERR1308288:1044010.609435	1	1
ERR1308288:1044020.634409	1	1
ERR1308288:1044060.614576	1	1
ERR1308288:1044100.628077	1	1
ERR1308288:1044340.676141	1	1
ERR1308288:1044480.621370	1	1
ERR1308288:1044490.692987	1	1
ERR1308288:1044690.603324	1	1
ERR1308288:1044720.637439	1	1
ERR1308288:1044800.757641	1	1
ERR1308288:1044820.621304	1	1
ERR1308288:1044890.609525	1	1
ERR1308288:1044920.621440	1	1
ERR1308288:1044950.650655	1	1
ERR1308288:1045060.611689	1	1
ERR1308288:1045090.617467	1	1
ERR1308288:1045140.644388	1	1
ERR1308288:1045280.610342	1	1
ERR1308288:1045340.649030	1	1
ERR1308288:1045350.651060	1	1
ERR1308288:1045400.623547	1	1
ERR1308288:1045660.620630	1	1
ERR1308288:1045700.605349	1	1
ERR1308288:1045710.620430	1	1
ERR1308288:1045730.735187	1	1
ERR1308288:1045760.716756	1	1
ERR1308288:1045830.618552	1	1
ERR1308288:1045930.631915	1	1
ERR1308288:1046000.717624	1	1
ERR1308288:10460.614510	1	1
ERR1308288:1046070.637403	1	1
ERR1308288:1046290.635364	1	1
ERR1308288:104630.625277	1	1
ERR1308288:1046540.613945	1	1
ERR1308288:1046600.646871	1	1
ERR1308288:1046870.637153	1	1
ERR1308288:1046910.612114	1	1
ERR1308288:1047060.651036	1	1
ERR1308288:1047090.619906	1	1
ERR1308288:1047270.605076	1	1
ERR1308288:1047300.667770	1	1
ERR1308288:1047380.617846	1	1
ERR1308288:104740.664286	1	1
ERR1308288:1047470.642143	1	1
ERR1308288:1047480.739812	1	1
ERR1308288:1047500.663528	1	1
ERR1308288:1047630.626955	1	1
ERR1308288:1048040.659081	1	1
ERR1308288:1048060.615434	1	1
ERR1308288:1048200.642939	1	1
ERR1308288:1048250.717424	1	1
ERR1308288:1048300.686644	1	1
ERR1308288:1048370.655924	1	1
ERR1308288:1048420.665367	1	1
ERR1308288:1048460.704923	1	1
ERR1308288:104850.630182	1	1
ERR1308288:1048660.645772	1	1
ERR1308288:1048710.706826	1	1
ERR1308288:1048720.641037	1	1
ERR1308288:1048880.700141	1	1
ERR1308288:1048890.624348	1	1
ERR1308288:1048910.668544	1	1
ERR1308288:1049060.653471	1	1
ERR1308288:1049110.623690	1	1
ERR1308288:1049120.634813	1	1
ERR1308288:1049190.652401	1	1
ERR1308288:1049230.611716	1	1
ERR1308288:1049260.612243	1	1
ERR1308288:1049370.659828	1	1
ERR1308288:1049520.658035	1	1
ERR1308288:1049540.631163	1	1
ERR1308288:1049610.628033	1	1
ERR1308288:1049660.625263	1	1
ERR1308288:1049690.675396	1	1
ERR1308288:104970.622433	1	1
ERR1308288:1049840.670274	1	1
ERR1308288:1049900.618547	1	1
ERR1308288:1050010.619611	1	1
ERR1308288:1050130.659462	1	1
ERR1308288:1050160.627255	1	1
ERR1308288:105020.605216	1	1
ERR1308288:1050280.607800	1	1
ERR1308288:1050310.614343	1	1
ERR1308288:1050420.629030	1	1
ERR1308288:1050500.629034	1	1
ERR1308288:1050570.666562	1	1
ERR1308288:1050600.634719	1	1
ERR1308288:1050620.620082	1	1
ERR1308288:1050760.634744	1	1
ERR1308288:1050790.720568	1	1
ERR1308288:1051110.678787	1	1
ERR1308288:1051170.644971	1	1
ERR1308288:1051210.662723	1	1
ERR1308288:1051220.666266	1	1
ERR1308288:105130.604496	1	1
ERR1308288:1051320.600745	1	1
ERR1308288:1051430.632702	1	1
ERR1308288:1051440.614338	1	1
ERR1308288:1051680.674172	1	1
ERR1308288:1051760.710670	1	1
ERR1308288:1051790.623023	1	1
ERR1308288:1051800.664524	1	1
ERR1308288:1051910.629611	1	1
ERR1308288:1052110.681459	1	1
ERR1308288:1052170.680871	1	1
ERR1308288:1052360.609637	1	1
ERR1308288:1052430.627899	1	1
ERR1308288:1052500.611758	1	1
ERR1308288:1052510.679482	1	1
ERR1308288:1052730.649731	1	1
ERR1308288:1052830.610316	1	1
ERR1308288:1052900.616173	1	1
ERR1308288:1052920.677563	1	1
ERR1308288:10530.669718	1	1
ERR1308288:105310.603834	1	1
ERR1308288:1053120.624629	1	1
ERR1308288:1053180.647944	1	1
ERR1308288:1053210.601979	1	1
ERR1308288:1053230.642863	1	1
ERR1308288:1053240.619598	1	1
ERR1308288:105350.640716	1	1
ERR1308288:1053570.603099	1	1
ERR1308288:1053830.643105	1	1
ERR1308288:1053870.618212	1	1
ERR1308288:1053910.643230	1	1
ERR1308288:1053960.665475	1	1
ERR1308288:1054030.644080	1	1
ERR1308288:1054150.650031	1	1
ERR1308288:1054270.681778	1	1
ERR1308288:1054300.664247	1	1
ERR1308288:1054330.640750	1	1
ERR1308288:1054530.658293	1	1
ERR1308288:1054610.604428	1	1
ERR1308288:1054680.601258	1	1
ERR1308288:1054710.717917	1	1
ERR1308288:1055060.706417	1	1
ERR1308288:1055160.612643	1	1
ERR1308288:1055250.612330	1	1
ERR1308288:1055290.671111	1	1
ERR1308288:1055340.634338	1	1
ERR1308288:1055350.630269	1	1
ERR1308288:1055360.606544	1	1
ERR1308288:1055410.637115	1	1
ERR1308288:1055420.602896	1	1
ERR1308288:1055490.683997	1	1
ERR1308288:105560.634856	1	1
ERR1308288:1055640.701900	1	1
ERR1308288:1055700.648972	1	1
ERR1308288:1055850.711163	1	1
ERR1308288:1056140.617164	1	1
ERR1308288:1056150.684018	1	1
ERR1308288:1056200.609633	1	1
ERR1308288:105650.650862	1	1
ERR1308288:1056660.684456	1	1
ERR1308288:105670.673995	1	1
ERR1308288:1056750.634517	1	1
ERR1308288:1056770.620601	1	1
ERR1308288:105680.619191	1	1
ERR1308288:1057210.639066	1	1
ERR1308288:1057270.648010	1	1
ERR1308288:1057350.608715	1	1
ERR1308288:1057510.685357	1	1
ERR1308288:1057590.673179	1	1
ERR1308288:1057710.610099	1	1
ERR1308288:1057870.630278	1	1
ERR1308288:1058020.615512	1	1
ERR1308288:1058100.618399	1	1
ERR1308288:1058130.687114	1	1
ERR1308288:1058440.658228	1	1
ERR1308288:1058450.613484	1	1
ERR1308288:1058500.613599	1	1
ERR1308288:1058510.658814	1	1
ERR1308288:1058580.670323	1	1
ERR1308288:1058740.661701	1	1
ERR1308288:1058900.666704	1	1
ERR1308288:1059020.633800	1	1
ERR1308288:1059030.629523	1	1
ERR1308288:1059090.724679	1	1
ERR1308288:1059170.676942	1	1
ERR1308288:1059470.624145	1	1
ERR1308288:1059720.730959	1	1
ERR1308288:1059750.716933	1	1
ERR1308288:1059770.708492	1	1
ERR1308288:1059820.606060	1	1
ERR1308288:1059890.702031	1	1
ERR1308288:1059970.651794	1	1
ERR1308288:1059990.614431	1	1
ERR1308288:1060100.639548	1	1
ERR1308288:106010.640786	1	1
ERR1308288:1060320.646400	1	1
ERR1308288:1060430.716475	1	1
ERR1308288:1060470.637503	1	1
ERR1308288:1060480.669290	1	1
ERR1308288:1060570.639349	1	1
ERR1308288:1060590.627962	1	1
ERR1308288:1060770.699274	1	1
ERR1308288:1060820.615746	1	1
ERR1308288:1060910.655397	1	1
ERR1308288:1061010.609252	1	1
ERR1308288:1061040.600923	1	1
ERR1308288:1061090.638627	1	1
ERR1308288:1061120.672216	1	1
ERR1308288:1061190.729656	1	1
ERR1308288:106120.627565	1	1
ERR1308288:1061310.638908	1	1
ERR1308288:1061320.615764	1	1
ERR1308288:1061330.679078	1	1
ERR1308288:1061350.657904	1	1
ERR1308288:1061420.708664	1	1
ERR1308288:1061490.630204	1	1
ERR1308288:1061550.665736	1	1
ERR1308288:1061650.674122	1	1
ERR1308288:1061770.612599	1	1
ERR1308288:1061910.617080	1	1
ERR1308288:1061920.601682	1	1
ERR1308288:1062000.688278	1	1
ERR1308288:1062030.672370	1	1
ERR1308288:1062090.620315	1	1
ERR1308288:106220.663235	1	1
ERR1308288:1062360.676434	1	1
ERR1308288:106240.609643	1	1
ERR1308288:1062410.665458	1	1
ERR1308288:1062470.619832	1	1
ERR1308288:1062490.618931	1	1
ERR1308288:1062510.670984	1	1
ERR1308288:1062590.613714	1	1
ERR1308288:1062640.615413	1	1
ERR1308288:1062670.624612	1	1
ERR1308288:1062790.759803	1	1
ERR1308288:1062820.629617	1	1
ERR1308288:1062970.626321	1	1
ERR1308288:106310.629033	1	1
ERR1308288:1063180.612123	1	1
ERR1308288:1063240.605999	1	1
ERR1308288:1063310.734815	1	1
ERR1308288:1063380.677010	1	1
ERR1308288:1063430.602250	1	1
ERR1308288:1063480.623548	1	1
ERR1308288:1063650.609451	1	1
ERR1308288:1063820.622134	1	1
ERR1308288:1063840.707209	1	1
ERR1308288:1063920.609848	1	1
ERR1308288:1063980.647706	1	1
ERR1308288:1063990.629729	1	1
ERR1308288:1064020.654850	1	1
ERR1308288:1064050.625520	1	1
ERR1308288:1064510.616606	1	1
ERR1308288:1064590.625794	1	1
ERR1308288:1064950.609108	1	1
ERR1308288:1065030.624228	1	1
ERR1308288:1065060.647564	1	1
ERR1308288:1065170.626547	1	1
ERR1308288:106520.669845	1	1
ERR1308288:1065230.742512	1	1
ERR1308288:1065400.603956	1	1
ERR1308288:1065430.675683	1	1
ERR1308288:1065480.664782	1	1
ERR1308288:1065750.610394	1	1
ERR1308288:1065810.664913	1	1
ERR1308288:106600.641516	1	1
ERR1308288:106610.635292	1	1
ERR1308288:1066160.605036	1	1
ERR1308288:1066210.651594	1	1
ERR1308288:1066260.670906	1	1
ERR1308288:1066290.601288	1	1
ERR1308288:1066300.680518	1	1
ERR1308288:1066370.722689	1	1
ERR1308288:1066380.688577	1	1
ERR1308288:1066390.613703	1	1
ERR1308288:1066440.629302	1	1
ERR1308288:1066620.708418	1	1
ERR1308288:1066630.619663	1	1
ERR1308288:1067050.604764	1	1
ERR1308288:1067140.627484	1	1
ERR1308288:1067190.618729	1	1
ERR1308288:1067270.679440	1	1
ERR1308288:1067300.680241	1	1
