amplicon	linearized.dereplicate_ERR1308288.merged.fastq	total
ERR1308288:::102795:0:0:0:0.616746	1	1
ERR1308288:::102798:0:0:0:0.617875	1	1
ERR1308288:::102804:0:0:0:0.616908	1	1
ERR1308288:::102818:0:0:0:0.730697	1	1
ERR1308288:::102823:0:0:0:0.618192	1	1
ERR1308288:::102863:0:0:0:0.713498	1	1
ERR1308288:::102867:0:0:0:0.690832	1	1
ERR1308288:::102891:0:0:0:0.643208	1	1
ERR1308288:::102900:0:0:0:0.754504	1	1
ERR1308288:::102901:0:0:0:0.638802	1	1
ERR1308288:::102902:0:0:0:0.615448	1	1
ERR1308288:::102904:0:0:0:0.610760	1	1
ERR1308288:::102905:0:0:0:0.603942	1	1
ERR1308288:::102918:0:0:0:0.667027	1	1
ERR1308288:::102925:0:0:0:0.620758	1	1
ERR1308288:::102939:0:0:0:0.634753	1	1
ERR1308288:::102941:0:0:0:0.605946	1	1
ERR1308288:::102947:0:0:0:0.695268	1	1
ERR1308288:::102951:0:0:0:0.648202	1	1
ERR1308288:::10296:0:0:0:0.649073	1	1
ERR1308288:::102967:0:0:0:0.680449	1	1
ERR1308288:::102982:0:0:0:0.615474	1	1
ERR1308288:::10299:0:0:0:0.630592	1	1
ERR1308288:::102995:0:0:0:0.607817	1	1
ERR1308288:::102998:0:0:0:0.606936	1	1
ERR1308288:::103:0:0:0:0.684570	1	1
ERR1308288:::103005:0:0:0:0.663770	1	1
ERR1308288:::103050:0:0:0:0.674516	1	1
ERR1308288:::103059:0:0:0:0.651718	1	1
ERR1308288:::103060:0:0:0:0.630088	1	1
ERR1308288:::103074:0:0:0:0.607949	1	1
ERR1308288:::103081:0:0:0:0.628242	1	1
ERR1308288:::103086:0:0:0:0.735593	1	1
ERR1308288:::103098:0:0:0:0.618694	1	1
ERR1308288:::10313:0:0:0:0.631774	1	1
ERR1308288:::103145:0:0:0:0.679358	1	1
ERR1308288:::103150:0:0:0:0.632839	1	1
ERR1308288:::103156:0:0:0:0.671018	1	1
ERR1308288:::103172:0:0:0:0.600781	1	1
ERR1308288:::103175:0:0:0:0.738529	1	1
ERR1308288:::103178:0:0:0:0.624399	1	1
ERR1308288:::103182:0:0:0:0.708395	1	1
