OTU	ERR1308288	classification
ERR1308288:1319860.657724	4	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa montana
ERR1308288:1320330.666460	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:1330320.679500	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1332100.714761	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata formosae
ERR1308288:1344800.695869	4	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1308288:1363140.695409	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1381190.617329	4	Eukaryota;Mollusca;Polyplacophora;Neoloricata;Chitonidae;Acanthopleura;Acanthopleura loochooana
ERR1308288:1383800.661860	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila haleakalae
ERR1308288:1508670.678364	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1527990.641370	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1528800.651127	4	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus ninapo
ERR1308288:1770780.719601	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1811690.707935	4	Eukaryota;Nemertea;Enopla;Monostilifera;Emplectonematidae;Nemertopsis;Nemertopsis tetraclitophila
ERR1308288:1837150.609798	4	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila tsacasi
ERR1308288:1870880.653086	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:191180.663181	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:1930230.620919	4	Eukaryota;Mollusca;Gastropoda;Camaenidae;Amphidromus;Amphidromus inversus
ERR1308288:1965600.658727	4	Eukaryota;Mollusca;Bivalvia;Veneroida;Cardiidae;Acanthocardia;Acanthocardia tuberculata
ERR1308288:2007560.657017	4	Eukaryota;Chordata;Ascidiacea;Enterogona;Corellidae;Rhodosoma;Rhodosoma turcicum
ERR1308288:202270.610253	4	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Thermocyclops;Thermocyclops oithonoides
ERR1308288:2050240.682537	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina
ERR1308288:2075440.600483	4	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR1308288:2086970.641533	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes harrisoni
ERR1308288:2110310.724121	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lohora;Lohora imitatrix
ERR1308288:214880.629357	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:218690.761146	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:2202560.656916	4	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1308288:2288920.639642	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:233080.608928	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2350450.668933	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2402350.738427	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:2444110.652603	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:2451550.672632	4	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:2454320.645890	4	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Thermocyclops;Thermocyclops crassus
ERR1308288:245530.600573	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata formosae
ERR1308288:253370.626617	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes eupunctus
ERR1308288:2674390.710796	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:2772330.650217	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2833350.607751	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:313220.693861	4	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:3691720.707888	4	Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina
ERR1308288:3849180.612370	4	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1308288:4673970.610142	4	Eukaryota;Arthropoda;Arachnida;Araneae;Cybaeidae;Cybaeus;Cybaeus hesper
ERR1308288:1000390.675647	3	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
ERR1308288:101540.645407	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:1019520.631793	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1308288:1045060.611689	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
ERR1308288:1046600.646871	3	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Lispe;Lispe orientalis
ERR1308288:1049610.628033	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:1076940.725455	3	Eukaryota;Chordata;Ascidiacea;Enterogona;Corellidae;Rhodosoma;Rhodosoma turcicum
ERR1308288:10780.658512	3	Eukaryota;Porifera;Demospongiae;Astrophorida;Geodiidae;Geodia;Geodia papyracea
ERR1308288:1142060.619305	3	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Ameroseiidae;Neocypholaelaps;Neocypholaelaps apicola
ERR1308288:1150500.636340	3	Eukaryota;Mollusca;Gastropoda;Vertiginidae;Vertigo;Vertigo pusilla
ERR1308288:1158670.672558	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Protostrongylidae;Protostrongylus;Protostrongylus rufescens
ERR1308288:1159240.604264	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Parides;Parides vertumnus
ERR1308288:116760.617914	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1220630.628189	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1308288:122440.646947	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:1226160.624332	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1308288:1229080.699807	3	Eukaryota;Chordata;Testudines;Kinosternidae;Sternotherus;Sternotherus carinatus
ERR1308288:1242920.685022	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1243240.745059	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Haemadipsa;Haemadipsa montana
ERR1308288:1247530.631860	3	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1308288:1291180.616889	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Mactridae;Lutraria;Lutraria rhynchaena
ERR1308288:1294350.697171	3	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1308288:1310280.674171	3	Eukaryota;Cnidaria;Scyphozoa;Stauromedusae;Lucernariidae;Haliclystus;Haliclystus sanjuanensis
ERR1308288:1322890.647787	3	Eukaryota;Nematoda;Chromadorea;Ascaridida;Ascarididae;Baylisascaris;Baylisascaris ailuri
ERR1308288:1331490.678906	3	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1308288:1374480.612576	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes shoupi
ERR1308288:1394710.749668	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila asahinai
ERR1308288:1408200.659774	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:1409340.600438	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Phortica;Phortica sexpunctata
ERR1308288:1446430.696548	3	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Dermacentor;Dermacentor niveus
ERR1308288:1450000.690545	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Haematopinidae;Haematopinus;Haematopinus asini
ERR1308288:1455030.666184	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:1476030.727644	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:1486600.614061	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1308288:149430.646534	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata formosae
ERR1308288:1519660.627571	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1556510.619599	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:157160.712620	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1597210.608760	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Nephtheidae;Scleronephthya;Scleronephthya gracillimum
ERR1308288:1602250.672840	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Suberitidae;Terpios;Terpios hoshinota
ERR1308288:1609550.735052	3	Eukaryota;Mollusca;Gastropoda;Vertiginidae;Vertigo;Vertigo pusilla
ERR1308288:1617450.610683	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata formosae
ERR1308288:1646110.646715	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1711720.647799	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1721880.618048	3	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Ampithoe;Ampithoe dalli
ERR1308288:1729910.621446	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1735190.633178	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Syngamidae;Syngamus;Syngamus trachea
ERR1308288:1794990.630469	3	Eukaryota;Entoprocta;Loxosomatidae;Loxosomella;Loxosomella aloxiata
ERR1308288:180770.697496	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1308288:1825800.662797	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya californiana
ERR1308288:1892640.642686	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1308288:1893300.604894	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lohora;Lohora imitatrix
ERR1308288:1900690.673001	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1308288:1904100.622411	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:1946490.684826	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes peruncus
ERR1308288:1949580.647754	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:1962650.609408	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1308288:1971350.724336	3	Eukaryota;Arthropoda;Insecta;Phthiraptera;Polyplacidae;Polyplax;Polyplax asiatica
ERR1308288:2003770.618714	3	Eukaryota;Mollusca;Gastropoda;Lottiidae;Lottia;Lottia strigatella
ERR1308288:202300.653442	3	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Onchobothriidae;Pachybothrium;Pachybothrium hutsoni
ERR1308288:2088280.747576	3	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Mycetophila;Mycetophila lunata
ERR1308288:2091720.635704	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2213200.658466	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes quadruncus
ERR1308288:2246220.625473	3	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Ampithoe;Ampithoe dalli
ERR1308288:2250970.618148	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2261830.614823	3	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1308288:2272440.752601	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina
ERR1308288:2309240.640987	3	Eukaryota;Chordata;Amphibia;Gymnophiona;Dermophiidae;Schistometopum;Schistometopum thomense
ERR1308288:232560.689342	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:2375870.728960	3	Eukaryota;Arthropoda;Arachnida;Mesostigmata;Ameroseiidae;Neocypholaelaps;Neocypholaelaps apicola
ERR1308288:2379120.715247	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2388960.674446	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila nappae
ERR1308288:2448580.652975	3	Eukaryota;Nematoda;Chromadorea;Spirurida;Onchocercidae;Onchocerca;Onchocerca flexuosa
ERR1308288:249650.641783	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2539650.706499	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2545240.620424	3	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1308288:2558690.678841	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2561660.611066	3	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Isididae;Acanella;Acanella eburnea
ERR1308288:2567270.675826	3	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
ERR1308288:2595940.626542	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:2693970.632715	3	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia lanosa
ERR1308288:269990.722895	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes carolinensis
ERR1308288:2712140.741031	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Vasdavidius;Vasdavidius concursus
ERR1308288:2750200.628811	3	Eukaryota;Nemertea;Enopla;Monostilifera;Prosorhochmidae;Prosadenoporus;Prosadenoporus spectaculum
ERR1308288:2774580.604053	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Protostrongylidae;Protostrongylus;Protostrongylus rufescens
ERR1308288:2836890.728860	3	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1308288:2845460.644089	3	Eukaryota;Rotifera;Monogononta;Ploima;Synchaetidae;Polyarthra;Polyarthra dolichoptera
ERR1308288:2848580.630978	3	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila nappae
ERR1308288:2872140.724475	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:2893130.661589	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR1308288:2955910.697621	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:3021540.635324	3	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1308288:3035110.729494	3	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Acropora;Acropora florida
ERR1308288:3087590.652837	3	Eukaryota;Entoprocta;Loxosomatidae;Loxosomella;Loxosomella aloxiata
ERR1308288:3203410.667647	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:3358620.655423	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Strongylidae;Macropicola;Macropicola ocydromi
ERR1308288:336640.743644	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Erebidae;Amata;Amata formosae
ERR1308288:3426650.747024	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Trigonalidae;Taeniogonalos;Taeniogonalos taihorina
ERR1308288:3450340.615479	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Parides;Parides vertumnus
ERR1308288:3547230.657190	3	Eukaryota;Arthropoda;Insecta;Coleoptera;Scarabaeidae;Protaetia;Protaetia aurichalcea
ERR1308288:3580390.688966	3	Eukaryota;Annelida;Lumbriculida;Lumbriculidae;Teleuscolex;Teleuscolex korotneffi
ERR1308288:3582140.605964	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:3589560.602983	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:3620560.647372	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:3668470.621780	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1308288:3726950.622537	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
ERR1308288:3780310.709301	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308288:3935180.616002	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Portunidae;Charybdis;Charybdis vadorum
ERR1308288:3958150.637221	3	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR1308288:3999420.723525	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes carolinensis
ERR1308288:4237420.605606	3	Eukaryota;Annelida;Polychaeta;Eunicida;Amphinomidae;Chloeia;Chloeia parva
