OTU	amplicon	ERR1308288	total
3313	ERR1308288:2302270.623802	1	1
3314	ERR1308288:2302450.621407	1	1
3315	ERR1308288:2302490.626815	1	1
3316	ERR1308288:2302530.632756	1	1
3317	ERR1308288:2302710.616315	1	1
3318	ERR1308288:230300.603048	1	1
3319	ERR1308288:2303970.624116	1	1
3320	ERR1308288:2304920.621383	1	1
3321	ERR1308288:2306260.655095	1	1
3322	ERR1308288:2306460.617770	1	1
3323	ERR1308288:2306700.623489	1	1
3324	ERR1308288:2307470.633905	1	1
3325	ERR1308288:2307690.639577	1	1
3326	ERR1308288:2308080.638821	1	1
3327	ERR1308288:2308430.621535	1	1
3328	ERR1308288:2308450.619652	1	1
3329	ERR1308288:2308960.624759	1	1
3330	ERR1308288:2309200.623604	1	1
3332	ERR1308288:2309920.606053	1	1
3333	ERR1308288:2310750.632793	1	1
3334	ERR1308288:2311200.613809	1	1
3335	ERR1308288:2311270.681033	1	1
3336	ERR1308288:2312540.605139	1	1
3337	ERR1308288:2312660.632411	1	1
3338	ERR1308288:2313090.635049	1	1
3339	ERR1308288:2313290.613020	1	1
3340	ERR1308288:2313650.627390	1	1
3341	ERR1308288:2315110.613245	1	1
3342	ERR1308288:2315300.648452	1	1
3343	ERR1308288:2316170.600634	1	1
3344	ERR1308288:2316260.615990	1	1
3345	ERR1308288:2316600.624093	1	1
3346	ERR1308288:2317300.620997	1	1
3347	ERR1308288:2318460.610985	1	1
3348	ERR1308288:231860.613064	2	2
3349	ERR1308288:231870.617060	1	1
3350	ERR1308288:2318700.626398	1	1
3351	ERR1308288:2319100.632063	1	1
3352	ERR1308288:2319430.600636	1	1
3353	ERR1308288:2319790.611058	1	1
3354	ERR1308288:2319920.639505	1	1
3355	ERR1308288:2320380.633002	1	1
3356	ERR1308288:2321230.613721	1	1
3357	ERR1308288:2321720.602315	1	1
3358	ERR1308288:2322870.653483	2	2
3359	ERR1308288:2323380.640601	1	1
3360	ERR1308288:2323930.607512	1	1
3361	ERR1308288:2324660.664777	1	1
3363	ERR1308288:232880.637335	1	1
3365	ERR1308288:2331540.612524	1	1
3366	ERR1308288:2331960.603809	1	1
3367	ERR1308288:2332430.628402	1	1
3368	ERR1308288:2332440.631349	1	1
3369	ERR1308288:2332820.630294	1	1
3370	ERR1308288:2333250.600995	1	1
3371	ERR1308288:2333290.602463	1	1
3372	ERR1308288:2333570.616358	1	1
3373	ERR1308288:2333640.603960	1	1
3374	ERR1308288:2334930.628093	1	1
3375	ERR1308288:233530.619475	2	2
3376	ERR1308288:2335710.607021	1	1
3377	ERR1308288:2335900.609378	1	1
3378	ERR1308288:2336300.600466	1	1
3379	ERR1308288:2336860.657676	2	2
3380	ERR1308288:2336910.606825	1	1
3381	ERR1308288:2336970.639136	1	1
3382	ERR1308288:2337710.610788	1	1
3383	ERR1308288:2337720.620189	1	1
3384	ERR1308288:233890.650211	1	1
3386	ERR1308288:2339950.614093	1	1
3387	ERR1308288:2340960.625201	1	1
3388	ERR1308288:2341760.644128	1	1
3389	ERR1308288:234180.620809	1	1
3390	ERR1308288:2342100.657709	1	1
3391	ERR1308288:2342260.620956	1	1
3392	ERR1308288:2342540.605249	1	1
3393	ERR1308288:2342550.612929	1	1
3394	ERR1308288:2343030.604196	1	1
3395	ERR1308288:234390.626146	1	1
3396	ERR1308288:2344040.610246	1	1
3397	ERR1308288:2344220.628438	1	1
3398	ERR1308288:2344730.605461	1	1
3399	ERR1308288:2346500.631504	1	1
3400	ERR1308288:2346650.646279	1	1
3401	ERR1308288:2347140.637634	1	1
3402	ERR1308288:2347660.645189	1	1
3403	ERR1308288:2347830.619860	1	1
3404	ERR1308288:234810.637872	1	1
3405	ERR1308288:2348620.633042	1	1
3406	ERR1308288:2349430.608706	1	1
3407	ERR1308288:2349490.666491	1	1
3408	ERR1308288:2349680.649271	1	1
3410	ERR1308288:23510.606104	1	1
3411	ERR1308288:2351180.624679	1	1
3412	ERR1308288:2351270.606950	1	1
3413	ERR1308288:2352130.693231	1	1
3414	ERR1308288:2352270.630649	1	1
3415	ERR1308288:2352930.618578	1	1
3416	ERR1308288:2353190.607487	1	1
3417	ERR1308288:2353440.603663	1	1
3418	ERR1308288:2353560.658088	1	1
3419	ERR1308288:2353730.638442	1	1
3420	ERR1308288:2354400.605590	1	1
3421	ERR1308288:2355490.630775	1	1
3422	ERR1308288:2355720.631651	1	1
3423	ERR1308288:2355990.658043	1	1
3424	ERR1308288:2356440.629332	1	1
3425	ERR1308288:2357810.634394	1	1
3427	ERR1308288:2358440.625603	1	1
3428	ERR1308288:2358470.649504	1	1
3429	ERR1308288:2358530.730740	1	1
3430	ERR1308288:2359210.618915	1	1
3431	ERR1308288:2359610.623877	1	1
3432	ERR1308288:2359740.688412	1	1
3433	ERR1308288:2359950.630160	1	1
3434	ERR1308288:236000.606709	1	1
3435	ERR1308288:2360030.614982	1	1
3436	ERR1308288:2360150.630208	1	1
3437	ERR1308288:236070.625453	1	1
3438	ERR1308288:2360720.690699	1	1
3439	ERR1308288:2360730.600683	1	1
3440	ERR1308288:2361110.637822	1	1
3441	ERR1308288:2361350.604888	1	1
3442	ERR1308288:2361510.686094	1	1
3443	ERR1308288:2361680.640772	1	1
3444	ERR1308288:236190.622427	1	1
3445	ERR1308288:2363480.600799	1	1
3446	ERR1308288:2364220.638415	1	1
3447	ERR1308288:2364410.638517	1	1
3448	ERR1308288:2364910.631366	2	2
3449	ERR1308288:2365000.654126	1	1
3450	ERR1308288:236560.628382	1	1
3451	ERR1308288:2365620.635137	1	1
3452	ERR1308288:2365880.627163	1	1
3453	ERR1308288:2365980.601229	1	1
3454	ERR1308288:2366010.625186	1	1
3455	ERR1308288:2366160.684118	1	1
3456	ERR1308288:2366530.627641	1	1
3457	ERR1308288:236660.627049	1	1
3458	ERR1308288:236670.601123	1	1
3459	ERR1308288:2367290.648533	1	1
3460	ERR1308288:2367340.614081	1	1
3461	ERR1308288:2367370.630938	1	1
3462	ERR1308288:2367400.648212	1	1
3463	ERR1308288:2367420.631871	1	1
3464	ERR1308288:2367480.638374	1	1
3465	ERR1308288:2367640.610564	1	1
3466	ERR1308288:2367750.623888	1	1
3467	ERR1308288:2367850.618644	1	1
3468	ERR1308288:2368110.627265	1	1
3469	ERR1308288:2368120.628187	1	1
3470	ERR1308288:2368190.611362	1	1
3471	ERR1308288:2368200.632172	1	1
3472	ERR1308288:2368230.613696	1	1
3473	ERR1308288:2368330.642165	1	1
3474	ERR1308288:2368860.609988	1	1
3475	ERR1308288:2368930.638426	2	2
3476	ERR1308288:2369370.628259	1	1
3477	ERR1308288:2369580.607588	1	1
3478	ERR1308288:2369620.654046	1	1
3479	ERR1308288:2369730.601719	1	1
3480	ERR1308288:2370110.640025	1	1
3481	ERR1308288:2370610.631294	1	1
3482	ERR1308288:2370710.636246	1	1
3483	ERR1308288:2371200.616416	1	1
3484	ERR1308288:2371900.613894	1	1
3485	ERR1308288:2372010.686163	1	1
3486	ERR1308288:237220.628343	1	1
3487	ERR1308288:2372340.775044	1	1
3488	ERR1308288:2372520.602746	1	1
3489	ERR1308288:2373200.619036	1	1
3490	ERR1308288:2373450.632159	1	1
3491	ERR1308288:2373880.698942	1	1
3492	ERR1308288:2373940.626276	1	1
3493	ERR1308288:2374420.623433	1	1
3494	ERR1308288:2375630.622666	1	1
3495	ERR1308288:2375790.621274	1	1
3497	ERR1308288:2377330.642256	1	1
3498	ERR1308288:2377400.612876	1	1
3499	ERR1308288:2377660.612091	1	1
3500	ERR1308288:2378100.699150	2	2
3501	ERR1308288:2378260.739107	1	1
3502	ERR1308288:2378370.645586	1	1
3503	ERR1308288:2378810.667472	1	1
3504	ERR1308288:2378930.672621	1	1
3505	ERR1308288:2379020.601371	1	1
3507	ERR1308288:2379150.627774	1	1
3508	ERR1308288:2379760.613010	1	1
3509	ERR1308288:238020.611457	1	1
3510	ERR1308288:238040.699629	1	1
3511	ERR1308288:2380410.668269	2	2
3512	ERR1308288:238140.608145	1	1
3513	ERR1308288:2381790.725708	1	1
3514	ERR1308288:2381880.602430	1	1
3515	ERR1308288:2382130.617131	1	1
3516	ERR1308288:2382240.612091	1	1
3517	ERR1308288:2382710.633693	1	1
3518	ERR1308288:2382820.734239	1	1
3519	ERR1308288:2383440.677691	1	1
3520	ERR1308288:2384040.617312	1	1
3521	ERR1308288:2384240.611823	1	1
3522	ERR1308288:2384440.664133	1	1
3523	ERR1308288:2384540.642466	1	1
3524	ERR1308288:2385110.667079	1	1
3525	ERR1308288:2385460.610891	1	1
3526	ERR1308288:2385590.651181	1	1
3527	ERR1308288:2386200.617369	1	1
3528	ERR1308288:2387180.630549	1	1
3529	ERR1308288:2387670.645295	1	1
3530	ERR1308288:2387940.609910	1	1
3532	ERR1308288:23890.649815	1	1
3533	ERR1308288:2389140.654921	1	1
3534	ERR1308288:2389150.613948	1	1
3535	ERR1308288:238990.603943	1	1
3536	ERR1308288:2390720.636444	1	1
3537	ERR1308288:2391530.604846	1	1
3538	ERR1308288:2392320.627063	1	1
3539	ERR1308288:2392440.644728	1	1
3540	ERR1308288:2392900.634228	1	1
3541	ERR1308288:2393220.636717	1	1
3542	ERR1308288:2393720.619973	1	1
3543	ERR1308288:2393960.607363	1	1
3544	ERR1308288:2394080.607799	1	1
3545	ERR1308288:239430.610278	1	1
3546	ERR1308288:2394570.618125	1	1
3547	ERR1308288:239460.660627	1	1
3548	ERR1308288:2394770.649937	1	1
3549	ERR1308288:239490.623347	1	1
3550	ERR1308288:23950.607860	1	1
3551	ERR1308288:2395090.620416	1	1
3552	ERR1308288:2395120.628945	1	1
3553	ERR1308288:2395760.620317	1	1
3554	ERR1308288:239580.629136	1	1
3555	ERR1308288:2395970.619179	1	1
3556	ERR1308288:2396280.610380	1	1
3557	ERR1308288:2396660.617521	1	1
3558	ERR1308288:2396670.680701	1	1
3559	ERR1308288:2397000.622903	1	1
3560	ERR1308288:2397260.634746	1	1
3561	ERR1308288:2397620.601501	1	1
3562	ERR1308288:2397650.634731	1	1
3563	ERR1308288:2397740.615991	1	1
3564	ERR1308288:2397820.687186	1	1
3565	ERR1308288:2397900.666087	2	2
3566	ERR1308288:2398010.671331	2	2
3567	ERR1308288:2399320.631192	1	1
3568	ERR1308288:2399510.720466	1	1
3569	ERR1308288:2399980.621622	1	1
3570	ERR1308288:2400500.636565	1	1
3571	ERR1308288:2401060.608270	1	1
3572	ERR1308288:2401140.657057	1	1
3574	ERR1308288:2402680.606045	1	1
3575	ERR1308288:240270.634060	1	1
3576	ERR1308288:2402770.637148	1	1
3577	ERR1308288:2402900.608309	1	1
3578	ERR1308288:2403070.631860	1	1
3579	ERR1308288:2403670.610159	1	1
3580	ERR1308288:2404150.606009	1	1
3581	ERR1308288:2404180.648144	2	2
3582	ERR1308288:2404330.723712	1	1
3583	ERR1308288:2404520.622155	1	1
3584	ERR1308288:2404870.619736	1	1
3585	ERR1308288:2404900.615052	1	1
3586	ERR1308288:2405410.643264	1	1
3587	ERR1308288:2405460.635457	1	1
3588	ERR1308288:2405610.607090	2	2
3589	ERR1308288:2406060.620988	1	1
3590	ERR1308288:2409030.609109	1	1
3591	ERR1308288:2409180.611879	1	1
3592	ERR1308288:2409320.607520	1	1
3593	ERR1308288:2410060.661746	1	1
3594	ERR1308288:2411120.608687	1	1
3595	ERR1308288:2411420.612884	1	1
3596	ERR1308288:2411690.601502	1	1
3597	ERR1308288:2411780.600537	1	1
3598	ERR1308288:2412750.652550	1	1
3599	ERR1308288:2412830.644486	1	1
3600	ERR1308288:2414020.607047	1	1
3601	ERR1308288:2414950.652452	1	1
3602	ERR1308288:2415080.729254	1	1
3603	ERR1308288:2415190.722398	1	1
3604	ERR1308288:241540.614428	1	1
3605	ERR1308288:2415460.697337	1	1
3606	ERR1308288:241650.602542	1	1
3607	ERR1308288:2416700.653362	1	1
3608	ERR1308288:2416710.604704	1	1
3609	ERR1308288:2416740.611192	1	1
3610	ERR1308288:2417250.608692	1	1
3611	ERR1308288:2417300.661341	1	1
3612	ERR1308288:2417510.628882	1	1
3613	ERR1308288:2417940.608275	1	1
3614	ERR1308288:2417950.619391	1	1
3615	ERR1308288:241870.627355	1	1
3616	ERR1308288:2420290.609739	1	1
3617	ERR1308288:2420630.604332	1	1
3618	ERR1308288:2421330.605336	1	1
3619	ERR1308288:2421450.652198	1	1
3620	ERR1308288:2422670.607459	2	2
3621	ERR1308288:2422760.607884	1	1
3622	ERR1308288:2423350.625797	1	1
3623	ERR1308288:242370.633985	1	1
3624	ERR1308288:242380.664133	1	1
3625	ERR1308288:2424050.633218	1	1
3626	ERR1308288:2424920.656479	1	1
3627	ERR1308288:24250.630566	1	1
3628	ERR1308288:2425080.619399	1	1
3629	ERR1308288:2425400.637840	1	1
3630	ERR1308288:2425950.622397	1	1
3631	ERR1308288:2426980.620144	1	1
3632	ERR1308288:2427970.611660	1	1
3633	ERR1308288:2428110.630373	2	2
3634	ERR1308288:2428380.615880	1	1
3635	ERR1308288:2429130.667445	1	1
3636	ERR1308288:2429310.600482	1	1
3637	ERR1308288:2429660.628749	1	1
3638	ERR1308288:243050.604058	1	1
3639	ERR1308288:2430500.613613	1	1
3640	ERR1308288:2430930.714048	1	1
3641	ERR1308288:2431020.628160	1	1
3642	ERR1308288:2431260.653448	1	1
3643	ERR1308288:243150.663246	1	1
3644	ERR1308288:2431710.621443	1	1
3645	ERR1308288:2431990.616094	1	1
3646	ERR1308288:2432400.648564	1	1
3647	ERR1308288:2432580.607985	1	1
3648	ERR1308288:2433020.602756	1	1
3649	ERR1308288:2433210.605732	1	1
3650	ERR1308288:2433520.613521	1	1
3651	ERR1308288:2433870.628169	1	1
3652	ERR1308288:2435200.632641	1	1
3653	ERR1308288:2436410.635885	1	1
3654	ERR1308288:2436500.628217	1	1
3655	ERR1308288:2436760.623016	1	1
3656	ERR1308288:2436830.628816	1	1
3657	ERR1308288:2437090.639121	1	1
3658	ERR1308288:243730.607827	1	1
3659	ERR1308288:2438370.766514	1	1
3660	ERR1308288:2438610.603334	1	1
3661	ERR1308288:2439310.653447	1	1
3662	ERR1308288:2439810.631876	1	1
3663	ERR1308288:2440560.609121	1	1
3664	ERR1308288:2440650.617111	1	1
3665	ERR1308288:2440670.612147	1	1
3666	ERR1308288:2441070.602136	1	1
3667	ERR1308288:2441170.614478	1	1
3668	ERR1308288:2441270.632318	1	1
3669	ERR1308288:2441410.620219	1	1
3670	ERR1308288:2441620.610013	1	1
3671	ERR1308288:2442140.602072	1	1
3672	ERR1308288:2442380.671588	2	2
3673	ERR1308288:2442440.643271	2	2
3674	ERR1308288:2442750.633576	1	1
3675	ERR1308288:2443160.636424	1	1
3676	ERR1308288:2443520.621774	1	1
3678	ERR1308288:2444200.610803	1	1
3679	ERR1308288:2444220.660313	1	1
3680	ERR1308288:2446130.623416	1	1
3681	ERR1308288:2446610.615286	1	1
3682	ERR1308288:2446730.606148	1	1
3683	ERR1308288:2447550.663892	1	1
3684	ERR1308288:2448500.620813	1	1
3686	ERR1308288:2448930.628907	1	1
3687	ERR1308288:2448990.658863	1	1
3688	ERR1308288:244990.602904	1	1
3689	ERR1308288:245020.623411	1	1
3690	ERR1308288:2450560.623818	1	1
3691	ERR1308288:2450690.617796	1	1
3692	ERR1308288:2451200.632468	1	1
3693	ERR1308288:2451230.637370	1	1
3695	ERR1308288:2451870.610641	1	1
3696	ERR1308288:2452130.644647	1	1
3697	ERR1308288:245220.672289	1	1
3698	ERR1308288:2452520.617169	1	1
3699	ERR1308288:2452790.627290	1	1
3700	ERR1308288:245290.677052	1	1
3701	ERR1308288:2452960.617369	1	1
3702	ERR1308288:2453180.601891	1	1
3703	ERR1308288:2453520.696485	1	1
3704	ERR1308288:2453690.664538	1	1
3705	ERR1308288:2453880.664692	1	1
3707	ERR1308288:2454710.728056	1	1
3709	ERR1308288:2456070.640815	1	1
3710	ERR1308288:245630.641715	1	1
3711	ERR1308288:2456500.620052	1	1
3712	ERR1308288:2456870.652385	1	1
3713	ERR1308288:2457440.607474	1	1
3714	ERR1308288:2457670.602226	1	1
3715	ERR1308288:2457900.617097	1	1
3716	ERR1308288:2458220.689460	2	2
3717	ERR1308288:2458490.621020	1	1
3718	ERR1308288:2460110.611579	1	1
3719	ERR1308288:2460290.603283	1	1
3720	ERR1308288:2460410.611499	1	1
3721	ERR1308288:246060.624201	1	1
3722	ERR1308288:2460640.640207	1	1
3723	ERR1308288:2460980.634771	1	1
3724	ERR1308288:2461810.609790	1	1
3725	ERR1308288:2462220.636456	1	1
3726	ERR1308288:2463550.621522	1	1
3727	ERR1308288:2464290.621487	1	1
3729	ERR1308288:2464770.606698	1	1
3730	ERR1308288:2465700.609873	1	1
3731	ERR1308288:2466030.620519	1	1
3732	ERR1308288:2466070.654232	1	1
3733	ERR1308288:2466640.602708	1	1
3734	ERR1308288:2468400.625096	1	1
3735	ERR1308288:2468700.615073	1	1
3736	ERR1308288:2470980.619574	1	1
3737	ERR1308288:2471730.623923	1	1
3738	ERR1308288:2473580.655655	2	2
3739	ERR1308288:2473680.632341	1	1
3740	ERR1308288:247370.619958	1	1
3741	ERR1308288:2473750.617300	1	1
3742	ERR1308288:2475470.603612	1	1
3743	ERR1308288:247570.648334	1	1
3744	ERR1308288:2476760.644196	1	1
3745	ERR1308288:2476940.646766	1	1
3746	ERR1308288:2477730.610023	1	1
3747	ERR1308288:24780.613029	1	1
3748	ERR1308288:2478770.600230	1	1
3749	ERR1308288:2481820.601429	1	1
3750	ERR1308288:2484010.690887	1	1
3751	ERR1308288:248500.627888	1	1
3752	ERR1308288:2486860.604088	1	1
3753	ERR1308288:2489480.639602	1	1
3754	ERR1308288:2489520.643337	1	1
3755	ERR1308288:2489710.676148	1	1
3756	ERR1308288:2489730.677532	1	1
3757	ERR1308288:2491090.638824	1	1
3758	ERR1308288:2491650.600596	1	1
3759	ERR1308288:2492350.675907	2	2
3760	ERR1308288:2494880.632395	1	1
3761	ERR1308288:2495170.614176	1	1
3763	ERR1308288:2496800.611026	1	1
3764	ERR1308288:2496950.661151	1	1
3765	ERR1308288:2497750.623504	1	1
3766	ERR1308288:2498340.618605	1	1
3767	ERR1308288:249850.644823	1	1
3768	ERR1308288:2498600.627755	1	1
3769	ERR1308288:2498670.616026	1	1
3770	ERR1308288:2498900.669722	1	1
3771	ERR1308288:2498970.647949	1	1
3772	ERR1308288:2499100.634404	1	1
3773	ERR1308288:2499300.655338	1	1
3774	ERR1308288:2499310.626212	1	1
3775	ERR1308288:250020.626125	1	1
3776	ERR1308288:250070.607402	1	1
3777	ERR1308288:2500820.666075	2	2
3778	ERR1308288:2501130.650703	1	1
3779	ERR1308288:2501410.609742	1	1
3780	ERR1308288:2502380.703487	1	1
3781	ERR1308288:2502660.601344	1	1
3782	ERR1308288:2503770.625172	1	1
3783	ERR1308288:2505160.645263	1	1
3784	ERR1308288:2505310.679297	1	1
3785	ERR1308288:2505790.616023	1	1
3786	ERR1308288:2505800.628871	1	1
3787	ERR1308288:2508070.615390	1	1
3788	ERR1308288:2508450.631327	1	1
3789	ERR1308288:2508510.627253	1	1
3790	ERR1308288:2508880.612575	1	1
3791	ERR1308288:2510210.649102	1	1
3792	ERR1308288:2510230.721654	1	1
3793	ERR1308288:2511270.616489	1	1
3794	ERR1308288:2511310.634410	1	1
3795	ERR1308288:2511390.659049	1	1
3796	ERR1308288:2511710.605196	1	1
3797	ERR1308288:2511730.604102	1	1
3798	ERR1308288:2512400.607756	1	1
3799	ERR1308288:2512420.613168	1	1
3800	ERR1308288:2513170.611365	2	2
3801	ERR1308288:2513530.619820	2	2
3802	ERR1308288:2513820.641732	2	2
3803	ERR1308288:2514140.658862	1	1
3804	ERR1308288:2515030.608575	1	1
3805	ERR1308288:2515470.608259	1	1
3806	ERR1308288:2517320.654746	1	1
3807	ERR1308288:2517410.607921	1	1
3808	ERR1308288:2518740.618019	1	1
3809	ERR1308288:2519200.616804	1	1
3810	ERR1308288:2519330.626672	1	1
3811	ERR1308288:2519810.603184	1	1
3812	ERR1308288:2520190.616453	1	1
3813	ERR1308288:2520780.600627	1	1
3814	ERR1308288:2522280.673238	1	1
3815	ERR1308288:2522480.600240	1	1
3816	ERR1308288:2522540.623456	1	1
3817	ERR1308288:2523270.667841	1	1
3818	ERR1308288:2524240.728597	1	1
3819	ERR1308288:2524270.631167	1	1
3820	ERR1308288:2524310.672793	1	1
3821	ERR1308288:2524380.600231	1	1
3822	ERR1308288:2524510.730904	1	1
3823	ERR1308288:2524540.607768	1	1
3824	ERR1308288:2524970.621871	1	1
3825	ERR1308288:2525540.650045	1	1
3826	ERR1308288:2525620.609248	1	1
3827	ERR1308288:2525690.621003	1	1
3828	ERR1308288:2525860.616870	1	1
3829	ERR1308288:2525900.638450	1	1
3830	ERR1308288:2527350.653411	1	1
3831	ERR1308288:2527510.610288	1	1
3832	ERR1308288:252760.616067	1	1
3833	ERR1308288:2527620.657258	1	1
3834	ERR1308288:2528250.654175	1	1
3835	ERR1308288:2528700.669480	1	1
3837	ERR1308288:2529120.632700	1	1
3838	ERR1308288:252940.613128	1	1
3839	ERR1308288:2529420.602959	1	1
3840	ERR1308288:252960.611811	1	1
3841	ERR1308288:2529830.631741	1	1
3842	ERR1308288:2530030.600161	1	1
3843	ERR1308288:2530370.641770	1	1
3844	ERR1308288:2530430.611470	1	1
3845	ERR1308288:2530700.620901	1	1
3847	ERR1308288:2531620.631367	1	1
3848	ERR1308288:2531720.646003	1	1
3849	ERR1308288:2531820.648348	2	2
3850	ERR1308288:2531830.675587	2	2
3851	ERR1308288:2531920.646920	1	1
3852	ERR1308288:2532010.687458	1	1
3853	ERR1308288:2532050.631064	1	1
3854	ERR1308288:2532270.616392	1	1
3855	ERR1308288:2532380.618771	1	1
3856	ERR1308288:2532460.612412	1	1
3857	ERR1308288:2532490.604694	1	1
3859	ERR1308288:2534080.653202	1	1
3860	ERR1308288:2534240.658144	1	1
3861	ERR1308288:2534510.625349	1	1
3862	ERR1308288:2534720.612771	1	1
3863	ERR1308288:2535830.656481	1	1
3864	ERR1308288:2536150.628527	1	1
3865	ERR1308288:2536810.635788	1	1
3866	ERR1308288:2536900.684297	1	1
3867	ERR1308288:2537320.675058	1	1
3868	ERR1308288:2537470.617582	1	1
3869	ERR1308288:2537710.612716	1	1
3870	ERR1308288:2538370.647877	1	1
3871	ERR1308288:2538440.635221	1	1
3872	ERR1308288:2539190.625822	1	1
3873	ERR1308288:2539280.624598	1	1
3875	ERR1308288:254070.620642	1	1
3876	ERR1308288:2540870.652726	1	1
3877	ERR1308288:2541460.602835	1	1
3878	ERR1308288:2541750.618365	1	1
3879	ERR1308288:2542310.616056	1	1
3881	ERR1308288:2543520.603102	1	1
3882	ERR1308288:2543640.613646	1	1
3883	ERR1308288:2544930.612460	1	1
3885	ERR1308288:2545350.615014	1	1
3886	ERR1308288:2545450.600849	1	1
3887	ERR1308288:2545690.611024	1	1
3888	ERR1308288:2545840.626284	1	1
3889	ERR1308288:2547090.627871	1	1
3890	ERR1308288:254710.647689	1	1
3891	ERR1308288:2547230.620647	1	1
3892	ERR1308288:2547460.613172	1	1
3893	ERR1308288:2548180.631547	1	1
3894	ERR1308288:2548270.627657	1	1
3895	ERR1308288:2548640.620356	1	1
3896	ERR1308288:2549350.605165	1	1
3897	ERR1308288:2550.642749	1	1
3898	ERR1308288:2550220.608111	1	1
3900	ERR1308288:2550810.611335	1	1
3901	ERR1308288:2551930.621227	1	1
3902	ERR1308288:255210.616563	1	1
3903	ERR1308288:2552350.644831	1	1
3904	ERR1308288:2554480.620738	1	1
3905	ERR1308288:2554560.657416	1	1
3906	ERR1308288:2554850.625462	1	1
3907	ERR1308288:25550.665258	1	1
3908	ERR1308288:2556030.666998	1	1
3909	ERR1308288:2556410.605059	1	1
3911	ERR1308288:2556930.601865	1	1
3912	ERR1308288:2557260.606130	1	1
3913	ERR1308288:2557660.625582	1	1
3914	ERR1308288:2558410.605893	1	1
3915	ERR1308288:2558520.606996	1	1
3916	ERR1308288:2558570.640500	1	1
3918	ERR1308288:2560490.663870	1	1
3919	ERR1308288:2560540.621575	1	1
3920	ERR1308288:2560670.713317	1	1
3921	ERR1308288:2561100.634336	1	1
3922	ERR1308288:2561240.619663	1	1
3924	ERR1308288:256180.661834	1	1
3925	ERR1308288:2561840.644160	1	1
3926	ERR1308288:2561890.602972	1	1
3927	ERR1308288:2562370.653509	1	1
3928	ERR1308288:2562660.601527	2	2
3929	ERR1308288:2563200.625160	1	1
3930	ERR1308288:2563310.620113	1	1
3931	ERR1308288:2563850.648480	1	1
3932	ERR1308288:2564770.621596	1	1
3933	ERR1308288:2565020.654279	1	1
3935	ERR1308288:2565570.645762	1	1
3936	ERR1308288:2566010.627755	1	1
3937	ERR1308288:2566900.618332	1	1
3938	ERR1308288:2567080.647459	1	1
3939	ERR1308288:2567180.626379	1	1
3941	ERR1308288:2567700.607148	1	1
3942	ERR1308288:2567940.634877	1	1
3943	ERR1308288:2568300.673954	1	1
3944	ERR1308288:2568330.606920	1	1
3945	ERR1308288:2568390.657123	1	1
3946	ERR1308288:2570170.635271	1	1
3947	ERR1308288:257030.621949	1	1
3948	ERR1308288:2570320.635123	1	1
3949	ERR1308288:2571020.612800	1	1
3950	ERR1308288:2571360.606076	1	1
3951	ERR1308288:2571510.607604	1	1
3952	ERR1308288:2571610.615237	1	1
3953	ERR1308288:257180.686762	1	1
3954	ERR1308288:2572100.630435	1	1
3955	ERR1308288:257380.661493	1	1
3956	ERR1308288:2573840.652900	1	1
3957	ERR1308288:2573910.690604	1	1
3958	ERR1308288:2575120.654068	1	1
3959	ERR1308288:2576270.670186	1	1
3960	ERR1308288:2576490.605198	1	1
3961	ERR1308288:2577180.622926	1	1
3962	ERR1308288:2577330.622462	1	1
3963	ERR1308288:2577730.618675	1	1
3964	ERR1308288:2579660.612247	1	1
3965	ERR1308288:2580070.653446	1	1
3966	ERR1308288:2580290.674030	1	1
3967	ERR1308288:2580650.605241	1	1
3968	ERR1308288:2580870.636229	1	1
3969	ERR1308288:2581050.613210	1	1
3970	ERR1308288:2581060.610481	1	1
3971	ERR1308288:2581180.604787	1	1
3972	ERR1308288:2581610.605133	1	1
3973	ERR1308288:2581650.683160	1	1
3974	ERR1308288:2581850.616681	2	2
3975	ERR1308288:2581970.612283	1	1
3976	ERR1308288:2582260.637901	1	1
3977	ERR1308288:2582560.610871	1	1
3978	ERR1308288:25830.651472	1	1
3979	ERR1308288:2583050.615877	1	1
3980	ERR1308288:2583070.628128	1	1
3981	ERR1308288:2583330.616063	1	1
3982	ERR1308288:2583380.664726	1	1
3983	ERR1308288:2583720.634446	1	1
3984	ERR1308288:2583800.649387	1	1
3985	ERR1308288:2583960.641840	1	1
3986	ERR1308288:2583980.606258	1	1
3987	ERR1308288:2585640.618243	1	1
3988	ERR1308288:2586770.609047	1	1
3989	ERR1308288:2587150.624907	1	1
3990	ERR1308288:2588250.626174	1	1
3991	ERR1308288:2588430.614490	1	1
3992	ERR1308288:2588790.643455	1	1
3993	ERR1308288:2589410.612198	1	1
3994	ERR1308288:259030.609257	1	1
3995	ERR1308288:2590450.614540	1	1
3996	ERR1308288:2592960.638651	1	1
3997	ERR1308288:259330.613808	1	1
3998	ERR1308288:2593650.628470	1	1
3999	ERR1308288:2593930.660830	1	1
4000	ERR1308288:259400.664205	1	1
4001	ERR1308288:2594150.629304	1	1
4002	ERR1308288:2594380.668734	2	2
4003	ERR1308288:2594980.630371	1	1
4004	ERR1308288:2595440.613686	1	1
4005	ERR1308288:2595520.630949	1	1
4006	ERR1308288:2595770.611321	1	1
4008	ERR1308288:2596120.667290	1	1
4009	ERR1308288:2596720.622317	1	1
4010	ERR1308288:2596980.684725	1	1
