LWR	fract	aLWR	afract	taxopath
24.24	0.2428	86.46	0.8661	Eukaryota
1.563	0.01565	8.124	0.08138	Eukaryota;Arthropoda
3.318	0.03323	4.766	0.04774	Eukaryota;Arthropoda;Hexanauplia
0.6514	0.006525	0.6514	0.006525	Eukaryota;Arthropoda;Hexanauplia;Sessilia
0.4238	0.004245	0.4238	0.004245	Eukaryota;Arthropoda;Hexanauplia;Misophrioida
0.373	0.003737	0.373	0.003737	Eukaryota;Arthropoda;Hexanauplia;Calanoida
0	0	0.1744	0.001747	Eukaryota;Arthropoda;Ichthyostraca
0	0	0.1744	0.001747	Eukaryota;Arthropoda;Ichthyostraca;Arguloida
0	0	0.1744	0.001747	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae
0.1744	0.001747	0.1744	0.001747	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus
0	0	0.004418	4.426e-05	Eukaryota;Arthropoda;Insecta
0	0	0.004418	4.426e-05	Eukaryota;Arthropoda;Insecta;Zoraptera
0.004418	4.426e-05	0.004418	4.426e-05	Eukaryota;Arthropoda;Insecta;Zoraptera;Zorotypidae
0	0	0.001925	1.929e-05	Eukaryota;Arthropoda;Diplura
0.001925	1.929e-05	0.001925	1.929e-05	Eukaryota;Arthropoda;Diplura;Diplura
0.2465	0.002469	0.6236	0.006247	Eukaryota;Arthropoda;Diplopoda
0	0	0.2813	0.002818	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida
0	0	0.2813	0.002818	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae
0	0	0.2813	0.002818	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae;Glomeridesmus
0.2813	0.002818	0.2813	0.002818	Eukaryota;Arthropoda;Diplopoda;Glomeridesmida;Glomeridesmidae;Glomeridesmus;Glomeridesmus_spelaeus
0.09579	0.0009595	0.09579	0.0009595	Eukaryota;Arthropoda;Diplopoda;Spirostreptida
0.5741	0.005751	0.9907	0.009924	Eukaryota;Arthropoda;Malacostraca
0.4166	0.004173	0.4166	0.004173	Eukaryota;Arthropoda;Malacostraca;Mysida
0	0	0.1642	0.001645	Eukaryota;Ascomycota
0	0	0.1642	0.001645	Eukaryota;Ascomycota;Sordariomycetes
0	0	0.1642	0.001645	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales
0	0	0.1642	0.001645	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae
0	0	0.1642	0.001645	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae;Pontogeneia
0.1642	0.001645	0.1642	0.001645	Eukaryota;Ascomycota;Sordariomycetes;Koralionastetales;Koralionastetaceae;Pontogeneia;Pontogeneia_inermis
0.7632	0.007645	7.017	0.07029	Eukaryota;Mollusca
1.495	0.01498	4.304	0.04311	Eukaryota;Mollusca;Gastropoda
0	0	0.1104	0.001106	Eukaryota;Mollusca;Gastropoda;Rubyspira
0	0	0.1104	0.001106	Eukaryota;Mollusca;Gastropoda;Rubyspira;Rubyspira
0.1104	0.001106	0.1104	0.001106	Eukaryota;Mollusca;Gastropoda;Rubyspira;Rubyspira;Rubyspira
1.011	0.01012	1.011	0.01012	Eukaryota;Mollusca;Gastropoda;Neogastropoda
0	0	1.531e-06	1.533e-08	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae
1.531e-06	1.533e-08	1.531e-06	1.533e-08	Eukaryota;Mollusca;Gastropoda;Cerithiopsidae;Cerithiopsidae
