LWR	fract	aLWR	afract	taxopath
0	0	0.4896	5.396e-05	Eukaryota;Mollusca;Gastropoda;Oxynoeidae
0.4896	5.396e-05	0.4896	5.396e-05	Eukaryota;Mollusca;Gastropoda;Oxynoeidae;Oxynoeidae
0.7585	8.36e-05	0.7585	8.36e-05	Eukaryota;Mollusca;Gastropoda;Cycloneritida
0	0	5.316e-06	5.859e-10	Eukaryota;Mollusca;Gastropoda;Architectonicidae
5.316e-06	5.859e-10	5.316e-06	5.859e-10	Eukaryota;Mollusca;Gastropoda;Architectonicidae;Architectonicidae
0	0	0.02312	2.548e-06	Eukaryota;Mollusca;Gastropoda;Nacellidae
0.02312	2.548e-06	0.02312	2.548e-06	Eukaryota;Mollusca;Gastropoda;Nacellidae;Nacellidae
0	0	0.01921	2.117e-06	Eukaryota;Mollusca;Gastropoda;Orbitestellidae
0.01921	2.117e-06	0.01921	2.117e-06	Eukaryota;Mollusca;Gastropoda;Orbitestellidae;Orbitestellidae
0.7521	8.289e-05	3.523	0.0003883	Eukaryota;Mollusca;Cephalopoda
0	0	0.02697	2.973e-06	Eukaryota;Mollusca;Cephalopoda;Spirulida
0	0	0.02697	2.973e-06	Eukaryota;Mollusca;Cephalopoda;Spirulida;Spirulidae
0	0	0.02697	2.973e-06	Eukaryota;Mollusca;Cephalopoda;Spirulida;Spirulidae;Spirula
0.02697	2.973e-06	0.02697	2.973e-06	Eukaryota;Mollusca;Cephalopoda;Spirulida;Spirulidae;Spirula;Spirula_spirula
0	0	2.713	0.000299	Eukaryota;Mollusca;Cephalopoda;Nautilida
2.713	0.000299	2.713	0.000299	Eukaryota;Mollusca;Cephalopoda;Nautilida;Nautilidae
0	0	0.03133	3.453e-06	Eukaryota;Mollusca;Cephalopoda;Vampyromorpha
0	0	0.03133	3.453e-06	Eukaryota;Mollusca;Cephalopoda;Vampyromorpha;Vampyroteuthidae
0	0	0.03133	3.453e-06	Eukaryota;Mollusca;Cephalopoda;Vampyromorpha;Vampyroteuthidae;Vampyroteuthis
0.03133	3.453e-06	0.03133	3.453e-06	Eukaryota;Mollusca;Cephalopoda;Vampyromorpha;Vampyroteuthidae;Vampyroteuthis;Vampyroteuthis_infernalis
1.687e-05	1.859e-09	1.687e-05	1.859e-09	Eukaryota;Mollusca;Cephalopoda;Octopoda
0.6764	7.456e-05	6.349	0.0006997	Eukaryota;Mollusca;Bivalvia
1.094	0.0001206	1.094	0.0001206	Eukaryota;Mollusca;Bivalvia;Ostreoida
0.7588	8.364e-05	0.7588	8.364e-05	Eukaryota;Mollusca;Bivalvia;Pholadomyoida
0	0	0.5052	5.568e-05	Eukaryota;Mollusca;Bivalvia;Limoida
0.5052	5.568e-05	0.5052	5.568e-05	Eukaryota;Mollusca;Bivalvia;Limoida;Limidae
0	0	1.077	0.0001187	Eukaryota;Mollusca;Bivalvia;Trigoniida
0	0	1.077	0.0001187	Eukaryota;Mollusca;Bivalvia;Trigoniida;Trigoniidae
1.077	0.0001187	1.077	0.0001187	Eukaryota;Mollusca;Bivalvia;Trigoniida;Trigoniidae;Neotrigonia
0.4253	4.688e-05	0.4253	4.688e-05	Eukaryota;Mollusca;Bivalvia;Pectinoida
0.9757	0.0001075	0.9757	0.0001075	Eukaryota;Mollusca;Bivalvia;Lucinoida
0.01208	1.332e-06	0.01208	1.332e-06	Eukaryota;Mollusca;Bivalvia;Unionida
