amplicon	ERR3460466	total
ERR3460466:61480.652900	3	3
ERR3460466:65010.605079	3	3
ERR3460466:71740.611602	3	3
ERR3460466:74260.649067	3	3
ERR3460466:752360.603653	3	3
ERR3460466:780750.610369	3	3
ERR3460466:81920.602191	3	3
ERR3460466:822820.616452	3	3
ERR3460466:831080.627607	3	3
ERR3460466:83360.629096	3	3
ERR3460466:835790.646005	3	3
ERR3460466:847090.662870	3	3
ERR3460466:859530.654673	3	3
ERR3460466:875310.605456	3	3
ERR3460466:90460.600161	3	3
ERR3460466:9100.611745	3	3
ERR3460466:919250.602792	3	3
ERR3460466:92120.627149	3	3
ERR3460466:95690.618368	3	3
ERR3460466:972540.674753	3	3
ERR3460466:1008780.604527	2	2
ERR3460466:1009140.607162	2	2
ERR3460466:1009640.609474	2	2
ERR3460466:1010270.624371	2	2
ERR3460466:1016140.605932	2	2
ERR3460466:101790.609836	2	2
ERR3460466:1018590.625081	2	2
ERR3460466:1019120.628543	2	2
ERR3460466:1031830.621543	2	2
ERR3460466:10360.606510	2	2
ERR3460466:1047890.600811	2	2
ERR3460466:1048300.656963	2	2
ERR3460466:105320.626404	2	2
ERR3460466:1053670.619193	2	2
ERR3460466:1055260.616678	2	2
ERR3460466:105770.600860	2	2
ERR3460466:1058760.621187	2	2
ERR3460466:1068950.634404	2	2
ERR3460466:1087590.613605	2	2
ERR3460466:1088310.601981	2	2
ERR3460466:1091280.624278	2	2
ERR3460466:1096050.673661	2	2
ERR3460466:1097540.663621	2	2
ERR3460466:109790.615855	2	2
ERR3460466:1101920.607499	2	2
ERR3460466:1103840.616182	2	2
ERR3460466:11040.632784	2	2
ERR3460466:1106220.648609	2	2
ERR3460466:110760.632884	2	2
ERR3460466:111510.605785	2	2
ERR3460466:111700.649742	2	2
ERR3460466:1119880.617089	2	2
ERR3460466:1123880.612783	2	2
ERR3460466:113460.635456	2	2
ERR3460466:1143410.624474	2	2
ERR3460466:1152900.620440	2	2
ERR3460466:1154560.617655	2	2
ERR3460466:115910.639400	2	2
ERR3460466:1161160.645933	2	2
ERR3460466:1165490.614629	2	2
ERR3460466:117000.618486	2	2
ERR3460466:117330.605831	2	2
ERR3460466:117800.637186	2	2
ERR3460466:118420.617614	2	2
ERR3460466:118640.604532	2	2
ERR3460466:1199020.603207	2	2
ERR3460466:1200910.601178	2	2
ERR3460466:120400.636961	2	2
ERR3460466:1211950.640072	2	2
ERR3460466:122800.613022	2	2
ERR3460466:123960.636694	2	2
ERR3460466:124050.665845	2	2
ERR3460466:124480.607163	2	2
ERR3460466:12480.607516	2	2
ERR3460466:125260.667802	2	2
ERR3460466:126080.619311	2	2
ERR3460466:126340.632612	2	2
ERR3460466:126990.639359	2	2
ERR3460466:1275120.652473	2	2
ERR3460466:129600.605956	2	2
ERR3460466:130090.607747	2	2
ERR3460466:13060.638119	2	2
ERR3460466:132600.600897	2	2
ERR3460466:134100.609314	2	2
ERR3460466:135460.630165	2	2
ERR3460466:138480.697952	2	2
ERR3460466:141650.608402	2	2
ERR3460466:142460.629216	2	2
ERR3460466:145490.631878	2	2
ERR3460466:145540.603415	2	2
ERR3460466:145650.609554	2	2
ERR3460466:145710.621476	2	2
ERR3460466:145960.635857	2	2
ERR3460466:146320.604338	2	2
ERR3460466:149560.617558	2	2
ERR3460466:150730.619797	2	2
ERR3460466:150860.600207	2	2
ERR3460466:151000.605227	2	2
ERR3460466:151500.601290	2	2
ERR3460466:15210.621240	2	2
ERR3460466:154520.668229	2	2
ERR3460466:154810.623468	2	2
ERR3460466:156770.634554	2	2
ERR3460466:15720.643856	2	2
ERR3460466:157370.637824	2	2
ERR3460466:157910.608857	2	2
ERR3460466:158140.647047	2	2
ERR3460466:158240.630825	2	2
ERR3460466:161270.665364	2	2
ERR3460466:161970.626987	2	2
ERR3460466:167120.645026	2	2
ERR3460466:168240.600075	2	2
ERR3460466:16920.653278	2	2
ERR3460466:171190.605246	2	2
ERR3460466:17160.621737	2	2
ERR3460466:172330.653860	2	2
ERR3460466:172440.619382	2	2
ERR3460466:172850.602701	2	2
ERR3460466:173580.613787	2	2
ERR3460466:17430.638499	2	2
ERR3460466:175000.616431	2	2
ERR3460466:175850.601156	2	2
ERR3460466:17690.631852	2	2
ERR3460466:18110.618867	2	2
ERR3460466:182630.607805	2	2
ERR3460466:183890.602259	2	2
ERR3460466:184530.648566	2	2
ERR3460466:186070.604352	2	2
ERR3460466:186540.657910	2	2
ERR3460466:188140.613935	2	2
ERR3460466:18820.602748	2	2
ERR3460466:18840.617087	2	2
ERR3460466:18850.651800	2	2
ERR3460466:18990.657790	2	2
ERR3460466:191660.602309	2	2
ERR3460466:19270.664143	2	2
ERR3460466:193460.609226	2	2
ERR3460466:193980.644150	2	2
ERR3460466:194900.619938	2	2
ERR3460466:195330.616047	2	2
ERR3460466:195340.612497	2	2
ERR3460466:195720.600662	2	2
ERR3460466:196630.609031	2	2
ERR3460466:198210.621388	2	2
ERR3460466:200130.656253	2	2
ERR3460466:20470.604576	2	2
ERR3460466:205880.635668	2	2
ERR3460466:207710.660438	2	2
ERR3460466:208370.640854	2	2
ERR3460466:209810.627649	2	2
ERR3460466:210010.607223	2	2
ERR3460466:211250.605456	2	2
ERR3460466:211360.600696	2	2
ERR3460466:211960.671974	2	2
ERR3460466:216830.602515	2	2
ERR3460466:218580.613636	2	2
ERR3460466:220070.652165	2	2
ERR3460466:221820.617571	2	2
ERR3460466:222770.603063	2	2
ERR3460466:222870.614652	2	2
ERR3460466:225480.612710	2	2
ERR3460466:226140.614806	2	2
ERR3460466:227830.630191	2	2
ERR3460466:228470.626267	2	2
ERR3460466:228870.615123	2	2
ERR3460466:229300.614421	2	2
ERR3460466:23200.601672	2	2
ERR3460466:232900.618479	2	2
ERR3460466:23490.629400	2	2
ERR3460466:24080.620155	2	2
ERR3460466:242870.611671	2	2
ERR3460466:243340.608708	2	2
ERR3460466:243350.624309	2	2
ERR3460466:245880.668848	2	2
ERR3460466:246860.617509	2	2
ERR3460466:247800.604130	2	2
ERR3460466:248490.608544	2	2
ERR3460466:248740.602204	2	2
ERR3460466:249570.621309	2	2
ERR3460466:24990.625019	2	2
ERR3460466:250370.608096	2	2
ERR3460466:251200.610716	2	2
ERR3460466:25190.629223	2	2
ERR3460466:252160.673986	2	2
ERR3460466:253060.609798	2	2
ERR3460466:255070.636632	2	2
ERR3460466:256800.620319	2	2
ERR3460466:257500.601932	2	2
ERR3460466:258180.651524	2	2
ERR3460466:258290.629084	2	2
ERR3460466:259000.613649	2	2
ERR3460466:261030.635873	2	2
ERR3460466:262800.614362	2	2
ERR3460466:26300.621729	2	2
ERR3460466:263630.643024	2	2
ERR3460466:266230.611014	2	2
ERR3460466:266410.628511	2	2
ERR3460466:267410.632512	2	2
ERR3460466:27260.614118	2	2
ERR3460466:27500.628093	2	2
ERR3460466:275020.619356	2	2
ERR3460466:279340.621353	2	2
ERR3460466:28060.629067	2	2
ERR3460466:280650.614160	2	2
ERR3460466:280700.616336	2	2
ERR3460466:284150.656348	2	2
ERR3460466:289500.610748	2	2
ERR3460466:289600.612208	2	2
ERR3460466:291800.601284	2	2
ERR3460466:293180.631049	2	2
ERR3460466:293360.613071	2	2
ERR3460466:293410.676790	2	2
ERR3460466:293670.603918	2	2
ERR3460466:294980.647587	2	2
ERR3460466:296480.615164	2	2
ERR3460466:30840.614280	2	2
ERR3460466:309930.612727	2	2
ERR3460466:310130.639881	2	2
ERR3460466:313170.636478	2	2
ERR3460466:3140.622720	2	2
ERR3460466:3200.608686	2	2
ERR3460466:325020.612671	2	2
ERR3460466:327840.609024	2	2
ERR3460466:332620.629134	2	2
ERR3460466:332870.613138	2	2
ERR3460466:343760.614979	2	2
ERR3460466:344570.604180	2	2
ERR3460466:347710.641526	2	2
ERR3460466:348640.644157	2	2
ERR3460466:349540.604732	2	2
ERR3460466:35060.616075	2	2
ERR3460466:351620.662688	2	2
ERR3460466:35540.619359	2	2
ERR3460466:356410.629270	2	2
ERR3460466:360100.645440	2	2
ERR3460466:362740.642867	2	2
ERR3460466:363090.604274	2	2
ERR3460466:366460.602314	2	2
ERR3460466:367140.613208	2	2
ERR3460466:370560.614785	2	2
ERR3460466:37350.619886	2	2
ERR3460466:37600.676516	2	2
ERR3460466:379410.644648	2	2
ERR3460466:379500.616731	2	2
ERR3460466:379670.618391	2	2
ERR3460466:381700.601070	2	2
ERR3460466:381790.628957	2	2
ERR3460466:382780.603203	2	2
ERR3460466:386920.619833	2	2
ERR3460466:387270.604124	2	2
ERR3460466:387460.640358	2	2
ERR3460466:388590.618222	2	2
ERR3460466:38960.629940	2	2
ERR3460466:389680.627314	2	2
ERR3460466:395310.644029	2	2
ERR3460466:39770.623848	2	2
ERR3460466:398170.638335	2	2
ERR3460466:400660.602644	2	2
ERR3460466:40130.616714	2	2
ERR3460466:403540.630147	2	2
ERR3460466:4050.607715	2	2
ERR3460466:41550.639527	2	2
ERR3460466:415680.631942	2	2
ERR3460466:41620.613160	2	2
ERR3460466:416410.620068	2	2
ERR3460466:421580.608421	2	2
ERR3460466:423420.606558	2	2
ERR3460466:42590.601030	2	2
ERR3460466:426640.625735	2	2
ERR3460466:429390.625493	2	2
ERR3460466:429790.638916	2	2
ERR3460466:432770.615382	2	2
ERR3460466:434020.617099	2	2
ERR3460466:434430.624174	2	2
ERR3460466:43510.608228	2	2
ERR3460466:436820.626849	2	2
ERR3460466:437640.600703	2	2
ERR3460466:438330.615212	2	2
ERR3460466:442800.644259	2	2
ERR3460466:446670.607591	2	2
ERR3460466:446810.615329	2	2
ERR3460466:455980.610671	2	2
ERR3460466:458810.613375	2	2
ERR3460466:461120.623652	2	2
ERR3460466:461810.630698	2	2
ERR3460466:463230.602107	2	2
ERR3460466:464120.614739	2	2
ERR3460466:465060.607950	2	2
ERR3460466:472750.615367	2	2
ERR3460466:47600.633669	2	2
ERR3460466:47820.628793	2	2
ERR3460466:485930.608879	2	2
ERR3460466:489420.618024	2	2
ERR3460466:489640.638817	2	2
ERR3460466:492220.627355	2	2
ERR3460466:49230.610064	2	2
ERR3460466:493490.643223	2	2
ERR3460466:496910.620793	2	2
ERR3460466:49780.618030	2	2
ERR3460466:499530.620414	2	2
ERR3460466:500090.615764	2	2
ERR3460466:501090.613144	2	2
ERR3460466:502410.617955	2	2
ERR3460466:502910.601885	2	2
ERR3460466:505010.619375	2	2
ERR3460466:50510.621474	2	2
ERR3460466:505430.616149	2	2
ERR3460466:505900.606139	2	2
ERR3460466:506760.630316	2	2
ERR3460466:507160.620362	2	2
ERR3460466:507630.612660	2	2
ERR3460466:507870.610824	2	2
ERR3460466:507980.605410	2	2
ERR3460466:509730.635900	2	2
ERR3460466:515120.622765	2	2
ERR3460466:51860.640527	2	2
ERR3460466:52210.641557	2	2
ERR3460466:522440.653271	2	2
ERR3460466:525490.601156	2	2
ERR3460466:526570.631626	2	2
ERR3460466:527070.630765	2	2
ERR3460466:527410.604317	2	2
ERR3460466:52810.618914	2	2
ERR3460466:52860.605389	2	2
ERR3460466:528940.616948	2	2
ERR3460466:529090.607731	2	2
ERR3460466:529130.636226	2	2
ERR3460466:530240.601731	2	2
ERR3460466:5380.681469	2	2
ERR3460466:540440.616694	2	2
ERR3460466:540540.638508	2	2
ERR3460466:544650.625720	2	2
ERR3460466:548080.602220	2	2
ERR3460466:557160.646069	2	2
ERR3460466:559980.603675	2	2
ERR3460466:56720.653228	2	2
ERR3460466:576580.614811	2	2
ERR3460466:577620.614732	2	2
ERR3460466:579980.629075	2	2
ERR3460466:58110.621124	2	2
ERR3460466:58350.606501	2	2
ERR3460466:584740.617002	2	2
ERR3460466:584830.615982	2	2
ERR3460466:58800.615897	2	2
ERR3460466:588680.615577	2	2
ERR3460466:598930.623500	2	2
ERR3460466:603810.626466	2	2
ERR3460466:605650.600877	2	2
ERR3460466:60960.676760	2	2
ERR3460466:610100.625407	2	2
ERR3460466:61230.608492	2	2
ERR3460466:61540.601482	2	2
ERR3460466:62570.617999	2	2
ERR3460466:62760.640720	2	2
ERR3460466:630340.602377	2	2
ERR3460466:631250.601895	2	2
ERR3460466:634150.600138	2	2
ERR3460466:635960.639210	2	2
ERR3460466:636930.607444	2	2
ERR3460466:63980.611889	2	2
ERR3460466:652580.610283	2	2
ERR3460466:660500.635163	2	2
ERR3460466:668490.607162	2	2
ERR3460466:669610.638799	2	2
ERR3460466:670790.619650	2	2
ERR3460466:675110.623256	2	2
ERR3460466:679280.620949	2	2
ERR3460466:682870.616964	2	2
ERR3460466:683700.617010	2	2
ERR3460466:690650.612562	2	2
ERR3460466:697660.625579	2	2
ERR3460466:698110.615536	2	2
ERR3460466:70260.624772	2	2
ERR3460466:7070.635908	2	2
ERR3460466:708990.600982	2	2
ERR3460466:71110.613834	2	2
ERR3460466:712160.635893	2	2
ERR3460466:713870.600672	2	2
ERR3460466:714800.625461	2	2
ERR3460466:718700.661097	2	2
ERR3460466:719660.603215	2	2
ERR3460466:722120.657545	2	2
ERR3460466:72430.601982	2	2
ERR3460466:72480.621628	2	2
ERR3460466:726440.611049	2	2
ERR3460466:73010.649525	2	2
ERR3460466:731920.638908	2	2
ERR3460466:732340.605160	2	2
ERR3460466:733860.657441	2	2
ERR3460466:737600.610965	2	2
ERR3460466:746200.601795	2	2
ERR3460466:747010.627170	2	2
ERR3460466:748700.608830	2	2
ERR3460466:749270.610767	2	2
ERR3460466:75190.629250	2	2
ERR3460466:752540.634705	2	2
ERR3460466:752620.613355	2	2
ERR3460466:754100.637299	2	2
ERR3460466:754590.646508	2	2
ERR3460466:755940.604281	2	2
ERR3460466:756410.666449	2	2
ERR3460466:768500.650455	2	2
ERR3460466:76900.615498	2	2
ERR3460466:770320.608939	2	2
ERR3460466:77330.632886	2	2
ERR3460466:779130.642759	2	2
ERR3460466:779630.644158	2	2
ERR3460466:781070.626893	2	2
ERR3460466:782020.607271	2	2
ERR3460466:782910.644346	2	2
ERR3460466:78680.617927	2	2
ERR3460466:78820.615386	2	2
ERR3460466:789330.661095	2	2
ERR3460466:79020.620363	2	2
ERR3460466:790590.600396	2	2
ERR3460466:791050.615464	2	2
ERR3460466:792940.608059	2	2
ERR3460466:80150.620767	2	2
ERR3460466:805070.614819	2	2
ERR3460466:806270.618454	2	2
ERR3460466:808410.621867	2	2
ERR3460466:8090.618863	2	2
ERR3460466:811390.639736	2	2
ERR3460466:81240.608305	2	2
ERR3460466:813350.610670	2	2
ERR3460466:81350.625799	2	2
ERR3460466:818290.641736	2	2
ERR3460466:821260.608568	2	2
ERR3460466:823260.641483	2	2
ERR3460466:824480.629664	2	2
ERR3460466:824700.616191	2	2
ERR3460466:825630.635282	2	2
ERR3460466:826180.603611	2	2
ERR3460466:828630.604688	2	2
ERR3460466:835890.637354	2	2
ERR3460466:836660.637729	2	2
ERR3460466:83710.623049	2	2
ERR3460466:83970.635794	2	2
ERR3460466:845870.605312	2	2
ERR3460466:846550.629722	2	2
ERR3460466:84710.605520	2	2
ERR3460466:847230.615888	2	2
ERR3460466:848660.600294	2	2
ERR3460466:852180.636579	2	2
ERR3460466:853550.600870	2	2
ERR3460466:855270.623863	2	2
ERR3460466:855800.609698	2	2
ERR3460466:857640.602214	2	2
ERR3460466:86180.612271	2	2
ERR3460466:86290.634797	2	2
ERR3460466:86660.608843	2	2
ERR3460466:866930.629171	2	2
ERR3460466:867870.634596	2	2
ERR3460466:868950.653469	2	2
ERR3460466:869320.615397	2	2
ERR3460466:870070.605727	2	2
ERR3460466:87200.622527	2	2
ERR3460466:873150.617479	2	2
ERR3460466:87780.622943	2	2
ERR3460466:8790.636743	2	2
ERR3460466:879280.629394	2	2
ERR3460466:88170.604311	2	2
ERR3460466:885140.660797	2	2
ERR3460466:889940.665058	2	2
ERR3460466:89070.621920	2	2
ERR3460466:89480.626017	2	2
ERR3460466:895220.634458	2	2
ERR3460466:900130.612514	2	2
ERR3460466:904080.612422	2	2
ERR3460466:90570.609995	2	2
ERR3460466:906440.607995	2	2
ERR3460466:90990.623122	2	2
ERR3460466:910720.641840	2	2
ERR3460466:910810.648156	2	2
ERR3460466:915060.603991	2	2
ERR3460466:915610.646994	2	2
ERR3460466:925510.625204	2	2
ERR3460466:926950.619167	2	2
ERR3460466:927560.632382	2	2
ERR3460466:942950.600034	2	2
ERR3460466:946660.606882	2	2
ERR3460466:948620.615335	2	2
ERR3460466:950190.617352	2	2
ERR3460466:952720.611628	2	2
ERR3460466:954410.618745	2	2
ERR3460466:9570.604083	2	2
ERR3460466:960940.620066	2	2
ERR3460466:962060.632540	2	2
ERR3460466:962830.631031	2	2
ERR3460466:97030.606448	2	2
ERR3460466:976040.603731	2	2
ERR3460466:977350.610736	2	2
ERR3460466:977620.660210	2	2
ERR3460466:989270.611432	2	2
ERR3460466:997750.605980	2	2
ERR3460466:99950.605713	2	2
ERR3460466:1000110.613606	1	1
ERR3460466:1000170.643289	1	1
ERR3460466:1000190.605887	1	1
ERR3460466:1000220.636400	1	1
ERR3460466:1000260.617961	1	1
ERR3460466:1000270.605773	1	1
ERR3460466:100030.625784	1	1
ERR3460466:1000500.602075	1	1
ERR3460466:1000560.716542	1	1
ERR3460466:1000610.613784	1	1
ERR3460466:1000690.631715	1	1
ERR3460466:1000800.640612	1	1
ERR3460466:100080.617540	1	1
ERR3460466:1000870.603633	1	1
ERR3460466:1000990.637648	1	1
ERR3460466:1001080.679351	1	1
ERR3460466:1001150.626857	1	1
ERR3460466:1001160.622270	1	1
ERR3460466:1001210.600990	1	1
ERR3460466:1001370.601457	1	1
ERR3460466:1001420.682332	1	1
ERR3460466:1001540.628872	1	1
ERR3460466:1001580.629624	1	1
ERR3460466:1001800.621631	1	1
ERR3460466:1002130.664434	1	1
ERR3460466:1002140.685067	1	1
ERR3460466:1002250.604206	1	1
ERR3460466:1002400.622211	1	1
ERR3460466:1002950.608180	1	1
ERR3460466:1003360.616384	1	1
ERR3460466:1003520.601754	1	1
ERR3460466:1003610.626211	1	1
ERR3460466:1003750.689283	1	1
ERR3460466:1004130.621851	1	1
ERR3460466:1004190.608600	1	1
ERR3460466:100420.681300	1	1
ERR3460466:1004370.612624	1	1
ERR3460466:1004660.615861	1	1
ERR3460466:1005250.604509	1	1
ERR3460466:100530.634594	1	1
ERR3460466:1005430.644451	1	1
ERR3460466:1005870.611062	1	1
ERR3460466:1005910.603209	1	1
ERR3460466:100600.626224	1	1
ERR3460466:1006040.601440	1	1
ERR3460466:1006320.603939	1	1
ERR3460466:1006420.614113	1	1
ERR3460466:1006670.617103	1	1
ERR3460466:1006960.648386	1	1
ERR3460466:1007280.611197	1	1
ERR3460466:100740.619465	1	1
ERR3460466:1007490.618800	1	1
ERR3460466:1007640.608089	1	1
ERR3460466:1007650.655337	1	1
ERR3460466:1008080.608335	1	1
ERR3460466:1008100.604690	1	1
ERR3460466:1008230.606399	1	1
ERR3460466:1008280.634300	1	1
ERR3460466:1008350.624476	1	1
ERR3460466:1008380.617900	1	1
ERR3460466:1008460.618121	1	1
ERR3460466:1008510.603591	1	1
ERR3460466:1008560.605086	1	1
ERR3460466:1008660.621903	1	1
ERR3460466:1008710.688462	1	1
ERR3460466:100900.617897	1	1
ERR3460466:1009520.632778	1	1
ERR3460466:1009740.636718	1	1
ERR3460466:100990.610944	1	1
ERR3460466:1009930.616395	1	1
ERR3460466:1010000.618470	1	1
ERR3460466:1010070.650547	1	1
ERR3460466:1010390.639891	1	1
ERR3460466:1010420.650411	1	1
ERR3460466:1010450.604667	1	1
ERR3460466:1010480.613525	1	1
ERR3460466:1010510.618063	1	1
ERR3460466:1010760.611004	1	1
ERR3460466:1010790.607409	1	1
ERR3460466:1010880.602332	1	1
ERR3460466:101090.607846	1	1
ERR3460466:1011020.608090	1	1
ERR3460466:1011100.612252	1	1
ERR3460466:1011230.602248	1	1
ERR3460466:1011370.651938	1	1
ERR3460466:1011450.620087	1	1
ERR3460466:1011480.618932	1	1
ERR3460466:101150.616497	1	1
ERR3460466:1011600.650638	1	1
ERR3460466:1011650.625351	1	1
ERR3460466:1011820.600797	1	1
ERR3460466:1011950.659061	1	1
ERR3460466:1011990.650674	1	1
ERR3460466:1012000.610795	1	1
ERR3460466:1012020.631586	1	1
ERR3460466:1012030.601624	1	1
ERR3460466:1012040.632845	1	1
ERR3460466:1012120.602535	1	1
ERR3460466:1012130.604148	1	1
ERR3460466:1012230.609791	1	1
ERR3460466:1012360.730702	1	1
ERR3460466:1012370.613030	1	1
ERR3460466:1012520.607320	1	1
ERR3460466:1012610.612964	1	1
ERR3460466:1012720.622776	1	1
ERR3460466:1012880.669863	1	1
ERR3460466:1012940.604647	1	1
ERR3460466:1012990.607205	1	1
ERR3460466:1013180.610591	1	1
ERR3460466:1013220.618130	1	1
ERR3460466:1013230.620235	1	1
ERR3460466:1013350.713464	1	1
ERR3460466:1013440.636624	1	1
ERR3460466:1013570.630417	1	1
ERR3460466:1013670.654152	1	1
ERR3460466:1013680.610028	1	1
ERR3460466:1013730.612566	1	1
ERR3460466:1013740.605728	1	1
ERR3460466:1013750.607271	1	1
ERR3460466:1013860.604718	1	1
ERR3460466:1013960.626182	1	1
ERR3460466:10140.639119	1	1
ERR3460466:1014030.600253	1	1
ERR3460466:1014080.604472	1	1
ERR3460466:1014100.604865	1	1
ERR3460466:1014110.656791	1	1
ERR3460466:1014190.620936	1	1
ERR3460466:1014200.629328	1	1
ERR3460466:1014250.626945	1	1
ERR3460466:1014460.604686	1	1
ERR3460466:1014490.685081	1	1
ERR3460466:1014550.646241	1	1
ERR3460466:1014640.619524	1	1
ERR3460466:1014680.609497	1	1
ERR3460466:1014780.649503	1	1
ERR3460466:1014790.609048	1	1
ERR3460466:1014820.617573	1	1
ERR3460466:1014870.610925	1	1
ERR3460466:1014950.606221	1	1
ERR3460466:10150.604663	1	1
ERR3460466:1015150.601763	1	1
ERR3460466:1015210.604725	1	1
ERR3460466:1015280.634614	1	1
ERR3460466:1015360.644158	1	1
ERR3460466:1015470.616851	1	1
ERR3460466:1015480.604266	1	1
ERR3460466:1015630.618761	1	1
ERR3460466:1015890.622912	1	1
ERR3460466:1016070.636501	1	1
ERR3460466:1016230.613445	1	1
ERR3460466:1016270.606079	1	1
ERR3460466:1016290.619056	1	1
ERR3460466:1016320.642326	1	1
ERR3460466:1016480.680253	1	1
ERR3460466:1016530.602022	1	1
ERR3460466:1016620.606599	1	1
ERR3460466:1016670.629751	1	1
ERR3460466:1016740.725709	1	1
ERR3460466:1016770.612292	1	1
ERR3460466:1016780.605062	1	1
ERR3460466:101680.717817	1	1
ERR3460466:1016840.615637	1	1
ERR3460466:1016880.699059	1	1
ERR3460466:1016940.615959	1	1
ERR3460466:1017090.637508	1	1
ERR3460466:1017130.632946	1	1
ERR3460466:1017170.617281	1	1
ERR3460466:1017370.625939	1	1
ERR3460466:1017390.657795	1	1
ERR3460466:1017400.600998	1	1
ERR3460466:1017520.638910	1	1
ERR3460466:1017580.606436	1	1
ERR3460466:1017740.629372	1	1
ERR3460466:1017750.626896	1	1
ERR3460466:1017920.616847	1	1
ERR3460466:1018050.624540	1	1
ERR3460466:1018070.629674	1	1
ERR3460466:1018080.612063	1	1
ERR3460466:1018200.604197	1	1
ERR3460466:1018340.634737	1	1
ERR3460466:1018390.626739	1	1
ERR3460466:1018400.620119	1	1
ERR3460466:1018420.651760	1	1
ERR3460466:1018480.603602	1	1
ERR3460466:1018520.610085	1	1
ERR3460466:1018530.604983	1	1
ERR3460466:1018550.615938	1	1
ERR3460466:1018600.637827	1	1
ERR3460466:1018610.607766	1	1
ERR3460466:1018700.603981	1	1
ERR3460466:1018780.673005	1	1
ERR3460466:1018790.632647	1	1
ERR3460466:1018870.604084	1	1
ERR3460466:1019240.652707	1	1
ERR3460466:1019430.630699	1	1
ERR3460466:101960.656699	1	1
ERR3460466:1019770.627613	1	1
ERR3460466:1019780.613025	1	1
ERR3460466:1019800.603593	1	1
ERR3460466:1019890.628279	1	1
ERR3460466:1019940.608359	1	1
ERR3460466:1020040.613543	1	1
ERR3460466:1020160.620355	1	1
ERR3460466:1020170.633994	1	1
ERR3460466:1020200.620229	1	1
ERR3460466:1020270.632066	1	1
ERR3460466:1020330.644020	1	1
ERR3460466:1020370.623186	1	1
ERR3460466:1020400.601941	1	1
ERR3460466:1020470.601451	1	1
ERR3460466:102050.601805	1	1
ERR3460466:1020540.607386	1	1
ERR3460466:1020790.608668	1	1
ERR3460466:1020850.607407	1	1
ERR3460466:1021010.617925	1	1
ERR3460466:1021100.635505	1	1
ERR3460466:1021130.639422	1	1
ERR3460466:1021150.605263	1	1
ERR3460466:1021210.612808	1	1
ERR3460466:1021220.623064	1	1
ERR3460466:1021320.610411	1	1
ERR3460466:1021330.612675	1	1
ERR3460466:1021510.622123	1	1
ERR3460466:1021540.623683	1	1
ERR3460466:1021610.606263	1	1
