amplicon	linearized.dereplicate_ERR3460467.merged.fastq	total
ERR3460467:::11954:0:0:0:0.608581	2	2
ERR3460467:::120622:0:0:0:0.636384	2	2
ERR3460467:::12063:0:0:0:0.617830	2	2
ERR3460467:::122148:0:0:0:0.600559	2	2
ERR3460467:::12230:0:0:0:0.632144	2	2
ERR3460467:::123538:0:0:0:0.636484	2	2
ERR3460467:::123783:0:0:0:0.613083	2	2
ERR3460467:::125058:0:0:0:0.601528	2	2
ERR3460467:::125059:0:0:0:0.607744	2	2
ERR3460467:::125301:0:0:0:0.613462	2	2
ERR3460467:::12538:0:0:0:0.622730	2	2
ERR3460467:::125605:0:0:0:0.632333	2	2
ERR3460467:::127851:0:0:0:0.617626	2	2
ERR3460467:::128991:0:0:0:0.660798	2	2
ERR3460467:::129659:0:0:0:0.643559	2	2
ERR3460467:::130846:0:0:0:0.602063	2	2
ERR3460467:::13224:0:0:0:0.607144	2	2
ERR3460467:::132627:0:0:0:0.617779	2	2
ERR3460467:::133712:0:0:0:0.628294	2	2
ERR3460467:::135632:0:0:0:0.602800	2	2
ERR3460467:::136748:0:0:0:0.604189	2	2
ERR3460467:::138869:0:0:0:0.617018	2	2
ERR3460467:::139032:0:0:0:0.619061	2	2
ERR3460467:::139145:0:0:0:0.632783	2	2
ERR3460467:::142011:0:0:0:0.624098	2	2
ERR3460467:::142929:0:0:0:0.638150	2	2
ERR3460467:::143053:0:0:0:0.610304	2	2
ERR3460467:::143303:0:0:0:0.636824	2	2
ERR3460467:::145240:0:0:0:0.604985	2	2
ERR3460467:::145574:0:0:0:0.648602	2	2
ERR3460467:::145750:0:0:0:0.611820	2	2
ERR3460467:::146037:0:0:0:0.630079	2	2
ERR3460467:::146691:0:0:0:0.660889	2	2
ERR3460467:::147019:0:0:0:0.633101	2	2
ERR3460467:::150397:0:0:0:0.610888	2	2
ERR3460467:::150705:0:0:0:0.621392	2	2
ERR3460467:::150758:0:0:0:0.634919	2	2
ERR3460467:::151035:0:0:0:0.606119	2	2
ERR3460467:::151265:0:0:0:0.614637	2	2
ERR3460467:::152222:0:0:0:0.629268	2	2
ERR3460467:::152257:0:0:0:0.662529	2	2
ERR3460467:::15239:0:0:0:0.611789	2	2
ERR3460467:::152520:0:0:0:0.611839	2	2
ERR3460467:::152734:0:0:0:0.624771	2	2
ERR3460467:::153629:0:0:0:0.637301	2	2
ERR3460467:::153702:0:0:0:0.626185	2	2
ERR3460467:::154275:0:0:0:0.620674	2	2
ERR3460467:::154373:0:0:0:0.605907	2	2
ERR3460467:::154857:0:0:0:0.610909	2	2
ERR3460467:::15523:0:0:0:0.615163	2	2
ERR3460467:::15644:0:0:0:0.622818	2	2
ERR3460467:::158501:0:0:0:0.614509	2	2
ERR3460467:::159055:0:0:0:0.613131	2	2
ERR3460467:::1596:0:0:0:0.619747	2	2
ERR3460467:::16025:0:0:0:0.622305	2	2
ERR3460467:::160689:0:0:0:0.633353	2	2
ERR3460467:::161528:0:0:0:0.603351	2	2
ERR3460467:::163521:0:0:0:0.631459	2	2
ERR3460467:::164696:0:0:0:0.600036	2	2
ERR3460467:::165147:0:0:0:0.610962	2	2
ERR3460467:::165248:0:0:0:0.626983	2	2
ERR3460467:::166925:0:0:0:0.649379	2	2
ERR3460467:::16790:0:0:0:0.610426	2	2
ERR3460467:::168349:0:0:0:0.627315	2	2
ERR3460467:::170561:0:0:0:0.614487	2	2
ERR3460467:::171175:0:0:0:0.624418	2	2
ERR3460467:::171226:0:0:0:0.615962	2	2
ERR3460467:::171300:0:0:0:0.609229	2	2
ERR3460467:::171767:0:0:0:0.636287	2	2
ERR3460467:::173754:0:0:0:0.622437	2	2
ERR3460467:::17414:0:0:0:0.615335	2	2
ERR3460467:::174388:0:0:0:0.639433	2	2
ERR3460467:::17458:0:0:0:0.655443	2	2
ERR3460467:::174631:0:0:0:0.600592	2	2
ERR3460467:::17477:0:0:0:0.606377	2	2
ERR3460467:::174783:0:0:0:0.614224	2	2
ERR3460467:::175426:0:0:0:0.601430	2	2
ERR3460467:::175631:0:0:0:0.617989	2	2
ERR3460467:::177321:0:0:0:0.645297	2	2
ERR3460467:::178235:0:0:0:0.607980	2	2
ERR3460467:::17844:0:0:0:0.640044	2	2
ERR3460467:::178991:0:0:0:0.646891	2	2
ERR3460467:::1795:0:0:0:0.669319	2	2
ERR3460467:::179533:0:0:0:0.614719	2	2
ERR3460467:::17987:0:0:0:0.632756	2	2
ERR3460467:::180519:0:0:0:0.638471	2	2
ERR3460467:::181875:0:0:0:0.638081	2	2
ERR3460467:::18188:0:0:0:0.618913	2	2
ERR3460467:::182008:0:0:0:0.654961	2	2
ERR3460467:::182796:0:0:0:0.615770	2	2
ERR3460467:::185675:0:0:0:0.608552	2	2
ERR3460467:::18581:0:0:0:0.615224	2	2
ERR3460467:::185838:0:0:0:0.607545	2	2
ERR3460467:::186089:0:0:0:0.618895	2	2
ERR3460467:::186169:0:0:0:0.620381	2	2
ERR3460467:::187261:0:0:0:0.633305	2	2
ERR3460467:::187334:0:0:0:0.610125	2	2
ERR3460467:::187638:0:0:0:0.612264	2	2
ERR3460467:::189337:0:0:0:0.602756	2	2
ERR3460467:::191457:0:0:0:0.600395	2	2
ERR3460467:::192102:0:0:0:0.611532	2	2
ERR3460467:::192475:0:0:0:0.647344	2	2
ERR3460467:::19249:0:0:0:0.612847	2	2
ERR3460467:::192891:0:0:0:0.622259	2	2
ERR3460467:::193110:0:0:0:0.624536	2	2
ERR3460467:::19431:0:0:0:0.616306	2	2
ERR3460467:::194593:0:0:0:0.602908	2	2
ERR3460467:::194927:0:0:0:0.621978	2	2
ERR3460467:::196465:0:0:0:0.602704	2	2
ERR3460467:::19839:0:0:0:0.627866	2	2
ERR3460467:::199043:0:0:0:0.627190	2	2
ERR3460467:::199680:0:0:0:0.619027	2	2
ERR3460467:::199976:0:0:0:0.639855	2	2
ERR3460467:::200236:0:0:0:0.601719	2	2
ERR3460467:::20178:0:0:0:0.610494	2	2
ERR3460467:::202047:0:0:0:0.646974	2	2
ERR3460467:::202162:0:0:0:0.629291	2	2
ERR3460467:::20224:0:0:0:0.642253	2	2
ERR3460467:::20405:0:0:0:0.624793	2	2
ERR3460467:::20608:0:0:0:0.613399	2	2
ERR3460467:::2085:0:0:0:0.627274	2	2
ERR3460467:::20930:0:0:0:0.622549	2	2
ERR3460467:::209440:0:0:0:0.603921	2	2
ERR3460467:::210071:0:0:0:0.609623	2	2
ERR3460467:::210174:0:0:0:0.605095	2	2
ERR3460467:::211191:0:0:0:0.615264	2	2
ERR3460467:::215482:0:0:0:0.618727	2	2
ERR3460467:::217933:0:0:0:0.620022	2	2
ERR3460467:::2191:0:0:0:0.653491	2	2
ERR3460467:::2198:0:0:0:0.604672	2	2
ERR3460467:::220406:0:0:0:0.624428	2	2
ERR3460467:::221255:0:0:0:0.641602	2	2
ERR3460467:::221415:0:0:0:0.615881	2	2
ERR3460467:::222774:0:0:0:0.663983	2	2
ERR3460467:::22335:0:0:0:0.605626	2	2
ERR3460467:::223823:0:0:0:0.621105	2	2
ERR3460467:::223935:0:0:0:0.640314	2	2
ERR3460467:::2252:0:0:0:0.641966	2	2
ERR3460467:::22650:0:0:0:0.627440	2	2
ERR3460467:::22799:0:0:0:0.603525	2	2
ERR3460467:::22869:0:0:0:0.611904	2	2
ERR3460467:::22887:0:0:0:0.626591	2	2
ERR3460467:::22968:0:0:0:0.604475	2	2
ERR3460467:::23019:0:0:0:0.610602	2	2
ERR3460467:::230347:0:0:0:0.602511	2	2
ERR3460467:::231996:0:0:0:0.610745	2	2
ERR3460467:::232367:0:0:0:0.635592	2	2
ERR3460467:::2341:0:0:0:0.638464	2	2
ERR3460467:::235255:0:0:0:0.603269	2	2
ERR3460467:::237688:0:0:0:0.640438	2	2
ERR3460467:::238775:0:0:0:0.630097	2	2
ERR3460467:::24014:0:0:0:0.632084	2	2
ERR3460467:::242264:0:0:0:0.623455	2	2
ERR3460467:::245209:0:0:0:0.676821	2	2
ERR3460467:::25149:0:0:0:0.626107	2	2
ERR3460467:::25169:0:0:0:0.605221	2	2
ERR3460467:::253346:0:0:0:0.643665	2	2
ERR3460467:::25509:0:0:0:0.610490	2	2
ERR3460467:::26176:0:0:0:0.615405	2	2
ERR3460467:::26804:0:0:0:0.607128	2	2
ERR3460467:::26826:0:0:0:0.604757	2	2
ERR3460467:::27011:0:0:0:0.641796	2	2
ERR3460467:::27021:0:0:0:0.609699	2	2
ERR3460467:::27130:0:0:0:0.644216	2	2
ERR3460467:::27687:0:0:0:0.611082	2	2
ERR3460467:::27836:0:0:0:0.630803	2	2
ERR3460467:::29013:0:0:0:0.608956	2	2
ERR3460467:::29185:0:0:0:0.637062	2	2
ERR3460467:::29895:0:0:0:0.606651	2	2
ERR3460467:::30454:0:0:0:0.639485	2	2
ERR3460467:::30556:0:0:0:0.667246	2	2
ERR3460467:::30658:0:0:0:0.633887	2	2
ERR3460467:::3135:0:0:0:0.634139	2	2
ERR3460467:::3157:0:0:0:0.650364	2	2
ERR3460467:::31607:0:0:0:0.609874	2	2
ERR3460467:::32094:0:0:0:0.644560	2	2
ERR3460467:::32467:0:0:0:0.615122	2	2
ERR3460467:::33025:0:0:0:0.606200	2	2
ERR3460467:::3324:0:0:0:0.614655	2	2
ERR3460467:::33868:0:0:0:0.644782	2	2
ERR3460467:::34434:0:0:0:0.649304	2	2
ERR3460467:::35389:0:0:0:0.632538	2	2
ERR3460467:::37051:0:0:0:0.655394	2	2
ERR3460467:::3746:0:0:0:0.611460	2	2
ERR3460467:::37609:0:0:0:0.637926	2	2
ERR3460467:::38683:0:0:0:0.608446	2	2
ERR3460467:::38784:0:0:0:0.626793	2	2
ERR3460467:::38947:0:0:0:0.626225	2	2
ERR3460467:::40264:0:0:0:0.608278	2	2
ERR3460467:::41137:0:0:0:0.641782	2	2
ERR3460467:::41207:0:0:0:0.614420	2	2
ERR3460467:::4132:0:0:0:0.633726	2	2
ERR3460467:::41453:0:0:0:0.619184	2	2
ERR3460467:::42079:0:0:0:0.605025	2	2
ERR3460467:::42438:0:0:0:0.603239	2	2
ERR3460467:::44039:0:0:0:0.604609	2	2
ERR3460467:::44760:0:0:0:0.602746	2	2
ERR3460467:::44795:0:0:0:0.617212	2	2
ERR3460467:::44919:0:0:0:0.633545	2	2
ERR3460467:::45177:0:0:0:0.619075	2	2
ERR3460467:::45406:0:0:0:0.641105	2	2
ERR3460467:::46827:0:0:0:0.614688	2	2
ERR3460467:::47370:0:0:0:0.605706	2	2
ERR3460467:::47668:0:0:0:0.616192	2	2
ERR3460467:::47732:0:0:0:0.623751	2	2
ERR3460467:::47802:0:0:0:0.606759	2	2
ERR3460467:::48007:0:0:0:0.612528	2	2
ERR3460467:::48295:0:0:0:0.642095	2	2
ERR3460467:::48356:0:0:0:0.643902	2	2
ERR3460467:::48508:0:0:0:0.603622	2	2
ERR3460467:::48514:0:0:0:0.658281	2	2
ERR3460467:::48746:0:0:0:0.602459	2	2
ERR3460467:::48854:0:0:0:0.657038	2	2
ERR3460467:::4893:0:0:0:0.625348	2	2
ERR3460467:::49038:0:0:0:0.654842	2	2
ERR3460467:::5070:0:0:0:0.607651	2	2
ERR3460467:::50863:0:0:0:0.626396	2	2
ERR3460467:::50986:0:0:0:0.639614	2	2
ERR3460467:::51426:0:0:0:0.604299	2	2
ERR3460467:::52002:0:0:0:0.600554	2	2
ERR3460467:::52256:0:0:0:0.656367	2	2
ERR3460467:::52258:0:0:0:0.624365	2	2
ERR3460467:::53224:0:0:0:0.615783	2	2
ERR3460467:::5334:0:0:0:0.662703	2	2
ERR3460467:::53535:0:0:0:0.617049	2	2
ERR3460467:::53731:0:0:0:0.612070	2	2
ERR3460467:::53915:0:0:0:0.603912	2	2
ERR3460467:::53974:0:0:0:0.629907	2	2
ERR3460467:::54850:0:0:0:0.662173	2	2
ERR3460467:::55190:0:0:0:0.601954	2	2
ERR3460467:::55220:0:0:0:0.613856	2	2
ERR3460467:::55390:0:0:0:0.635257	2	2
ERR3460467:::56328:0:0:0:0.607290	2	2
ERR3460467:::57026:0:0:0:0.636571	2	2
ERR3460467:::57965:0:0:0:0.603403	2	2
ERR3460467:::5918:0:0:0:0.624630	2	2
ERR3460467:::59348:0:0:0:0.625875	2	2
ERR3460467:::5938:0:0:0:0.602896	2	2
ERR3460467:::60756:0:0:0:0.618348	2	2
ERR3460467:::60783:0:0:0:0.600267	2	2
ERR3460467:::6166:0:0:0:0.633112	2	2
ERR3460467:::61791:0:0:0:0.623905	2	2
ERR3460467:::62897:0:0:0:0.618933	2	2
ERR3460467:::6463:0:0:0:0.611239	2	2
ERR3460467:::66580:0:0:0:0.612038	2	2
ERR3460467:::67479:0:0:0:0.609589	2	2
ERR3460467:::67612:0:0:0:0.613721	2	2
ERR3460467:::67737:0:0:0:0.626318	2	2
ERR3460467:::67999:0:0:0:0.638771	2	2
ERR3460467:::68061:0:0:0:0.632950	2	2
ERR3460467:::69058:0:0:0:0.605802	2	2
ERR3460467:::69424:0:0:0:0.620631	2	2
ERR3460467:::70050:0:0:0:0.638986	2	2
ERR3460467:::70113:0:0:0:0.624773	2	2
ERR3460467:::70182:0:0:0:0.605181	2	2
ERR3460467:::70262:0:0:0:0.622862	2	2
ERR3460467:::73799:0:0:0:0.637067	2	2
ERR3460467:::73934:0:0:0:0.604388	2	2
ERR3460467:::74062:0:0:0:0.603085	2	2
ERR3460467:::74339:0:0:0:0.611465	2	2
ERR3460467:::74530:0:0:0:0.627981	2	2
ERR3460467:::75751:0:0:0:0.605320	2	2
ERR3460467:::76227:0:0:0:0.629371	2	2
ERR3460467:::76484:0:0:0:0.615463	2	2
ERR3460467:::76762:0:0:0:0.612786	2	2
ERR3460467:::7687:0:0:0:0.613845	2	2
ERR3460467:::7839:0:0:0:0.616578	2	2
ERR3460467:::7850:0:0:0:0.631273	2	2
ERR3460467:::8065:0:0:0:0.617239	2	2
ERR3460467:::82076:0:0:0:0.635736	2	2
ERR3460467:::82853:0:0:0:0.605299	2	2
ERR3460467:::82962:0:0:0:0.625437	2	2
ERR3460467:::83136:0:0:0:0.606337	2	2
ERR3460467:::83724:0:0:0:0.607073	2	2
ERR3460467:::8471:0:0:0:0.612163	2	2
ERR3460467:::8529:0:0:0:0.610981	2	2
ERR3460467:::8559:0:0:0:0.610142	2	2
ERR3460467:::8732:0:0:0:0.611100	2	2
ERR3460467:::8925:0:0:0:0.618946	2	2
ERR3460467:::8960:0:0:0:0.616199	2	2
ERR3460467:::89883:0:0:0:0.603675	2	2
ERR3460467:::9110:0:0:0:0.614344	2	2
ERR3460467:::91734:0:0:0:0.616407	2	2
ERR3460467:::9255:0:0:0:0.630509	2	2
ERR3460467:::9272:0:0:0:0.657882	2	2
ERR3460467:::9316:0:0:0:0.626499	2	2
ERR3460467:::94689:0:0:0:0.625514	2	2
ERR3460467:::95387:0:0:0:0.613285	2	2
ERR3460467:::955:0:0:0:0.653098	2	2
ERR3460467:::95739:0:0:0:0.612085	2	2
ERR3460467:::9640:0:0:0:0.607320	2	2
ERR3460467:::96925:0:0:0:0.626218	2	2
ERR3460467:::97796:0:0:0:0.607089	2	2
ERR3460467:::100011:0:0:0:0.643201	1	1
ERR3460467:::100037:0:0:0:0.617874	1	1
ERR3460467:::100047:0:0:0:0.609081	1	1
ERR3460467:::10006:0:0:0:0.612383	1	1
ERR3460467:::100184:0:0:0:0.601071	1	1
ERR3460467:::100332:0:0:0:0.643054	1	1
ERR3460467:::100358:0:0:0:0.641248	1	1
ERR3460467:::10036:0:0:0:0.607885	1	1
ERR3460467:::100448:0:0:0:0.602603	1	1
ERR3460467:::100459:0:0:0:0.609799	1	1
ERR3460467:::100643:0:0:0:0.603496	1	1
ERR3460467:::100645:0:0:0:0.619204	1	1
ERR3460467:::10065:0:0:0:0.637428	1	1
ERR3460467:::10071:0:0:0:0.667954	1	1
ERR3460467:::100776:0:0:0:0.638147	1	1
ERR3460467:::100793:0:0:0:0.603772	1	1
ERR3460467:::100821:0:0:0:0.625098	1	1
ERR3460467:::100855:0:0:0:0.642688	1	1
ERR3460467:::100900:0:0:0:0.626200	1	1
ERR3460467:::10092:0:0:0:0.609219	1	1
ERR3460467:::10093:0:0:0:0.609375	1	1
ERR3460467:::101020:0:0:0:0.608679	1	1
ERR3460467:::101028:0:0:0:0.636850	1	1
ERR3460467:::101049:0:0:0:0.600593	1	1
ERR3460467:::101110:0:0:0:0.622731	1	1
ERR3460467:::101148:0:0:0:0.644230	1	1
ERR3460467:::101185:0:0:0:0.628594	1	1
ERR3460467:::10119:0:0:0:0.615429	1	1
ERR3460467:::101192:0:0:0:0.645999	1	1
ERR3460467:::101199:0:0:0:0.601062	1	1
ERR3460467:::101223:0:0:0:0.600565	1	1
ERR3460467:::101264:0:0:0:0.621352	1	1
ERR3460467:::101345:0:0:0:0.631230	1	1
ERR3460467:::101349:0:0:0:0.633330	1	1
ERR3460467:::101419:0:0:0:0.604094	1	1
ERR3460467:::101440:0:0:0:0.696133	1	1
ERR3460467:::101446:0:0:0:0.602151	1	1
ERR3460467:::101538:0:0:0:0.609418	1	1
ERR3460467:::101568:0:0:0:0.636426	1	1
ERR3460467:::101620:0:0:0:0.606541	1	1
ERR3460467:::10162:0:0:0:0.600114	1	1
ERR3460467:::101629:0:0:0:0.604783	1	1
ERR3460467:::101631:0:0:0:0.604044	1	1
ERR3460467:::101641:0:0:0:0.625603	1	1
ERR3460467:::101667:0:0:0:0.605328	1	1
ERR3460467:::101681:0:0:0:0.606424	1	1
ERR3460467:::101714:0:0:0:0.649345	1	1
ERR3460467:::101852:0:0:0:0.613417	1	1
ERR3460467:::101866:0:0:0:0.624460	1	1
ERR3460467:::101875:0:0:0:0.604543	1	1
ERR3460467:::101881:0:0:0:0.652735	1	1
ERR3460467:::101888:0:0:0:0.623583	1	1
ERR3460467:::101913:0:0:0:0.641011	1	1
ERR3460467:::101915:0:0:0:0.623187	1	1
ERR3460467:::101917:0:0:0:0.706094	1	1
ERR3460467:::102001:0:0:0:0.698352	1	1
ERR3460467:::102064:0:0:0:0.611781	1	1
ERR3460467:::102127:0:0:0:0.638641	1	1
ERR3460467:::102214:0:0:0:0.670735	1	1
ERR3460467:::102249:0:0:0:0.603856	1	1
ERR3460467:::102275:0:0:0:0.605757	1	1
ERR3460467:::102320:0:0:0:0.644131	1	1
ERR3460467:::102372:0:0:0:0.619295	1	1
ERR3460467:::102388:0:0:0:0.689954	1	1
ERR3460467:::102422:0:0:0:0.605824	1	1
ERR3460467:::102456:0:0:0:0.602064	1	1
ERR3460467:::102491:0:0:0:0.640321	1	1
ERR3460467:::10250:0:0:0:0.616737	1	1
ERR3460467:::102524:0:0:0:0.610489	1	1
ERR3460467:::102571:0:0:0:0.692493	1	1
ERR3460467:::102597:0:0:0:0.635126	1	1
ERR3460467:::102603:0:0:0:0.615327	1	1
ERR3460467:::10261:0:0:0:0.603027	1	1
ERR3460467:::102659:0:0:0:0.618514	1	1
ERR3460467:::102709:0:0:0:0.653360	1	1
ERR3460467:::102807:0:0:0:0.603378	1	1
ERR3460467:::102833:0:0:0:0.607166	1	1
ERR3460467:::10287:0:0:0:0.624706	1	1
ERR3460467:::102945:0:0:0:0.672989	1	1
ERR3460467:::102968:0:0:0:0.603201	1	1
ERR3460467:::103020:0:0:0:0.624547	1	1
ERR3460467:::103027:0:0:0:0.605852	1	1
ERR3460467:::103045:0:0:0:0.605191	1	1
ERR3460467:::103079:0:0:0:0.639657	1	1
ERR3460467:::103083:0:0:0:0.617577	1	1
ERR3460467:::103105:0:0:0:0.679961	1	1
ERR3460467:::10311:0:0:0:0.601279	1	1
ERR3460467:::103128:0:0:0:0.675635	1	1
ERR3460467:::103132:0:0:0:0.603038	1	1
ERR3460467:::103138:0:0:0:0.636287	1	1
ERR3460467:::103323:0:0:0:0.668444	1	1
ERR3460467:::10337:0:0:0:0.635139	1	1
ERR3460467:::103373:0:0:0:0.655981	1	1
ERR3460467:::103450:0:0:0:0.634639	1	1
ERR3460467:::103461:0:0:0:0.606809	1	1
ERR3460467:::103483:0:0:0:0.677653	1	1
ERR3460467:::103581:0:0:0:0.618107	1	1
ERR3460467:::103656:0:0:0:0.600237	1	1
ERR3460467:::103765:0:0:0:0.651100	1	1
ERR3460467:::103780:0:0:0:0.638399	1	1
ERR3460467:::103816:0:0:0:0.653351	1	1
ERR3460467:::103827:0:0:0:0.608308	1	1
ERR3460467:::103847:0:0:0:0.621141	1	1
ERR3460467:::103863:0:0:0:0.626770	1	1
ERR3460467:::103944:0:0:0:0.610193	1	1
ERR3460467:::103966:0:0:0:0.688589	1	1
ERR3460467:::103993:0:0:0:0.604003	1	1
ERR3460467:::103994:0:0:0:0.600507	1	1
ERR3460467:::104025:0:0:0:0.652465	1	1
ERR3460467:::104071:0:0:0:0.618924	1	1
ERR3460467:::104122:0:0:0:0.633715	1	1
ERR3460467:::104269:0:0:0:0.605650	1	1
ERR3460467:::104278:0:0:0:0.625655	1	1
ERR3460467:::104317:0:0:0:0.606380	1	1
ERR3460467:::104417:0:0:0:0.612549	1	1
ERR3460467:::104437:0:0:0:0.610341	1	1
ERR3460467:::104519:0:0:0:0.604608	1	1
ERR3460467:::104523:0:0:0:0.682615	1	1
ERR3460467:::104567:0:0:0:0.688975	1	1
ERR3460467:::104593:0:0:0:0.606869	1	1
ERR3460467:::104616:0:0:0:0.619771	1	1
ERR3460467:::104623:0:0:0:0.619846	1	1
ERR3460467:::104665:0:0:0:0.643429	1	1
ERR3460467:::104668:0:0:0:0.641404	1	1
ERR3460467:::10470:0:0:0:0.612617	1	1
ERR3460467:::104729:0:0:0:0.613345	1	1
ERR3460467:::104738:0:0:0:0.640924	1	1
ERR3460467:::104740:0:0:0:0.619162	1	1
ERR3460467:::104761:0:0:0:0.602183	1	1
ERR3460467:::104770:0:0:0:0.640684	1	1
ERR3460467:::104785:0:0:0:0.690890	1	1
ERR3460467:::104804:0:0:0:0.611949	1	1
ERR3460467:::104836:0:0:0:0.646405	1	1
ERR3460467:::104873:0:0:0:0.618288	1	1
ERR3460467:::104874:0:0:0:0.612523	1	1
ERR3460467:::104877:0:0:0:0.616976	1	1
ERR3460467:::104880:0:0:0:0.612122	1	1
ERR3460467:::104903:0:0:0:0.604840	1	1
ERR3460467:::104906:0:0:0:0.604577	1	1
ERR3460467:::10493:0:0:0:0.622886	1	1
ERR3460467:::104953:0:0:0:0.606829	1	1
ERR3460467:::104969:0:0:0:0.629800	1	1
ERR3460467:::104982:0:0:0:0.615273	1	1
ERR3460467:::105011:0:0:0:0.609232	1	1
ERR3460467:::105060:0:0:0:0.631855	1	1
