LWR	fract	aLWR	afract	taxopath
70.46	0.4415	147.7	0.9253	Eukaryota
0	0	6.596	0.04133	Eukaryota;Arthropoda
0.774	0.00485	4.71	0.02952	Eukaryota;Arthropoda;Hexanauplia
3.858	0.02417	3.858	0.02417	Eukaryota;Arthropoda;Hexanauplia;Cyclopoida
0.07893	0.0004946	0.07893	0.0004946	Eukaryota;Arthropoda;Hexanauplia;Harpacticoida
1.226	0.00768	1.886	0.01181	Eukaryota;Arthropoda;Branchiopoda
0.6599	0.004135	0.6599	0.004135	Eukaryota;Arthropoda;Branchiopoda;Anostraca
0	0	1.551	0.009716	Eukaryota;Chordata
0	0	1.551	0.009716	Eukaryota;Chordata;Appendicularia
0	0	1.551	0.009716	Eukaryota;Chordata;Appendicularia;Copelata
1.551	0.009716	1.551	0.009716	Eukaryota;Chordata;Appendicularia;Copelata;Oikopleuridae
0	0	1.476	0.009251	Eukaryota;Basidiomycota
0	0	1.476	0.009251	Eukaryota;Basidiomycota;Microbotryomycetes
0	0	1.476	0.009251	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales
0	0	1.476	0.009251	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae
1.476	0.009251	1.476	0.009251	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
0	0	1.334e-05	8.361e-08	Eukaryota;Basidiomycota;Pucciniomycetes
1.334e-05	8.361e-08	1.334e-05	8.361e-08	Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales
0	0	1.641e-06	1.028e-08	Eukaryota;Basidiomycota;Agaricomycetes
0	0	1.641e-06	1.028e-08	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales
0	0	1.641e-06	1.028e-08	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae
0	0	1.641e-06	1.028e-08	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae;Sphaerobolus
1.641e-06	1.028e-08	1.641e-06	1.028e-08	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae;Sphaerobolus;Sphaerobolus_stellatus
