LWR	fract	aLWR	afract	taxopath
3.49	0.011	3.49	0.011	Eukaryota;Chlorophyta;Chlorophyceae;Microsporaceae;Microsporaceae;Microspora;Microspora_stagnorum
0	0	36.51	0.1151	Eukaryota;Euglenozoa
18.36	0.05786	36.51	0.1151	Eukaryota;Euglenozoa;Euglenida
0	0	9.885	0.03115	Eukaryota;Euglenozoa;Euglenida;Eutreptiales
0	0	9.885	0.03115	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella
0	0	9.885	0.03115	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella
9.885	0.03115	9.885	0.03115	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
8.264	0.02604	8.264	0.02604	Eukaryota;Euglenozoa;Euglenida;Euglenales
0	0	2.185	0.006886	Eukaryota;Mucoromycota
1.642	0.005174	2.185	0.006886	Eukaryota;Mucoromycota;Glomeromycetes
0.1566	0.0004936	0.1566	0.0004936	Eukaryota;Mucoromycota;Glomeromycetes;Glomerales
0.3863	0.001217	0.3863	0.001217	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales
0	0	2.978e-07	9.386e-10	Eukaryota;Evosea
0	0	2.978e-07	9.386e-10	Eukaryota;Evosea;Eumycetozoa
0	0	2.978e-07	9.386e-10	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales
0	0	2.978e-07	9.386e-10	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;Dictyosteliaceae
2.978e-07	9.386e-10	2.978e-07	9.386e-10	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;Dictyosteliaceae;Dictyostelium
0	0	4.818	0.01518	Eukaryota;Cnidaria
4.818	0.01518	4.818	0.01518	Eukaryota;Cnidaria;Myxozoa
0	0	4.66e-05	1.469e-07	Eukaryota;Cnidaria;Myxozoa;Multivalvulida
0	0	4.66e-05	1.469e-07	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae
4.66e-05	1.469e-07	4.66e-05	1.469e-07	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
0	0	1.938	0.006107	Eukaryota;Cryptophyceae
0.6165	0.001943	1.938	0.006107	Eukaryota;Cryptophyceae;Cryptophyceae
1.321	0.004164	1.321	0.004164	Eukaryota;Cryptophyceae;Cryptophyceae;Cryptomonadales
0	0	5.175e-06	1.631e-08	Eukaryota;Cryptophyceae;Cryptophyceae;Kathablepharidacea
0	0	5.175e-06	1.631e-08	Eukaryota;Cryptophyceae;Cryptophyceae;Kathablepharidacea;Katablepharidaceae
0	0	5.175e-06	1.631e-08	Eukaryota;Cryptophyceae;Cryptophyceae;Kathablepharidacea;Katablepharidaceae;Leucocryptos
5.175e-06	1.631e-08	5.175e-06	1.631e-08	Eukaryota;Cryptophyceae;Cryptophyceae;Kathablepharidacea;Katablepharidaceae;Leucocryptos;Leucocryptos_marina
1.837	0.005789	1.959	0.006172	Eukaryota;Gnathostomulida
0	0	0.1216	0.0003833	Eukaryota;Gnathostomulida;Filospermoidea
0	0	0.1216	0.0003833	Eukaryota;Gnathostomulida;Filospermoidea;Filospermoidea
0	0	0.1216	0.0003833	Eukaryota;Gnathostomulida;Filospermoidea;Filospermoidea;Haplognathiidae
0	0	0.1216	0.0003833	Eukaryota;Gnathostomulida;Filospermoidea;Filospermoidea;Haplognathiidae;Haplognathia
0.1216	0.0003833	0.1216	0.0003833	Eukaryota;Gnathostomulida;Filospermoidea;Filospermoidea;Haplognathiidae;Haplognathia;Haplognathia_ruberrima
0	0	1.032	0.003252	Eukaryota;Chordata
0	0	0.532	0.001677	Eukaryota;Chordata;Leptocardii
0	0	0.532	0.001677	Eukaryota;Chordata;Leptocardii;Amphioxiformes
0.532	0.001677	0.532	0.001677	Eukaryota;Chordata;Leptocardii;Amphioxiformes;Branchiostomidae
0	0	1.037e-05	3.268e-08	Eukaryota;Chordata;Actinopteri
0	0	1.037e-05	3.268e-08	Eukaryota;Chordata;Actinopteri;Semionotiformes
1.037e-05	3.268e-08	1.037e-05	3.268e-08	Eukaryota;Chordata;Actinopteri;Semionotiformes;Lepisosteidae
0	0	0.5	0.001576	Eukaryota;Chordata;Appendicularia
0	0	0.5	0.001576	Eukaryota;Chordata;Appendicularia;Copelata
0.5	0.001576	0.5	0.001576	Eukaryota;Chordata;Appendicularia;Copelata;Oikopleuridae
0	0	0.9448	0.002978	Eukaryota;Dictyochophyceae
0.7492	0.002361	0.9448	0.002978	Eukaryota;Dictyochophyceae;Dictyochophyceae
0.1956	0.0006165	0.1956	0.0006165	Eukaryota;Dictyochophyceae;Dictyochophyceae;Dictyochales
0	0	0.03437	0.0001083	Eukaryota;Rhodophyta
0	0	0.03437	0.0001083	Eukaryota;Rhodophyta;Compsopogonophyceae
0	0	0.03437	0.0001083	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales
0	0	0.03437	0.0001083	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae
0	0	0.03437	0.0001083	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon
0.03437	0.0001083	0.03437	0.0001083	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon;Compsopogon_caeruleus
0	0	0.3571	0.001125	Eukaryota;Streptophyta
0	0	0.3571	0.001125	Eukaryota;Streptophyta;Klebsormidiophyceae
0	0	0.3571	0.001125	Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales
0	0	0.3571	0.001125	Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae
0	0	0.3571	0.001125	Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium
0.3571	0.001125	0.3571	0.001125	Eukaryota;Streptophyta;Klebsormidiophyceae;Klebsormidiales;Klebsormidiaceae;Klebsormidium;Klebsormidium_flaccidum
29.93	0.09432	29.93	0.09432	DISTANT
5.344	0.01684	30.77	0.09697	Bacteria
0	0	15.7	0.04948	Bacteria;Terrabacteria_group
0	0	13.18	0.04153	Bacteria;Terrabacteria_group;Firmicutes
0	0	13.18	0.04153	Bacteria;Terrabacteria_group;Firmicutes;Bacilli
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=
0	0	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM
8.096	0.02551	8.096	0.02551	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
0	0	1.229e-06	3.872e-09	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae
0	0	1.229e-06	3.872e-09	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus
1.229e-06	3.872e-09	1.229e-06	3.872e-09	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae;Streptococcus;Streptococcus_pneumoniae
3.83	0.01207	5.083	0.01602	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales
0.5176	0.001631	0.5176	0.001631	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales;Listeriaceae
0.7159	0.002256	0.7159	0.002256	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales;Sporolactobacillaceae
0.01896	5.976e-05	0.01896	5.976e-05	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales;Staphylococcaceae
2.521	0.007946	2.521	0.007946	Bacteria;Terrabacteria_group;Chloroflexi
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured;Chloroflexi
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured;Chloroflexi;bacterium
0	0	5.688e-05	1.793e-07	Bacteria;Terrabacteria_group;Chloroflexi;Chloroflexi;Chloroflexi;Chloroflexi;environmental;samples;uncultured;Chloroflexi;bacterium;uncultured
