LWR	fract	aLWR	afract	taxopath
102	0.3491	265.9	0.9102	Eukaryota
0.1234	0.0004226	10.38	0.03553	Eukaryota;Arthropoda
4.482	0.01534	5.678	0.01944	Eukaryota;Arthropoda;Branchiopoda
1.196	0.004094	1.196	0.004094	Eukaryota;Arthropoda;Branchiopoda;Anostraca
1.625	0.005564	1.776	0.006081	Eukaryota;Arthropoda;Insecta
0.151	0.0005169	0.151	0.0005169	Eukaryota;Arthropoda;Insecta;Diptera
1.695	0.005803	2.8	0.009586	Eukaryota;Arthropoda;Hexanauplia
1.105	0.003783	1.105	0.003783	Eukaryota;Arthropoda;Hexanauplia;Calanoida
0	0	8.907	0.03049	Eukaryota;Platyhelminthes
0	0	8.26	0.02828	Eukaryota;Platyhelminthes;Catenulida
0	0	8.26	0.02828	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae
8.26	0.02828	8.26	0.02828	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
0	0	0.6465	0.002213	Eukaryota;Platyhelminthes;Trematoda
0.6465	0.002213	0.6465	0.002213	Eukaryota;Platyhelminthes;Trematoda;Diplostomida
0	0	5.878	0.02012	Eukaryota;Nematoda
0	0	5.878	0.02012	Eukaryota;Nematoda;Enoplea
5.878	0.02012	5.878	0.02012	Eukaryota;Nematoda;Enoplea;Triplonchida
0	0	123.3	0.4222	Eukaryota;Euglenozoa
60.9	0.2085	123.3	0.4222	Eukaryota;Euglenozoa;Euglenida
0	0	32.66	0.1118	Eukaryota;Euglenozoa;Euglenida;Eutreptiales
0	0	32.66	0.1118	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella
0	0	32.66	0.1118	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella
32.66	0.1118	32.66	0.1118	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
29.8	0.102	29.8	0.102	Eukaryota;Euglenozoa;Euglenida;Euglenales
0	0	4.822	0.01651	Eukaryota;Basidiomycota
0	0	4.822	0.01651	Eukaryota;Basidiomycota;Microbotryomycetes
0	0	4.822	0.01651	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales
0	0	4.822	0.01651	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae
4.822	0.01651	4.822	0.01651	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
0	0	5.684	0.01946	Eukaryota;Porifera
0	0	5.684	0.01946	Eukaryota;Porifera;Calcarea
0	0	5.684	0.01946	Eukaryota;Porifera;Calcarea;Lithonida
0	0	5.684	0.01946	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae
0	0	5.684	0.01946	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona
5.684	0.01946	5.684	0.01946	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona;Petrobiona_massiliana
0	0	2.871	0.009829	Eukaryota;Chlorophyta
0	0	2.871	0.009829	Eukaryota;Chlorophyta;Chlorophyceae
0	0	2.871	0.009829	Eukaryota;Chlorophyta;Chlorophyceae;Microsporaceae
0	0	2.871	0.009829	Eukaryota;Chlorophyta;Chlorophyceae;Microsporaceae;Microsporaceae
