LWR	fract	aLWR	afract	taxopath
214.9	0.3467	488.6	0.7883	Eukaryota
0	0	14.51	0.0234	Eukaryota;Arthropoda
2.14	0.003452	5.581	0.009004	Eukaryota;Arthropoda;Insecta
2.579	0.00416	2.579	0.00416	Eukaryota;Arthropoda;Insecta;Diptera
0.2775	0.0004476	0.2775	0.0004476	Eukaryota;Arthropoda;Insecta;Siphonaptera
0.5852	0.000944	0.5852	0.000944	Eukaryota;Arthropoda;Insecta;Mecoptera
5.947	0.009594	8.136	0.01313	Eukaryota;Arthropoda;Branchiopoda
2.189	0.003532	2.189	0.003532	Eukaryota;Arthropoda;Branchiopoda;Anostraca
0.2195	0.000354	0.3226	0.0005205	Eukaryota;Arthropoda;Malacostraca
0.1032	0.0001665	0.1032	0.0001665	Eukaryota;Arthropoda;Malacostraca;Isopoda
0	0	0.4656	0.0007512	Eukaryota;Arthropoda;Cephalocarida
0	0	0.4656	0.0007512	Eukaryota;Arthropoda;Cephalocarida;Brachypoda
0.4656	0.0007512	0.4656	0.0007512	Eukaryota;Arthropoda;Cephalocarida;Brachypoda;Hutchinsoniellidae
0	0	0.9097	0.001468	Eukaryota;Nematoda
0	0	0.9097	0.001468	Eukaryota;Nematoda;Enoplea
0.9097	0.001468	0.9097	0.001468	Eukaryota;Nematoda;Enoplea;Triplonchida
0	0	4.108	0.006628	Eukaryota;Ciliophora
2.274	0.003668	3.838	0.006191	Eukaryota;Ciliophora;Spirotrichea
0.5369	0.0008662	0.5369	0.0008662	Eukaryota;Ciliophora;Spirotrichea;Tintinnida
0.5354	0.0008637	0.5354	0.0008637	Eukaryota;Ciliophora;Spirotrichea;Urostylida
0.3573	0.0005765	0.3573	0.0005765	Eukaryota;Ciliophora;Spirotrichea;Euplotida
0.1342	0.0002165	0.1342	0.0002165	Eukaryota;Ciliophora;Spirotrichea;Sporadotrichida
0	0	0.2706	0.0004365	Eukaryota;Ciliophora;Oligohymenophorea
0.2706	0.0004365	0.2706	0.0004365	Eukaryota;Ciliophora;Oligohymenophorea;Sessilida
0	0	5.016	0.008092	Eukaryota;Platyhelminthes
0	0	4.037	0.006513	Eukaryota;Platyhelminthes;Trematoda
3.989	0.006435	3.989	0.006435	Eukaryota;Platyhelminthes;Trematoda;Diplostomida
0	0	0.04811	7.761e-05	Eukaryota;Platyhelminthes;Trematoda;Cercaria
0	0	0.04811	7.761e-05	Eukaryota;Platyhelminthes;Trematoda;Cercaria;Cercaria
0.04811	7.761e-05	0.04811	7.761e-05	Eukaryota;Platyhelminthes;Trematoda;Cercaria;Cercaria;Cercaria
0	0	1.334e-07	2.151e-10	Eukaryota;Platyhelminthes;Rhabditophora
1.334e-07	2.151e-10	1.334e-07	2.151e-10	Eukaryota;Platyhelminthes;Rhabditophora;Proseriata
0	0	0.9791	0.00158	Eukaryota;Platyhelminthes;Catenulida
0	0	0.9791	0.00158	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae
0.9791	0.00158	0.9791	0.00158	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
0	0	43.76	0.07059	Eukaryota;Basidiomycota
0	0	41.56	0.06704	Eukaryota;Basidiomycota;Microbotryomycetes
0	0	41.2	0.06647	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales
0	0	41.2	0.06647	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae
41.2	0.06647	41.2	0.06647	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
0	0	0.3526	0.0005688	Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales
0	0	0.3526	0.0005688	Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae
0	0	0.3526	0.0005688	Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum
0.3526	0.0005688	0.3526	0.0005688	Eukaryota;Basidiomycota;Microbotryomycetes;Microbotryales;Microbotryaceae;Microbotryum;Microbotryum_lychnidisdioicae
0	0	2.2	0.003549	Eukaryota;Basidiomycota;Pucciniomycetes
2.2	0.003549	2.2	0.003549	Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales
0	0	9.312e-06	1.502e-08	Eukaryota;Basidiomycota;Tremellomycetes
9.312e-06	1.502e-08	9.312e-06	1.502e-08	Eukaryota;Basidiomycota;Tremellomycetes;Tremellales
0	0	2.186e-06	3.527e-09	Eukaryota;Basidiomycota;Agaricomycetes
0	0	2.186e-06	3.527e-09	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales
0	0	2.186e-06	3.527e-09	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae
0	0	2.186e-06	3.527e-09	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae;Sphaerobolus
2.186e-06	3.527e-09	2.186e-06	3.527e-09	Eukaryota;Basidiomycota;Agaricomycetes;Geastrales;Sphaerobolaceae;Sphaerobolus;Sphaerobolus_stellatus
0	0	178.3	0.2877	Eukaryota;Euglenozoa
87.99	0.1419	178.3	0.2877	Eukaryota;Euglenozoa;Euglenida
0	0	47.74	0.07702	Eukaryota;Euglenozoa;Euglenida;Eutreptiales
0	0	47.74	0.07702	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella
0	0	47.74	0.07702	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella
47.74	0.07702	47.74	0.07702	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
42.61	0.06875	42.61	0.06875	Eukaryota;Euglenozoa;Euglenida;Euglenales
0	0	0.8146	0.001314	Eukaryota;Evosea
0	0	0.8146	0.001314	Eukaryota;Evosea;Eumycetozoa
0	0	0.8146	0.001314	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales
0	0	0.8146	0.001314	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;Dictyosteliaceae
0.8146	0.001314	0.8146	0.001314	Eukaryota;Evosea;Eumycetozoa;Dictyosteliales;Dictyosteliaceae;Dictyostelium
0	0	1.246	0.002011	Eukaryota;Mucoromycota
0.4555	0.0007348	1.246	0.002011	Eukaryota;Mucoromycota;Glomeromycetes
0.6231	0.001005	0.6231	0.001005	Eukaryota;Mucoromycota;Glomeromycetes;Archaeosporales
0	0	0.07905	0.0001275	Eukaryota;Mucoromycota;Glomeromycetes;Paraglomerales
0	0	0.07905	0.0001275	Eukaryota;Mucoromycota;Glomeromycetes;Paraglomerales;Paraglomeraceae
0.07905	0.0001275	0.07905	0.0001275	Eukaryota;Mucoromycota;Glomeromycetes;Paraglomerales;Paraglomeraceae;Paraglomus
0.08864	0.000143	0.08864	0.000143	Eukaryota;Mucoromycota;Glomeromycetes;Glomerales
0	0	7.39	0.01192	Eukaryota;Chytridiomycota
0	0	7.39	0.01192	Eukaryota;Chytridiomycota;Chytridiomycetes
7.166	0.01156	7.166	0.01156	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales
0	0	0.2245	0.0003622	Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales
0	0	0.2245	0.0003622	Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae
0.2245	0.0003622	0.2245	0.0003622	Eukaryota;Chytridiomycota;Chytridiomycetes;Synchytriales;Synchytriaceae;Synchytrium
0	0	0.2462	0.0003971	Eukaryota;Streptophyta
0	0	0.2462	0.0003971	Eukaryota;Streptophyta;Magnoliopsida
0	0	0.2462	0.0003971	Eukaryota;Streptophyta;Magnoliopsida;Celastrales
0.2462	0.0003971	0.2462	0.0003971	Eukaryota;Streptophyta;Magnoliopsida;Celastrales;Celastraceae
0	0	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida
0	0	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida;Treubiales
0	0	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida;Treubiales;Treubiaceae
0	0	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida;Treubiales;Treubiaceae;Treubia
0	0	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida;Treubiales;Treubiaceae;Treubia;Treubia
6.454e-07	1.041e-09	6.454e-07	1.041e-09	Eukaryota;Streptophyta;Haplomitriopsida;Treubiales;Treubiaceae;Treubia;Treubia;lacunosa
0	0	9.095	0.01467	Eukaryota;Cnidaria
4.785	0.00772	9.095	0.01467	Eukaryota;Cnidaria;Myxozoa
0	0	3.862	0.00623	Eukaryota;Cnidaria;Myxozoa;Multivalvulida
0	0	3.862	0.00623	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae
3.862	0.00623	3.862	0.00623	Eukaryota;Cnidaria;Myxozoa;Multivalvulida;Kudoidae;Kudoa
0	0	0.4477	0.0007223	Eukaryota;Cnidaria;Myxozoa;Bivalvulida
0	0	0.4477	0.0007223	Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Enteromyxidae
0	0	0.4477	0.0007223	Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Enteromyxidae;Enteromyxum
0.4477	0.0007223	0.4477	0.0007223	Eukaryota;Cnidaria;Myxozoa;Bivalvulida;Enteromyxidae;Enteromyxum;Enteromyxum_leei
0	0	4.773	0.007699	Eukaryota;Porifera
0	0	4.773	0.007699	Eukaryota;Porifera;Calcarea
0	0	4.076	0.006575	Eukaryota;Porifera;Calcarea;Lithonida
0	0	4.076	0.006575	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae
0	0	4.076	0.006575	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona
4.076	0.006575	4.076	0.006575	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona;Petrobiona_massiliana
0	0	0.6969	0.001124	Eukaryota;Porifera;Calcarea;Clathrinida
0	0	0.6969	0.001124	Eukaryota;Porifera;Calcarea;Clathrinida;Clathrinidae
0	0	0.6969	0.001124	Eukaryota;Porifera;Calcarea;Clathrinida;Clathrinidae;Clathrina
0.6969	0.001124	0.6969	0.001124	Eukaryota;Porifera;Calcarea;Clathrinida;Clathrinidae;Clathrina;Clathrina_clathrus
