amplicon	ERR0000001	total
ERR1:85400.717334	3	3
ERR1:85910.717622	3	3
ERR1:86320.732795	3	3
ERR1:87170.723202	3	3
ERR1:88830.726388	3	3
ERR1:89000.686568	3	3
ERR1:90410.733889	3	3
ERR1:90520.717740	3	3
ERR1:91400.733892	3	3
ERR1:91970.722367	3	3
ERR1:92650.729621	3	3
ERR1:93480.707816	3	3
ERR1:93570.740212	3	3
ERR1:94480.730523	3	3
ERR1:95350.726275	3	3
ERR1:100.731176	2	2
ERR1:101330.636126	2	2
ERR1:102830.723659	2	2
ERR1:10290.708173	2	2
ERR1:104360.724489	2	2
ERR1:105290.740044	2	2
ERR1:105420.705626	2	2
ERR1:106960.718193	2	2
ERR1:107190.722646	2	2
ERR1:107540.714366	2	2
ERR1:10780.735074	2	2
ERR1:10880.682800	2	2
ERR1:109110.673527	2	2
ERR1:111890.635141	2	2
ERR1:112200.663954	2	2
ERR1:112810.723374	2	2
ERR1:113720.737052	2	2
ERR1:113850.708032	2	2
ERR1:114200.703775	2	2
ERR1:11420.727083	2	2
ERR1:114360.672324	2	2
ERR1:114820.721537	2	2
ERR1:115480.703907	2	2
ERR1:115570.723349	2	2
ERR1:116640.734506	2	2
ERR1:116790.718932	2	2
ERR1:117910.675263	2	2
ERR1:1180.707318	2	2
ERR1:119550.703967	2	2
ERR1:119670.610964	2	2
ERR1:122730.725381	2	2
ERR1:125020.692578	2	2
ERR1:125030.747867	2	2
ERR1:12620.690423	2	2
ERR1:126830.728593	2	2
ERR1:126950.707839	2	2
ERR1:127090.727036	2	2
ERR1:127240.719961	2	2
ERR1:12800.726802	2	2
ERR1:129120.639330	2	2
ERR1:129250.616276	2	2
ERR1:129290.675425	2	2
ERR1:129360.730578	2	2
ERR1:12980.715698	2	2
ERR1:130350.648799	2	2
ERR1:130370.723014	2	2
ERR1:131230.708275	2	2
ERR1:131400.608977	2	2
ERR1:131590.727590	2	2
ERR1:131800.723356	2	2
ERR1:132250.611981	2	2
ERR1:132860.715973	2	2
ERR1:133520.716002	2	2
ERR1:134040.740000	2	2
ERR1:134400.660697	2	2
ERR1:136120.689821	2	2
ERR1:136640.667759	2	2
ERR1:138860.649046	2	2
ERR1:138920.722757	2	2
ERR1:138930.691087	2	2
ERR1:13910.712075	2	2
ERR1:140910.661918	2	2
ERR1:141460.674090	2	2
ERR1:141880.663547	2	2
ERR1:142030.739413	2	2
ERR1:142450.658485	2	2
ERR1:142670.726569	2	2
ERR1:142770.714568	2	2
ERR1:143020.737052	2	2
ERR1:143710.730409	2	2
ERR1:144290.739927	2	2
ERR1:144700.697195	2	2
ERR1:145350.715317	2	2
ERR1:145990.710676	2	2
ERR1:146040.727478	2	2
ERR1:146750.685483	2	2
ERR1:14730.733156	2	2
ERR1:147390.605079	2	2
ERR1:147440.729832	2	2
ERR1:14820.701518	2	2
ERR1:148360.698633	2	2
ERR1:14840.642867	2	2
ERR1:148790.715256	2	2
ERR1:149630.660074	2	2
ERR1:150080.731362	2	2
ERR1:150640.722185	2	2
ERR1:151030.702730	2	2
ERR1:15110.741764	2	2
ERR1:151410.719995	2	2
ERR1:152540.710464	2	2
ERR1:153000.710558	2	2
ERR1:153560.723315	2	2
ERR1:153730.724151	2	2
ERR1:153920.703743	2	2
ERR1:154670.700616	2	2
ERR1:155130.706513	2	2
ERR1:155570.702929	2	2
ERR1:155640.662853	2	2
ERR1:15900.716910	2	2
ERR1:159280.722217	2	2
ERR1:15960.692247	2	2
ERR1:1600.645929	2	2
ERR1:161590.729382	2	2
ERR1:161640.640457	2	2
ERR1:16260.703753	2	2
ERR1:16290.724304	2	2
ERR1:163890.738035	2	2
ERR1:163900.742201	2	2
ERR1:164060.744304	2	2
ERR1:164070.727744	2	2
ERR1:164750.730863	2	2
ERR1:164770.729414	2	2
ERR1:164950.732118	2	2
ERR1:166480.717601	2	2
ERR1:166740.614601	2	2
ERR1:1670.736064	2	2
ERR1:16860.697650	2	2
ERR1:168660.712542	2	2
ERR1:169120.719348	2	2
ERR1:169160.697953	2	2
ERR1:171210.735565	2	2
ERR1:17210.653394	2	2
ERR1:173000.713598	2	2
ERR1:174970.680544	2	2
ERR1:17650.634700	2	2
ERR1:177330.695579	2	2
ERR1:179270.705996	2	2
ERR1:179300.726916	2	2
ERR1:179550.737893	2	2
ERR1:179790.736607	2	2
ERR1:180210.700293	2	2
ERR1:18040.735926	2	2
ERR1:180730.725885	2	2
ERR1:181370.726005	2	2
ERR1:1820.730063	2	2
ERR1:183470.721519	2	2
ERR1:18370.692124	2	2
ERR1:185300.724662	2	2
ERR1:185490.712694	2	2
ERR1:185660.724983	2	2
ERR1:186650.732578	2	2
ERR1:186660.669806	2	2
ERR1:187450.707691	2	2
ERR1:188180.722878	2	2
ERR1:190.744014	2	2
ERR1:190430.709467	2	2
ERR1:191600.703800	2	2
ERR1:195210.709536	2	2
ERR1:195790.731104	2	2
ERR1:19600.737528	2	2
ERR1:196050.702136	2	2
ERR1:197490.727729	2	2
ERR1:19810.695417	2	2
ERR1:198280.720008	2	2
ERR1:199850.722201	2	2
ERR1:199880.735664	2	2
ERR1:200190.728946	2	2
ERR1:201000.726258	2	2
ERR1:201140.628050	2	2
ERR1:2040.654448	2	2
ERR1:204950.727635	2	2
ERR1:205300.725261	2	2
ERR1:20710.713230	2	2
ERR1:207800.725775	2	2
ERR1:207890.729732	2	2
ERR1:208090.712925	2	2
ERR1:208320.736535	2	2
ERR1:209570.729227	2	2
ERR1:209610.744749	2	2
ERR1:210010.725313	2	2
ERR1:211050.733464	2	2
ERR1:211240.722422	2	2
ERR1:212120.734205	2	2
ERR1:214620.700075	2	2
ERR1:215400.637793	2	2
ERR1:215440.693706	2	2
ERR1:215960.715349	2	2
ERR1:216660.725487	2	2
ERR1:217140.718318	2	2
ERR1:21780.726946	2	2
ERR1:217910.645917	2	2
ERR1:218310.725698	2	2
ERR1:218420.602075	2	2
ERR1:219320.724297	2	2
ERR1:220430.669981	2	2
ERR1:220500.731974	2	2
ERR1:220850.718357	2	2
ERR1:221210.677000	2	2
ERR1:22330.640967	2	2
ERR1:223450.704855	2	2
ERR1:22360.711092	2	2
ERR1:22510.657017	2	2
ERR1:22630.667125	2	2
ERR1:227020.608401	2	2
ERR1:228840.744513	2	2
ERR1:229650.649061	2	2
ERR1:23050.740688	2	2
ERR1:230860.684778	2	2
ERR1:231410.731082	2	2
ERR1:234880.671636	2	2
ERR1:23500.608274	2	2
ERR1:236700.739671	2	2
ERR1:237610.713850	2	2
ERR1:238610.714126	2	2
ERR1:238930.732441	2	2
ERR1:240220.742361	2	2
ERR1:240650.734035	2	2
ERR1:241870.711927	2	2
ERR1:242020.716612	2	2
ERR1:24210.736454	2	2
ERR1:242170.656669	2	2
ERR1:243070.710684	2	2
ERR1:243190.685612	2	2
ERR1:244750.632217	2	2
ERR1:245320.740271	2	2
ERR1:245520.662293	2	2
ERR1:2460.682212	2	2
ERR1:246800.626078	2	2
ERR1:247020.745095	2	2
ERR1:248050.641927	2	2
ERR1:248300.691071	2	2
ERR1:249180.708654	2	2
ERR1:250000.728847	2	2
ERR1:250700.711709	2	2
ERR1:250750.727439	2	2
ERR1:25110.720375	2	2
ERR1:251390.700915	2	2
ERR1:252130.723567	2	2
ERR1:252420.722184	2	2
ERR1:252500.705769	2	2
ERR1:255260.721477	2	2
ERR1:256270.716101	2	2
ERR1:256880.716624	2	2
ERR1:257560.692575	2	2
ERR1:258610.740256	2	2
ERR1:258750.726019	2	2
ERR1:25900.734330	2	2
ERR1:260500.728067	2	2
ERR1:260600.720692	2	2
ERR1:260630.727916	2	2
ERR1:26070.723645	2	2
ERR1:260860.729340	2	2
ERR1:26100.701279	2	2
ERR1:261190.645838	2	2
ERR1:2620.624055	2	2
ERR1:262250.739330	2	2
ERR1:263120.710039	2	2
ERR1:263240.725446	2	2
ERR1:263390.735200	2	2
ERR1:263850.731366	2	2
ERR1:265200.723079	2	2
ERR1:265930.678148	2	2
ERR1:266730.726087	2	2
ERR1:26680.729655	2	2
ERR1:267030.631844	2	2
ERR1:267770.720192	2	2
ERR1:268840.725966	2	2
ERR1:269370.611883	2	2
ERR1:2700.732491	2	2
ERR1:273470.697482	2	2
ERR1:27440.709918	2	2
ERR1:277280.640395	2	2
ERR1:27860.697911	2	2
ERR1:278650.708211	2	2
ERR1:279110.738470	2	2
ERR1:279250.635336	2	2
ERR1:279420.726499	2	2
ERR1:280460.724953	2	2
ERR1:280970.713910	2	2
ERR1:281410.735174	2	2
ERR1:281600.732994	2	2
ERR1:281640.700080	2	2
ERR1:282380.642868	2	2
ERR1:282560.730599	2	2
ERR1:282950.716800	2	2
ERR1:283130.673576	2	2
ERR1:284770.738065	2	2
ERR1:285170.653020	2	2
ERR1:285550.723505	2	2
ERR1:285930.706979	2	2
ERR1:287200.642283	2	2
ERR1:287440.710925	2	2
ERR1:287710.647021	2	2
ERR1:287930.686330	2	2
ERR1:289560.720455	2	2
ERR1:290830.723250	2	2
ERR1:292650.728114	2	2
ERR1:292980.707780	2	2
ERR1:293050.631983	2	2
ERR1:293200.668026	2	2
ERR1:294460.602588	2	2
ERR1:29530.682984	2	2
ERR1:295460.725961	2	2
ERR1:296550.707716	2	2
ERR1:297880.670918	2	2
ERR1:297940.644567	2	2
ERR1:298250.716276	2	2
ERR1:29830.722869	2	2
ERR1:298400.746000	2	2
ERR1:299430.707452	2	2
ERR1:300240.744100	2	2
ERR1:302100.636788	2	2
ERR1:306190.728133	2	2
ERR1:306840.721627	2	2
ERR1:308110.627952	2	2
ERR1:308250.629093	2	2
ERR1:308500.671084	2	2
ERR1:30850.692638	2	2
ERR1:311840.732814	2	2
ERR1:312110.714617	2	2
ERR1:312300.717546	2	2
ERR1:313010.662953	2	2
ERR1:314050.700640	2	2
ERR1:314700.729332	2	2
ERR1:316190.641054	2	2
ERR1:316220.735876	2	2
ERR1:316910.723415	2	2
ERR1:318020.704231	2	2
ERR1:319770.612944	2	2
ERR1:321240.684461	2	2
ERR1:322340.666248	2	2
ERR1:322900.712805	2	2
ERR1:323140.720995	2	2
ERR1:323380.619241	2	2
ERR1:324840.703278	2	2
ERR1:329860.734753	2	2
ERR1:330850.724536	2	2
ERR1:33300.651485	2	2
ERR1:334460.733370	2	2
ERR1:33550.717871	2	2
ERR1:33620.725951	2	2
ERR1:336360.647017	2	2
ERR1:337130.741260	2	2
ERR1:337300.687053	2	2
ERR1:337880.688361	2	2
ERR1:338170.659416	2	2
ERR1:338410.725486	2	2
ERR1:3390.642894	2	2
ERR1:339660.664780	2	2
ERR1:341100.739109	2	2
ERR1:341740.710793	2	2
ERR1:342310.612265	2	2
ERR1:342840.733468	2	2
ERR1:343210.691108	2	2
ERR1:343650.728385	2	2
ERR1:344550.729555	2	2
ERR1:346110.722141	2	2
ERR1:34740.657435	2	2
ERR1:349710.724747	2	2
ERR1:352760.686898	2	2
ERR1:353740.715736	2	2
ERR1:354450.725259	2	2
ERR1:35500.642980	2	2
ERR1:358900.644066	2	2
ERR1:359570.689200	2	2
ERR1:361960.650597	2	2
ERR1:364300.732267	2	2
ERR1:364840.722907	2	2
ERR1:365860.674435	2	2
ERR1:36920.643947	2	2
ERR1:371120.711600	2	2
ERR1:372160.709599	2	2
ERR1:372180.713836	2	2
ERR1:372610.703003	2	2
ERR1:373060.718226	2	2
ERR1:37600.630307	2	2
ERR1:376720.729244	2	2
ERR1:379010.707503	2	2
ERR1:3800.720484	2	2
ERR1:380450.652363	2	2
ERR1:382910.730703	2	2
ERR1:382980.715881	2	2
ERR1:383020.733150	2	2
ERR1:38330.696896	2	2
ERR1:384810.724524	2	2
ERR1:387400.729108	2	2
ERR1:388850.649182	2	2
ERR1:390420.647673	2	2
ERR1:39060.689182	2	2
ERR1:39090.647859	2	2
ERR1:39110.687598	2	2
ERR1:392180.734314	2	2
ERR1:392600.688836	2	2
ERR1:39680.693621	2	2
ERR1:399780.731646	2	2
ERR1:40020.732725	2	2
ERR1:401650.714688	2	2
ERR1:402690.697320	2	2
ERR1:403790.723610	2	2
ERR1:407620.733415	2	2
ERR1:408320.712278	2	2
ERR1:408370.626164	2	2
ERR1:411300.707297	2	2
ERR1:412180.691620	2	2
ERR1:41520.678171	2	2
ERR1:415580.647218	2	2
ERR1:415730.676447	2	2
ERR1:418050.626860	2	2
ERR1:422350.718129	2	2
ERR1:423480.648270	2	2
ERR1:424460.723792	2	2
ERR1:42620.733889	2	2
ERR1:42710.700421	2	2
ERR1:427740.706899	2	2
ERR1:428810.627661	2	2
ERR1:429840.743397	2	2
ERR1:430120.683047	2	2
ERR1:430360.723332	2	2
ERR1:431000.644686	2	2
ERR1:431030.690323	2	2
ERR1:431330.724413	2	2
ERR1:43210.739666	2	2
ERR1:43280.709297	2	2
ERR1:43290.712238	2	2
ERR1:433210.652215	2	2
ERR1:433590.709418	2	2
ERR1:434530.727690	2	2
ERR1:43470.727753	2	2
ERR1:435110.623241	2	2
ERR1:436550.731982	2	2
ERR1:436760.730440	2	2
ERR1:43690.717001	2	2
ERR1:437730.725881	2	2
ERR1:43850.739370	2	2
ERR1:440620.615919	2	2
ERR1:443300.655475	2	2
ERR1:446500.709225	2	2
ERR1:448340.681775	2	2
ERR1:448660.611047	2	2
ERR1:449490.699970	2	2
ERR1:451110.720718	2	2
ERR1:451530.696636	2	2
ERR1:453840.687981	2	2
ERR1:45390.644240	2	2
ERR1:45630.730252	2	2
ERR1:460640.711944	2	2
ERR1:460950.717853	2	2
ERR1:463540.610864	2	2
ERR1:465000.675024	2	2
ERR1:468960.711151	2	2
ERR1:46930.703101	2	2
ERR1:472910.712284	2	2
ERR1:4730.716034	2	2
ERR1:473160.712835	2	2
ERR1:473360.711984	2	2
ERR1:474900.671003	2	2
ERR1:475240.628542	2	2
ERR1:48020.709663	2	2
ERR1:481320.676816	2	2
ERR1:481450.724626	2	2
ERR1:48390.734860	2	2
ERR1:488950.723753	2	2
ERR1:490130.681409	2	2
ERR1:490640.732496	2	2
ERR1:49490.648241	2	2
ERR1:495020.722755	2	2
ERR1:496440.715586	2	2
ERR1:49650.716688	2	2
ERR1:498290.726124	2	2
ERR1:503420.740217	2	2
ERR1:506780.731297	2	2
ERR1:507730.684517	2	2
ERR1:508280.644533	2	2
ERR1:512160.697060	2	2
ERR1:513410.680788	2	2
ERR1:516080.714292	2	2
ERR1:51690.689057	2	2
ERR1:517390.666962	2	2
ERR1:517750.723200	2	2
ERR1:518220.733437	2	2
ERR1:519050.647657	2	2
ERR1:520310.707107	2	2
ERR1:521200.701267	2	2
ERR1:52330.745448	2	2
ERR1:52340.646378	2	2
ERR1:52680.660024	2	2
ERR1:528100.736669	2	2
ERR1:528810.692493	2	2
ERR1:529890.690935	2	2
ERR1:530440.639945	2	2
ERR1:533890.705591	2	2
ERR1:53550.684080	2	2
ERR1:5370.716395	2	2
ERR1:53830.639176	2	2
ERR1:547740.633612	2	2
ERR1:54860.736628	2	2
ERR1:54920.637538	2	2
ERR1:55310.684839	2	2
ERR1:554140.694927	2	2
ERR1:554210.600598	2	2
ERR1:56180.710068	2	2
ERR1:564630.624044	2	2
ERR1:567500.622530	2	2
ERR1:568830.693882	2	2
ERR1:578670.739095	2	2
ERR1:579590.605791	2	2
ERR1:584480.625687	2	2
ERR1:584790.600360	2	2
ERR1:588940.649727	2	2
ERR1:591620.609671	2	2
ERR1:594960.742686	2	2
ERR1:597740.718609	2	2
ERR1:597820.645890	2	2
ERR1:598490.725274	2	2
ERR1:601650.723147	2	2
ERR1:602070.643981	2	2
ERR1:604360.631762	2	2
ERR1:604570.725799	2	2
ERR1:60470.707262	2	2
ERR1:606950.641556	2	2
ERR1:608760.717313	2	2
ERR1:608800.725519	2	2
ERR1:609300.661834	2	2
ERR1:61110.635410	2	2
ERR1:612110.716322	2	2
ERR1:61820.614295	2	2
ERR1:627740.712456	2	2
ERR1:628030.699428	2	2
ERR1:629100.642016	2	2
ERR1:63190.655753	2	2
ERR1:632760.624330	2	2
ERR1:637730.639023	2	2
ERR1:6430.673970	2	2
ERR1:644390.678283	2	2
ERR1:64450.710837	2	2
ERR1:65110.644214	2	2
ERR1:652280.705355	2	2
ERR1:65230.720906	2	2
ERR1:65450.706879	2	2
ERR1:6560.681470	2	2
ERR1:6570.737485	2	2
ERR1:65860.684443	2	2
ERR1:658850.704199	2	2
ERR1:661650.645424	2	2
ERR1:666910.708812	2	2
ERR1:66880.697607	2	2
ERR1:670630.691554	2	2
ERR1:6750.728368	2	2
ERR1:676210.636824	2	2
ERR1:67810.720702	2	2
ERR1:6790.715424	2	2
ERR1:68140.730259	2	2
ERR1:68190.656321	2	2
ERR1:68360.668356	2	2
ERR1:685770.727559	2	2
ERR1:689310.717116	2	2
ERR1:690990.712515	2	2
ERR1:69230.686539	2	2
ERR1:69590.731485	2	2
ERR1:69800.697957	2	2
ERR1:70320.670080	2	2
ERR1:703970.635473	2	2
ERR1:706480.622918	2	2
ERR1:70660.714265	2	2
ERR1:71300.720240	2	2
ERR1:71940.716781	2	2
ERR1:72190.700025	2	2
ERR1:729280.606555	2	2
ERR1:73890.707414	2	2
ERR1:74010.690336	2	2
ERR1:74630.708626	2	2
ERR1:75800.655327	2	2
ERR1:76390.709608	2	2
ERR1:76410.728365	2	2
ERR1:77510.732642	2	2
ERR1:7760.734897	2	2
ERR1:79550.642311	2	2
ERR1:80480.679688	2	2
ERR1:80820.708935	2	2
ERR1:81490.743315	2	2
ERR1:81990.712937	2	2
ERR1:82170.726475	2	2
ERR1:82590.734620	2	2
ERR1:82600.668684	2	2
ERR1:84070.721062	2	2
ERR1:87000.721938	2	2
ERR1:87310.701767	2	2
ERR1:87970.720366	2	2
ERR1:8850.617202	2	2
ERR1:88790.736429	2	2
ERR1:89740.714474	2	2
ERR1:89760.715756	2	2
ERR1:89950.721665	2	2
ERR1:89970.736236	2	2
ERR1:90510.715940	2	2
ERR1:90610.721380	2	2
ERR1:9070.637762	2	2
ERR1:90740.731849	2	2
ERR1:90850.724072	2	2
ERR1:9150.744970	2	2
ERR1:93130.721059	2	2
ERR1:94750.709513	2	2
ERR1:95160.714497	2	2
ERR1:95750.694029	2	2
ERR1:9760.665052	2	2
ERR1:10000.711513	1	1
ERR1:1000.689934	1	1
ERR1:100060.605232	1	1
ERR1:100070.667184	1	1
ERR1:100080.687411	1	1
ERR1:100120.702766	1	1
ERR1:100160.684890	1	1
ERR1:100220.600994	1	1
ERR1:100240.622891	1	1
ERR1:100260.660402	1	1
ERR1:10030.692571	1	1
ERR1:100310.600410	1	1
ERR1:100320.676207	1	1
ERR1:100330.628832	1	1
ERR1:100350.730827	1	1
ERR1:100360.664709	1	1
ERR1:100380.707271	1	1
ERR1:100390.662427	1	1
ERR1:100400.699529	1	1
ERR1:100410.724220	1	1
ERR1:100420.695882	1	1
ERR1:100480.656963	1	1
ERR1:100500.717429	1	1
ERR1:10050.609193	1	1
ERR1:100530.717660	1	1
ERR1:100540.712760	1	1
ERR1:100550.714513	1	1
ERR1:100590.708554	1	1
ERR1:100600.713031	1	1
ERR1:100610.747140	1	1
ERR1:100660.703657	1	1
ERR1:100690.672110	1	1
ERR1:10070.733587	1	1
ERR1:100740.675348	1	1
