OTU	amplicon	ERR0000001	total
2025	ERR1:265390.602035	1	1
2026	ERR1:265420.621133	1	1
2027	ERR1:265460.686068	1	1
2028	ERR1:265480.714708	1	1
2029	ERR1:26550.672646	1	1
2030	ERR1:265560.695350	1	1
2031	ERR1:265630.632553	1	1
2032	ERR1:265810.687855	2	2
2033	ERR1:265940.665181	1	1
2034	ERR1:26600.632694	1	1
2035	ERR1:266100.641706	1	1
2036	ERR1:266110.734227	1	1
2037	ERR1:26620.620317	1	1
2038	ERR1:266260.626104	1	1
2039	ERR1:26630.679326	1	1
2040	ERR1:266380.621904	1	1
2041	ERR1:266390.626115	1	1
2042	ERR1:266480.729321	1	1
2043	ERR1:266530.623235	1	1
2045	ERR1:266800.697270	1	1
2047	ERR1:267380.611556	1	1
2048	ERR1:267390.635991	1	1
2049	ERR1:267490.667234	2	2
2050	ERR1:267860.624112	2	2
2051	ERR1:2680.612643	1	1
2052	ERR1:268010.700548	1	1
2053	ERR1:268160.601411	1	1
2054	ERR1:268170.620356	1	1
2055	ERR1:268190.683205	1	1
2056	ERR1:268430.625874	1	1
2057	ERR1:26860.721830	1	1
2058	ERR1:268990.637593	1	1
2059	ERR1:269110.622158	1	1
2060	ERR1:269260.616654	1	1
2061	ERR1:269270.639863	1	1
2062	ERR1:269410.623884	1	1
2063	ERR1:269690.639414	1	1
2064	ERR1:269730.706571	1	1
2065	ERR1:269830.702198	1	1
2067	ERR1:269950.637173	1	1
2068	ERR1:270040.616623	1	1
2069	ERR1:270090.617891	1	1
2070	ERR1:270130.641457	1	1
2071	ERR1:270150.610383	1	1
2072	ERR1:270180.686830	1	1
2073	ERR1:270370.610555	1	1
2074	ERR1:270510.607851	2	2
2075	ERR1:27080.714598	1	1
2076	ERR1:27090.654727	1	1
2077	ERR1:271070.644154	1	1
2078	ERR1:271250.688175	1	1
2079	ERR1:271300.646565	1	1
2080	ERR1:271310.662682	1	1
2081	ERR1:271410.652362	1	1
2082	ERR1:271480.654336	1	1
2083	ERR1:271490.650708	1	1
2084	ERR1:271510.628541	1	1
2085	ERR1:271530.603524	1	1
2086	ERR1:271560.637374	1	1
2087	ERR1:271830.665963	1	1
2088	ERR1:271840.612394	1	1
2089	ERR1:271880.654879	1	1
2090	ERR1:272190.628182	1	1
2091	ERR1:272280.676353	2	2
2092	ERR1:272560.648170	1	1
2093	ERR1:272660.663417	1	1
2094	ERR1:272790.600218	1	1
2095	ERR1:272820.689048	1	1
2096	ERR1:273070.656296	1	1
2097	ERR1:273080.616288	1	1
2098	ERR1:273140.646268	1	1
2099	ERR1:273190.618974	1	1
2100	ERR1:273330.727411	1	1
2101	ERR1:273370.684116	1	1
2103	ERR1:273720.689315	1	1
2104	ERR1:273900.605854	1	1
2105	ERR1:27400.709210	1	1
2106	ERR1:274000.621071	1	1
2107	ERR1:274090.615600	1	1
2108	ERR1:274130.643687	1	1
2109	ERR1:274210.723936	1	1
2110	ERR1:274230.726299	1	1
2111	ERR1:274350.666088	1	1
2112	ERR1:274360.687981	1	1
2114	ERR1:27450.705802	1	1
2116	ERR1:274550.624461	1	1
2117	ERR1:274650.699255	1	1
2118	ERR1:275060.652787	1	1
2119	ERR1:275070.729322	1	1
2120	ERR1:275170.677858	1	1
2121	ERR1:275340.660225	1	1
2122	ERR1:275370.653514	1	1
2123	ERR1:275460.637632	1	1
2124	ERR1:275500.623990	1	1
2125	ERR1:275520.718755	1	1
2126	ERR1:275550.687569	1	1
2127	ERR1:275670.605893	1	1
2128	ERR1:275760.623834	1	1
2129	ERR1:275790.682320	1	1
2130	ERR1:275990.636839	1	1
2131	ERR1:276020.697391	1	1
2132	ERR1:276160.659721	2	2
2133	ERR1:276170.636103	1	1
2134	ERR1:27630.664877	1	1
2135	ERR1:276300.693022	1	1
2136	ERR1:276410.635675	1	1
2137	ERR1:276420.613587	1	1
2138	ERR1:276450.663642	1	1
2139	ERR1:276590.730818	1	1
2140	ERR1:276670.640913	1	1
2141	ERR1:276730.679665	1	1
2142	ERR1:277080.649143	1	1
2143	ERR1:277220.686111	1	1
2144	ERR1:277300.601077	1	1
2145	ERR1:277320.730134	1	1
2146	ERR1:277480.699716	1	1
2147	ERR1:277590.637821	1	1
2148	ERR1:277640.679769	1	1
2149	ERR1:277660.630145	1	1
2150	ERR1:277770.691013	1	1
2151	ERR1:277960.618965	1	1
2152	ERR1:278110.645237	1	1
2153	ERR1:278130.637620	1	1
2154	ERR1:278160.711550	2	2
2155	ERR1:278390.632572	1	1
2156	ERR1:278630.643093	1	1
2157	ERR1:278640.645165	1	1
2158	ERR1:278670.640308	1	1
2159	ERR1:278940.674092	1	1
2160	ERR1:278980.617085	1	1
2161	ERR1:279100.620797	1	1
2162	ERR1:279160.612351	1	1
2165	ERR1:279480.617675	1	1
2166	ERR1:279490.669221	1	1
2167	ERR1:279580.716566	1	1
2168	ERR1:279720.672762	1	1
2169	ERR1:279750.680720	1	1
2170	ERR1:279970.634043	1	1
2171	ERR1:280130.725541	1	1
2172	ERR1:280570.740045	1	1
2173	ERR1:280640.701769	2	2
2174	ERR1:281020.667773	1	1
2175	ERR1:281160.678188	1	1
2176	ERR1:281370.645383	1	1
2177	ERR1:281610.629128	1	1
2178	ERR1:281720.669767	1	1
2179	ERR1:281760.674698	1	1
2180	ERR1:281780.672070	1	1
2181	ERR1:28180.683661	2	2
2182	ERR1:281900.602533	1	1
2183	ERR1:282010.611923	1	1
2184	ERR1:282050.668548	1	1
2185	ERR1:282070.695581	1	1
2186	ERR1:282230.623775	1	1
2187	ERR1:282490.716794	1	1
2188	ERR1:282520.711342	1	1
2189	ERR1:282660.674473	1	1
2190	ERR1:2830.642438	2	2
2191	ERR1:283010.691796	1	1
2192	ERR1:283060.722614	1	1
2193	ERR1:283080.660788	1	1
2194	ERR1:283090.675207	1	1
2195	ERR1:283200.701046	1	1
2197	ERR1:283270.715491	1	1
2198	ERR1:28340.601748	1	1
2199	ERR1:283460.614368	1	1
2200	ERR1:283500.731921	1	1
2201	ERR1:283850.607075	1	1
2202	ERR1:283870.715584	1	1
2203	ERR1:284120.629422	1	1
2204	ERR1:284150.679088	1	1
2205	ERR1:284210.608358	1	1
2206	ERR1:284360.707695	1	1
2207	ERR1:284390.733045	1	1
2209	ERR1:284740.691532	1	1
2210	ERR1:284830.682098	1	1
2211	ERR1:285140.638844	1	1
2212	ERR1:285230.664790	1	1
2213	ERR1:285350.695506	1	1
2214	ERR1:285420.651679	1	1
2215	ERR1:285490.667506	1	1
2216	ERR1:285520.744071	1	1
2217	ERR1:28560.673100	1	1
2218	ERR1:285700.630939	1	1
2219	ERR1:285780.681201	1	1
2220	ERR1:285870.687220	1	1
2221	ERR1:285950.633087	1	1
2223	ERR1:286080.620186	1	1
2224	ERR1:286280.605385	1	1
2225	ERR1:286470.747101	2	2
2226	ERR1:286620.657806	2	2
2227	ERR1:286630.667766	1	1
2228	ERR1:286650.607486	1	1
2229	ERR1:286700.631436	1	1
2230	ERR1:286740.622056	1	1
2231	ERR1:286790.633965	1	1
2232	ERR1:286800.660721	1	1
2233	ERR1:286830.661311	1	1
2234	ERR1:286920.651589	1	1
2236	ERR1:287130.608320	1	1
2237	ERR1:287460.684398	1	1
2238	ERR1:287870.618346	1	1
2239	ERR1:288030.617199	1	1
2240	ERR1:288130.731854	1	1
2241	ERR1:28820.723682	1	1
2242	ERR1:288280.612508	1	1
2243	ERR1:288300.657436	1	1
2244	ERR1:28850.614813	1	1
2245	ERR1:288510.607914	1	1
2246	ERR1:288590.712673	1	1
2247	ERR1:288920.640379	1	1
2248	ERR1:288990.619199	1	1
2249	ERR1:289090.682391	1	1
2250	ERR1:289180.623485	1	1
2251	ERR1:289190.694810	1	1
2252	ERR1:289580.609103	1	1
2253	ERR1:289630.633044	1	1
2254	ERR1:289800.669641	1	1
2255	ERR1:289900.612958	1	1
2256	ERR1:290060.705963	2	2
2257	ERR1:290160.616793	1	1
2258	ERR1:290280.636229	1	1
2259	ERR1:290450.696114	1	1
2260	ERR1:290500.602623	2	2
2261	ERR1:290630.629519	1	1
2262	ERR1:290680.639379	1	1
2263	ERR1:29070.680568	1	1
2264	ERR1:290740.627290	1	1
2265	ERR1:290760.622321	1	1
2266	ERR1:290840.699176	1	1
2267	ERR1:290910.686930	1	1
2269	ERR1:291130.635271	1	1
2270	ERR1:291190.680419	1	1
2271	ERR1:291270.666710	1	1
2272	ERR1:29150.691308	1	1
2273	ERR1:291520.637968	1	1
2274	ERR1:291540.669112	1	1
2275	ERR1:292000.693926	1	1
2276	ERR1:292090.679858	1	1
2278	ERR1:292210.683178	1	1
2279	ERR1:292230.719384	1	1
2280	ERR1:292250.704555	1	1
2281	ERR1:292260.674104	1	1
2282	ERR1:292280.698371	1	1
2283	ERR1:292340.608245	1	1
2284	ERR1:292360.713484	2	2
2285	ERR1:292440.673812	1	1
2286	ERR1:292490.614662	1	1
2287	ERR1:292510.615879	1	1
2288	ERR1:292580.718242	1	1
2289	ERR1:292630.623385	1	1
2290	ERR1:292690.641769	1	1
2291	ERR1:292790.642723	1	1
2292	ERR1:292880.653319	1	1
2293	ERR1:2930.668555	1	1
2294	ERR1:293180.621067	1	1
2295	ERR1:29320.636209	1	1
2296	ERR1:293340.701079	1	1
2297	ERR1:293350.658797	1	1
2298	ERR1:293360.631290	1	1
2299	ERR1:293380.661335	2	2
2300	ERR1:29350.695935	1	1
2301	ERR1:293550.607358	1	1
2302	ERR1:293570.713811	1	1
2303	ERR1:293650.622360	2	2
2304	ERR1:293680.720821	2	2
2305	ERR1:293720.632091	1	1
2306	ERR1:293770.627149	1	1
2307	ERR1:293870.623320	1	1
2308	ERR1:294070.630011	1	1
2309	ERR1:294110.659301	2	2
2310	ERR1:294230.650899	1	1
2312	ERR1:294370.619749	2	2
2313	ERR1:294440.655592	1	1
2314	ERR1:294490.693475	1	1
2315	ERR1:294560.723364	1	1
2316	ERR1:294760.600507	1	1
2317	ERR1:294800.648770	1	1
2318	ERR1:294810.610996	1	1
2319	ERR1:295080.647698	2	2
2320	ERR1:295140.670686	2	2
2321	ERR1:295620.614295	1	1
2322	ERR1:295810.637328	1	1
2323	ERR1:295900.660714	1	1
2324	ERR1:29610.643953	1	1
2325	ERR1:296180.610975	1	1
2326	ERR1:296230.604863	1	1
2327	ERR1:296450.680012	1	1
2328	ERR1:296470.618577	1	1
2329	ERR1:296620.693486	1	1
2330	ERR1:296630.668610	2	2
2331	ERR1:296740.639738	1	1
2332	ERR1:296800.672125	1	1
2333	ERR1:296830.641300	1	1
2334	ERR1:297270.623257	1	1
2335	ERR1:297320.656181	1	1
2336	ERR1:297340.692029	1	1
2337	ERR1:297400.600542	1	1
2338	ERR1:297510.717543	1	1
2339	ERR1:297520.613211	1	1
2340	ERR1:297660.614982	1	1
2341	ERR1:297770.623795	1	1
2342	ERR1:297820.630647	1	1
2343	ERR1:297860.683628	1	1
2344	ERR1:29790.705838	1	1
2345	ERR1:297970.638878	1	1
2346	ERR1:298040.662320	1	1
2347	ERR1:298110.614523	1	1
2348	ERR1:298160.647171	1	1
2349	ERR1:298170.603093	1	1
2350	ERR1:298420.620738	1	1
2351	ERR1:298440.605755	1	1
2352	ERR1:298570.691441	1	1
2353	ERR1:298590.668801	1	1
2354	ERR1:298640.687963	1	1
2355	ERR1:298770.656116	1	1
2356	ERR1:298870.711764	1	1
2357	ERR1:298880.706568	1	1
2358	ERR1:299330.664156	1	1
2359	ERR1:299570.626338	1	1
2360	ERR1:299690.654223	1	1
2361	ERR1:299710.627150	1	1
2362	ERR1:299860.689995	1	1
2363	ERR1:299930.707120	1	1
2364	ERR1:300030.644479	1	1
2365	ERR1:300110.628722	1	1
2366	ERR1:300180.687914	2	2
2367	ERR1:30030.689564	1	1
2368	ERR1:300370.612552	1	1
2369	ERR1:300430.658157	1	1
2370	ERR1:300480.633894	1	1
2371	ERR1:300790.600301	1	1
2372	ERR1:300810.709068	1	1
2373	ERR1:300850.714150	1	1
2374	ERR1:300870.729489	1	1
2375	ERR1:301180.673631	1	1
2376	ERR1:301190.688499	1	1
2377	ERR1:301220.606902	2	2
2378	ERR1:301260.611154	1	1
2379	ERR1:301330.663387	1	1
2380	ERR1:30150.732599	1	1
2381	ERR1:301710.661448	1	1
2383	ERR1:301850.682958	1	1
2384	ERR1:301950.719646	1	1
2385	ERR1:302150.659732	1	1
2386	ERR1:302280.639924	1	1
2387	ERR1:302370.687085	1	1
2388	ERR1:302450.629823	1	1
2389	ERR1:302560.600028	1	1
2390	ERR1:30260.700404	1	1
2391	ERR1:302600.610583	1	1
2392	ERR1:302780.652257	2	2
2393	ERR1:30300.639782	1	1
2394	ERR1:303090.709885	1	1
2395	ERR1:303140.701833	1	1
2396	ERR1:303190.662474	1	1
2397	ERR1:30340.606494	1	1
2398	ERR1:303400.659917	1	1
2399	ERR1:303700.680643	2	2
2400	ERR1:303920.635052	1	1
2401	ERR1:3040.728632	1	1
2402	ERR1:304270.615477	1	1
2403	ERR1:304390.685486	1	1
2405	ERR1:304710.713458	2	2
2406	ERR1:304790.728307	1	1
2407	ERR1:304940.730881	1	1
2408	ERR1:305100.619138	1	1
2409	ERR1:305250.630228	1	1
2410	ERR1:305550.635526	1	1
2411	ERR1:305600.621596	1	1
2412	ERR1:305700.640218	1	1
2413	ERR1:305730.621921	1	1
2415	ERR1:305780.660569	2	2
2416	ERR1:30580.696028	1	1
2417	ERR1:305830.639051	1	1
2418	ERR1:305840.682504	1	1
2419	ERR1:305940.680209	1	1
2420	ERR1:306050.610084	1	1
2421	ERR1:306530.619575	1	1
2422	ERR1:306730.601107	2	2
2423	ERR1:306850.674601	1	1
2424	ERR1:306870.699070	1	1
2425	ERR1:307070.606350	1	1
2426	ERR1:307230.731110	1	1
2427	ERR1:307310.615110	1	1
2428	ERR1:307440.676327	1	1
2431	ERR1:307630.703190	1	1
2432	ERR1:307710.691963	1	1
2433	ERR1:307800.769078	1	1
2434	ERR1:307870.733131	1	1
2435	ERR1:30800.721377	1	1
2436	ERR1:308020.647064	1	1
2437	ERR1:308060.671802	1	1
2438	ERR1:308210.689438	1	1
2439	ERR1:308240.682293	1	1
2440	ERR1:308280.653815	1	1
2441	ERR1:308480.719805	1	1
2442	ERR1:308510.633555	1	1
2443	ERR1:308690.681316	1	1
2444	ERR1:308710.680328	1	1
2445	ERR1:308790.633475	1	1
2446	ERR1:308820.624368	1	1
2447	ERR1:308950.621064	1	1
2448	ERR1:309350.674768	1	1
2449	ERR1:309390.653808	1	1
2450	ERR1:309400.629642	1	1
2451	ERR1:309590.620230	1	1
2453	ERR1:309800.695998	1	1
2454	ERR1:309990.643326	1	1
2455	ERR1:31000.660208	1	1
2456	ERR1:310080.624343	1	1
2457	ERR1:310310.633815	1	1
2458	ERR1:310410.604219	1	1
2459	ERR1:310420.712147	1	1
2460	ERR1:310460.673972	1	1
2461	ERR1:310500.601018	1	1
2462	ERR1:310580.626790	1	1
2463	ERR1:310590.618990	1	1
2464	ERR1:310850.672419	1	1
2465	ERR1:310970.635527	1	1
2466	ERR1:311400.671817	1	1
2467	ERR1:311470.652261	1	1
2468	ERR1:311510.678551	1	1
2469	ERR1:311720.618167	1	1
2470	ERR1:311730.657124	1	1
2471	ERR1:311770.674385	2	2
2472	ERR1:311820.677969	1	1
2473	ERR1:311990.678043	1	1
2474	ERR1:3120.694634	1	1
2475	ERR1:312030.682147	1	1
2476	ERR1:312250.673814	1	1
2477	ERR1:312380.615854	1	1
2478	ERR1:312600.617444	1	1
2479	ERR1:312650.601539	1	1
2480	ERR1:312670.636055	1	1
2481	ERR1:312720.694182	1	1
2482	ERR1:312750.620716	1	1
2483	ERR1:312760.662515	1	1
2484	ERR1:312890.651539	1	1
2485	ERR1:312910.631272	1	1
2486	ERR1:312920.669073	1	1
2487	ERR1:31320.696671	1	1
2488	ERR1:313360.685944	1	1
2489	ERR1:31340.633512	1	1
2490	ERR1:313420.679469	1	1
2491	ERR1:313630.644594	1	1
2492	ERR1:313660.699756	1	1
2493	ERR1:31370.674553	1	1
2494	ERR1:313880.697719	1	1
2495	ERR1:313940.681097	1	1
2496	ERR1:314330.715535	1	1
2497	ERR1:314360.639902	1	1
2498	ERR1:314400.718839	2	2
2499	ERR1:314560.603927	1	1
2500	ERR1:314570.657872	1	1
2501	ERR1:314580.648001	1	1
2502	ERR1:314730.602760	1	1
2503	ERR1:314830.639719	1	1
2504	ERR1:314870.710334	1	1
2506	ERR1:315030.655630	2	2
2507	ERR1:315040.657861	1	1
2508	ERR1:315190.627123	1	1
2509	ERR1:31520.681579	1	1
2510	ERR1:315260.656126	1	1
2511	ERR1:315290.662137	1	1
2512	ERR1:315330.601416	1	1
2513	ERR1:315340.638662	1	1
2514	ERR1:315350.650554	1	1
2515	ERR1:315420.656744	1	1
2516	ERR1:315460.697754	1	1
2517	ERR1:315570.653684	1	1
2519	ERR1:315640.650433	1	1
2520	ERR1:315670.664673	1	1
2521	ERR1:315720.625583	2	2
2522	ERR1:316010.683393	1	1
2523	ERR1:316080.662816	1	1
2524	ERR1:316380.693566	1	1
2525	ERR1:316570.605048	1	1
2526	ERR1:31660.670503	1	1
2527	ERR1:316650.611126	1	1
2528	ERR1:316680.625514	1	1
2529	ERR1:316690.654054	1	1
2530	ERR1:316700.612864	1	1
2531	ERR1:316720.603405	1	1
2532	ERR1:316760.683035	1	1
2533	ERR1:316830.678238	1	1
2534	ERR1:316890.667388	1	1
2535	ERR1:316960.730736	1	1
2536	ERR1:317060.611277	1	1
2537	ERR1:317140.686602	1	1
2538	ERR1:317330.621394	1	1
2539	ERR1:317440.647232	1	1
2540	ERR1:317460.637769	1	1
2541	ERR1:317600.674659	1	1
2542	ERR1:317700.699350	1	1
2543	ERR1:317790.699755	1	1
2544	ERR1:317820.687234	1	1
2545	ERR1:318010.628930	1	1
2546	ERR1:318110.666245	1	1
2547	ERR1:318170.680209	1	1
2548	ERR1:318180.631294	1	1
2549	ERR1:318320.634876	1	1
2550	ERR1:318420.709625	1	1
2551	ERR1:318490.718718	1	1
2552	ERR1:318500.693846	1	1
2553	ERR1:318510.675804	1	1
2554	ERR1:318580.655521	1	1
2555	ERR1:318750.666853	1	1
2556	ERR1:318790.645908	1	1
2558	ERR1:319050.706292	1	1
2559	ERR1:319060.645991	1	1
2560	ERR1:319210.662551	1	1
2561	ERR1:319260.683529	1	1
2563	ERR1:319500.680193	1	1
2564	ERR1:319540.659536	1	1
2565	ERR1:319600.664735	1	1
2566	ERR1:319660.712127	1	1
2567	ERR1:319720.637636	1	1
2568	ERR1:319740.652819	1	1
2569	ERR1:319850.638273	1	1
2570	ERR1:319870.616102	1	1
2571	ERR1:319950.631113	1	1
2572	ERR1:319990.652701	1	1
2573	ERR1:320060.669187	1	1
2574	ERR1:320090.673282	1	1
2575	ERR1:320190.623992	1	1
2576	ERR1:320400.708304	1	1
2578	ERR1:320600.645768	1	1
2579	ERR1:320660.621896	1	1
2580	ERR1:320710.621358	1	1
2581	ERR1:320800.670573	1	1
2582	ERR1:320810.611013	1	1
2583	ERR1:320940.635575	1	1
2584	ERR1:320980.663262	1	1
2585	ERR1:321000.675348	1	1
2586	ERR1:321100.698514	1	1
2587	ERR1:321150.620515	1	1
2588	ERR1:321250.652661	1	1
2589	ERR1:32130.654906	1	1
2590	ERR1:321300.659961	1	1
2591	ERR1:321330.693804	1	1
2592	ERR1:321340.643014	2	2
2593	ERR1:321360.679060	1	1
2594	ERR1:321460.680722	1	1
2595	ERR1:321610.729539	1	1
2596	ERR1:321620.632464	1	1
2597	ERR1:321640.620590	1	1
2598	ERR1:321830.677012	1	1
2600	ERR1:32200.632978	1	1
2601	ERR1:322210.687505	1	1
2602	ERR1:322230.663518	1	1
2603	ERR1:322590.620778	1	1
2604	ERR1:322720.609356	1	1
2605	ERR1:3230.671253	1	1
2606	ERR1:323400.649542	1	1
2607	ERR1:323450.711993	1	1
2608	ERR1:323480.606597	1	1
2609	ERR1:323490.681642	1	1
2611	ERR1:323540.671154	1	1
2612	ERR1:323640.609078	1	1
2613	ERR1:323780.689596	1	1
2614	ERR1:323880.637521	1	1
2615	ERR1:323930.621663	1	1
2617	ERR1:32420.664916	2	2
2618	ERR1:32430.691138	1	1
2619	ERR1:324380.636538	1	1
2620	ERR1:324410.696617	1	1
2621	ERR1:324450.713148	2	2
2622	ERR1:324660.689022	1	1
2623	ERR1:324680.667418	1	1
2624	ERR1:324750.679536	1	1
2625	ERR1:324760.702603	1	1
2626	ERR1:324810.676209	1	1
2627	ERR1:325010.638200	1	1
2628	ERR1:325030.676308	1	1
2629	ERR1:325210.632317	1	1
2630	ERR1:325400.664754	1	1
2631	ERR1:325470.661242	1	1
2632	ERR1:325540.662466	1	1
2633	ERR1:325980.634762	1	1
2634	ERR1:326050.712329	1	1
2635	ERR1:326210.683354	1	1
2636	ERR1:326230.616529	1	1
2637	ERR1:326270.719629	1	1
2638	ERR1:326340.625808	1	1
2639	ERR1:326390.640085	1	1
2640	ERR1:326400.712056	1	1
2641	ERR1:326460.702682	1	1
2642	ERR1:326530.612623	1	1
2643	ERR1:326570.730958	1	1
2644	ERR1:326810.665806	1	1
2645	ERR1:32690.631650	1	1
2646	ERR1:326900.641152	1	1
2647	ERR1:326970.622456	1	1
2648	ERR1:327070.709902	1	1
2649	ERR1:327140.608208	2	2
2650	ERR1:327180.610002	1	1
2651	ERR1:327230.611989	1	1
2652	ERR1:327250.615223	1	1
2653	ERR1:327330.687615	1	1
2654	ERR1:327350.619319	1	1
2655	ERR1:327390.625356	1	1
2657	ERR1:327880.641280	1	1
2658	ERR1:328060.613124	2	2
2660	ERR1:328100.632720	1	1
2661	ERR1:328240.658769	1	1
2662	ERR1:328350.613263	1	1
2663	ERR1:328690.612088	1	1
2664	ERR1:3290.711687	1	1
2665	ERR1:329220.667034	1	1
2666	ERR1:329230.635728	1	1
2667	ERR1:329300.621847	1	1
2668	ERR1:329380.643074	1	1
2669	ERR1:32940.646050	1	1
2670	ERR1:329490.657956	1	1
2671	ERR1:32950.678044	1	1
2672	ERR1:329520.719585	1	1
2673	ERR1:329530.606535	1	1
2674	ERR1:329730.674038	1	1
2675	ERR1:329750.613140	1	1
2676	ERR1:330.628809	1	1
2677	ERR1:330130.664321	1	1
2678	ERR1:330240.647666	1	1
2679	ERR1:33040.633576	1	1
2680	ERR1:330420.612313	1	1
2681	ERR1:330790.609657	1	1
2682	ERR1:330880.629776	1	1
2683	ERR1:330980.602698	1	1
2684	ERR1:331020.656000	1	1
2685	ERR1:331040.615273	1	1
2686	ERR1:331160.640243	1	1
2687	ERR1:331170.703856	1	1
2688	ERR1:331250.602430	2	2
2689	ERR1:331460.603388	1	1
2690	ERR1:331480.692978	1	1
2691	ERR1:33160.621771	1	1
2693	ERR1:331770.661279	1	1
2694	ERR1:331900.690427	1	1
2695	ERR1:331930.663413	1	1
2696	ERR1:332140.625536	1	1
2697	ERR1:332150.693386	1	1
2698	ERR1:332160.602489	1	1
2699	ERR1:332180.708105	1	1
2700	ERR1:332200.702427	1	1
2701	ERR1:332310.712480	2	2
2702	ERR1:332540.725123	1	1
2703	ERR1:332570.686607	1	1
2704	ERR1:332620.674273	1	1
2705	ERR1:33270.658507	1	1
2706	ERR1:332810.627275	1	1
2707	ERR1:33290.676726	1	1
2708	ERR1:333010.600249	1	1
2709	ERR1:333080.677974	1	1
2710	ERR1:33310.601971	1	1
2711	ERR1:333100.697047	1	1
2712	ERR1:333120.726320	1	1
2713	ERR1:333160.671579	2	2
2714	ERR1:333200.641205	1	1
2716	ERR1:333220.651467	1	1
2717	ERR1:333290.688351	1	1
2718	ERR1:333330.716137	1	1
2719	ERR1:333430.682673	1	1
2720	ERR1:333560.698634	1	1
2722	ERR1:333840.647311	1	1
2723	ERR1:333910.658558	1	1
2724	ERR1:334010.695006	1	1
2725	ERR1:33410.621313	1	1
2726	ERR1:334100.638590	1	1
2727	ERR1:334220.653675	1	1
2728	ERR1:334290.714185	1	1
2729	ERR1:334350.617779	1	1
2730	ERR1:334380.688605	1	1
2731	ERR1:334400.712311	1	1
2732	ERR1:334420.641558	1	1
2733	ERR1:334480.601701	1	1
2734	ERR1:334490.726037	1	1
2735	ERR1:334630.688368	1	1
2736	ERR1:33470.603951	1	1
2737	ERR1:334750.607098	1	1
2738	ERR1:334940.692069	1	1
2739	ERR1:335130.625524	2	2
2740	ERR1:335220.621847	1	1
2741	ERR1:335260.621734	1	1
2742	ERR1:335310.693834	1	1
2743	ERR1:335320.648706	1	1
2744	ERR1:335380.666046	1	1
2745	ERR1:335390.716698	1	1
2746	ERR1:335410.605193	1	1
2747	ERR1:335470.697005	1	1
2748	ERR1:335650.642141	1	1
2749	ERR1:335720.726210	2	2
2750	ERR1:335730.613962	1	1
2751	ERR1:335780.634077	1	1
2752	ERR1:335850.688315	1	1
2753	ERR1:336130.708886	1	1
2754	ERR1:336170.693829	1	1
2755	ERR1:336290.702042	1	1
2756	ERR1:336410.641813	1	1
2757	ERR1:336440.652104	1	1
2758	ERR1:336490.689415	1	1
2759	ERR1:336560.681706	1	1
2760	ERR1:336670.641447	1	1
2761	ERR1:336810.615248	1	1
2762	ERR1:336850.602588	1	1
2763	ERR1:336880.663539	1	1
2764	ERR1:336900.722463	1	1
2765	ERR1:33700.710166	1	1
2766	ERR1:337050.629694	1	1
2767	ERR1:337100.668352	1	1
2768	ERR1:337150.702141	1	1
2769	ERR1:337340.639522	1	1
2770	ERR1:337410.605618	1	1
2771	ERR1:337520.624518	1	1
2772	ERR1:337590.645280	1	1
2773	ERR1:337630.683526	1	1
2774	ERR1:337760.616355	1	1
2775	ERR1:338270.655551	1	1
2776	ERR1:338280.677388	1	1
2777	ERR1:338290.689230	2	2
2778	ERR1:338490.676419	2	2
2779	ERR1:338500.616930	2	2
2781	ERR1:338690.640070	1	1
2782	ERR1:33870.712806	2	2
2783	ERR1:338710.643609	1	1
2784	ERR1:338790.682418	1	1
2785	ERR1:339020.696328	1	1
2786	ERR1:339100.687171	1	1
2787	ERR1:339110.671131	1	1
2788	ERR1:339240.711903	1	1
2789	ERR1:339260.693990	1	1
2790	ERR1:339290.714110	1	1
2791	ERR1:33930.697108	1	1
2792	ERR1:339310.629379	1	1
2793	ERR1:339330.634605	1	1
2794	ERR1:339340.612856	1	1
2796	ERR1:339430.631325	1	1
2797	ERR1:339440.657931	1	1
2798	ERR1:339450.697013	1	1
2799	ERR1:339650.643131	1	1
2800	ERR1:339750.711852	2	2
2801	ERR1:339810.624935	1	1
2802	ERR1:33990.645325	1	1
2803	ERR1:340160.652309	1	1
2804	ERR1:340240.659700	1	1
2805	ERR1:340270.727739	1	1
2806	ERR1:34030.656120	1	1
2807	ERR1:340380.657040	1	1
2808	ERR1:340400.666055	1	1
2809	ERR1:340410.692884	1	1
2810	ERR1:34050.668950	1	1
2811	ERR1:340620.625856	1	1
2812	ERR1:340630.644323	1	1
2813	ERR1:340800.714437	1	1
2814	ERR1:340890.644130	1	1
2815	ERR1:34100.728759	1	1
2816	ERR1:341030.660220	1	1
2817	ERR1:341170.729931	1	1
2818	ERR1:341250.711303	1	1
2819	ERR1:34130.620299	2	2
2820	ERR1:341390.689112	1	1
2821	ERR1:34140.639120	1	1
2822	ERR1:341560.687839	2	2
2823	ERR1:341670.620643	2	2
2824	ERR1:341720.620360	1	1
2825	ERR1:341770.653814	1	1
2826	ERR1:341800.645201	1	1
2827	ERR1:342160.710884	1	1
2828	ERR1:342240.651686	1	1
2829	ERR1:342270.626985	1	1
2830	ERR1:342470.707703	2	2
2831	ERR1:342480.631032	1	1
2832	ERR1:342520.692433	1	1
2833	ERR1:342590.741328	1	1
2834	ERR1:342640.707598	1	1
2835	ERR1:342680.618783	1	1
2837	ERR1:342870.627365	1	1
