amplicon	linearized.dereplicate_ERR0000001.merged.fastq	total
ERR1:::18950:0:0:0:0.742739	5	5
ERR1:::20577:0:0:0:0.694229	5	5
ERR1:::21255:0:0:0:0.709007	5	5
ERR1:::25927:0:0:0:0.721739	5	5
ERR1:::3000:0:0:0:0.631451	5	5
ERR1:::3829:0:0:0:0.733539	5	5
ERR1:::4255:0:0:0:0.714752	5	5
ERR1:::43832:0:0:0:0.728760	5	5
ERR1:::4999:0:0:0:0.705453	5	5
ERR1:::8521:0:0:0:0.692717	5	5
ERR1:::9621:0:0:0:0.718909	5	5
ERR1:::10247:0:0:0:0.723635	4	4
ERR1:::1027:0:0:0:0.719105	4	4
ERR1:::10571:0:0:0:0.711526	4	4
ERR1:::10748:0:0:0:0.734180	4	4
ERR1:::10928:0:0:0:0.697214	4	4
ERR1:::12635:0:0:0:0.722806	4	4
ERR1:::127:0:0:0:0.696647	4	4
ERR1:::12990:0:0:0:0.664098	4	4
ERR1:::13046:0:0:0:0.671151	4	4
ERR1:::13211:0:0:0:0.734638	4	4
ERR1:::13279:0:0:0:0.729685	4	4
ERR1:::13778:0:0:0:0.721616	4	4
ERR1:::13986:0:0:0:0.734486	4	4
ERR1:::14097:0:0:0:0.670021	4	4
ERR1:::1416:0:0:0:0.728715	4	4
ERR1:::14673:0:0:0:0.734824	4	4
ERR1:::1472:0:0:0:0.731112	4	4
ERR1:::14853:0:0:0:0.721295	4	4
ERR1:::15015:0:0:0:0.718399	4	4
ERR1:::1559:0:0:0:0.697441	4	4
ERR1:::1655:0:0:0:0.639751	4	4
ERR1:::16608:0:0:0:0.733513	4	4
ERR1:::17012:0:0:0:0.731820	4	4
ERR1:::1812:0:0:0:0.729389	4	4
ERR1:::18380:0:0:0:0.674611	4	4
ERR1:::20599:0:0:0:0.735079	4	4
ERR1:::21070:0:0:0:0.726752	4	4
ERR1:::21558:0:0:0:0.724000	4	4
ERR1:::22073:0:0:0:0.707219	4	4
ERR1:::22465:0:0:0:0.742194	4	4
ERR1:::22617:0:0:0:0.682363	4	4
ERR1:::2269:0:0:0:0.721366	4	4
ERR1:::2371:0:0:0:0.730239	4	4
ERR1:::23719:0:0:0:0.734699	4	4
ERR1:::23904:0:0:0:0.626268	4	4
ERR1:::25305:0:0:0:0.718506	4	4
ERR1:::2633:0:0:0:0.708612	4	4
ERR1:::2688:0:0:0:0.717261	4	4
ERR1:::2779:0:0:0:0.729156	4	4
ERR1:::2845:0:0:0:0.704737	4	4
ERR1:::2870:0:0:0:0.732070	4	4
ERR1:::29595:0:0:0:0.731480	4	4
ERR1:::30526:0:0:0:0.679332	4	4
ERR1:::3508:0:0:0:0.722722	4	4
ERR1:::36850:0:0:0:0.715017	4	4
ERR1:::37850:0:0:0:0.614134	4	4
ERR1:::41790:0:0:0:0.743692	4	4
ERR1:::4236:0:0:0:0.716002	4	4
ERR1:::4288:0:0:0:0.670712	4	4
ERR1:::42939:0:0:0:0.711308	4	4
ERR1:::44358:0:0:0:0.679996	4	4
ERR1:::4703:0:0:0:0.702302	4	4
ERR1:::4735:0:0:0:0.683457	4	4
ERR1:::5110:0:0:0:0.738407	4	4
ERR1:::5237:0:0:0:0.695918	4	4
ERR1:::5365:0:0:0:0.728400	4	4
ERR1:::5454:0:0:0:0.724682	4	4
ERR1:::6204:0:0:0:0.739702	4	4
ERR1:::6288:0:0:0:0.701125	4	4
ERR1:::6297:0:0:0:0.716852	4	4
ERR1:::6368:0:0:0:0.713210	4	4
ERR1:::6410:0:0:0:0.661183	4	4
ERR1:::6480:0:0:0:0.687536	4	4
ERR1:::6651:0:0:0:0.712341	4	4
ERR1:::6699:0:0:0:0.707614	4	4
ERR1:::7128:0:0:0:0.738455	4	4
ERR1:::7399:0:0:0:0.713023	4	4
ERR1:::7452:0:0:0:0.722364	4	4
ERR1:::76:0:0:0:0.720207	4	4
ERR1:::8192:0:0:0:0.734028	4	4
ERR1:::8304:0:0:0:0.733969	4	4
ERR1:::9513:0:0:0:0.740540	4	4
ERR1:::10285:0:0:0:0.715572	3	3
ERR1:::10446:0:0:0:0.728906	3	3
ERR1:::10534:0:0:0:0.627199	3	3
ERR1:::106:0:0:0:0.709922	3	3
ERR1:::10761:0:0:0:0.697099	3	3
ERR1:::10777:0:0:0:0.722905	3	3
ERR1:::10842:0:0:0:0.688464	3	3
ERR1:::11134:0:0:0:0.711106	3	3
ERR1:::11143:0:0:0:0.616104	3	3
ERR1:::11354:0:0:0:0.730854	3	3
ERR1:::1157:0:0:0:0.729953	3	3
ERR1:::11873:0:0:0:0.726061	3	3
ERR1:::1194:0:0:0:0.716645	3	3
ERR1:::12380:0:0:0:0.725487	3	3
ERR1:::1247:0:0:0:0.741437	3	3
ERR1:::12962:0:0:0:0.730618	3	3
ERR1:::12994:0:0:0:0.739230	3	3
ERR1:::13310:0:0:0:0.728947	3	3
ERR1:::13852:0:0:0:0.694646	3	3
ERR1:::14018:0:0:0:0.702176	3	3
ERR1:::14269:0:0:0:0.698211	3	3
ERR1:::14478:0:0:0:0.720232	3	3
ERR1:::14536:0:0:0:0.730269	3	3
ERR1:::148:0:0:0:0.702248	3	3
ERR1:::14892:0:0:0:0.736958	3	3
ERR1:::15118:0:0:0:0.720750	3	3
ERR1:::1537:0:0:0:0.733765	3	3
ERR1:::1562:0:0:0:0.703465	3	3
ERR1:::15819:0:0:0:0.690748	3	3
ERR1:::15971:0:0:0:0.736639	3	3
ERR1:::1608:0:0:0:0.724332	3	3
ERR1:::16179:0:0:0:0.733870	3	3
ERR1:::1619:0:0:0:0.737447	3	3
ERR1:::1642:0:0:0:0.720353	3	3
ERR1:::16679:0:0:0:0.708987	3	3
ERR1:::16947:0:0:0:0.732686	3	3
ERR1:::17105:0:0:0:0.709981	3	3
ERR1:::1718:0:0:0:0.729663	3	3
ERR1:::17741:0:0:0:0.725943	3	3
ERR1:::1796:0:0:0:0.712067	3	3
ERR1:::17984:0:0:0:0.708021	3	3
ERR1:::18641:0:0:0:0.647542	3	3
ERR1:::18895:0:0:0:0.731523	3	3
ERR1:::20155:0:0:0:0.741976	3	3
ERR1:::20238:0:0:0:0.737987	3	3
ERR1:::20452:0:0:0:0.713068	3	3
ERR1:::20513:0:0:0:0.693556	3	3
ERR1:::2060:0:0:0:0.736190	3	3
ERR1:::20723:0:0:0:0.717593	3	3
ERR1:::20803:0:0:0:0.749665	3	3
ERR1:::20816:0:0:0:0.738967	3	3
ERR1:::21022:0:0:0:0.657712	3	3
ERR1:::21381:0:0:0:0.709954	3	3
ERR1:::2141:0:0:0:0.722494	3	3
ERR1:::22141:0:0:0:0.710502	3	3
ERR1:::2232:0:0:0:0.676136	3	3
ERR1:::22497:0:0:0:0.644492	3	3
ERR1:::22521:0:0:0:0.722812	3	3
ERR1:::22744:0:0:0:0.706232	3	3
ERR1:::22774:0:0:0:0.730240	3	3
ERR1:::22831:0:0:0:0.736389	3	3
ERR1:::22967:0:0:0:0.706515	3	3
ERR1:::23148:0:0:0:0.716836	3	3
ERR1:::2330:0:0:0:0.710679	3	3
ERR1:::23548:0:0:0:0.699793	3	3
ERR1:::23757:0:0:0:0.622159	3	3
ERR1:::23925:0:0:0:0.733937	3	3
ERR1:::24042:0:0:0:0.745424	3	3
ERR1:::24131:0:0:0:0.635863	3	3
ERR1:::24529:0:0:0:0.696424	3	3
ERR1:::24543:0:0:0:0.709860	3	3
ERR1:::24872:0:0:0:0.725324	3	3
ERR1:::24889:0:0:0:0.736219	3	3
ERR1:::24970:0:0:0:0.623124	3	3
ERR1:::26074:0:0:0:0.730962	3	3
ERR1:::26101:0:0:0:0.739096	3	3
ERR1:::2615:0:0:0:0.675653	3	3
ERR1:::26382:0:0:0:0.730019	3	3
ERR1:::26495:0:0:0:0.717030	3	3
ERR1:::26655:0:0:0:0.734943	3	3
ERR1:::26712:0:0:0:0.644532	3	3
ERR1:::26830:0:0:0:0.716494	3	3
ERR1:::2690:0:0:0:0.710103	3	3
ERR1:::27225:0:0:0:0.733155	3	3
ERR1:::27636:0:0:0:0.711019	3	3
ERR1:::27784:0:0:0:0.715344	3	3
ERR1:::27801:0:0:0:0.694575	3	3
ERR1:::2795:0:0:0:0.727089	3	3
ERR1:::2813:0:0:0:0.723391	3	3
ERR1:::2820:0:0:0:0.706210	3	3
ERR1:::28509:0:0:0:0.711748	3	3
ERR1:::29425:0:0:0:0.736612	3	3
ERR1:::2955:0:0:0:0.737744	3	3
ERR1:::29695:0:0:0:0.732070	3	3
ERR1:::29929:0:0:0:0.639276	3	3
ERR1:::30253:0:0:0:0.698779	3	3
ERR1:::30342:0:0:0:0.730869	3	3
ERR1:::30674:0:0:0:0.739699	3	3
ERR1:::31346:0:0:0:0.680051	3	3
ERR1:::31573:0:0:0:0.702147	3	3
ERR1:::31721:0:0:0:0.735855	3	3
ERR1:::32384:0:0:0:0.717220	3	3
ERR1:::32974:0:0:0:0.709422	3	3
ERR1:::33158:0:0:0:0.708185	3	3
ERR1:::33191:0:0:0:0.734041	3	3
ERR1:::3372:0:0:0:0.698316	3	3
ERR1:::33847:0:0:0:0.720988	3	3
ERR1:::34034:0:0:0:0.733184	3	3
ERR1:::3511:0:0:0:0.696443	3	3
ERR1:::3641:0:0:0:0.733579	3	3
ERR1:::38350:0:0:0:0.653029	3	3
ERR1:::38795:0:0:0:0.622815	3	3
ERR1:::3880:0:0:0:0.675608	3	3
ERR1:::396:0:0:0:0.736644	3	3
ERR1:::4001:0:0:0:0.736716	3	3
ERR1:::402:0:0:0:0.701331	3	3
ERR1:::40432:0:0:0:0.710727	3	3
ERR1:::4301:0:0:0:0.724442	3	3
ERR1:::4308:0:0:0:0.690887	3	3
ERR1:::4374:0:0:0:0.640535	3	3
ERR1:::4562:0:0:0:0.700483	3	3
ERR1:::47518:0:0:0:0.714880	3	3
ERR1:::4779:0:0:0:0.711729	3	3
ERR1:::48202:0:0:0:0.725650	3	3
ERR1:::4869:0:0:0:0.709309	3	3
ERR1:::4881:0:0:0:0.625089	3	3
ERR1:::49133:0:0:0:0.723031	3	3
ERR1:::4919:0:0:0:0.729009	3	3
ERR1:::4929:0:0:0:0.646866	3	3
ERR1:::506:0:0:0:0.723654	3	3
ERR1:::57212:0:0:0:0.727809	3	3
ERR1:::5749:0:0:0:0.703824	3	3
ERR1:::5829:0:0:0:0.723064	3	3
ERR1:::60544:0:0:0:0.719849	3	3
ERR1:::6122:0:0:0:0.696788	3	3
ERR1:::6173:0:0:0:0.723420	3	3
ERR1:::6212:0:0:0:0.694186	3	3
ERR1:::6275:0:0:0:0.716002	3	3
ERR1:::6407:0:0:0:0.728835	3	3
ERR1:::6579:0:0:0:0.727257	3	3
ERR1:::6613:0:0:0:0.649246	3	3
ERR1:::6626:0:0:0:0.721014	3	3
ERR1:::6691:0:0:0:0.737032	3	3
ERR1:::7065:0:0:0:0.738232	3	3
ERR1:::7147:0:0:0:0.619251	3	3
ERR1:::7784:0:0:0:0.699393	3	3
ERR1:::8041:0:0:0:0.736694	3	3
ERR1:::8073:0:0:0:0.724172	3	3
ERR1:::8124:0:0:0:0.733225	3	3
ERR1:::8146:0:0:0:0.714155	3	3
ERR1:::8322:0:0:0:0.622290	3	3
ERR1:::8428:0:0:0:0.737388	3	3
ERR1:::8540:0:0:0:0.717334	3	3
ERR1:::8591:0:0:0:0.717622	3	3
ERR1:::8632:0:0:0:0.732795	3	3
ERR1:::8717:0:0:0:0.723202	3	3
ERR1:::8883:0:0:0:0.726388	3	3
ERR1:::8900:0:0:0:0.686568	3	3
ERR1:::9041:0:0:0:0.733889	3	3
ERR1:::9052:0:0:0:0.717740	3	3
ERR1:::9140:0:0:0:0.733892	3	3
ERR1:::9197:0:0:0:0.722367	3	3
ERR1:::9265:0:0:0:0.729621	3	3
ERR1:::9348:0:0:0:0.707816	3	3
ERR1:::9357:0:0:0:0.740212	3	3
ERR1:::9448:0:0:0:0.730523	3	3
ERR1:::9535:0:0:0:0.726275	3	3
ERR1:::10:0:0:0:0.731176	2	2
ERR1:::10133:0:0:0:0.636126	2	2
ERR1:::10283:0:0:0:0.723659	2	2
ERR1:::1029:0:0:0:0.708173	2	2
ERR1:::10436:0:0:0:0.724489	2	2
ERR1:::10529:0:0:0:0.740044	2	2
ERR1:::10542:0:0:0:0.705626	2	2
ERR1:::10696:0:0:0:0.718193	2	2
ERR1:::10719:0:0:0:0.722646	2	2
ERR1:::10754:0:0:0:0.714366	2	2
ERR1:::1078:0:0:0:0.735074	2	2
ERR1:::1088:0:0:0:0.682800	2	2
ERR1:::10911:0:0:0:0.673527	2	2
ERR1:::11189:0:0:0:0.635141	2	2
ERR1:::11220:0:0:0:0.663954	2	2
ERR1:::11281:0:0:0:0.723374	2	2
ERR1:::11372:0:0:0:0.737052	2	2
ERR1:::11385:0:0:0:0.708032	2	2
ERR1:::11420:0:0:0:0.703775	2	2
ERR1:::1142:0:0:0:0.727083	2	2
ERR1:::11436:0:0:0:0.672324	2	2
ERR1:::11482:0:0:0:0.721537	2	2
ERR1:::11548:0:0:0:0.703907	2	2
ERR1:::11557:0:0:0:0.723349	2	2
ERR1:::11664:0:0:0:0.734506	2	2
ERR1:::11679:0:0:0:0.718932	2	2
ERR1:::11791:0:0:0:0.675263	2	2
ERR1:::118:0:0:0:0.707318	2	2
ERR1:::11955:0:0:0:0.703967	2	2
ERR1:::11967:0:0:0:0.610964	2	2
ERR1:::12273:0:0:0:0.725381	2	2
ERR1:::12502:0:0:0:0.692578	2	2
ERR1:::12503:0:0:0:0.747867	2	2
ERR1:::1262:0:0:0:0.690423	2	2
ERR1:::12683:0:0:0:0.728593	2	2
ERR1:::12695:0:0:0:0.707839	2	2
ERR1:::12709:0:0:0:0.727036	2	2
ERR1:::12724:0:0:0:0.719961	2	2
ERR1:::1280:0:0:0:0.726802	2	2
ERR1:::12912:0:0:0:0.639330	2	2
ERR1:::12925:0:0:0:0.616276	2	2
ERR1:::12929:0:0:0:0.675425	2	2
ERR1:::12936:0:0:0:0.730578	2	2
ERR1:::1298:0:0:0:0.715698	2	2
ERR1:::13035:0:0:0:0.648799	2	2
ERR1:::13037:0:0:0:0.723014	2	2
ERR1:::13123:0:0:0:0.708275	2	2
ERR1:::13140:0:0:0:0.608977	2	2
ERR1:::13159:0:0:0:0.727590	2	2
ERR1:::13180:0:0:0:0.723356	2	2
ERR1:::13225:0:0:0:0.611981	2	2
ERR1:::13286:0:0:0:0.715973	2	2
ERR1:::13352:0:0:0:0.716002	2	2
ERR1:::13404:0:0:0:0.740000	2	2
ERR1:::13440:0:0:0:0.660697	2	2
ERR1:::13612:0:0:0:0.689821	2	2
ERR1:::13664:0:0:0:0.667759	2	2
ERR1:::13886:0:0:0:0.649046	2	2
ERR1:::13892:0:0:0:0.722757	2	2
ERR1:::13893:0:0:0:0.691087	2	2
ERR1:::1391:0:0:0:0.712075	2	2
ERR1:::14091:0:0:0:0.661918	2	2
ERR1:::14146:0:0:0:0.674090	2	2
ERR1:::14188:0:0:0:0.663547	2	2
ERR1:::14203:0:0:0:0.739413	2	2
ERR1:::14245:0:0:0:0.658485	2	2
ERR1:::14267:0:0:0:0.726569	2	2
ERR1:::14277:0:0:0:0.714568	2	2
ERR1:::14302:0:0:0:0.737052	2	2
ERR1:::14371:0:0:0:0.730409	2	2
ERR1:::14429:0:0:0:0.739927	2	2
ERR1:::14470:0:0:0:0.697195	2	2
ERR1:::14535:0:0:0:0.715317	2	2
ERR1:::14599:0:0:0:0.710676	2	2
ERR1:::14604:0:0:0:0.727478	2	2
ERR1:::14675:0:0:0:0.685483	2	2
ERR1:::1473:0:0:0:0.733156	2	2
ERR1:::14739:0:0:0:0.605079	2	2
ERR1:::14744:0:0:0:0.729832	2	2
ERR1:::1482:0:0:0:0.701518	2	2
ERR1:::14836:0:0:0:0.698633	2	2
ERR1:::1484:0:0:0:0.642867	2	2
ERR1:::14879:0:0:0:0.715256	2	2
ERR1:::14963:0:0:0:0.660074	2	2
ERR1:::15008:0:0:0:0.731362	2	2
ERR1:::15064:0:0:0:0.722185	2	2
ERR1:::15103:0:0:0:0.702730	2	2
ERR1:::1511:0:0:0:0.741764	2	2
ERR1:::15141:0:0:0:0.719995	2	2
ERR1:::15254:0:0:0:0.710464	2	2
ERR1:::15300:0:0:0:0.710558	2	2
ERR1:::15356:0:0:0:0.723315	2	2
ERR1:::15373:0:0:0:0.724151	2	2
ERR1:::15392:0:0:0:0.703743	2	2
ERR1:::15467:0:0:0:0.700616	2	2
ERR1:::15513:0:0:0:0.706513	2	2
ERR1:::15557:0:0:0:0.702929	2	2
ERR1:::15564:0:0:0:0.662853	2	2
ERR1:::1590:0:0:0:0.716910	2	2
ERR1:::15928:0:0:0:0.722217	2	2
ERR1:::1596:0:0:0:0.692247	2	2
ERR1:::160:0:0:0:0.645929	2	2
ERR1:::16159:0:0:0:0.729382	2	2
ERR1:::16164:0:0:0:0.640457	2	2
ERR1:::1626:0:0:0:0.703753	2	2
ERR1:::1629:0:0:0:0.724304	2	2
ERR1:::16389:0:0:0:0.738035	2	2
ERR1:::16390:0:0:0:0.742201	2	2
ERR1:::16406:0:0:0:0.744304	2	2
ERR1:::16407:0:0:0:0.727744	2	2
ERR1:::16475:0:0:0:0.730863	2	2
ERR1:::16477:0:0:0:0.729414	2	2
ERR1:::16495:0:0:0:0.732118	2	2
ERR1:::16648:0:0:0:0.717601	2	2
ERR1:::16674:0:0:0:0.614601	2	2
ERR1:::167:0:0:0:0.736064	2	2
ERR1:::1686:0:0:0:0.697650	2	2
ERR1:::16866:0:0:0:0.712542	2	2
ERR1:::16912:0:0:0:0.719348	2	2
ERR1:::16916:0:0:0:0.697953	2	2
ERR1:::17121:0:0:0:0.735565	2	2
ERR1:::1721:0:0:0:0.653394	2	2
ERR1:::17300:0:0:0:0.713598	2	2
ERR1:::17497:0:0:0:0.680544	2	2
ERR1:::1765:0:0:0:0.634700	2	2
ERR1:::17733:0:0:0:0.695579	2	2
ERR1:::17927:0:0:0:0.705996	2	2
ERR1:::17930:0:0:0:0.726916	2	2
ERR1:::17955:0:0:0:0.737893	2	2
ERR1:::17979:0:0:0:0.736607	2	2
ERR1:::18021:0:0:0:0.700293	2	2
ERR1:::1804:0:0:0:0.735926	2	2
ERR1:::18073:0:0:0:0.725885	2	2
ERR1:::18137:0:0:0:0.726005	2	2
ERR1:::182:0:0:0:0.730063	2	2
ERR1:::18347:0:0:0:0.721519	2	2
ERR1:::1837:0:0:0:0.692124	2	2
ERR1:::18530:0:0:0:0.724662	2	2
ERR1:::18549:0:0:0:0.712694	2	2
ERR1:::18566:0:0:0:0.724983	2	2
ERR1:::18665:0:0:0:0.732578	2	2
ERR1:::18666:0:0:0:0.669806	2	2
ERR1:::18745:0:0:0:0.707691	2	2
ERR1:::18818:0:0:0:0.722878	2	2
ERR1:::19:0:0:0:0.744014	2	2
ERR1:::19043:0:0:0:0.709467	2	2
ERR1:::19160:0:0:0:0.703800	2	2
ERR1:::19521:0:0:0:0.709536	2	2
ERR1:::19579:0:0:0:0.731104	2	2
ERR1:::1960:0:0:0:0.737528	2	2
ERR1:::19605:0:0:0:0.702136	2	2
ERR1:::19749:0:0:0:0.727729	2	2
ERR1:::1981:0:0:0:0.695417	2	2
ERR1:::19828:0:0:0:0.720008	2	2
ERR1:::19985:0:0:0:0.722201	2	2
ERR1:::19988:0:0:0:0.735664	2	2
ERR1:::20019:0:0:0:0.728946	2	2
ERR1:::20100:0:0:0:0.726258	2	2
ERR1:::20114:0:0:0:0.628050	2	2
ERR1:::204:0:0:0:0.654448	2	2
ERR1:::20495:0:0:0:0.727635	2	2
ERR1:::20530:0:0:0:0.725261	2	2
ERR1:::2071:0:0:0:0.713230	2	2
ERR1:::20780:0:0:0:0.725775	2	2
ERR1:::20789:0:0:0:0.729732	2	2
ERR1:::20809:0:0:0:0.712925	2	2
ERR1:::20832:0:0:0:0.736535	2	2
ERR1:::20957:0:0:0:0.729227	2	2
ERR1:::20961:0:0:0:0.744749	2	2
ERR1:::21001:0:0:0:0.725313	2	2
ERR1:::21105:0:0:0:0.733464	2	2
ERR1:::21124:0:0:0:0.722422	2	2
ERR1:::21212:0:0:0:0.734205	2	2
ERR1:::21462:0:0:0:0.700075	2	2
ERR1:::21540:0:0:0:0.637793	2	2
ERR1:::21544:0:0:0:0.693706	2	2
ERR1:::21596:0:0:0:0.715349	2	2
ERR1:::21666:0:0:0:0.725487	2	2
ERR1:::21714:0:0:0:0.718318	2	2
ERR1:::2178:0:0:0:0.726946	2	2
ERR1:::21791:0:0:0:0.645917	2	2
ERR1:::21831:0:0:0:0.725698	2	2
ERR1:::21842:0:0:0:0.602075	2	2
ERR1:::21932:0:0:0:0.724297	2	2
ERR1:::22043:0:0:0:0.669981	2	2
ERR1:::22050:0:0:0:0.731974	2	2
ERR1:::22085:0:0:0:0.718357	2	2
ERR1:::22121:0:0:0:0.677000	2	2
ERR1:::2233:0:0:0:0.640967	2	2
ERR1:::22345:0:0:0:0.704855	2	2
ERR1:::2236:0:0:0:0.711092	2	2
ERR1:::2251:0:0:0:0.657017	2	2
ERR1:::2263:0:0:0:0.667125	2	2
ERR1:::22702:0:0:0:0.608401	2	2
ERR1:::22884:0:0:0:0.744513	2	2
ERR1:::22965:0:0:0:0.649061	2	2
ERR1:::2305:0:0:0:0.740688	2	2
ERR1:::23086:0:0:0:0.684778	2	2
ERR1:::23141:0:0:0:0.731082	2	2
ERR1:::23488:0:0:0:0.671636	2	2
ERR1:::2350:0:0:0:0.608274	2	2
ERR1:::23670:0:0:0:0.739671	2	2
ERR1:::23761:0:0:0:0.713850	2	2
ERR1:::23861:0:0:0:0.714126	2	2
ERR1:::23893:0:0:0:0.732441	2	2
ERR1:::24022:0:0:0:0.742361	2	2
ERR1:::24065:0:0:0:0.734035	2	2
ERR1:::24187:0:0:0:0.711927	2	2
ERR1:::24202:0:0:0:0.716612	2	2
ERR1:::2421:0:0:0:0.736454	2	2
ERR1:::24217:0:0:0:0.656669	2	2
ERR1:::24307:0:0:0:0.710684	2	2
ERR1:::24319:0:0:0:0.685612	2	2
ERR1:::24475:0:0:0:0.632217	2	2
ERR1:::24532:0:0:0:0.740271	2	2
ERR1:::24552:0:0:0:0.662293	2	2
ERR1:::246:0:0:0:0.682212	2	2
ERR1:::24680:0:0:0:0.626078	2	2
ERR1:::24702:0:0:0:0.745095	2	2
ERR1:::24805:0:0:0:0.641927	2	2
ERR1:::24830:0:0:0:0.691071	2	2
ERR1:::24918:0:0:0:0.708654	2	2
ERR1:::25000:0:0:0:0.728847	2	2
ERR1:::25070:0:0:0:0.711709	2	2
ERR1:::25075:0:0:0:0.727439	2	2
ERR1:::2511:0:0:0:0.720375	2	2
ERR1:::25139:0:0:0:0.700915	2	2
ERR1:::25213:0:0:0:0.723567	2	2
ERR1:::25242:0:0:0:0.722184	2	2
ERR1:::25250:0:0:0:0.705769	2	2
ERR1:::25526:0:0:0:0.721477	2	2
ERR1:::25627:0:0:0:0.716101	2	2
ERR1:::25688:0:0:0:0.716624	2	2
ERR1:::25756:0:0:0:0.692575	2	2
ERR1:::25861:0:0:0:0.740256	2	2
ERR1:::25875:0:0:0:0.726019	2	2
ERR1:::2590:0:0:0:0.734330	2	2
ERR1:::26050:0:0:0:0.728067	2	2
ERR1:::26060:0:0:0:0.720692	2	2
ERR1:::26063:0:0:0:0.727916	2	2
ERR1:::2607:0:0:0:0.723645	2	2
ERR1:::26086:0:0:0:0.729340	2	2
ERR1:::2610:0:0:0:0.701279	2	2
ERR1:::26119:0:0:0:0.645838	2	2
ERR1:::262:0:0:0:0.624055	2	2
ERR1:::26225:0:0:0:0.739330	2	2
ERR1:::26312:0:0:0:0.710039	2	2
ERR1:::26324:0:0:0:0.725446	2	2
ERR1:::26339:0:0:0:0.735200	2	2
ERR1:::26385:0:0:0:0.731366	2	2
ERR1:::26520:0:0:0:0.723079	2	2
ERR1:::26593:0:0:0:0.678148	2	2
ERR1:::26673:0:0:0:0.726087	2	2
ERR1:::2668:0:0:0:0.729655	2	2
ERR1:::26703:0:0:0:0.631844	2	2
ERR1:::26777:0:0:0:0.720192	2	2
ERR1:::26884:0:0:0:0.725966	2	2
ERR1:::26937:0:0:0:0.611883	2	2
ERR1:::270:0:0:0:0.732491	2	2
ERR1:::27347:0:0:0:0.697482	2	2
ERR1:::2744:0:0:0:0.709918	2	2
ERR1:::27728:0:0:0:0.640395	2	2
ERR1:::2786:0:0:0:0.697911	2	2
ERR1:::27865:0:0:0:0.708211	2	2
ERR1:::27911:0:0:0:0.738470	2	2
ERR1:::27925:0:0:0:0.635336	2	2
ERR1:::27942:0:0:0:0.726499	2	2
ERR1:::28046:0:0:0:0.724953	2	2
ERR1:::28097:0:0:0:0.713910	2	2
ERR1:::28141:0:0:0:0.735174	2	2
ERR1:::28160:0:0:0:0.732994	2	2
ERR1:::28164:0:0:0:0.700080	2	2
ERR1:::28238:0:0:0:0.642868	2	2
ERR1:::28256:0:0:0:0.730599	2	2
ERR1:::28295:0:0:0:0.716800	2	2
ERR1:::28313:0:0:0:0.673576	2	2
ERR1:::28477:0:0:0:0.738065	2	2
ERR1:::28517:0:0:0:0.653020	2	2
ERR1:::28555:0:0:0:0.723505	2	2
