LWR	fract	aLWR	afract	taxopath
1.724	0.001088	1106	0.6982	Eukaryota
0.06182	3.902e-05	34	0.02146	Eukaryota;Annelida
0.005	3.155e-06	8	0.005049	Eukaryota;Annelida;Clitellata
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Acanthobdellida
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella;Acanthobdella
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella;Acanthobdella;Acanthobdella_peledina
0.9984	0.0006301	0.9984	0.0006301	Eukaryota;Annelida;Clitellata;Hirudinida
0.9996	0.0006309	0.9996	0.0006309	Eukaryota;Annelida;Clitellata;Branchiobdellida
0	0	0.9995	0.0006308	Eukaryota;Annelida;Clitellata;Moniligastrida
0	0	0.9995	0.0006308	Eukaryota;Annelida;Clitellata;Moniligastrida;Moniligastridae
0.9995	0.0006308	0.9995	0.0006308	Eukaryota;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida
0.999	0.0006304	0.999	0.0006304	Eukaryota;Annelida;Clitellata;Haplotaxida
0.9994	0.0006308	0.9994	0.0006308	Eukaryota;Annelida;Clitellata;Lumbriculida
0	0	0.999	0.0006305	Eukaryota;Annelida;Clitellata;Enchytraeida
0.999	0.0006305	0.999	0.0006305	Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Capilloventridae
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae
0	0	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae;Capilloventer
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae;Capilloventer;Capilloventer_australis
0	0	0.9997	0.0006309	Eukaryota;Annelida;Myzostomida
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Myzostomida;Myzostomida
0.02381	1.503e-05	23.94	0.01511	Eukaryota;Annelida;Polychaeta
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Polygordiidae
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Polygordiidae;Polygordiidae
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Polygordiidae;Polygordiidae;Polygordius
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Flabelligerida
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Flabelligerida;Flabelligeridae
0	0	1	0.0006311	Eukaryota;Annelida;Polychaeta;Aspidosiphonidormes
1	0.0006311	1	0.0006311	Eukaryota;Annelida;Polychaeta;Aspidosiphonidormes;Aspidosiphonidae
0.9994	0.0006307	0.9994	0.0006307	Eukaryota;Annelida;Polychaeta;Eunicida
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Nerillidae
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Nerillidae;Nerillidae
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Phascolosomatiformes
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Phascolosomatiformes;Phascolosomatidae
0.94	0.0005932	0.94	0.0005932	Eukaryota;Annelida;Polychaeta;Phyllodocida
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Saccocirridae
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Saccocirridae;Saccocirridae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Psammodrilidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Psammodrilidae;Psammodrilidae
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Psammodrilidae;Psammodrilidae;Psammodrilus
0	0	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Dinophilidae
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Questidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Questidae;Questidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Questidae;Questidae;Questa
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Questidae;Questidae;Questa;Questa_ersei
0.9995	0.0006308	0.9995	0.0006308	Eukaryota;Annelida;Polychaeta;Golfingiida
0	0	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Protodrilidae
0.9996	0.0006309	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Protodrilidae;Protodrilidae
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Opheliidae
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Opheliidae;Opheliidae
0	0	0.9999	0.000631	Eukaryota;Annelida;Polychaeta;Potamodrilidae
0	0	0.9999	0.000631	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus
0	0	0.9999	0.000631	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus;Potamodrilus
0.9999	0.000631	0.9999	0.000631	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus;Potamodrilus;Potamodrilus_fluviatilis
0.9993	0.0006306	0.9993	0.0006306	Eukaryota;Annelida;Polychaeta;Terebellida
0	0	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Paraonidae
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Paraonidae;Paraonidae
0.9996	0.0006309	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Spionida
0.9995	0.0006308	0.9995	0.0006308	Eukaryota;Annelida;Polychaeta;Echiuroidea
0.9998	0.000631	0.9998	0.000631	Eukaryota;Annelida;Polychaeta;Sabellida
0	0	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Xenopneusta
0	0	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Xenopneusta;Urechidae
0.9996	0.0006309	0.9996	0.0006309	Eukaryota;Annelida;Polychaeta;Xenopneusta;Urechidae;Urechis
0	0	0.9993	0.0006307	Eukaryota;Annelida;Polychaeta;Orbiniidae
0.9993	0.0006307	0.9993	0.0006307	Eukaryota;Annelida;Polychaeta;Orbiniidae;Orbiniidae
0.9993	0.0006307	0.9993	0.0006307	Eukaryota;Annelida;Polychaeta;Capitellida
0	0	0.9817	0.0006196	Eukaryota;Annelida;Polychaeta;Parergodrilidae
0.9817	0.0006196	0.9817	0.0006196	Eukaryota;Annelida;Polychaeta;Parergodrilidae;Parergodrilidae
0	0	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella
0	0	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella;Hrabeiella
0	0	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella;Hrabeiella;Hrabeiella
0	0	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella;Hrabeiella;Hrabeiella;Hrabeiella
0	0	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella;Hrabeiella;Hrabeiella;Hrabeiella;Hrabeiella
0.9993	0.0006307	0.9993	0.0006307	Eukaryota;Annelida;Hrabeiella;Hrabeiella;Hrabeiella;Hrabeiella;Hrabeiella;periglandulata
0.007632	4.817e-06	119.9	0.07568	Eukaryota;Arthropoda
0	0	0.9998	0.000631	Eukaryota;Arthropoda;Symphyla
0	0	0.9998	0.000631	Eukaryota;Arthropoda;Symphyla;Scutigerellidae
0	0	0.9998	0.000631	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae
0	0	0.9998	0.000631	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae;Scutigerella
0.9998	0.000631	0.9998	0.000631	Eukaryota;Arthropoda;Symphyla;Scutigerellidae;Scutigerellidae;Scutigerella;Scutigerella_causeyae
0.03123	1.971e-05	12.95	0.008174	Eukaryota;Arthropoda;Malacostraca
0.9994	0.0006307	0.9994	0.0006307	Eukaryota;Arthropoda;Malacostraca;Euphausiacea
0.9995	0.0006308	0.9995	0.0006308	Eukaryota;Arthropoda;Malacostraca;Anaspidacea
0.9813	0.0006193	0.9813	0.0006193	Eukaryota;Arthropoda;Malacostraca;Thermosbaenacea
0.9995	0.0006308	0.9995	0.0006308	Eukaryota;Arthropoda;Malacostraca;Cumacea
0	0	0.9999	0.000631	Eukaryota;Arthropoda;Malacostraca;Leptostraca
0.9999	0.000631	0.9999	0.000631	Eukaryota;Arthropoda;Malacostraca;Leptostraca;Nebaliidae
0.9987	0.0006303	0.9987	0.0006303	Eukaryota;Arthropoda;Malacostraca;Decapoda
0.9997	0.0006309	0.9997	0.0006309	Eukaryota;Arthropoda;Malacostraca;Mysida
0.9751	0.0006154	0.9751	0.0006154	Eukaryota;Arthropoda;Malacostraca;Lophogastrida
