OTU	amplicon	ERR0000001	total
794	ERR1:1036380.696468	2	2
796	ERR1:1036550.638537	1	1
798	ERR1:103660.672741	2	2
799	ERR1:1036620.689214	1	1
800	ERR1:1036650.651885	1	1
801	ERR1:1036690.644295	1	1
802	ERR1:1036740.607319	1	1
803	ERR1:1036770.705736	1	1
804	ERR1:1036970.632249	1	1
807	ERR1:1037270.641021	1	1
811	ERR1:1037710.709591	1	1
813	ERR1:1037770.670548	1	1
814	ERR1:1037870.712941	2	2
819	ERR1:1038220.650621	1	1
821	ERR1:1038240.648994	1	1
825	ERR1:1038370.641583	2	2
826	ERR1:1038390.663565	1	1
827	ERR1:1038410.628630	1	1
830	ERR1:1038540.623619	1	1
831	ERR1:1038570.632439	1	1
833	ERR1:1038690.668520	1	1
834	ERR1:1038710.601959	2	2
835	ERR1:1038720.716601	1	1
837	ERR1:1038760.601320	1	1
839	ERR1:1038810.629420	1	1
843	ERR1:103900.622764	1	1
845	ERR1:1039150.663668	1	1
846	ERR1:1039180.669098	1	1
849	ERR1:1039320.607019	1	1
851	ERR1:1039450.625117	1	1
852	ERR1:1039520.661358	1	1
853	ERR1:1039590.651459	1	1
854	ERR1:1039650.696409	1	1
857	ERR1:1039770.638967	2	2
861	ERR1:1040260.676897	1	1
863	ERR1:1040330.714589	1	1
865	ERR1:1040360.626235	1	1
866	ERR1:1040390.600449	1	1
867	ERR1:1040410.699553	1	1
872	ERR1:1040610.669813	1	1
873	ERR1:1040820.709772	2	2
874	ERR1:1040970.609984	1	1
875	ERR1:1041020.750206	1	1
877	ERR1:1041110.627348	2	2
878	ERR1:1041160.600541	1	1
879	ERR1:1041170.666122	1	1
881	ERR1:1041190.662214	1	1
883	ERR1:1041320.702051	2	2
884	ERR1:1041380.636463	1	1
887	ERR1:1041530.712368	1	1
888	ERR1:1041560.655842	1	1
889	ERR1:1041570.700324	1	1
890	ERR1:1041580.605569	1	1
891	ERR1:1041680.602281	1	1
892	ERR1:1041690.602634	1	1
893	ERR1:1041900.604268	1	1
899	ERR1:1042300.645735	1	1
900	ERR1:1042350.720721	1	1
901	ERR1:1042440.717746	1	1
904	ERR1:1042630.691171	1	1
905	ERR1:1042710.683475	1	1
909	ERR1:104320.660989	1	1
911	ERR1:1043270.693893	1	1
912	ERR1:1043420.699034	1	1
913	ERR1:1043460.662727	2	2
916	ERR1:1043670.681457	1	1
921	ERR1:1044320.697896	1	1
923	ERR1:1044540.621507	1	1
925	ERR1:1044710.653128	1	1
926	ERR1:1044780.678895	2	2
927	ERR1:1044920.666697	1	1
929	ERR1:1045080.742733	1	1
930	ERR1:1045100.678805	1	1
937	ERR1:1045510.702029	1	1
941	ERR1:1045950.631435	1	1
944	ERR1:1046020.601757	2	2
945	ERR1:1046140.614607	1	1
947	ERR1:1046180.736289	1	1
948	ERR1:1046190.650414	1	1
952	ERR1:1046420.619827	1	1
954	ERR1:1046560.610585	1	1
955	ERR1:104670.610702	1	1
957	ERR1:1046810.673125	1	1
962	ERR1:1047150.666452	1	1
964	ERR1:1047320.741567	1	1
966	ERR1:1047380.643784	2	2
967	ERR1:1047400.647618	1	1
968	ERR1:1047430.628163	1	1
969	ERR1:1047440.644446	1	1
970	ERR1:1047500.693029	2	2
971	ERR1:1047510.752182	1	1
972	ERR1:1047530.655667	1	1
974	ERR1:1047720.613822	1	1
975	ERR1:1047730.605265	1	1
976	ERR1:1047790.696523	1	1
980	ERR1:1048050.709683	1	1
981	ERR1:1048080.630314	1	1
984	ERR1:1048160.721859	1	1
985	ERR1:1048170.695501	1	1
986	ERR1:1048190.703784	2	2
988	ERR1:1048250.631617	1	1
991	ERR1:1048660.627546	1	1
992	ERR1:1048740.667745	1	1
994	ERR1:1048860.616786	1	1
996	ERR1:1049020.637381	1	1
997	ERR1:1049050.651644	1	1
998	ERR1:1049080.602387	1	1
999	ERR1:1049130.626955	1	1
1001	ERR1:1049300.640487	1	1
1002	ERR1:1049330.690050	1	1
1003	ERR1:1049380.696676	1	1
1004	ERR1:104940.720840	1	1
1005	ERR1:1049480.607694	1	1
1010	ERR1:104990.663647	1	1
1011	ERR1:1049900.631407	1	1
1012	ERR1:1050080.693744	1	1
1015	ERR1:1050170.605510	1	1
1017	ERR1:1050410.617975	2	2
1019	ERR1:1050450.628059	2	2
1020	ERR1:1050550.717732	1	1
1021	ERR1:1050560.677781	1	1
1024	ERR1:1050740.690669	1	1
1025	ERR1:1050790.684220	2	2
1027	ERR1:1050870.686170	1	1
1028	ERR1:105090.679641	1	1
1029	ERR1:1051160.642039	1	1
1031	ERR1:1051180.675397	1	1
1032	ERR1:1051230.617064	1	1
1033	ERR1:1051670.668913	1	1
1035	ERR1:105180.695198	1	1
1038	ERR1:1051920.643772	1	1
1042	ERR1:1052130.680532	1	1
1043	ERR1:1052200.669026	1	1
1044	ERR1:1052210.612314	1	1
1045	ERR1:1052250.671140	1	1
1047	ERR1:1052430.648060	1	1
1048	ERR1:1052450.683949	2	2
1049	ERR1:1052470.697254	1	1
1050	ERR1:1052520.655434	2	2
1051	ERR1:1052530.657832	1	1
1052	ERR1:1052610.710562	2	2
1053	ERR1:1052680.637413	1	1
1055	ERR1:1052800.696285	1	1
1057	ERR1:1052870.662069	1	1
1058	ERR1:105300.608616	1	1
1059	ERR1:1053170.600595	1	1
1062	ERR1:1053390.607230	1	1
1065	ERR1:1053430.614438	1	1
1066	ERR1:1053570.679158	1	1
1069	ERR1:1053800.671847	1	1
1070	ERR1:1053810.687076	1	1
1071	ERR1:1053880.708959	1	1
1074	ERR1:1054060.622743	1	1
1075	ERR1:1054090.607150	1	1
1076	ERR1:1054120.639472	1	1
1077	ERR1:1054150.607931	1	1
1078	ERR1:1054270.614220	2	2
1079	ERR1:1054320.752807	1	1
1085	ERR1:1054560.602694	1	1
1086	ERR1:1054750.669279	1	1
1087	ERR1:1054760.726012	1	1
1088	ERR1:1054820.724304	2	2
1089	ERR1:105510.681004	1	1
1090	ERR1:1055270.603966	1	1
1091	ERR1:1055530.665905	1	1
1092	ERR1:1055540.628484	1	1
1093	ERR1:105560.678157	2	2
1097	ERR1:105580.649276	1	1
1099	ERR1:105600.641283	1	1
1100	ERR1:1056070.709698	1	1
1103	ERR1:1056250.627852	1	1
1104	ERR1:1056440.622079	1	1
1105	ERR1:1056500.601343	1	1
1106	ERR1:1056570.681527	1	1
1107	ERR1:1056600.619776	2	2
1108	ERR1:1056810.689133	1	1
1109	ERR1:1056820.696322	1	1
1110	ERR1:1056860.650519	1	1
1111	ERR1:1057000.601646	1	1
1112	ERR1:1057170.648998	1	1
1115	ERR1:1057650.665711	1	1
1116	ERR1:1057670.738890	1	1
1119	ERR1:1057720.698971	1	1
1121	ERR1:1058000.606647	1	1
1124	ERR1:1058080.727951	1	1
1125	ERR1:1058220.657036	1	1
1127	ERR1:1058560.628906	1	1
1131	ERR1:1058760.616249	1	1
1133	ERR1:1059090.605561	1	1
1136	ERR1:1059260.638323	1	1
1137	ERR1:105930.671605	1	1
1140	ERR1:1059720.639869	1	1
1144	ERR1:1060030.671978	1	1
1145	ERR1:106010.623672	1	1
1147	ERR1:1060330.608872	1	1
1148	ERR1:1060360.623039	1	1
1151	ERR1:1060790.608276	1	1
1152	ERR1:1060800.600672	1	1
1153	ERR1:1061040.674756	1	1
1154	ERR1:1061340.600253	1	1
1155	ERR1:106140.660170	1	1
1156	ERR1:1061460.602067	1	1
1157	ERR1:1061820.645733	1	1
1158	ERR1:106210.664469	1	1
1163	ERR1:10630.617047	1	1
1165	ERR1:1064090.606482	1	1
1166	ERR1:1064310.643198	1	1
1167	ERR1:1064350.628279	1	1
1168	ERR1:1064570.608047	1	1
1169	ERR1:106460.657053	1	1
1170	ERR1:106470.691172	1	1
1171	ERR1:1064900.653300	1	1
1172	ERR1:1065160.626111	1	1
1173	ERR1:1065440.665335	1	1
1176	ERR1:1066090.619072	1	1
1179	ERR1:1067240.667259	2	2
1180	ERR1:1067400.629967	1	1
1181	ERR1:1067690.682646	1	1
1182	ERR1:1067810.706346	1	1
1183	ERR1:1067920.682991	1	1
1184	ERR1:1067950.619185	1	1
1185	ERR1:1067980.618027	1	1
1187	ERR1:1068190.653616	1	1
1188	ERR1:1068200.684098	1	1
1189	ERR1:1068240.616345	1	1
1190	ERR1:1068280.696683	2	2
1191	ERR1:1068290.650914	1	1
1192	ERR1:106830.647433	1	1
1194	ERR1:1068490.658877	1	1
1195	ERR1:1068780.613172	1	1
1197	ERR1:1068850.661637	1	1
1199	ERR1:1068910.638468	1	1
1200	ERR1:1069040.679331	1	1
1201	ERR1:1069120.681446	1	1
1202	ERR1:1069200.636200	1	1
1203	ERR1:1069270.664644	1	1
1204	ERR1:1069330.722058	1	1
1205	ERR1:1069340.605416	1	1
1206	ERR1:1069410.686529	2	2
1207	ERR1:1069430.628491	1	1
1210	ERR1:1069560.603529	1	1
1212	ERR1:1069750.623709	1	1
1213	ERR1:106980.666991	1	1
1214	ERR1:1069810.630903	1	1
1216	ERR1:1069940.681166	1	1
1219	ERR1:107000.695400	1	1
1220	ERR1:1070040.680829	1	1
1221	ERR1:1070070.615255	1	1
1222	ERR1:1070090.721511	1	1
1223	ERR1:107030.678006	1	1
1224	ERR1:1070340.628716	1	1
1225	ERR1:1070360.632061	1	1
1226	ERR1:1070440.643641	1	1
1227	ERR1:1070480.609073	1	1
1228	ERR1:1070530.659565	1	1
1231	ERR1:1070880.695281	1	1
1234	ERR1:1071200.637871	1	1
1235	ERR1:1071240.639052	1	1
1236	ERR1:1071260.682680	1	1
1237	ERR1:1071320.673648	1	1
1240	ERR1:1071570.651071	1	1
1241	ERR1:1071600.718748	1	1
1242	ERR1:1072030.604792	1	1
1243	ERR1:1072280.637299	2	2
1244	ERR1:107230.696606	1	1
1245	ERR1:1072310.611410	2	2
1246	ERR1:107240.619854	1	1
1248	ERR1:1072760.658052	1	1
1251	ERR1:1072930.614461	1	1
1252	ERR1:1072970.617221	1	1
1253	ERR1:1073030.612303	1	1
1254	ERR1:1073090.627488	1	1
1255	ERR1:1073160.633402	1	1
1257	ERR1:1073290.636756	1	1
1261	ERR1:1073530.698846	1	1
1262	ERR1:1073570.643541	2	2
1263	ERR1:1073620.619841	1	1
1265	ERR1:1073710.601633	2	2
1268	ERR1:1073790.679157	1	1
1271	ERR1:1073990.613559	1	1
1273	ERR1:1074200.722845	1	1
1274	ERR1:1074350.619526	1	1
1276	ERR1:107440.696516	1	1
1277	ERR1:1074430.606525	1	1
1278	ERR1:1074490.646286	2	2
1279	ERR1:1074610.675456	1	1
1280	ERR1:1074740.695941	1	1
1281	ERR1:1074760.697484	1	1
1282	ERR1:1074790.633805	1	1
1283	ERR1:1074900.658504	1	1
1284	ERR1:1074940.643060	1	1
1285	ERR1:107500.658759	1	1
1287	ERR1:1075140.702023	1	1
1288	ERR1:1075170.630818	1	1
1289	ERR1:1075180.626300	1	1
1290	ERR1:1075230.621239	1	1
1291	ERR1:1075280.648472	1	1
1293	ERR1:1075360.623792	1	1
1294	ERR1:1075390.619131	2	2
1295	ERR1:1075440.624489	2	2
1296	ERR1:1075460.620356	1	1
1301	ERR1:1075690.611639	1	1
1302	ERR1:1075720.660161	1	1
1303	ERR1:1075740.709960	1	1
1304	ERR1:107580.723792	1	1
1305	ERR1:1075810.679899	1	1
1308	ERR1:1075900.612943	2	2
1311	ERR1:1076040.679804	1	1
1312	ERR1:1076220.710093	1	1
1315	ERR1:1076370.616099	1	1
1316	ERR1:1076380.708419	1	1
1318	ERR1:107650.652937	1	1
1319	ERR1:1076500.685777	1	1
1321	ERR1:1076560.614751	1	1
1322	ERR1:1076780.609181	1	1
1324	ERR1:1076830.626617	2	2
1327	ERR1:1076950.600066	1	1
1329	ERR1:107700.659831	1	1
1332	ERR1:1077160.649821	1	1
1333	ERR1:107720.643524	1	1
1334	ERR1:1077340.647011	2	2
1340	ERR1:1077670.653163	1	1
1343	ERR1:1077820.647922	1	1
1345	ERR1:1077870.662152	1	1
1348	ERR1:1078090.663963	1	1
1350	ERR1:1078280.602654	1	1
1353	ERR1:1078410.742294	2	2
1355	ERR1:1078770.664693	1	1
1356	ERR1:107880.683048	1	1
1360	ERR1:1078950.651005	1	1
1362	ERR1:1079160.681962	1	1
1365	ERR1:107920.601328	1	1
1366	ERR1:1079260.648923	1	1
1367	ERR1:1079470.698121	2	2
1368	ERR1:1079640.702275	1	1
1370	ERR1:1080060.714097	1	1
1371	ERR1:1080090.642506	1	1
1373	ERR1:1080180.653267	1	1
1375	ERR1:1080310.637525	2	2
1376	ERR1:1080340.614760	1	1
1377	ERR1:1080370.623217	1	1
1378	ERR1:1080390.604578	1	1
1379	ERR1:108040.606001	1	1
1380	ERR1:1080620.634620	1	1
1381	ERR1:1080650.640789	1	1
1382	ERR1:1080720.658234	2	2
1383	ERR1:1080750.619922	1	1
1384	ERR1:1080820.739543	2	2
1386	ERR1:1081060.620766	1	1
1387	ERR1:108110.611792	1	1
1388	ERR1:1081160.642396	1	1
1389	ERR1:1081240.653131	2	2
1390	ERR1:1081320.603180	1	1
1391	ERR1:1081400.712350	1	1
1392	ERR1:1081480.656266	2	2
1397	ERR1:1081610.630694	1	1
1399	ERR1:1081690.653772	1	1
1400	ERR1:1081980.631610	1	1
1402	ERR1:1082160.600742	1	1
1403	ERR1:1082170.713431	2	2
1404	ERR1:1082280.714310	2	2
1405	ERR1:108230.710134	1	1
1406	ERR1:1082330.653748	1	1
1407	ERR1:1082400.604045	1	1
1408	ERR1:1082430.673659	1	1
1410	ERR1:1082630.608285	1	1
1411	ERR1:1082670.662479	1	1
1413	ERR1:1082780.603441	1	1
1414	ERR1:1082810.725148	1	1
1415	ERR1:1082900.628393	2	2
1416	ERR1:1082940.708450	1	1
1417	ERR1:1083040.725119	1	1
1418	ERR1:1083090.693965	2	2
1419	ERR1:1083170.735985	1	1
1420	ERR1:108320.647363	1	1
1421	ERR1:1083200.679622	1	1
1422	ERR1:1083280.662518	1	1
1423	ERR1:1083340.649470	1	1
1424	ERR1:1083390.734856	1	1
1427	ERR1:108370.706959	1	1
1428	ERR1:1083750.730979	1	1
1429	ERR1:1083780.602993	1	1
1430	ERR1:1083790.644586	1	1
1431	ERR1:1083870.647764	1	1
1432	ERR1:1083880.624281	1	1
1433	ERR1:1083990.606566	1	1
1434	ERR1:1084040.609472	1	1
1435	ERR1:1084050.711047	1	1
1436	ERR1:1084240.625639	1	1
1437	ERR1:1084290.624179	1	1
1438	ERR1:108430.604562	1	1
1440	ERR1:1084450.646437	1	1
1441	ERR1:1084530.611461	2	2
1442	ERR1:1084630.711876	1	1
1444	ERR1:1084750.685920	1	1
1445	ERR1:1084810.696477	1	1
1446	ERR1:1084840.604887	1	1
1447	ERR1:108490.720013	1	1
1448	ERR1:1085000.685299	1	1
1451	ERR1:1085190.735219	1	1
1453	ERR1:1085270.689486	1	1
1454	ERR1:1085280.614123	1	1
1457	ERR1:1085690.601444	1	1
