amplicon	linearized.dereplicate_ERR0000001.merged.fastq	total
ERR1:::8927:0:0:0:0.681348	3	3
ERR1:::9220:0:0:0:0.635934	3	3
ERR1:::9370:0:0:0:0.616102	3	3
ERR1:::94516:0:0:0:0.676568	3	3
ERR1:::97092:0:0:0:0.641568	3	3
ERR1:::97166:0:0:0:0.609149	3	3
ERR1:::100313:0:0:0:0.609891	2	2
ERR1:::100531:0:0:0:0.606978	2	2
ERR1:::100543:0:0:0:0.655801	2	2
ERR1:::100617:0:0:0:0.609777	2	2
ERR1:::100657:0:0:0:0.682704	2	2
ERR1:::100749:0:0:0:0.637432	2	2
ERR1:::10079:0:0:0:0.633921	2	2
ERR1:::100929:0:0:0:0.669058	2	2
ERR1:::101049:0:0:0:0.677426	2	2
ERR1:::101187:0:0:0:0.671400	2	2
ERR1:::101298:0:0:0:0.626662	2	2
ERR1:::101385:0:0:0:0.609363	2	2
ERR1:::102031:0:0:0:0.672338	2	2
ERR1:::102052:0:0:0:0.685213	2	2
ERR1:::102134:0:0:0:0.642065	2	2
ERR1:::102312:0:0:0:0.694186	2	2
ERR1:::102377:0:0:0:0.634497	2	2
ERR1:::10275:0:0:0:0.639929	2	2
ERR1:::10285:0:0:0:0.692896	2	2
ERR1:::102941:0:0:0:0.668678	2	2
ERR1:::103292:0:0:0:0.694725	2	2
ERR1:::104062:0:0:0:0.718348	2	2
ERR1:::104144:0:0:0:0.720060	2	2
ERR1:::104553:0:0:0:0.697376	2	2
ERR1:::104661:0:0:0:0.661728	2	2
ERR1:::104791:0:0:0:0.665460	2	2
ERR1:::104875:0:0:0:0.640181	2	2
ERR1:::105222:0:0:0:0.620552	2	2
ERR1:::105251:0:0:0:0.674316	2	2
ERR1:::105277:0:0:0:0.716310	2	2
ERR1:::106024:0:0:0:0.606275	2	2
ERR1:::106073:0:0:0:0.622063	2	2
ERR1:::10615:0:0:0:0.606166	2	2
ERR1:::107127:0:0:0:0.692856	2	2
ERR1:::107164:0:0:0:0.667383	2	2
ERR1:::107666:0:0:0:0.626346	2	2
ERR1:::107807:0:0:0:0.658938	2	2
ERR1:::107929:0:0:0:0.632812	2	2
ERR1:::108159:0:0:0:0.701350	2	2
ERR1:::108165:0:0:0:0.619346	2	2
ERR1:::108276:0:0:0:0.660386	2	2
ERR1:::108342:0:0:0:0.673706	2	2
ERR1:::108435:0:0:0:0.664672	2	2
ERR1:::108722:0:0:0:0.611810	2	2
ERR1:::108737:0:0:0:0.638644	2	2
ERR1:::109116:0:0:0:0.626783	2	2
ERR1:::109146:0:0:0:0.664941	2	2
ERR1:::109514:0:0:0:0.718224	2	2
ERR1:::109519:0:0:0:0.678540	2	2
ERR1:::109969:0:0:0:0.647854	2	2
ERR1:::11011:0:0:0:0.643587	2	2
ERR1:::11023:0:0:0:0.698664	2	2
ERR1:::110321:0:0:0:0.666147	2	2
ERR1:::11068:0:0:0:0.676022	2	2
ERR1:::110724:0:0:0:0.654253	2	2
ERR1:::110792:0:0:0:0.675678	2	2
ERR1:::110799:0:0:0:0.669086	2	2
ERR1:::110845:0:0:0:0.664514	2	2
ERR1:::111148:0:0:0:0.628657	2	2
ERR1:::111197:0:0:0:0.684820	2	2
ERR1:::111200:0:0:0:0.711615	2	2
ERR1:::111390:0:0:0:0.617126	2	2
ERR1:::111520:0:0:0:0.696042	2	2
ERR1:::111680:0:0:0:0.628522	2	2
ERR1:::111730:0:0:0:0.655728	2	2
ERR1:::111820:0:0:0:0.662664	2	2
ERR1:::111859:0:0:0:0.602496	2	2
ERR1:::112218:0:0:0:0.616882	2	2
ERR1:::11340:0:0:0:0.690235	2	2
ERR1:::113427:0:0:0:0.704154	2	2
ERR1:::113440:0:0:0:0.641085	2	2
ERR1:::113441:0:0:0:0.674485	2	2
ERR1:::113450:0:0:0:0.615919	2	2
ERR1:::113480:0:0:0:0.617494	2	2
ERR1:::114081:0:0:0:0.670697	2	2
ERR1:::11410:0:0:0:0.663674	2	2
ERR1:::11415:0:0:0:0.615145	2	2
ERR1:::115262:0:0:0:0.655637	2	2
ERR1:::115552:0:0:0:0.670358	2	2
ERR1:::11579:0:0:0:0.659137	2	2
ERR1:::116109:0:0:0:0.669732	2	2
ERR1:::11667:0:0:0:0.675346	2	2
ERR1:::117447:0:0:0:0.637155	2	2
ERR1:::117589:0:0:0:0.609200	2	2
ERR1:::11788:0:0:0:0.671689	2	2
ERR1:::117928:0:0:0:0.625229	2	2
ERR1:::11872:0:0:0:0.698302	2	2
ERR1:::119385:0:0:0:0.654319	2	2
ERR1:::119532:0:0:0:0.669063	2	2
ERR1:::119682:0:0:0:0.686879	2	2
ERR1:::119698:0:0:0:0.627972	2	2
ERR1:::119782:0:0:0:0.665719	2	2
ERR1:::119795:0:0:0:0.679269	2	2
ERR1:::119815:0:0:0:0.704108	2	2
ERR1:::11983:0:0:0:0.655094	2	2
ERR1:::120596:0:0:0:0.666770	2	2
ERR1:::120839:0:0:0:0.723854	2	2
ERR1:::120882:0:0:0:0.701926	2	2
ERR1:::121178:0:0:0:0.621904	2	2
ERR1:::121289:0:0:0:0.621170	2	2
ERR1:::121390:0:0:0:0.645417	2	2
ERR1:::121422:0:0:0:0.653105	2	2
ERR1:::121450:0:0:0:0.694335	2	2
ERR1:::121498:0:0:0:0.613373	2	2
ERR1:::121911:0:0:0:0.693225	2	2
ERR1:::122048:0:0:0:0.604270	2	2
ERR1:::122266:0:0:0:0.703777	2	2
ERR1:::122420:0:0:0:0.662635	2	2
ERR1:::122479:0:0:0:0.631974	2	2
ERR1:::122674:0:0:0:0.632438	2	2
ERR1:::122826:0:0:0:0.676719	2	2
ERR1:::123313:0:0:0:0.664572	2	2
ERR1:::124182:0:0:0:0.675148	2	2
ERR1:::124384:0:0:0:0.716297	2	2
ERR1:::125658:0:0:0:0.671739	2	2
ERR1:::126141:0:0:0:0.636478	2	2
ERR1:::127237:0:0:0:0.715360	2	2
ERR1:::127370:0:0:0:0.628658	2	2
ERR1:::127442:0:0:0:0.676642	2	2
ERR1:::127621:0:0:0:0.698746	2	2
ERR1:::128591:0:0:0:0.619188	2	2
ERR1:::130463:0:0:0:0.641445	2	2
ERR1:::130741:0:0:0:0.656843	2	2
ERR1:::131160:0:0:0:0.602480	2	2
ERR1:::131652:0:0:0:0.683672	2	2
ERR1:::13193:0:0:0:0.626297	2	2
ERR1:::131963:0:0:0:0.654022	2	2
ERR1:::132095:0:0:0:0.638015	2	2
ERR1:::132384:0:0:0:0.622516	2	2
ERR1:::133392:0:0:0:0.625451	2	2
ERR1:::133754:0:0:0:0.659383	2	2
ERR1:::133959:0:0:0:0.612669	2	2
ERR1:::134079:0:0:0:0.604749	2	2
ERR1:::134159:0:0:0:0.635874	2	2
ERR1:::134675:0:0:0:0.688119	2	2
ERR1:::134889:0:0:0:0.721507	2	2
ERR1:::135065:0:0:0:0.637887	2	2
ERR1:::135098:0:0:0:0.612359	2	2
ERR1:::13539:0:0:0:0.683999	2	2
ERR1:::13550:0:0:0:0.661545	2	2
ERR1:::135523:0:0:0:0.640793	2	2
ERR1:::13587:0:0:0:0.648850	2	2
ERR1:::135964:0:0:0:0.660140	2	2
ERR1:::135973:0:0:0:0.683085	2	2
ERR1:::136118:0:0:0:0.653093	2	2
ERR1:::136529:0:0:0:0.677446	2	2
ERR1:::137035:0:0:0:0.625840	2	2
ERR1:::137146:0:0:0:0.605250	2	2
ERR1:::137485:0:0:0:0.691596	2	2
ERR1:::137821:0:0:0:0.681261	2	2
ERR1:::138482:0:0:0:0.631511	2	2
ERR1:::138546:0:0:0:0.620175	2	2
ERR1:::13908:0:0:0:0.675545	2	2
ERR1:::140036:0:0:0:0.669782	2	2
ERR1:::14005:0:0:0:0.697217	2	2
ERR1:::14012:0:0:0:0.687040	2	2
ERR1:::140467:0:0:0:0.662719	2	2
ERR1:::14054:0:0:0:0.644223	2	2
ERR1:::14070:0:0:0:0.694880	2	2
ERR1:::14089:0:0:0:0.678848	2	2
ERR1:::141001:0:0:0:0.622865	2	2
ERR1:::141038:0:0:0:0.703518	2	2
ERR1:::141339:0:0:0:0.699196	2	2
ERR1:::141575:0:0:0:0.667623	2	2
ERR1:::141671:0:0:0:0.657250	2	2
ERR1:::141810:0:0:0:0.617068	2	2
ERR1:::141860:0:0:0:0.697723	2	2
ERR1:::141886:0:0:0:0.717557	2	2
ERR1:::14229:0:0:0:0.612100	2	2
ERR1:::142415:0:0:0:0.690223	2	2
ERR1:::142713:0:0:0:0.608504	2	2
ERR1:::143050:0:0:0:0.660669	2	2
ERR1:::143052:0:0:0:0.703989	2	2
ERR1:::1431:0:0:0:0.610232	2	2
ERR1:::14319:0:0:0:0.615217	2	2
ERR1:::143377:0:0:0:0.676699	2	2
ERR1:::143527:0:0:0:0.649087	2	2
ERR1:::143596:0:0:0:0.673992	2	2
ERR1:::144216:0:0:0:0.652659	2	2
ERR1:::144677:0:0:0:0.701312	2	2
ERR1:::144860:0:0:0:0.677909	2	2
ERR1:::145347:0:0:0:0.610672	2	2
ERR1:::146668:0:0:0:0.635757	2	2
ERR1:::146758:0:0:0:0.647378	2	2
ERR1:::14726:0:0:0:0.633373	2	2
ERR1:::14748:0:0:0:0.672333	2	2
ERR1:::147565:0:0:0:0.634988	2	2
ERR1:::14791:0:0:0:0.709967	2	2
ERR1:::148177:0:0:0:0.696635	2	2
ERR1:::14818:0:0:0:0.671804	2	2
ERR1:::148435:0:0:0:0.613311	2	2
ERR1:::14846:0:0:0:0.694823	2	2
ERR1:::148631:0:0:0:0.619802	2	2
ERR1:::148836:0:0:0:0.622310	2	2
ERR1:::148897:0:0:0:0.712017	2	2
ERR1:::149017:0:0:0:0.680857	2	2
ERR1:::149180:0:0:0:0.633849	2	2
ERR1:::1494:0:0:0:0.668467	2	2
ERR1:::149579:0:0:0:0.642933	2	2
ERR1:::14986:0:0:0:0.694014	2	2
ERR1:::150065:0:0:0:0.619064	2	2
ERR1:::150280:0:0:0:0.630670	2	2
ERR1:::150542:0:0:0:0.636707	2	2
ERR1:::15089:0:0:0:0.694188	2	2
ERR1:::15090:0:0:0:0.611920	2	2
ERR1:::150924:0:0:0:0.664085	2	2
ERR1:::150936:0:0:0:0.684259	2	2
ERR1:::151048:0:0:0:0.648166	2	2
ERR1:::151495:0:0:0:0.601215	2	2
ERR1:::151614:0:0:0:0.624842	2	2
ERR1:::153146:0:0:0:0.610012	2	2
ERR1:::153474:0:0:0:0.643027	2	2
ERR1:::153599:0:0:0:0.682453	2	2
ERR1:::15451:0:0:0:0.676586	2	2
ERR1:::154932:0:0:0:0.644848	2	2
ERR1:::156667:0:0:0:0.618299	2	2
ERR1:::156747:0:0:0:0.710668	2	2
ERR1:::156836:0:0:0:0.604727	2	2
ERR1:::157124:0:0:0:0.646912	2	2
ERR1:::157466:0:0:0:0.609985	2	2
ERR1:::15750:0:0:0:0.656266	2	2
ERR1:::15765:0:0:0:0.658110	2	2
ERR1:::158066:0:0:0:0.615292	2	2
ERR1:::158079:0:0:0:0.622295	2	2
ERR1:::158094:0:0:0:0.719780	2	2
ERR1:::15936:0:0:0:0.626731	2	2
ERR1:::16007:0:0:0:0.705264	2	2
ERR1:::160071:0:0:0:0.611761	2	2
ERR1:::160275:0:0:0:0.643369	2	2
ERR1:::160323:0:0:0:0.691016	2	2
ERR1:::161215:0:0:0:0.644944	2	2
ERR1:::161354:0:0:0:0.664098	2	2
ERR1:::161401:0:0:0:0.629578	2	2
ERR1:::16178:0:0:0:0.627583	2	2
ERR1:::161796:0:0:0:0.616870	2	2
ERR1:::162097:0:0:0:0.668567	2	2
ERR1:::162138:0:0:0:0.659651	2	2
ERR1:::16244:0:0:0:0.616625	2	2
ERR1:::162625:0:0:0:0.645044	2	2
ERR1:::162662:0:0:0:0.672166	2	2
ERR1:::164585:0:0:0:0.660031	2	2
ERR1:::166293:0:0:0:0.622378	2	2
ERR1:::166340:0:0:0:0.610494	2	2
ERR1:::16636:0:0:0:0.614019	2	2
ERR1:::166900:0:0:0:0.625022	2	2
ERR1:::167280:0:0:0:0.670764	2	2
ERR1:::1674:0:0:0:0.658295	2	2
ERR1:::168070:0:0:0:0.674540	2	2
ERR1:::16883:0:0:0:0.654140	2	2
ERR1:::169024:0:0:0:0.717178	2	2
ERR1:::169374:0:0:0:0.614612	2	2
ERR1:::170067:0:0:0:0.604164	2	2
ERR1:::170084:0:0:0:0.641013	2	2
ERR1:::170511:0:0:0:0.709010	2	2
ERR1:::17073:0:0:0:0.612600	2	2
ERR1:::17075:0:0:0:0.615799	2	2
ERR1:::17233:0:0:0:0.671510	2	2
ERR1:::17274:0:0:0:0.618729	2	2
ERR1:::173129:0:0:0:0.620052	2	2
ERR1:::173380:0:0:0:0.663212	2	2
ERR1:::17392:0:0:0:0.661417	2	2
ERR1:::173948:0:0:0:0.669207	2	2
ERR1:::174114:0:0:0:0.698219	2	2
ERR1:::17418:0:0:0:0.619445	2	2
ERR1:::174404:0:0:0:0.666077	2	2
ERR1:::17455:0:0:0:0.675363	2	2
ERR1:::174897:0:0:0:0.677554	2	2
ERR1:::175027:0:0:0:0.627586	2	2
ERR1:::175091:0:0:0:0.684196	2	2
ERR1:::175608:0:0:0:0.657775	2	2
ERR1:::176:0:0:0:0.665980	2	2
ERR1:::176352:0:0:0:0.635806	2	2
ERR1:::177253:0:0:0:0.644521	2	2
ERR1:::17763:0:0:0:0.678263	2	2
ERR1:::17777:0:0:0:0.629196	2	2
ERR1:::17878:0:0:0:0.642395	2	2
ERR1:::17932:0:0:0:0.617708	2	2
ERR1:::179492:0:0:0:0.642330	2	2
ERR1:::179832:0:0:0:0.679591	2	2
ERR1:::180935:0:0:0:0.605813	2	2
ERR1:::182015:0:0:0:0.614041	2	2
ERR1:::182214:0:0:0:0.707805	2	2
ERR1:::18339:0:0:0:0.605947	2	2
ERR1:::183396:0:0:0:0.634230	2	2
ERR1:::183932:0:0:0:0.683782	2	2
ERR1:::184716:0:0:0:0.607871	2	2
ERR1:::187301:0:0:0:0.648845	2	2
ERR1:::188438:0:0:0:0.630774	2	2
ERR1:::188528:0:0:0:0.620188	2	2
ERR1:::189412:0:0:0:0.723742	2	2
ERR1:::189606:0:0:0:0.628373	2	2
ERR1:::189812:0:0:0:0.623001	2	2
ERR1:::190503:0:0:0:0.649347	2	2
ERR1:::190814:0:0:0:0.671998	2	2
ERR1:::191966:0:0:0:0.606975	2	2
ERR1:::193857:0:0:0:0.721768	2	2
ERR1:::194802:0:0:0:0.604655	2	2
ERR1:::194876:0:0:0:0.653331	2	2
ERR1:::195053:0:0:0:0.623961	2	2
ERR1:::195194:0:0:0:0.652058	2	2
ERR1:::19579:0:0:0:0.641289	2	2
ERR1:::1962:0:0:0:0.693240	2	2
ERR1:::19696:0:0:0:0.652171	2	2
ERR1:::197041:0:0:0:0.687911	2	2
ERR1:::198565:0:0:0:0.616174	2	2
ERR1:::198629:0:0:0:0.677761	2	2
ERR1:::198782:0:0:0:0.635542	2	2
ERR1:::199541:0:0:0:0.685947	2	2
ERR1:::20012:0:0:0:0.631666	2	2
ERR1:::200643:0:0:0:0.622100	2	2
ERR1:::20065:0:0:0:0.621807	2	2
ERR1:::201470:0:0:0:0.602285	2	2
ERR1:::201795:0:0:0:0.632696	2	2
ERR1:::202633:0:0:0:0.644236	2	2
ERR1:::20300:0:0:0:0.692567	2	2
ERR1:::203330:0:0:0:0.636596	2	2
ERR1:::203358:0:0:0:0.688921	2	2
ERR1:::203501:0:0:0:0.625447	2	2
ERR1:::20406:0:0:0:0.684002	2	2
ERR1:::20447:0:0:0:0.687802	2	2
ERR1:::20653:0:0:0:0.602776	2	2
ERR1:::20901:0:0:0:0.701667	2	2
ERR1:::209324:0:0:0:0.691510	2	2
ERR1:::20970:0:0:0:0.644479	2	2
ERR1:::210969:0:0:0:0.657122	2	2
ERR1:::21112:0:0:0:0.661363	2	2
ERR1:::211328:0:0:0:0.635209	2	2
ERR1:::212521:0:0:0:0.663662	2	2
ERR1:::21262:0:0:0:0.628568	2	2
ERR1:::214079:0:0:0:0.664585	2	2
ERR1:::21434:0:0:0:0.624177	2	2
ERR1:::21447:0:0:0:0.669460	2	2
ERR1:::21451:0:0:0:0.693806	2	2
ERR1:::214924:0:0:0:0.684064	2	2
ERR1:::215188:0:0:0:0.695069	2	2
ERR1:::21529:0:0:0:0.603481	2	2
ERR1:::21542:0:0:0:0.627561	2	2
ERR1:::215472:0:0:0:0.686044	2	2
ERR1:::21571:0:0:0:0.710806	2	2
ERR1:::21610:0:0:0:0.603026	2	2
ERR1:::21673:0:0:0:0.718952	2	2
ERR1:::216916:0:0:0:0.680435	2	2
ERR1:::21781:0:0:0:0.706598	2	2
ERR1:::21803:0:0:0:0.613501	2	2
ERR1:::219291:0:0:0:0.649721	2	2
ERR1:::21934:0:0:0:0.601040	2	2
ERR1:::21947:0:0:0:0.668916	2	2
ERR1:::219922:0:0:0:0.720154	2	2
ERR1:::220386:0:0:0:0.624379	2	2
ERR1:::220591:0:0:0:0.629581	2	2
ERR1:::220599:0:0:0:0.671820	2	2
ERR1:::221151:0:0:0:0.685625	2	2
ERR1:::221541:0:0:0:0.660500	2	2
ERR1:::222647:0:0:0:0.689704	2	2
ERR1:::222681:0:0:0:0.636852	2	2
ERR1:::22285:0:0:0:0.662541	2	2
ERR1:::223069:0:0:0:0.670884	2	2
ERR1:::22332:0:0:0:0.717568	2	2
ERR1:::226121:0:0:0:0.618716	2	2
ERR1:::226304:0:0:0:0.696575	2	2
ERR1:::22668:0:0:0:0.636507	2	2
ERR1:::227389:0:0:0:0.607820	2	2
ERR1:::227596:0:0:0:0.656702	2	2
ERR1:::228785:0:0:0:0.627315	2	2
ERR1:::22883:0:0:0:0.660099	2	2
ERR1:::2313:0:0:0:0.636446	2	2
ERR1:::23136:0:0:0:0.649963	2	2
ERR1:::2319:0:0:0:0.655330	2	2
ERR1:::23205:0:0:0:0.613998	2	2
ERR1:::23410:0:0:0:0.652233	2	2
ERR1:::234318:0:0:0:0.689257	2	2
ERR1:::234910:0:0:0:0.607376	2	2
ERR1:::23556:0:0:0:0.634575	2	2
ERR1:::23753:0:0:0:0.696918	2	2
ERR1:::23985:0:0:0:0.627398	2	2
ERR1:::240734:0:0:0:0.643285	2	2
ERR1:::24105:0:0:0:0.657281	2	2
ERR1:::24132:0:0:0:0.627059	2	2
ERR1:::24145:0:0:0:0.699110	2	2
ERR1:::24150:0:0:0:0.627146	2	2
ERR1:::24643:0:0:0:0.632683	2	2
ERR1:::25015:0:0:0:0.615148	2	2
ERR1:::25530:0:0:0:0.600623	2	2
ERR1:::25561:0:0:0:0.603202	2	2
ERR1:::25801:0:0:0:0.699589	2	2
ERR1:::25840:0:0:0:0.612035	2	2
ERR1:::25963:0:0:0:0.678681	2	2
ERR1:::2602:0:0:0:0.623559	2	2
ERR1:::26158:0:0:0:0.675737	2	2
ERR1:::26463:0:0:0:0.623149	2	2
ERR1:::26568:0:0:0:0.649220	2	2
ERR1:::26583:0:0:0:0.687240	2	2
ERR1:::26588:0:0:0:0.664354	2	2
ERR1:::26667:0:0:0:0.693132	2	2
ERR1:::26903:0:0:0:0.620497	2	2
ERR1:::26987:0:0:0:0.648498	2	2
ERR1:::27337:0:0:0:0.667382	2	2
ERR1:::27426:0:0:0:0.664341	2	2
ERR1:::27446:0:0:0:0.686873	2	2
ERR1:::27502:0:0:0:0.677897	2	2
ERR1:::27809:0:0:0:0.607041	2	2
ERR1:::27890:0:0:0:0.707240	2	2
ERR1:::28347:0:0:0:0.642435	2	2
ERR1:::28381:0:0:0:0.651016	2	2
ERR1:::28553:0:0:0:0.621068	2	2
ERR1:::29077:0:0:0:0.607347	2	2
ERR1:::2929:0:0:0:0.602525	2	2
ERR1:::29622:0:0:0:0.679889	2	2
ERR1:::29687:0:0:0:0.683662	2	2
ERR1:::29866:0:0:0:0.681551	2	2
ERR1:::30227:0:0:0:0.638521	2	2
ERR1:::30413:0:0:0:0.663445	2	2
ERR1:::30426:0:0:0:0.602515	2	2
ERR1:::30551:0:0:0:0.710757	2	2
ERR1:::30841:0:0:0:0.637305	2	2
ERR1:::30982:0:0:0:0.603435	2	2
ERR1:::31708:0:0:0:0.607495	2	2
ERR1:::31936:0:0:0:0.605961	2	2
ERR1:::31982:0:0:0:0.713424	2	2
ERR1:::32106:0:0:0:0.620873	2	2
ERR1:::32302:0:0:0:0.635722	2	2
ERR1:::32484:0:0:0:0.608540	2	2
ERR1:::32712:0:0:0:0.687226	2	2
ERR1:::32988:0:0:0:0.677123	2	2
ERR1:::33093:0:0:0:0.607851	2	2
ERR1:::33108:0:0:0:0.670630	2	2
ERR1:::3314:0:0:0:0.602635	2	2
ERR1:::33235:0:0:0:0.653614	2	2
ERR1:::33248:0:0:0:0.691116	2	2
ERR1:::3334:0:0:0:0.620490	2	2
ERR1:::33343:0:0:0:0.671561	2	2
ERR1:::33441:0:0:0:0.650722	2	2
ERR1:::3356:0:0:0:0.635098	2	2
ERR1:::33696:0:0:0:0.693100	2	2
