OTU	ERR0000001	classification
ERR1:1198150.704108	126	Eukaryota;Arthropoda;Insecta;Mantodea;Empusidae;Idolomorpha;Idolomorpha dentifrons
ERR1:92000.616251	126	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila haleakalae
ERR1:103370.703305	121	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Prayidae;Praya;Praya dubia
ERR1:1134270.704154	121	Eukaryota;Porifera;Demospongiae;Hadromerida;Polymastiidae;Polymastia;Polymastia littoralis
ERR1:363550.703794	120	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:100380.716021	118	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:143190.615217	117	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:2033580.688921	117	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1626620.672166	115	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Fanellia;Fanellia medialis
ERR1:196960.652171	115	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1054470.681584	113	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus kovariki
ERR1:170750.615799	112	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Baetidae;Baetis;Baetis rhodani
ERR1:1021290.716930	109	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:1014690.680941	108	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura gangelion
ERR1:1007370.612336	107	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sundasalanx;Sundasalanx praecox
ERR1:716300.619136	104	Eukaryota;Arthropoda;Arachnida;Araneae;Dysderidae;Dysdera;Dysdera lusitanica
ERR1:1041180.706033	101	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1078070.658938	99	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:526730.635202	98	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1003390.677043	96	Eukaryota;Arthropoda;Arachnida;Astigmata;Pyroglyphidae;Gymnoglyphus;Gymnoglyphus longior
ERR1:1193850.654319	96	Eukaryota;Mollusca;Gastropoda;Siphonariidae;Siphonaria;Siphonaria gigas
ERR1:562660.642622	95	Eukaryota;Arthropoda;Insecta;Orthoptera;Gryllidae;Gryllus;Gryllus veletis
ERR1:1065700.608692	94	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1011610.645537	93	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Pachytriton;Pachytriton brevipes
ERR1:1004270.627693	92	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Hadoa;Hadoa chiricahua
ERR1:85550.708415	91	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1013390.649144	86	Eukaryota;Echinodermata;Crinoidea;Comatulida;Charitometridae;Crinometra;Crinometra brevipinna
ERR1:1612150.644944	86	Eukaryota;Annelida;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diastrophus
ERR1:682420.647215	85	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
ERR1:1033560.602814	84	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Acrossocheilus;Acrossocheilus barbodon
ERR1:1272370.715360	83	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Paramuriceidae;Echinogorgia;Echinogorgia complexa
ERR1:510460.668012	82	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Pseudomallada;Pseudomallada astur
ERR1:10110.618184	81	Eukaryota;Arthropoda;Insecta;Lepidoptera;Pyralidae;Dioryctria;Dioryctria taedivorella
ERR1:1226740.632438	81	Eukaryota;Chordata;Aves;Passeriformes;Nectariniidae;Aethopyga;Aethopyga gouldiae
ERR1:147260.633373	81	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Apenthecia;Apenthecia argentata
ERR1:77900.670560	79	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1055660.620597	78	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR1:1007310.665247	77	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Leptoderma;Leptoderma macrophthalmum
ERR1:1118870.664749	76	Eukaryota;Chordata;Ascidiacea;Enterogona;Clavelinidae;Clavelina;Clavelina phlegraea
ERR1:1006960.655757	75	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:1008990.643822	74	Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Tylorrhynchus;Tylorrhynchus heterochaetus
ERR1:1019880.692825	74	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
ERR1:1027710.600239	73	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Speculipastor;Speculipastor bicolor
ERR1:1111480.628657	73	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1433770.676699	73	Eukaryota;Chordata;Actinopteri;Siluriformes;Chacidae;Chaca;Chaca bankanensis
ERR1:1001300.604074	72	Eukaryota;Annelida;Haplotaxida;Naididae;Dero;Dero vaga
ERR1:101280.680537	72	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Stegana;Stegana langufoliacea
ERR1:1015410.637300	72	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Crangonyctidae;Stygobromus;Stygobromus foliatus
ERR1:399900.610163	72	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1013040.622587	71	Eukaryota;Platyhelminthes;Cestoda;Litobothriidea;Litobothriidae;Litobothrium;Litobothrium nickoli
ERR1:1159870.617369	71	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Laeops;Laeops lanceolata
ERR1:90080.693487	70	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Splendeuptychia;Splendeuptychia purusana
ERR1:413130.684736	69	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
ERR1:1040620.718348	68	Eukaryota;Annelida;Haplotaxida;Naididae;Nais;Nais communis
ERR1:552150.673974	67	Eukaryota;Arthropoda;Insecta;Hymenoptera;Apidae;Eulaema;Eulaema boliviensis
ERR1:1070670.711506	66	Eukaryota;Cnidaria;Hydrozoa;Leptothecata;Haleciidae;Halecium;Halecium halecinum
ERR1:357350.680323	66	Eukaryota;Nemertea;Enopla;Monostilifera;Tetrastemmatidae;Prostoma;Prostoma graecense
ERR1:1022040.679661	65	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophiomus;Lophiomus setigerus
ERR1:1051170.666371	65	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1:1005170.658540	64	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1010650.627382	64	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Fungiacyathidae;Fungiacyathus;Fungiacyathus stephanus
ERR1:1022350.671060	64	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1043120.695462	64	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR1:1099520.719863	64	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
ERR1:1023140.622212	63	Eukaryota;Chordata;Actinopteri;Cypriniformes;Nemacheilidae;Tarimichthys;Tarimichthys bombifrons
ERR1:1024280.664641	63	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrovariatus
ERR1:110110.643587	63	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
ERR1:1014130.604146	61	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Physophoridae;Physophora;Physophora hydrostatica
ERR1:1026840.651612	61	Eukaryota;Annelida;Polychaeta;Terebellida;Terebellidae;Terebella;Terebella tantabiddycreekensis
ERR1:1241820.675148	61	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:296870.683662	61	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:100410.685518	60	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Terebratalia;Terebratalia coreanica
ERR1:1011780.658563	60	Eukaryota;Nematoda;Chromadorea;Rhabditida;Rhabditidae;Caenorhabditis;Caenorhabditis tropicalis
ERR1:139080.675545	60	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1:603860.715659	60	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1013730.661550	59	Eukaryota;Arthropoda;Insecta;Lepidoptera;Autostichidae;Taygete;Taygete sphecophila
ERR1:1046160.665190	59	Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Peirates;Peirates lepturoides
ERR1:1046270.602052	59	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Hydrobaenus;Hydrobaenus biwaquartus
ERR1:204060.684002	59	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:101840.651240	58	Eukaryota;Arthropoda;Insecta;Ephemeroptera;Heptageniidae;Heptagenia;Heptagenia sulphurea
ERR1:1033240.693767	58	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Isididae;Acanella;Acanella eburnea
ERR1:1008410.654433	57	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Apogon;Apogon crassiceps
ERR1:1095140.718224	57	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1007290.679690	56	Eukaryota;Chordata;Aves;Passeriformes;Phylloscopidae;Phylloscopus;Phylloscopus magnirostris
ERR1:1008590.698393	56	Eukaryota;Cnidaria;Hydrozoa;Trachymedusae;Geryoniidae;Geryonia;Geryonia proboscidalis
ERR1:100030.635158	55	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Iwatanemertes;Iwatanemertes piperata
ERR1:1033610.606452	55	Eukaryota;Chordata;Squamata;Anguidae;Ophisaurus;Ophisaurus attenuatus
ERR1:1043600.631768	55	Eukaryota;Arthropoda;Insecta;Lepidoptera;Lycaenidae;Logania;Logania distanti
ERR1:108760.701423	55	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Xeniidae;Ovabunda;Ovabunda obscuronata
ERR1:1488360.622310	54	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1020510.687105	53	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
ERR1:1043250.611539	53	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1007960.601212	52	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1026940.689705	52	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1045630.673149	52	Eukaryota;Annelida;Haplotaxida;Naididae;Nais;Nais barbata
ERR1:33340.620490	52	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
ERR1:702380.641582	52	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Lymanopoda;Lymanopoda samius
ERR1:1010970.631923	51	Eukaryota;Chordata;Squamata;Leptotyphlopidae;Rena;Rena humilis
ERR1:348330.634436	51	Eukaryota;Chordata;Mammalia;Primates;Tarsiidae;Tarsius;Tarsius wallacei
ERR1:1009150.610287	50	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides fulvipes
ERR1:1011860.641027	50	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Mussidae;Mussa;Mussa angulosa
ERR1:1062250.663133	49	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Eois;Eois nr. basaliata PS-2010
ERR1:726710.671035	49	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Agalmatidae;Marrus;Marrus orthocanna
ERR1:1500650.619064	48	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Iwatanemertes;Iwatanemertes piperata
ERR1:296220.679889	48	Eukaryota;Cnidaria;Hydrozoa;Narcomedusae;Tetraplatia;Tetraplatia volitans
ERR1:1016990.625534	47	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Chersodromia;Chersodromia adriatica
ERR1:1054350.636952	47	Eukaryota;Nematoda;Chromadorea;Ascaridida;Ascarididae;Baylisascaris;Baylisascaris ailuri
ERR1:1144680.652719	47	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Peloparion;Peloparion submissus
ERR1:350430.661778	47	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Dianous;Dianous hainanensis
ERR1:1020840.605748	46	Eukaryota;Arthropoda;Ostracoda;Myodocopida;Cypridinidae;Vargula;Vargula hilgendorfii
ERR1:1029580.612170	46	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:1051800.697586	46	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Crucigera;Crucigera zygophora
ERR1:160070.705264	46	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Anthothelidae;Erythropodium;Erythropodium caribaeorum
ERR1:235560.634575	46	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Raspailiidae;Raspailia;Raspailia hispida
ERR1:1031280.693318	45	Eukaryota;Platyhelminthes;Cestoda;Diphyllobothriidea;Diphyllobothriidae;Spirometra;Spirometra decipiens
ERR1:1097930.712882	45	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1108140.616878	45	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Iwatanemertes;Iwatanemertes piperata
ERR1:556260.698865	45	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya actinia
ERR1:72820.644198	45	Eukaryota;Annelida;Haplotaxida;Naididae;Tubifex;Tubifex tubifex
ERR1:1012750.635930	44	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1031610.696520	44	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga aureolata
ERR1:1044020.665658	44	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1060640.680576	44	Eukaryota;Arthropoda;Insecta;Mantodea;Thespidae;Bantia;Bantia werneri
ERR1:1010460.621456	43	Eukaryota;Arthropoda;Arachnida;Astigmata;Psoroptoididae;Pandalura;Pandalura strigisoti
ERR1:1027910.613538	43	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Lophiogobius;Lophiogobius ocellicauda
ERR1:1028390.626223	43	Eukaryota;Arthropoda;Arachnida;Araneae;Segestriidae;Ariadna;Ariadna fidicina
ERR1:1038200.702640	43	Eukaryota;Mollusca;Gastropoda;Runcinidae;Runcina;Runcina coronata
ERR1:1046230.708780	43	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Pseudocorticium;Pseudocorticium jarrei
ERR1:1058660.623703	43	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Acroporidae;Astreopora;Astreopora explanata
ERR1:1230630.615346	43	Eukaryota;Chordata;Aves;Gruiformes;Rallidae;Porphyrio;Porphyrio hochstetteri
ERR1:1023220.638061	42	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Phoxinus;Phoxinus phoxinus
ERR1:1068860.651650	42	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Plexauridae;Euplexaura;Euplexaura crassa
ERR1:1213900.645417	42	Eukaryota;Annelida;Haplotaxida;Naididae;Ophidonais;Ophidonais serpentina
ERR1:963260.671839	41	Eukaryota;Chordata;Amphibia;Anura;Sooglossidae;Sooglossus;Sooglossus sechellensis
ERR1:1068840.651605	40	Eukaryota;Chordata;Aves;Passeriformes;Nectariniidae;Aethopyga;Aethopyga gouldiae
ERR1:1232970.694843	40	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes shoupi
ERR1:502180.625316	40	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Gorgoniidae;Antillogorgia;Antillogorgia bipinnata
ERR1:1007200.689465	39	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Ctenogobiops;Ctenogobiops tongaensis
ERR1:1018980.680779	39	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Stictochironomus;Stictochironomus pictulus
ERR1:1023510.601379	39	Eukaryota;Chordata;Squamata;Agamidae;Xenagama;Xenagama taylori
ERR1:1042110.683259	39	Eukaryota;Cnidaria;Calicogorgia;Calicogorgia granulosa
ERR1:1045660.708996	39	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1045720.708666	39	Eukaryota;Chordata;Amphibia;Anura;Ranidae;Pelophylax;Pelophylax epeiroticus
ERR1:1107250.615997	39	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon harmani
ERR1:119830.655094	39	Eukaryota;Porifera;Demospongiae;Halichondrida;Dictyonellidae;Tethyspira;Tethyspira spinosa
ERR1:550500.625978	39	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Terebratellidae;Terebratella;Terebratella sanguinea
ERR1:1010230.644063	38	Eukaryota;Chordata;Actinopteri;Salmoniformes;Salmonidae;Salmo;Salmo trutta
ERR1:1038920.668768	38	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Nihonotrypaea;Nihonotrypaea thermophila
ERR1:1011310.653350	37	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus oiratianus
ERR1:1011330.633932	37	Eukaryota;Rotifera;Monogononta;Ploima;Notommatidae;Notommata;Notommata allantois
ERR1:1023290.679906	37	Eukaryota;Arthropoda;Insecta;Hymenoptera;Colletidae;Hylaeus;Hylaeus vittatifrons
ERR1:1052750.721490	37	Eukaryota;Arthropoda;Insecta;Neuroptera;Chrysopidae;Chrysoperla;Chrysoperla pudica
ERR1:1076790.698908	37	Eukaryota;Mollusca;Gastropoda;Volutidae;Alcithoe;Alcithoe tigrina
ERR1:1088030.654736	37	Eukaryota;Chordata;Actinopteri;Siluriformes;Chacidae;Chaca;Chaca bankanensis
ERR1:1122180.616882	37	Eukaryota;Chordata;Mammalia;Dasyuromorphia;Dasyuridae;Neophascogale;Neophascogale lorentzii
ERR1:1154800.643357	37	Eukaryota;Chordata;Actinopteri;Lophiiformes;Antennariidae;Lophiocharon;Lophiocharon lithinostomus
ERR1:304130.663445	37	Eukaryota;Arthropoda;Insecta;Orthoptera;Acrididae;Carsula;Carsula yunnana
