LWR	fract	aLWR	afract	taxopath
24.44	0.2662	68.94	0.751	Eukaryota
0	0	3.221	0.03509	Eukaryota;Haptista
2.547	0.02774	3.221	0.03509	Eukaryota;Haptista;Haptophyta
0	0	0.6739	0.007341	Eukaryota;Haptista;Haptophyta;Prymnesiales
0	0	0.6739	0.007341	Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae
0.6739	0.007341	0.6739	0.007341	Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina
0	0	2.18	0.02374	Eukaryota;Euglenozoa
1.742	0.01897	2.18	0.02374	Eukaryota;Euglenozoa;Euglenida
0	0	0.3704	0.004035	Eukaryota;Euglenozoa;Euglenida;Eutreptiales
0	0	0.3704	0.004035	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella
0	0	0.3704	0.004035	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella
0.3704	0.004035	0.3704	0.004035	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
0.06749	0.0007352	0.06749	0.0007352	Eukaryota;Euglenozoa;Euglenida;Euglenales
0	0	0.7107	0.007742	Eukaryota;Nematoda
0	0	0.7107	0.007742	Eukaryota;Nematoda;Chromadorea
0.7107	0.007742	0.7107	0.007742	Eukaryota;Nematoda;Chromadorea;Araeolaimida
0	0	6.84	0.07451	Eukaryota;Gastrotricha
0	0	6.84	0.07451	Eukaryota;Gastrotricha;Chaetonotida
6.84	0.07451	6.84	0.07451	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
0	0	0.2502	0.002726	Eukaryota;Tubulinea
0	0	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida
0	0	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba
0	0	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba
0	0	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba
0	0	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba
0.2502	0.002726	0.2502	0.002726	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba;vermiformis
0	0	0.7767	0.008461	Eukaryota;Apusomonadidae
0	0	0.7767	0.008461	Eukaryota;Apusomonadidae;Apusomonadidae
0	0	0.7767	0.008461	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae
0	0	0.7767	0.008461	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae
0	0	0.7767	0.008461	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas
0.7767	0.008461	0.7767	0.008461	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
0	0	0.004322	4.709e-05	Eukaryota;Discosea
0	0	0.004322	4.709e-05	Eukaryota;Discosea;Flabellinia
0	0	0.004322	4.709e-05	Eukaryota;Discosea;Flabellinia;Vannellidae
0.004322	4.709e-05	0.004322	4.709e-05	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
0.01653	0.0001801	3.951	0.04304	Eukaryota;Rhodophyta
1.019	0.0111	3.935	0.04286	Eukaryota;Rhodophyta;Florideophyceae
2.912	0.03172	2.912	0.03172	Eukaryota;Rhodophyta;Florideophyceae;Corallinales
0	0	0.00436	4.75e-05	Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales
0.00436	4.75e-05	0.00436	4.75e-05	Eukaryota;Rhodophyta;Florideophyceae;Hapalidiales;Hapalidiaceae
0	0	0.1479	0.001611	Eukaryota;Evosea
0	0	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa
0	0	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa;Trichiida
0	0	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa;Trichiida;Trichiidae
0	0	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa;Trichiida;Trichiidae;Arcyria
0	0	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa;Trichiida;Trichiidae;Arcyria;Arcyria
0.1479	0.001611	0.1479	0.001611	Eukaryota;Evosea;Eumycetozoa;Trichiida;Trichiidae;Arcyria;Arcyria;cinerea
0	0	0.2971	0.003236	Eukaryota;Oomycota
0.2971	0.003236	0.2971	0.003236	Eukaryota;Oomycota;Oomycota
0.4571	0.004979	7.961	0.08673	Eukaryota;Bacillariophyta
4.964	0.05408	7.43	0.08094	Eukaryota;Bacillariophyta;Bacillariophyceae
0.01077	0.0001173	0.01077	0.0001173	Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales
0	0	2.369	0.02581	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales
2.369	0.02581	2.369	0.02581	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae
0	0	0.08613	0.0009383	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales
0	0	0.08613	0.0009383	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales;Surirellaceae
