LWR	fract	aLWR	afract	taxopath
48.04	0.2924	113.1	0.688	Eukaryota
0.6372	0.003878	2.035	0.01238	Eukaryota;Arthropoda
0.2318	0.00141	0.9628	0.005859	Eukaryota;Arthropoda;Hexanauplia
0.7311	0.004449	0.7311	0.004449	Eukaryota;Arthropoda;Hexanauplia;Calanoida
0	0	0.01908	0.0001161	Eukaryota;Arthropoda;Ichthyostraca
0	0	0.01908	0.0001161	Eukaryota;Arthropoda;Ichthyostraca;Arguloida
0	0	0.01908	0.0001161	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae
0.01908	0.0001161	0.01908	0.0001161	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus
0	0	0.4156	0.002529	Eukaryota;Arthropoda;Insecta
0.4156	0.002529	0.4156	0.002529	Eukaryota;Arthropoda;Insecta;Embioptera
0	0	2.549	0.01551	Eukaryota;Nematoda
0.3585	0.002182	2.516	0.01531	Eukaryota;Nematoda;Chromadorea
1.157	0.007042	1.157	0.007042	Eukaryota;Nematoda;Chromadorea;Araeolaimida
0	0	0.9999	0.006085	Eukaryota;Nematoda;Chromadorea;Desmoscolecida
0	0	0.9999	0.006085	Eukaryota;Nematoda;Chromadorea;Desmoscolecida;Desmoscolecidae
0	0	0.9999	0.006085	Eukaryota;Nematoda;Chromadorea;Desmoscolecida;Desmoscolecidae;Desmoscolex
0.9999	0.006085	0.9999	0.006085	Eukaryota;Nematoda;Chromadorea;Desmoscolecida;Desmoscolecidae;Desmoscolex;Desmoscolex_koloensis
0	0	0.0331	0.0002014	Eukaryota;Nematoda;Enoplea
0.01562	9.504e-05	0.01562	9.504e-05	Eukaryota;Nematoda;Enoplea;Muspiceida
0.01748	0.0001064	0.01748	0.0001064	Eukaryota;Nematoda;Enoplea;Dorylaimida
0	0	0.2942	0.00179	Eukaryota;Euglenozoa
0.2779	0.001691	0.2942	0.00179	Eukaryota;Euglenozoa;Euglenida
1.696e-06	1.032e-08	1.696e-06	1.032e-08	Eukaryota;Euglenozoa;Euglenida;Euglenales
0	0	0.0163	9.92e-05	Eukaryota;Euglenozoa;Euglenida;Eutreptiales
0	0	0.0163	9.92e-05	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella
0	0	0.0163	9.92e-05	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella
0.0163	9.92e-05	0.0163	9.92e-05	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
0	0	0.1225	0.0007453	Eukaryota;Mucoromycota
0	0	0.02968	0.0001806	Eukaryota;Mucoromycota;Mortierellomycetes
0	0	0.02968	0.0001806	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales
0	0	0.02968	0.0001806	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae
0.02968	0.0001806	0.02968	0.0001806	Eukaryota;Mucoromycota;Mortierellomycetes;Mortierellales;Mortierellaceae;Mortierella
0	0	0.0928	0.0005647	Eukaryota;Mucoromycota;Glomeromycetes
0.0928	0.0005647	0.0928	0.0005647	Eukaryota;Mucoromycota;Glomeromycetes;Diversisporales
0	0	1.063	0.006469	Eukaryota;Haptista
0.7777	0.004732	1.063	0.006469	Eukaryota;Haptista;Haptophyta
0.06595	0.0004013	0.06595	0.0004013	Eukaryota;Haptista;Haptophyta;Isochrysidales
0	0	0.2194	0.001335	Eukaryota;Haptista;Haptophyta;Prymnesiales
0	0	0.2194	0.001335	Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae
0.2194	0.001335	0.2194	0.001335	Eukaryota;Haptista;Haptophyta;Prymnesiales;Chrysochromulinaceae;Chrysochromulina
0	0	7.145	0.04347	Eukaryota;Bigyra
0	0	7.145	0.04347	Eukaryota;Bigyra;Bigyra
5.684	0.03459	5.684	0.03459	Eukaryota;Bigyra;Bigyra;Bicosoecida
0	0	1.461	0.008889	Eukaryota;Bigyra;Bigyra;Thraustochytrida
1.461	0.008889	1.461	0.008889	Eukaryota;Bigyra;Bigyra;Thraustochytrida;Thraustochytriaceae
0.2654	0.001615	1.447	0.008804	Eukaryota;Rhodophyta
0	0	0.1987	0.001209	Eukaryota;Rhodophyta;Compsopogonophyceae
0	0	0.1987	0.001209	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales
0	0	0.1987	0.001209	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae
0	0	0.1987	0.001209	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon
0.1987	0.001209	0.1987	0.001209	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon;Compsopogon_caeruleus
0.2286	0.001391	0.9826	0.005979	Eukaryota;Rhodophyta;Florideophyceae
0.754	0.004588	0.754	0.004588	Eukaryota;Rhodophyta;Florideophyceae;Corallinales
0.98	0.005963	0.98	0.005963	Eukaryota;Endomyxa
0	0	3.517	0.0214	Eukaryota;Discosea
0	0	3.507	0.02134	Eukaryota;Discosea;Flabellinia
0	0	0.4902	0.002983	Eukaryota;Discosea;Flabellinia;Vannellidae
0.4902	0.002983	0.4902	0.002983	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
3.017	0.01836	3.017	0.01836	Eukaryota;Discosea;Flabellinia;Dactylopodida
0	0	0.01038	6.316e-05	Eukaryota;Discosea;Longamoebia
0.01038	6.316e-05	0.01038	6.316e-05	Eukaryota;Discosea;Longamoebia;Longamoebia
0	0	2.515	0.0153	Eukaryota;Porifera
1.311	0.007981	2.003	0.01219	Eukaryota;Porifera;Demospongiae
0.02664	0.0001621	0.02664	0.0001621	Eukaryota;Porifera;Demospongiae;Poecilosclerida
0.0286	0.000174	0.0286	0.000174	Eukaryota;Porifera;Demospongiae;Clionaida
0.6367	0.003875	0.6367	0.003875	Eukaryota;Porifera;Demospongiae;Haplosclerida
0	0	0.5111	0.00311	Eukaryota;Porifera;Calcarea
0	0	0.5111	0.00311	Eukaryota;Porifera;Calcarea;Lithonida
0	0	0.5111	0.00311	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae
0	0	0.5111	0.00311	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona
0.5111	0.00311	0.5111	0.00311	Eukaryota;Porifera;Calcarea;Lithonida;Petrobionidae;Petrobiona;Petrobiona_massiliana
0	0	1.474	0.00897	Eukaryota;Apusomonadidae
0	0	1.474	0.00897	Eukaryota;Apusomonadidae;Apusomonadidae
0	0	1.474	0.00897	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae
0	0	1.474	0.00897	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae
0	0	1.474	0.00897	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas
1.474	0.00897	1.474	0.00897	Eukaryota;Apusomonadidae;Apusomonadidae;Apusomonadidae;Apusomonadidae;Thecamonas;Thecamonas_trahens
0	0	1.886	0.01148	Eukaryota;Basidiomycota
0.7508	0.004569	0.7508	0.004569	Eukaryota;Basidiomycota;Agaricomycetes
0	0	0.5	0.003042	Eukaryota;Basidiomycota;Pucciniomycetes
0.5	0.003042	0.5	0.003042	Eukaryota;Basidiomycota;Pucciniomycetes;Pucciniales
0	0	0.2847	0.001732	Eukaryota;Basidiomycota;Microbotryomycetes
0	0	0.2847	0.001732	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales
0	0	0.2847	0.001732	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae
0.2847	0.001732	0.2847	0.001732	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
0	0	0.3508	0.002135	Eukaryota;Basidiomycota;Cystobasidiomycetes
0	0	0.3508	0.002135	Eukaryota;Basidiomycota;Cystobasidiomycetes;Cystobasidiales
0	0	0.3508	0.002135	Eukaryota;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae
0	0	0.3508	0.002135	Eukaryota;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium
0.3508	0.002135	0.3508	0.002135	Eukaryota;Basidiomycota;Cystobasidiomycetes;Cystobasidiales;Cystobasidiaceae;Cystobasidium;Cystobasidium_sp
0	0	1.483	0.009023	Eukaryota;Tubulinea
0	0	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida
0	0	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba
0	0	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba
0	0	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba
0	0	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba
1.483	0.009023	1.483	0.009023	Eukaryota;Tubulinea;Echinamoebida;Vermamoeba;Vermamoeba;Vermamoeba;Vermamoeba;vermiformis
3.019	0.01837	13.41	0.08162	Eukaryota;Bacillariophyta
4.463	0.02716	7.111	0.04327	Eukaryota;Bacillariophyta;Bacillariophyceae
1.02	0.006207	1.02	0.006207	Eukaryota;Bacillariophyta;Bacillariophyceae;Naviculales
0.1584	0.0009641	0.1584	0.0009641	Eukaryota;Bacillariophyta;Bacillariophyceae;Cymbellales
0	0	0.3734	0.002272	Eukaryota;Bacillariophyta;Bacillariophyceae;Eunotiales
0	0	0.3734	0.002272	Eukaryota;Bacillariophyta;Bacillariophyceae;Eunotiales;Eunotiaceae
0.3734	0.002272	0.3734	0.002272	Eukaryota;Bacillariophyta;Bacillariophyceae;Eunotiales;Eunotiaceae;Eunotia
0	0	1.059	0.006443	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales
1.059	0.006443	1.059	0.006443	Eukaryota;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae
0	0	0.03802	0.0002313	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales
0	0	0.03802	0.0002313	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales;Surirellaceae
0	0	0.03802	0.0002313	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales;Surirellaceae;Surirella
0.03802	0.0002313	0.03802	0.0002313	Eukaryota;Bacillariophyta;Bacillariophyceae;Surirellales;Surirellaceae;Surirella;Surirella_sp
0.7068	0.004301	1.366	0.008311	Eukaryota;Bacillariophyta;Mediophyceae
0	0	0.5314	0.003234	Eukaryota;Bacillariophyta;Mediophyceae;Toxariales
0	0	0.5314	0.003234	Eukaryota;Bacillariophyta;Mediophyceae;Toxariales;Toxariaceae
0	0	0.5314	0.003234	Eukaryota;Bacillariophyta;Mediophyceae;Toxariales;Toxariaceae;Toxarium
0.5314	0.003234	0.5314	0.003234	Eukaryota;Bacillariophyta;Mediophyceae;Toxariales;Toxariaceae;Toxarium;Toxarium_undulatum
0	0	0.1081	0.0006578	Eukaryota;Bacillariophyta;Mediophyceae;Anaulales
0	0	0.1081	0.0006578	Eukaryota;Bacillariophyta;Mediophyceae;Anaulales;Anaulaceae
0	0	0.1081	0.0006578	Eukaryota;Bacillariophyta;Mediophyceae;Anaulales;Anaulaceae;Anaulus
0.1081	0.0006578	0.1081	0.0006578	Eukaryota;Bacillariophyta;Mediophyceae;Anaulales;Anaulaceae;Anaulus;Anaulus_australis
0	0	0.01171	7.126e-05	Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales
0.01171	7.126e-05	0.01171	7.126e-05	Eukaryota;Bacillariophyta;Mediophyceae;Lithodesmiales;Lithodesmiaceae
0	0	0.007697	4.684e-05	Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales
0	0	0.007697	4.684e-05	Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae
0	0	0.007697	4.684e-05	Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia
0.007697	4.684e-05	0.007697	4.684e-05	Eukaryota;Bacillariophyta;Mediophyceae;Hemiaulales;Hemiaulaceae;Eucampia;Eucampia_zodiacus
0	0	0.03512	0.0002137	Eukaryota;Bacillariophyta;Fragilariophyceae
0	0	0.02222	0.0001352	Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales
0	0	0.02222	0.0001352	Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae
0	0	0.02222	0.0001352	Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema
0.02222	0.0001352	0.02222	0.0001352	Eukaryota;Bacillariophyta;Fragilariophyceae;Thalassionemales;Thalassionemataceae;Thalassionema;Thalassionema_nitzschioides
0	0	0.0129	7.849e-05	Eukaryota;Bacillariophyta;Fragilariophyceae;Licmophorales
0	0	0.0129	7.849e-05	Eukaryota;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae
0	0	0.0129	7.849e-05	Eukaryota;Bacillariophyta;Fragilariophyceae;Licmophorales;Ulnariaceae;Ulnaria
