amplicon	linearized.dereplicate_ERR1308239.merged.fastq	total
ERR1308239:::132327:0:0:0:0.600505	3	3
ERR1308239:::13264:0:0:0:0.606516	3	3
ERR1308239:::132811:0:0:0:0.614172	3	3
ERR1308239:::13313:0:0:0:0.617835	3	3
ERR1308239:::13360:0:0:0:0.605057	3	3
ERR1308239:::134245:0:0:0:0.606697	3	3
ERR1308239:::134906:0:0:0:0.615470	3	3
ERR1308239:::135174:0:0:0:0.604610	3	3
ERR1308239:::13682:0:0:0:0.624269	3	3
ERR1308239:::13700:0:0:0:0.600777	3	3
ERR1308239:::137517:0:0:0:0.615971	3	3
ERR1308239:::13782:0:0:0:0.612685	3	3
ERR1308239:::13870:0:0:0:0.606309	3	3
ERR1308239:::141799:0:0:0:0.624197	3	3
ERR1308239:::141859:0:0:0:0.623268	3	3
ERR1308239:::141898:0:0:0:0.618988	3	3
ERR1308239:::141947:0:0:0:0.613166	3	3
ERR1308239:::14237:0:0:0:0.618447	3	3
ERR1308239:::143827:0:0:0:0.602433	3	3
ERR1308239:::144149:0:0:0:0.610848	3	3
ERR1308239:::144385:0:0:0:0.613265	3	3
ERR1308239:::145185:0:0:0:0.628094	3	3
ERR1308239:::14528:0:0:0:0.604985	3	3
ERR1308239:::14631:0:0:0:0.600299	3	3
ERR1308239:::14672:0:0:0:0.602633	3	3
ERR1308239:::14674:0:0:0:0.605024	3	3
ERR1308239:::146780:0:0:0:0.601498	3	3
ERR1308239:::149436:0:0:0:0.609176	3	3
ERR1308239:::15062:0:0:0:0.607109	3	3
ERR1308239:::15110:0:0:0:0.635991	3	3
ERR1308239:::15243:0:0:0:0.615823	3	3
ERR1308239:::15329:0:0:0:0.620804	3	3
ERR1308239:::15335:0:0:0:0.602112	3	3
ERR1308239:::153871:0:0:0:0.618036	3	3
ERR1308239:::15487:0:0:0:0.621062	3	3
ERR1308239:::155238:0:0:0:0.620963	3	3
ERR1308239:::15620:0:0:0:0.602496	3	3
ERR1308239:::156807:0:0:0:0.604497	3	3
ERR1308239:::158171:0:0:0:0.621871	3	3
ERR1308239:::158243:0:0:0:0.612488	3	3
ERR1308239:::15863:0:0:0:0.604383	3	3
ERR1308239:::159429:0:0:0:0.602327	3	3
ERR1308239:::159911:0:0:0:0.604726	3	3
ERR1308239:::160250:0:0:0:0.606009	3	3
ERR1308239:::160347:0:0:0:0.604783	3	3
ERR1308239:::161408:0:0:0:0.600291	3	3
ERR1308239:::162088:0:0:0:0.609782	3	3
ERR1308239:::16247:0:0:0:0.633912	3	3
ERR1308239:::162549:0:0:0:0.639439	3	3
ERR1308239:::16279:0:0:0:0.604740	3	3
ERR1308239:::16287:0:0:0:0.628959	3	3
ERR1308239:::16328:0:0:0:0.609927	3	3
ERR1308239:::163615:0:0:0:0.600623	3	3
ERR1308239:::164490:0:0:0:0.642480	3	3
ERR1308239:::164799:0:0:0:0.603780	3	3
ERR1308239:::165057:0:0:0:0.619231	3	3
ERR1308239:::165076:0:0:0:0.605204	3	3
ERR1308239:::16536:0:0:0:0.602340	3	3
ERR1308239:::16560:0:0:0:0.608021	3	3
ERR1308239:::165931:0:0:0:0.610382	3	3
ERR1308239:::166574:0:0:0:0.613111	3	3
ERR1308239:::16851:0:0:0:0.605549	3	3
ERR1308239:::168776:0:0:0:0.611897	3	3
ERR1308239:::169099:0:0:0:0.690226	3	3
ERR1308239:::171986:0:0:0:0.614626	3	3
ERR1308239:::172503:0:0:0:0.609007	3	3
ERR1308239:::17343:0:0:0:0.610309	3	3
ERR1308239:::173463:0:0:0:0.620534	3	3
ERR1308239:::173624:0:0:0:0.619151	3	3
ERR1308239:::173645:0:0:0:0.606750	3	3
ERR1308239:::175290:0:0:0:0.610193	3	3
ERR1308239:::179194:0:0:0:0.616086	3	3
ERR1308239:::17947:0:0:0:0.619526	3	3
ERR1308239:::18148:0:0:0:0.610516	3	3
ERR1308239:::185147:0:0:0:0.604351	3	3
ERR1308239:::185537:0:0:0:0.616663	3	3
ERR1308239:::18613:0:0:0:0.615399	3	3
ERR1308239:::186515:0:0:0:0.611997	3	3
ERR1308239:::18772:0:0:0:0.608396	3	3
ERR1308239:::18846:0:0:0:0.606074	3	3
ERR1308239:::190070:0:0:0:0.608596	3	3
ERR1308239:::19114:0:0:0:0.609641	3	3
ERR1308239:::192117:0:0:0:0.601340	3	3
ERR1308239:::193179:0:0:0:0.611029	3	3
ERR1308239:::194418:0:0:0:0.620803	3	3
ERR1308239:::196447:0:0:0:0.620874	3	3
ERR1308239:::196726:0:0:0:0.609160	3	3
ERR1308239:::20030:0:0:0:0.617357	3	3
ERR1308239:::200952:0:0:0:0.630360	3	3
ERR1308239:::20151:0:0:0:0.613630	3	3
ERR1308239:::20514:0:0:0:0.623321	3	3
ERR1308239:::205517:0:0:0:0.604695	3	3
ERR1308239:::20659:0:0:0:0.604886	3	3
ERR1308239:::209772:0:0:0:0.607007	3	3
ERR1308239:::211303:0:0:0:0.624697	3	3
ERR1308239:::211412:0:0:0:0.631181	3	3
ERR1308239:::21309:0:0:0:0.621194	3	3
ERR1308239:::215250:0:0:0:0.614613	3	3
ERR1308239:::21878:0:0:0:0.604899	3	3
ERR1308239:::220171:0:0:0:0.621295	3	3
ERR1308239:::220406:0:0:0:0.613770	3	3
ERR1308239:::225420:0:0:0:0.601757	3	3
ERR1308239:::2255:0:0:0:0.608572	3	3
ERR1308239:::228418:0:0:0:0.612422	3	3
ERR1308239:::22857:0:0:0:0.608571	3	3
ERR1308239:::228673:0:0:0:0.608762	3	3
ERR1308239:::22872:0:0:0:0.601018	3	3
ERR1308239:::229234:0:0:0:0.619254	3	3
ERR1308239:::229261:0:0:0:0.610840	3	3
ERR1308239:::229293:0:0:0:0.604489	3	3
ERR1308239:::230219:0:0:0:0.606514	3	3
ERR1308239:::230424:0:0:0:0.639184	3	3
ERR1308239:::230620:0:0:0:0.603282	3	3
ERR1308239:::23083:0:0:0:0.606875	3	3
ERR1308239:::232099:0:0:0:0.605831	3	3
ERR1308239:::232595:0:0:0:0.602311	3	3
ERR1308239:::23353:0:0:0:0.606192	3	3
ERR1308239:::23419:0:0:0:0.627920	3	3
ERR1308239:::236925:0:0:0:0.614190	3	3
ERR1308239:::238372:0:0:0:0.619196	3	3
ERR1308239:::23871:0:0:0:0.604086	3	3
ERR1308239:::239912:0:0:0:0.605713	3	3
ERR1308239:::240338:0:0:0:0.625926	3	3
ERR1308239:::240421:0:0:0:0.612119	3	3
ERR1308239:::241486:0:0:0:0.605222	3	3
ERR1308239:::241524:0:0:0:0.628017	3	3
ERR1308239:::242617:0:0:0:0.600635	3	3
ERR1308239:::2441:0:0:0:0.603536	3	3
ERR1308239:::24514:0:0:0:0.603921	3	3
ERR1308239:::247584:0:0:0:0.618899	3	3
ERR1308239:::248318:0:0:0:0.616122	3	3
ERR1308239:::248366:0:0:0:0.637091	3	3
ERR1308239:::248859:0:0:0:0.616195	3	3
ERR1308239:::249434:0:0:0:0.611141	3	3
ERR1308239:::249627:0:0:0:0.611905	3	3
ERR1308239:::249770:0:0:0:0.604058	3	3
ERR1308239:::25010:0:0:0:0.610754	3	3
ERR1308239:::250340:0:0:0:0.624773	3	3
ERR1308239:::250495:0:0:0:0.606154	3	3
ERR1308239:::252626:0:0:0:0.608270	3	3
ERR1308239:::25412:0:0:0:0.612267	3	3
ERR1308239:::2557:0:0:0:0.616654	3	3
ERR1308239:::257182:0:0:0:0.605742	3	3
ERR1308239:::258016:0:0:0:0.626016	3	3
ERR1308239:::258648:0:0:0:0.624917	3	3
ERR1308239:::258746:0:0:0:0.615367	3	3
ERR1308239:::261001:0:0:0:0.600258	3	3
ERR1308239:::262151:0:0:0:0.629168	3	3
ERR1308239:::264031:0:0:0:0.601887	3	3
ERR1308239:::265195:0:0:0:0.624397	3	3
ERR1308239:::26568:0:0:0:0.604852	3	3
ERR1308239:::265726:0:0:0:0.611829	3	3
ERR1308239:::266881:0:0:0:0.614669	3	3
ERR1308239:::267077:0:0:0:0.608917	3	3
ERR1308239:::267744:0:0:0:0.607965	3	3
ERR1308239:::267978:0:0:0:0.628999	3	3
ERR1308239:::268127:0:0:0:0.621612	3	3
ERR1308239:::268149:0:0:0:0.623503	3	3
ERR1308239:::268253:0:0:0:0.616672	3	3
ERR1308239:::268260:0:0:0:0.632022	3	3
ERR1308239:::268323:0:0:0:0.609225	3	3
ERR1308239:::268377:0:0:0:0.618758	3	3
ERR1308239:::268532:0:0:0:0.643429	3	3
ERR1308239:::268627:0:0:0:0.615397	3	3
ERR1308239:::268806:0:0:0:0.603299	3	3
ERR1308239:::26935:0:0:0:0.608195	3	3
ERR1308239:::269751:0:0:0:0.623523	3	3
ERR1308239:::27077:0:0:0:0.621759	3	3
ERR1308239:::271076:0:0:0:0.618740	3	3
ERR1308239:::271423:0:0:0:0.602389	3	3
ERR1308239:::271482:0:0:0:0.635073	3	3
ERR1308239:::271914:0:0:0:0.625338	3	3
ERR1308239:::276846:0:0:0:0.613142	3	3
ERR1308239:::286326:0:0:0:0.604911	3	3
ERR1308239:::288465:0:0:0:0.604146	3	3
ERR1308239:::289796:0:0:0:0.621339	3	3
ERR1308239:::294324:0:0:0:0.628582	3	3
ERR1308239:::296516:0:0:0:0.646072	3	3
ERR1308239:::298187:0:0:0:0.611863	3	3
ERR1308239:::298965:0:0:0:0.606265	3	3
ERR1308239:::299027:0:0:0:0.629100	3	3
ERR1308239:::300261:0:0:0:0.622220	3	3
ERR1308239:::300295:0:0:0:0.637798	3	3
ERR1308239:::30129:0:0:0:0.612536	3	3
ERR1308239:::305041:0:0:0:0.616451	3	3
ERR1308239:::305228:0:0:0:0.622625	3	3
ERR1308239:::305815:0:0:0:0.605848	3	3
ERR1308239:::306012:0:0:0:0.618998	3	3
ERR1308239:::30700:0:0:0:0.622458	3	3
ERR1308239:::30722:0:0:0:0.607502	3	3
ERR1308239:::308665:0:0:0:0.626905	3	3
ERR1308239:::31457:0:0:0:0.612358	3	3
ERR1308239:::31524:0:0:0:0.623092	3	3
ERR1308239:::316250:0:0:0:0.602015	3	3
ERR1308239:::31763:0:0:0:0.603194	3	3
ERR1308239:::3216:0:0:0:0.625808	3	3
ERR1308239:::321633:0:0:0:0.614256	3	3
ERR1308239:::32176:0:0:0:0.605047	3	3
ERR1308239:::322315:0:0:0:0.607512	3	3
ERR1308239:::322894:0:0:0:0.606277	3	3
ERR1308239:::323907:0:0:0:0.626289	3	3
ERR1308239:::32447:0:0:0:0.601195	3	3
ERR1308239:::324956:0:0:0:0.607275	3	3
ERR1308239:::324960:0:0:0:0.618821	3	3
ERR1308239:::326058:0:0:0:0.633587	3	3
ERR1308239:::32679:0:0:0:0.600388	3	3
ERR1308239:::32754:0:0:0:0.623106	3	3
ERR1308239:::32801:0:0:0:0.608060	3	3
ERR1308239:::328647:0:0:0:0.623094	3	3
ERR1308239:::329294:0:0:0:0.604112	3	3
ERR1308239:::33336:0:0:0:0.613858	3	3
ERR1308239:::333931:0:0:0:0.644318	3	3
ERR1308239:::334865:0:0:0:0.614090	3	3
ERR1308239:::335586:0:0:0:0.610878	3	3
ERR1308239:::337855:0:0:0:0.617347	3	3
ERR1308239:::338187:0:0:0:0.610903	3	3
ERR1308239:::33829:0:0:0:0.619988	3	3
ERR1308239:::33918:0:0:0:0.604448	3	3
ERR1308239:::342929:0:0:0:0.635088	3	3
ERR1308239:::342936:0:0:0:0.610955	3	3
ERR1308239:::34302:0:0:0:0.607076	3	3
ERR1308239:::343247:0:0:0:0.626809	3	3
ERR1308239:::34345:0:0:0:0.608684	3	3
ERR1308239:::34495:0:0:0:0.604071	3	3
ERR1308239:::34502:0:0:0:0.606895	3	3
