amplicon	ERR1308239	total
ERR1308239:2688970.610246	4	4
ERR1308239:2696700.606397	4	4
ERR1308239:2702790.630682	4	4
ERR1308239:2823980.605691	4	4
ERR1308239:2902280.613845	4	4
ERR1308239:307740.603592	4	4
ERR1308239:310740.623219	4	4
ERR1308239:312960.603926	4	4
ERR1308239:3229260.632011	4	4
ERR1308239:326490.602545	4	4
ERR1308239:328960.618307	4	4
ERR1308239:331690.606018	4	4
ERR1308239:344130.618234	4	4
ERR1308239:345110.687733	4	4
ERR1308239:346730.603632	4	4
ERR1308239:358820.637360	4	4
ERR1308239:359410.604097	4	4
ERR1308239:359930.602434	4	4
ERR1308239:362340.604548	4	4
ERR1308239:366890.614516	4	4
ERR1308239:368380.603496	4	4
ERR1308239:38750.606488	4	4
ERR1308239:399910.609890	4	4
ERR1308239:427440.611398	4	4
ERR1308239:431820.632104	4	4
ERR1308239:4350.602121	4	4
ERR1308239:436820.600586	4	4
ERR1308239:442800.609983	4	4
ERR1308239:457180.607458	4	4
ERR1308239:459100.603896	4	4
ERR1308239:468350.613441	4	4
ERR1308239:473960.619891	4	4
ERR1308239:47440.601882	4	4
ERR1308239:478950.601809	4	4
ERR1308239:499870.602786	4	4
ERR1308239:509890.610114	4	4
ERR1308239:517050.602515	4	4
ERR1308239:538310.632186	4	4
ERR1308239:540390.614470	4	4
ERR1308239:542780.608267	4	4
ERR1308239:545070.620607	4	4
ERR1308239:551680.632602	4	4
ERR1308239:555880.605244	4	4
ERR1308239:55850.622387	4	4
ERR1308239:558560.607190	4	4
ERR1308239:561350.630147	4	4
ERR1308239:565050.623945	4	4
ERR1308239:592330.615819	4	4
ERR1308239:619400.641464	4	4
ERR1308239:619690.613920	4	4
ERR1308239:621390.610181	4	4
ERR1308239:626010.602972	4	4
ERR1308239:637100.604559	4	4
ERR1308239:642690.631073	4	4
ERR1308239:645520.624288	4	4
ERR1308239:64750.610714	4	4
ERR1308239:655160.634105	4	4
ERR1308239:66770.609460	4	4
ERR1308239:712290.632052	4	4
ERR1308239:740540.622504	4	4
ERR1308239:752410.608146	4	4
ERR1308239:756790.608103	4	4
ERR1308239:764610.601772	4	4
ERR1308239:776240.613380	4	4
ERR1308239:778000.601928	4	4
ERR1308239:792650.600337	4	4
ERR1308239:793950.603961	4	4
ERR1308239:795760.625556	4	4
ERR1308239:823420.633208	4	4
ERR1308239:826410.603516	4	4
ERR1308239:829350.634971	4	4
ERR1308239:834850.631159	4	4
ERR1308239:835380.635503	4	4
ERR1308239:836500.600172	4	4
ERR1308239:837270.623790	4	4
ERR1308239:845680.639106	4	4
ERR1308239:848980.612967	4	4
ERR1308239:866130.612286	4	4
ERR1308239:866610.603924	4	4
ERR1308239:879100.604047	4	4
ERR1308239:914420.616449	4	4
ERR1308239:914440.600987	4	4
ERR1308239:948310.607354	4	4
ERR1308239:959510.601160	4	4
ERR1308239:959570.605667	4	4
ERR1308239:966360.619891	4	4
ERR1308239:990910.607847	4	4
ERR1308239:1002560.606873	3	3
ERR1308239:1007640.614801	3	3
ERR1308239:1008950.610133	3	3
ERR1308239:1020160.609315	3	3
ERR1308239:10220.605041	3	3
ERR1308239:1025040.621585	3	3
ERR1308239:1032320.600104	3	3
ERR1308239:1040890.606878	3	3
ERR1308239:1041860.605734	3	3
ERR1308239:1042040.626698	3	3
ERR1308239:1044170.613052	3	3
ERR1308239:1046080.606686	3	3
ERR1308239:10490.621667	3	3
ERR1308239:1055630.601336	3	3
ERR1308239:105690.602198	3	3
ERR1308239:1057010.606020	3	3
ERR1308239:1058710.606708	3	3
ERR1308239:1059670.605992	3	3
ERR1308239:106420.610895	3	3
ERR1308239:1065280.612337	3	3
ERR1308239:108890.612935	3	3
ERR1308239:1102830.624144	3	3
ERR1308239:1105140.600856	3	3
ERR1308239:1109460.606517	3	3
ERR1308239:1112390.608679	3	3
ERR1308239:1116750.608710	3	3
ERR1308239:1117420.614147	3	3
ERR1308239:111960.616882	3	3
ERR1308239:1122230.628264	3	3
ERR1308239:1123240.621711	3	3
ERR1308239:1123750.606920	3	3
ERR1308239:1128700.605744	3	3
ERR1308239:1130270.603245	3	3
ERR1308239:1135860.614941	3	3
ERR1308239:1137580.603911	3	3
ERR1308239:1137970.615229	3	3
ERR1308239:1150640.614882	3	3
ERR1308239:1151260.608029	3	3
ERR1308239:1151780.624987	3	3
ERR1308239:1152600.600649	3	3
ERR1308239:1153490.610514	3	3
ERR1308239:115410.617110	3	3
ERR1308239:1155300.603777	3	3
ERR1308239:1158380.623666	3	3
ERR1308239:1159220.627052	3	3
ERR1308239:116360.604116	3	3
ERR1308239:1165650.637309	3	3
ERR1308239:116610.619800	3	3
ERR1308239:1172150.625340	3	3
ERR1308239:1189650.605343	3	3
ERR1308239:1201630.620214	3	3
ERR1308239:1205980.619651	3	3
ERR1308239:1221820.613996	3	3
ERR1308239:1222510.606292	3	3
ERR1308239:1225440.604892	3	3
ERR1308239:122910.602546	3	3
ERR1308239:1229600.600509	3	3
ERR1308239:123100.627039	3	3
ERR1308239:123480.636635	3	3
ERR1308239:1235990.624347	3	3
ERR1308239:1236740.617736	3	3
ERR1308239:1239490.607494	3	3
ERR1308239:1240500.639599	3	3
ERR1308239:1242790.606670	3	3
ERR1308239:1243310.635515	3	3
ERR1308239:1243650.611930	3	3
ERR1308239:1258090.630760	3	3
ERR1308239:12670.624022	3	3
ERR1308239:1287530.609515	3	3
ERR1308239:1290310.604301	3	3
ERR1308239:129360.620155	3	3
ERR1308239:1302190.619628	3	3
ERR1308239:1313980.601093	3	3
ERR1308239:131490.615069	3	3
ERR1308239:1315380.610464	3	3
ERR1308239:1315930.620414	3	3
ERR1308239:1321950.609377	3	3
ERR1308239:132270.611395	3	3
ERR1308239:1323270.600505	3	3
ERR1308239:132640.606516	3	3
ERR1308239:1328110.614172	3	3
ERR1308239:133130.617835	3	3
ERR1308239:133600.605057	3	3
ERR1308239:1342450.606697	3	3
ERR1308239:1349060.615470	3	3
ERR1308239:1351740.604610	3	3
ERR1308239:136820.624269	3	3
ERR1308239:137000.600777	3	3
ERR1308239:1375170.615971	3	3
ERR1308239:137820.612685	3	3
ERR1308239:138700.606309	3	3
ERR1308239:1417990.624197	3	3
ERR1308239:1418590.623268	3	3
ERR1308239:1418980.618988	3	3
ERR1308239:1419470.613166	3	3
ERR1308239:142370.618447	3	3
ERR1308239:1438270.602433	3	3
ERR1308239:1441490.610848	3	3
ERR1308239:1443850.613265	3	3
ERR1308239:1451850.628094	3	3
ERR1308239:145280.604985	3	3
ERR1308239:146310.600299	3	3
ERR1308239:146720.602633	3	3
ERR1308239:146740.605024	3	3
ERR1308239:1467800.601498	3	3
ERR1308239:1494360.609176	3	3
ERR1308239:150620.607109	3	3
ERR1308239:151100.635991	3	3
ERR1308239:152430.615823	3	3
ERR1308239:153290.620804	3	3
ERR1308239:153350.602112	3	3
ERR1308239:1538710.618036	3	3
ERR1308239:154870.621062	3	3
ERR1308239:1552380.620963	3	3
ERR1308239:156200.602496	3	3
ERR1308239:1568070.604497	3	3
ERR1308239:1581710.621871	3	3
ERR1308239:1582430.612488	3	3
ERR1308239:158630.604383	3	3
ERR1308239:1594290.602327	3	3
ERR1308239:1599110.604726	3	3
ERR1308239:1602500.606009	3	3
ERR1308239:1603470.604783	3	3
ERR1308239:1614080.600291	3	3
ERR1308239:1620880.609782	3	3
ERR1308239:162470.633912	3	3
ERR1308239:1625490.639439	3	3
ERR1308239:162790.604740	3	3
ERR1308239:162870.628959	3	3
ERR1308239:163280.609927	3	3
ERR1308239:1636150.600623	3	3
ERR1308239:1644900.642480	3	3
ERR1308239:1647990.603780	3	3
ERR1308239:1650570.619231	3	3
ERR1308239:1650760.605204	3	3
ERR1308239:165360.602340	3	3
ERR1308239:165600.608021	3	3
ERR1308239:1659310.610382	3	3
ERR1308239:1665740.613111	3	3
ERR1308239:168510.605549	3	3
ERR1308239:1687760.611897	3	3
ERR1308239:1690990.690226	3	3
ERR1308239:1719860.614626	3	3
ERR1308239:1725030.609007	3	3
ERR1308239:173430.610309	3	3
ERR1308239:1734630.620534	3	3
ERR1308239:1736240.619151	3	3
ERR1308239:1736450.606750	3	3
ERR1308239:1752900.610193	3	3
ERR1308239:1791940.616086	3	3
ERR1308239:179470.619526	3	3
ERR1308239:181480.610516	3	3
ERR1308239:1851470.604351	3	3
ERR1308239:1855370.616663	3	3
ERR1308239:186130.615399	3	3
ERR1308239:1865150.611997	3	3
ERR1308239:187720.608396	3	3
ERR1308239:188460.606074	3	3
ERR1308239:1900700.608596	3	3
ERR1308239:191140.609641	3	3
ERR1308239:1921170.601340	3	3
ERR1308239:1931790.611029	3	3
ERR1308239:1944180.620803	3	3
ERR1308239:1964470.620874	3	3
ERR1308239:1967260.609160	3	3
ERR1308239:200300.617357	3	3
ERR1308239:2009520.630360	3	3
ERR1308239:201510.613630	3	3
ERR1308239:205140.623321	3	3
ERR1308239:2055170.604695	3	3
ERR1308239:206590.604886	3	3
ERR1308239:2097720.607007	3	3
ERR1308239:2113030.624697	3	3
ERR1308239:2114120.631181	3	3
ERR1308239:213090.621194	3	3
ERR1308239:2152500.614613	3	3
ERR1308239:218780.604899	3	3
ERR1308239:2201710.621295	3	3
ERR1308239:2204060.613770	3	3
ERR1308239:2254200.601757	3	3
ERR1308239:22550.608572	3	3
ERR1308239:2284180.612422	3	3
ERR1308239:228570.608571	3	3
ERR1308239:2286730.608762	3	3
ERR1308239:228720.601018	3	3
ERR1308239:2292340.619254	3	3
ERR1308239:2292610.610840	3	3
ERR1308239:2292930.604489	3	3
ERR1308239:2302190.606514	3	3
ERR1308239:2304240.639184	3	3
ERR1308239:2306200.603282	3	3
ERR1308239:230830.606875	3	3
ERR1308239:2320990.605831	3	3
ERR1308239:2325950.602311	3	3
ERR1308239:233530.606192	3	3
ERR1308239:234190.627920	3	3
ERR1308239:2369250.614190	3	3
ERR1308239:2383720.619196	3	3
ERR1308239:238710.604086	3	3
ERR1308239:2399120.605713	3	3
ERR1308239:2403380.625926	3	3
ERR1308239:2404210.612119	3	3
ERR1308239:2414860.605222	3	3
ERR1308239:2415240.628017	3	3
ERR1308239:2426170.600635	3	3
ERR1308239:24410.603536	3	3
ERR1308239:245140.603921	3	3
ERR1308239:2475840.618899	3	3
ERR1308239:2483180.616122	3	3
ERR1308239:2483660.637091	3	3
ERR1308239:2488590.616195	3	3
ERR1308239:2494340.611141	3	3
ERR1308239:2496270.611905	3	3
ERR1308239:2497700.604058	3	3
ERR1308239:250100.610754	3	3
ERR1308239:2503400.624773	3	3
ERR1308239:2504950.606154	3	3
ERR1308239:2526260.608270	3	3
ERR1308239:254120.612267	3	3
ERR1308239:25570.616654	3	3
ERR1308239:2571820.605742	3	3
ERR1308239:2580160.626016	3	3
ERR1308239:2586480.624917	3	3
ERR1308239:2587460.615367	3	3
ERR1308239:2610010.600258	3	3
ERR1308239:2621510.629168	3	3
ERR1308239:2640310.601887	3	3
ERR1308239:2651950.624397	3	3
ERR1308239:265680.604852	3	3
ERR1308239:2657260.611829	3	3
ERR1308239:2668810.614669	3	3
ERR1308239:2670770.608917	3	3
ERR1308239:2677440.607965	3	3
ERR1308239:2679780.628999	3	3
ERR1308239:2681270.621612	3	3
ERR1308239:2681490.623503	3	3
ERR1308239:2682530.616672	3	3
ERR1308239:2682600.632022	3	3
ERR1308239:2683230.609225	3	3
ERR1308239:2683770.618758	3	3
ERR1308239:2685320.643429	3	3
ERR1308239:2686270.615397	3	3
ERR1308239:2688060.603299	3	3
ERR1308239:269350.608195	3	3
ERR1308239:2697510.623523	3	3
ERR1308239:270770.621759	3	3
ERR1308239:2710760.618740	3	3
ERR1308239:2714230.602389	3	3
ERR1308239:2714820.635073	3	3
ERR1308239:2719140.625338	3	3
ERR1308239:2768460.613142	3	3
ERR1308239:2863260.604911	3	3
ERR1308239:2884650.604146	3	3
ERR1308239:2897960.621339	3	3
ERR1308239:2943240.628582	3	3
ERR1308239:2965160.646072	3	3
ERR1308239:2981870.611863	3	3
ERR1308239:2989650.606265	3	3
ERR1308239:2990270.629100	3	3
ERR1308239:3002610.622220	3	3
ERR1308239:3002950.637798	3	3
ERR1308239:301290.612536	3	3
ERR1308239:3050410.616451	3	3
ERR1308239:3052280.622625	3	3
ERR1308239:3058150.605848	3	3
ERR1308239:3060120.618998	3	3
ERR1308239:307000.622458	3	3
ERR1308239:307220.607502	3	3
ERR1308239:3086650.626905	3	3
ERR1308239:314570.612358	3	3
ERR1308239:315240.623092	3	3
ERR1308239:3162500.602015	3	3
ERR1308239:317630.603194	3	3
ERR1308239:32160.625808	3	3
ERR1308239:3216330.614256	3	3
ERR1308239:321760.605047	3	3
ERR1308239:3223150.607512	3	3
ERR1308239:3228940.606277	3	3
ERR1308239:3239070.626289	3	3
ERR1308239:324470.601195	3	3
ERR1308239:3249560.607275	3	3
ERR1308239:3249600.618821	3	3
ERR1308239:3260580.633587	3	3
ERR1308239:326790.600388	3	3
ERR1308239:327540.623106	3	3
ERR1308239:328010.608060	3	3
ERR1308239:3286470.623094	3	3
ERR1308239:3292940.604112	3	3
ERR1308239:333360.613858	3	3
ERR1308239:3339310.644318	3	3
ERR1308239:3348650.614090	3	3
ERR1308239:3355860.610878	3	3
ERR1308239:3378550.617347	3	3
ERR1308239:3381870.610903	3	3
ERR1308239:338290.619988	3	3
ERR1308239:339180.604448	3	3
ERR1308239:3429290.635088	3	3
ERR1308239:3429360.610955	3	3
ERR1308239:343020.607076	3	3
ERR1308239:3432470.626809	3	3
ERR1308239:343450.608684	3	3
ERR1308239:344950.604071	3	3
ERR1308239:345020.606895	3	3
ERR1308239:346460.620300	3	3
ERR1308239:348150.604439	3	3
ERR1308239:348340.609029	3	3
ERR1308239:351810.613877	3	3
ERR1308239:353060.611031	3	3
ERR1308239:353190.616004	3	3
ERR1308239:354540.609672	3	3
ERR1308239:358500.609064	3	3
ERR1308239:360460.630221	3	3
ERR1308239:365000.654487	3	3
ERR1308239:37160.605420	3	3
ERR1308239:37500.608045	3	3
ERR1308239:379810.603402	3	3
ERR1308239:380330.611046	3	3
ERR1308239:40030.632039	3	3
ERR1308239:404120.608080	3	3
ERR1308239:40450.612977	3	3
ERR1308239:409940.607312	3	3
ERR1308239:413480.603597	3	3
ERR1308239:415160.627648	3	3
ERR1308239:419820.610724	3	3
ERR1308239:421290.602429	3	3
ERR1308239:424490.600546	3	3
ERR1308239:425800.633136	3	3
ERR1308239:426190.611655	3	3
ERR1308239:426630.622525	3	3
ERR1308239:431560.606575	3	3
ERR1308239:435450.606399	3	3
ERR1308239:443720.610341	3	3
ERR1308239:444060.688236	3	3
ERR1308239:446110.620607	3	3
ERR1308239:44690.602533	3	3
ERR1308239:447560.612597	3	3
ERR1308239:447660.609670	3	3
ERR1308239:453670.604903	3	3
ERR1308239:453830.607138	3	3
ERR1308239:455380.605971	3	3
ERR1308239:457630.613721	3	3
ERR1308239:458740.600334	3	3
ERR1308239:459340.602619	3	3
ERR1308239:460000.621467	3	3
ERR1308239:462000.629584	3	3
ERR1308239:462640.609227	3	3
ERR1308239:481470.613404	3	3
ERR1308239:49970.614612	3	3
ERR1308239:503810.632748	3	3
ERR1308239:50480.623107	3	3
ERR1308239:509400.614472	3	3
ERR1308239:511190.631501	3	3
ERR1308239:521110.625996	3	3
ERR1308239:521420.619351	3	3
ERR1308239:525810.616766	3	3
ERR1308239:526430.600762	3	3
ERR1308239:526460.601760	3	3
ERR1308239:527250.614678	3	3
ERR1308239:528240.605419	3	3
ERR1308239:531780.623394	3	3
ERR1308239:533690.601091	3	3
ERR1308239:538350.605415	3	3
ERR1308239:53880.613918	3	3
ERR1308239:540820.603878	3	3
ERR1308239:544900.601472	3	3
ERR1308239:546090.608196	3	3
ERR1308239:551150.601775	3	3
ERR1308239:554500.603093	3	3
ERR1308239:555580.611911	3	3
ERR1308239:556260.627401	3	3
ERR1308239:563460.604864	3	3
ERR1308239:573550.606604	3	3
ERR1308239:579610.603952	3	3
ERR1308239:604520.630855	3	3
ERR1308239:60710.603481	3	3
ERR1308239:611770.602194	3	3
ERR1308239:618100.616904	3	3
ERR1308239:619780.616838	3	3
ERR1308239:623130.614771	3	3
ERR1308239:62440.620954	3	3
ERR1308239:625260.622654	3	3
ERR1308239:626490.602116	3	3
ERR1308239:631930.629219	3	3
ERR1308239:633910.615552	3	3
ERR1308239:634520.642384	3	3
ERR1308239:639440.601408	3	3
ERR1308239:640460.635144	3	3
ERR1308239:64070.615914	3	3
ERR1308239:651260.641518	3	3
ERR1308239:651480.609432	3	3
ERR1308239:653190.617969	3	3
ERR1308239:653650.601394	3	3
ERR1308239:655530.618782	3	3
ERR1308239:657360.621057	3	3
ERR1308239:658510.615153	3	3
ERR1308239:665700.605175	3	3
ERR1308239:676010.613130	3	3
ERR1308239:677490.608122	3	3
ERR1308239:69000.620530	3	3
ERR1308239:700540.617532	3	3
ERR1308239:704820.622616	3	3
ERR1308239:709580.608860	3	3
ERR1308239:714150.600248	3	3
ERR1308239:721230.613820	3	3
ERR1308239:722110.624183	3	3
ERR1308239:724500.608799	3	3
ERR1308239:733850.620847	3	3
ERR1308239:734000.606943	3	3
ERR1308239:737390.623082	3	3
ERR1308239:745300.605620	3	3
ERR1308239:745320.601485	3	3
ERR1308239:747180.631297	3	3
ERR1308239:748030.601033	3	3
ERR1308239:750630.621756	3	3
ERR1308239:75300.603268	3	3
ERR1308239:754720.607077	3	3
ERR1308239:755680.600910	3	3
ERR1308239:756570.610724	3	3
ERR1308239:756970.602700	3	3
ERR1308239:759150.602503	3	3
ERR1308239:760150.613246	3	3
ERR1308239:764730.603320	3	3
ERR1308239:770860.613961	3	3
ERR1308239:774600.602630	3	3
ERR1308239:796170.627140	3	3
ERR1308239:796760.604304	3	3
ERR1308239:797660.604256	3	3
ERR1308239:797980.623255	3	3
ERR1308239:800560.608343	3	3
ERR1308239:805740.609737	3	3
ERR1308239:806770.615403	3	3
ERR1308239:815740.620372	3	3
ERR1308239:815760.642104	3	3
ERR1308239:81670.605502	3	3
ERR1308239:818440.616625	3	3
ERR1308239:825630.605000	3	3
ERR1308239:826980.628827	3	3
ERR1308239:827680.601913	3	3
ERR1308239:827740.604177	3	3
ERR1308239:831610.621589	3	3
ERR1308239:83240.607272	3	3
ERR1308239:836530.605697	3	3
ERR1308239:836540.650572	3	3
ERR1308239:840590.626609	3	3
ERR1308239:841250.629506	3	3
ERR1308239:841650.620018	3	3
ERR1308239:854020.639753	3	3
ERR1308239:858580.606002	3	3
ERR1308239:859940.601306	3	3
ERR1308239:860020.615571	3	3
ERR1308239:863800.622096	3	3
ERR1308239:865520.610439	3	3
ERR1308239:866060.600056	3	3
ERR1308239:869810.623634	3	3
ERR1308239:876710.620125	3	3
ERR1308239:881270.605850	3	3
ERR1308239:913200.623483	3	3
ERR1308239:922120.616739	3	3
ERR1308239:930400.601421	3	3
ERR1308239:931700.621571	3	3
ERR1308239:951030.633548	3	3
ERR1308239:957750.607756	3	3
ERR1308239:966210.637090	3	3
ERR1308239:969290.607046	3	3
ERR1308239:976450.622796	3	3
ERR1308239:9890.610018	3	3
ERR1308239:992780.609209	3	3
ERR1308239:997790.607126	3	3
ERR1308239:1000760.634551	2	2
ERR1308239:1000950.610281	2	2
ERR1308239:1001200.600840	2	2
ERR1308239:1001810.607112	2	2
ERR1308239:1002050.606205	2	2
ERR1308239:1002480.603832	2	2
ERR1308239:1004130.643258	2	2
ERR1308239:1004350.604287	2	2
ERR1308239:1005520.609632	2	2
ERR1308239:1005590.601013	2	2
ERR1308239:1005710.619766	2	2
ERR1308239:1008120.610314	2	2
ERR1308239:1009150.618372	2	2
ERR1308239:1009540.605233	2	2
ERR1308239:10100.609987	2	2
ERR1308239:1010140.614610	2	2
ERR1308239:1011000.625077	2	2
ERR1308239:1012490.626760	2	2
ERR1308239:1013190.602312	2	2
ERR1308239:1014330.609533	2	2
ERR1308239:1015330.601479	2	2
ERR1308239:1015370.621613	2	2
ERR1308239:1017000.604436	2	2
ERR1308239:1017350.615832	2	2
ERR1308239:1018190.606510	2	2
ERR1308239:1019330.608433	2	2
ERR1308239:1021540.604548	2	2
ERR1308239:1021860.685925	2	2
ERR1308239:1023430.642219	2	2
ERR1308239:1024690.602474	2	2
ERR1308239:1024930.605616	2	2
ERR1308239:1026360.618268	2	2
ERR1308239:1026800.600487	2	2
ERR1308239:1027290.614022	2	2
ERR1308239:1028990.605530	2	2
ERR1308239:1029230.616710	2	2
ERR1308239:1029410.618427	2	2
ERR1308239:1029790.600149	2	2
ERR1308239:1030740.613255	2	2
ERR1308239:1030850.614964	2	2
ERR1308239:1031650.609076	2	2
ERR1308239:1032830.605857	2	2
ERR1308239:1033840.639645	2	2
ERR1308239:1034200.616930	2	2
ERR1308239:1034910.604461	2	2
ERR1308239:1034930.612502	2	2
ERR1308239:1038310.608323	2	2
ERR1308239:1040350.610378	2	2
ERR1308239:104090.603593	2	2
ERR1308239:1041600.600359	2	2
ERR1308239:1041670.609182	2	2
ERR1308239:1042210.622550	2	2
ERR1308239:104280.611822	2	2
ERR1308239:1043820.611285	2	2
ERR1308239:1044640.617259	2	2
ERR1308239:1045550.602182	2	2
ERR1308239:1046040.616484	2	2
ERR1308239:1047390.624773	2	2
ERR1308239:1048710.608388	2	2
ERR1308239:1051260.613426	2	2
ERR1308239:1051850.602233	2	2
ERR1308239:1051990.622641	2	2
ERR1308239:1052030.612912	2	2
ERR1308239:1052550.601570	2	2
ERR1308239:1052930.600608	2	2
ERR1308239:1053060.613921	2	2
ERR1308239:1054880.610365	2	2
ERR1308239:1056320.606666	2	2
ERR1308239:1057350.604688	2	2
ERR1308239:1059150.616954	2	2
ERR1308239:1062840.603496	2	2
ERR1308239:1063180.617270	2	2
ERR1308239:1065330.609840	2	2
ERR1308239:10660.624189	2	2
ERR1308239:1067360.621764	2	2
ERR1308239:1071330.606423	2	2
ERR1308239:1072030.601757	2	2
ERR1308239:1079250.605254	2	2
ERR1308239:108470.623388	2	2
ERR1308239:108780.634492	2	2
ERR1308239:10890.629464	2	2
ERR1308239:108940.604582	2	2
ERR1308239:1091570.635822	2	2
ERR1308239:1094220.617761	2	2
ERR1308239:1095170.613157	2	2
ERR1308239:1095740.601351	2	2
ERR1308239:1097660.608434	2	2
ERR1308239:1098100.603890	2	2
ERR1308239:1098300.613274	2	2
ERR1308239:1098320.601690	2	2
ERR1308239:1099050.600812	2	2
ERR1308239:1099770.601048	2	2
ERR1308239:1100230.622145	2	2
ERR1308239:1102490.615135	2	2
ERR1308239:1102630.627753	2	2
ERR1308239:1102720.604884	2	2
ERR1308239:1105090.604281	2	2
ERR1308239:110680.605679	2	2
ERR1308239:1107210.626266	2	2
