OTU	ERR1308239	classification
ERR1308239:114040.601369	4	Eukaryota;Chordata;Actinopteri;Siluriformes;Loricariidae;Peckoltia;Peckoltia lineola
ERR1308239:1150300.633086	4	Eukaryota;Porifera;Demospongiae;Hadromerida;Tethyidae;Tethya;Tethya californiana
ERR1308239:1325330.622952	4	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
ERR1308239:1330810.617853	4	Eukaryota;Mollusca;Gastropoda;Volutidae;Alcithoe;Alcithoe fusus
ERR1308239:1397600.603875	4	Eukaryota;Arthropoda;Insecta;Hemiptera;Delphacidae;Kelisia;Kelisia vesiculata
ERR1308239:174200.608919	4	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes stannardi
ERR1308239:1826560.635738	4	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Apocheima;Apocheima cinerarius
ERR1308239:2017580.616156	4	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
ERR1308239:2109260.697300	4	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR1308239:2135160.637917	4	Eukaryota;Porifera;Demospongiae;Poecilosclerida;Podospongiidae;Diacarnus;Diacarnus spinipoculum
ERR1308239:2400150.612264	4	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida;Calloporidae;Callopora;Callopora lineata
ERR1308239:2400470.608669	4	Eukaryota;Chordata;Mammalia;Chiroptera;Vespertilionidae;Myotis;Myotis daubentonii
ERR1308239:2663180.617455	4	Eukaryota;Mollusca;Gastropoda;Lymnaeidae;Radix;Radix swinhoei
ERR1308239:2689320.625979	4	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Procladius;Procladius signatus
ERR1308239:2965950.604027	4	Eukaryota;Nematoda;Chromadorea;Rhabditida;Protostrongylidae;Protostrongylus;Protostrongylus rufescens
ERR1308239:1027770.605104	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Parachironomus;Parachironomus delinificus
ERR1308239:1116950.688527	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Callianassidae;Trypaea;Trypaea australiensis
ERR1308239:1122500.617642	3	Eukaryota;Arthropoda;Insecta;Hymenoptera;Braconidae;Phanerotoma;Phanerotoma flava
ERR1308239:115970.604090	3	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Mastigeulota;Mastigeulota kiangsinensis
ERR1308239:1197160.608916	3	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemadipsidae;Philaemon;Philaemon pungens
ERR1308239:1237280.644512	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Euryades;Euryades duponchelii
ERR1308239:1725870.718169	3	Eukaryota;Nemertea;Anopla;Heteronemertea;Lineidae;Micrura;Micrura bella
ERR1308239:1903300.739499	3	Eukaryota;Mollusca;Gastropoda;Lymnaeidae;Radix;Radix swinhoei
ERR1308239:2084570.709407	3	Eukaryota;Arthropoda;Malacostraca;Decapoda;Cambaridae;Orconectes;Orconectes durelli
ERR1308239:2091800.629044	3	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Axinella;Axinella corrugata
ERR1308239:2093310.701207	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
ERR1308239:2146950.609149	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Geometridae;Campaea;Campaea margaritaria
ERR1308239:2161470.650142	3	Eukaryota;Mollusca;Gastropoda;Bradybaenidae;Dolicheulota;Dolicheulota formosensis
ERR1308239:2173350.615768	3	Eukaryota;Arthropoda;Insecta;Diptera;Tabanidae;Cydistomyia;Cydistomyia duplonotata
ERR1308239:2176930.692433	3	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Vasdavidius;Vasdavidius concursus
ERR1308239:2277790.616676	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Papilionidae;Protesilaus;Protesilaus glaucolaus
ERR1308239:2387330.610468	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1308239:2399070.603906	3	Eukaryota;Arthropoda;Insecta;Lepidoptera;Cosmopterigidae;Eteobalea;Eteobalea intermediella
ERR1308239:2409850.600119	3	Eukaryota;Arthropoda;Insecta;Diptera;Calliphoridae;Pollenia;Pollenia labialis
ERR1308239:2477860.618086	3	Eukaryota;Arthropoda;Arachnida;Araneae;Linyphiidae;Tenuiphantes;Tenuiphantes tenuis
ERR1308239:2589430.607014	3	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrescens
ERR1308239:2681440.615088	3	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Corynoneura;Corynoneura arctica
ERR1308239:3134350.605487	3	Eukaryota;Arthropoda;Arachnida;Araneae;Tetragnathidae;Metellina;Metellina mengei
ERR1308239:3292760.644719	3	Eukaryota;Nematoda;Chromadorea;Rhabditida;Trichostrongylidae;Trichostrongylus;Trichostrongylus vitrinus
ERR1308239:3353250.614567	3	Eukaryota;Entoprocta;Loxosomatidae;Loxocorone;Loxocorone allax
