amplicon	ERR3460467	total
ERR3460467:291850.637062	2	2
ERR3460467:298950.606651	2	2
ERR3460467:304540.639485	2	2
ERR3460467:305560.667246	2	2
ERR3460467:306580.633887	2	2
ERR3460467:31350.634139	2	2
ERR3460467:31570.650364	2	2
ERR3460467:316070.609874	2	2
ERR3460467:320940.644560	2	2
ERR3460467:324670.615122	2	2
ERR3460467:330250.606200	2	2
ERR3460467:33240.614655	2	2
ERR3460467:338680.644782	2	2
ERR3460467:344340.649304	2	2
ERR3460467:353890.632538	2	2
ERR3460467:370510.655394	2	2
ERR3460467:37460.611460	2	2
ERR3460467:376090.637926	2	2
ERR3460467:386830.608446	2	2
ERR3460467:387840.626793	2	2
ERR3460467:389470.626225	2	2
ERR3460467:402640.608278	2	2
ERR3460467:411370.641782	2	2
ERR3460467:412070.614420	2	2
ERR3460467:41320.633726	2	2
ERR3460467:414530.619184	2	2
ERR3460467:420790.605025	2	2
ERR3460467:424380.603239	2	2
ERR3460467:440390.604609	2	2
ERR3460467:447600.602746	2	2
ERR3460467:447950.617212	2	2
ERR3460467:449190.633545	2	2
ERR3460467:451770.619075	2	2
ERR3460467:454060.641105	2	2
ERR3460467:468270.614688	2	2
ERR3460467:473700.605706	2	2
ERR3460467:476680.616192	2	2
ERR3460467:477320.623751	2	2
ERR3460467:478020.606759	2	2
ERR3460467:480070.612528	2	2
ERR3460467:482950.642095	2	2
ERR3460467:483560.643902	2	2
ERR3460467:485080.603622	2	2
ERR3460467:485140.658281	2	2
ERR3460467:487460.602459	2	2
ERR3460467:488540.657038	2	2
ERR3460467:48930.625348	2	2
ERR3460467:490380.654842	2	2
ERR3460467:50700.607651	2	2
ERR3460467:508630.626396	2	2
ERR3460467:509860.639614	2	2
ERR3460467:514260.604299	2	2
ERR3460467:520020.600554	2	2
ERR3460467:522560.656367	2	2
ERR3460467:522580.624365	2	2
ERR3460467:532240.615783	2	2
ERR3460467:53340.662703	2	2
ERR3460467:535350.617049	2	2
ERR3460467:537310.612070	2	2
ERR3460467:539150.603912	2	2
ERR3460467:539740.629907	2	2
ERR3460467:548500.662173	2	2
ERR3460467:551900.601954	2	2
ERR3460467:552200.613856	2	2
ERR3460467:553900.635257	2	2
ERR3460467:563280.607290	2	2
ERR3460467:570260.636571	2	2
ERR3460467:579650.603403	2	2
ERR3460467:59180.624630	2	2
ERR3460467:593480.625875	2	2
ERR3460467:59380.602896	2	2
ERR3460467:607560.618348	2	2
ERR3460467:607830.600267	2	2
ERR3460467:61660.633112	2	2
ERR3460467:617910.623905	2	2
ERR3460467:628970.618933	2	2
ERR3460467:64630.611239	2	2
ERR3460467:665800.612038	2	2
ERR3460467:674790.609589	2	2
ERR3460467:676120.613721	2	2
ERR3460467:677370.626318	2	2
ERR3460467:679990.638771	2	2
ERR3460467:680610.632950	2	2
ERR3460467:690580.605802	2	2
ERR3460467:694240.620631	2	2
ERR3460467:700500.638986	2	2
ERR3460467:701130.624773	2	2
ERR3460467:701820.605181	2	2
ERR3460467:702620.622862	2	2
ERR3460467:737990.637067	2	2
ERR3460467:739340.604388	2	2
ERR3460467:740620.603085	2	2
ERR3460467:743390.611465	2	2
ERR3460467:745300.627981	2	2
ERR3460467:757510.605320	2	2
ERR3460467:762270.629371	2	2
ERR3460467:764840.615463	2	2
ERR3460467:767620.612786	2	2
ERR3460467:76870.613845	2	2
ERR3460467:78390.616578	2	2
ERR3460467:78500.631273	2	2
ERR3460467:80650.617239	2	2
ERR3460467:820760.635736	2	2
ERR3460467:828530.605299	2	2
ERR3460467:829620.625437	2	2
ERR3460467:831360.606337	2	2
ERR3460467:837240.607073	2	2
ERR3460467:84710.612163	2	2
ERR3460467:85290.610981	2	2
ERR3460467:85590.610142	2	2
ERR3460467:87320.611100	2	2
ERR3460467:89250.618946	2	2
ERR3460467:89600.616199	2	2
ERR3460467:898830.603675	2	2
ERR3460467:91100.614344	2	2
ERR3460467:917340.616407	2	2
ERR3460467:92550.630509	2	2
ERR3460467:92720.657882	2	2
ERR3460467:93160.626499	2	2
ERR3460467:946890.625514	2	2
ERR3460467:953870.613285	2	2
ERR3460467:9550.653098	2	2
ERR3460467:957390.612085	2	2
ERR3460467:96400.607320	2	2
ERR3460467:969250.626218	2	2
ERR3460467:977960.607089	2	2
ERR3460467:1000110.643201	1	1
ERR3460467:1000370.617874	1	1
ERR3460467:1000470.609081	1	1
ERR3460467:100060.612383	1	1
ERR3460467:1001840.601071	1	1
ERR3460467:1003320.643054	1	1
ERR3460467:1003580.641248	1	1
ERR3460467:100360.607885	1	1
ERR3460467:1004480.602603	1	1
ERR3460467:1004590.609799	1	1
ERR3460467:1006430.603496	1	1
ERR3460467:1006450.619204	1	1
ERR3460467:100650.637428	1	1
ERR3460467:100710.667954	1	1
ERR3460467:1007760.638147	1	1
ERR3460467:1007930.603772	1	1
ERR3460467:1008210.625098	1	1
ERR3460467:1008550.642688	1	1
ERR3460467:1009000.626200	1	1
ERR3460467:100920.609219	1	1
ERR3460467:100930.609375	1	1
ERR3460467:1010200.608679	1	1
ERR3460467:1010280.636850	1	1
ERR3460467:1010490.600593	1	1
ERR3460467:1011100.622731	1	1
ERR3460467:1011480.644230	1	1
ERR3460467:1011850.628594	1	1
ERR3460467:101190.615429	1	1
ERR3460467:1011920.645999	1	1
ERR3460467:1011990.601062	1	1
ERR3460467:1012230.600565	1	1
ERR3460467:1012640.621352	1	1
ERR3460467:1013450.631230	1	1
ERR3460467:1013490.633330	1	1
ERR3460467:1014190.604094	1	1
ERR3460467:1014400.696133	1	1
ERR3460467:1014460.602151	1	1
ERR3460467:1015380.609418	1	1
ERR3460467:1015680.636426	1	1
ERR3460467:1016200.606541	1	1
ERR3460467:101620.600114	1	1
ERR3460467:1016290.604783	1	1
ERR3460467:1016310.604044	1	1
ERR3460467:1016410.625603	1	1
ERR3460467:1016670.605328	1	1
ERR3460467:1016810.606424	1	1
ERR3460467:1017140.649345	1	1
ERR3460467:1018520.613417	1	1
ERR3460467:1018660.624460	1	1
ERR3460467:1018750.604543	1	1
ERR3460467:1018810.652735	1	1
ERR3460467:1018880.623583	1	1
ERR3460467:1019130.641011	1	1
ERR3460467:1019150.623187	1	1
ERR3460467:1019170.706094	1	1
ERR3460467:1020010.698352	1	1
ERR3460467:1020640.611781	1	1
ERR3460467:1021270.638641	1	1
ERR3460467:1022140.670735	1	1
ERR3460467:1022490.603856	1	1
ERR3460467:1022750.605757	1	1
ERR3460467:1023200.644131	1	1
ERR3460467:1023720.619295	1	1
ERR3460467:1023880.689954	1	1
ERR3460467:1024220.605824	1	1
ERR3460467:1024560.602064	1	1
ERR3460467:1024910.640321	1	1
ERR3460467:102500.616737	1	1
ERR3460467:1025240.610489	1	1
ERR3460467:1025710.692493	1	1
ERR3460467:1025970.635126	1	1
ERR3460467:1026030.615327	1	1
ERR3460467:102610.603027	1	1
ERR3460467:1026590.618514	1	1
ERR3460467:1027090.653360	1	1
ERR3460467:1028070.603378	1	1
ERR3460467:1028330.607166	1	1
ERR3460467:102870.624706	1	1
ERR3460467:1029450.672989	1	1
ERR3460467:1029680.603201	1	1
ERR3460467:1030200.624547	1	1
ERR3460467:1030270.605852	1	1
ERR3460467:1030450.605191	1	1
ERR3460467:1030790.639657	1	1
ERR3460467:1030830.617577	1	1
ERR3460467:1031050.679961	1	1
ERR3460467:103110.601279	1	1
ERR3460467:1031280.675635	1	1
ERR3460467:1031320.603038	1	1
ERR3460467:1031380.636287	1	1
ERR3460467:1033230.668444	1	1
ERR3460467:103370.635139	1	1
ERR3460467:1033730.655981	1	1
ERR3460467:1034500.634639	1	1
ERR3460467:1034610.606809	1	1
ERR3460467:1034830.677653	1	1
ERR3460467:1035810.618107	1	1
ERR3460467:1036560.600237	1	1
ERR3460467:1037650.651100	1	1
ERR3460467:1037800.638399	1	1
ERR3460467:1038160.653351	1	1
ERR3460467:1038270.608308	1	1
ERR3460467:1038470.621141	1	1
ERR3460467:1038630.626770	1	1
ERR3460467:1039440.610193	1	1
ERR3460467:1039660.688589	1	1
ERR3460467:1039930.604003	1	1
ERR3460467:1039940.600507	1	1
ERR3460467:1040250.652465	1	1
ERR3460467:1040710.618924	1	1
ERR3460467:1041220.633715	1	1
ERR3460467:1042690.605650	1	1
ERR3460467:1042780.625655	1	1
ERR3460467:1043170.606380	1	1
ERR3460467:1044170.612549	1	1
ERR3460467:1044370.610341	1	1
ERR3460467:1045190.604608	1	1
ERR3460467:1045230.682615	1	1
ERR3460467:1045670.688975	1	1
ERR3460467:1045930.606869	1	1
ERR3460467:1046160.619771	1	1
ERR3460467:1046230.619846	1	1
ERR3460467:1046650.643429	1	1
ERR3460467:1046680.641404	1	1
ERR3460467:104700.612617	1	1
ERR3460467:1047290.613345	1	1
ERR3460467:1047380.640924	1	1
ERR3460467:1047400.619162	1	1
ERR3460467:1047610.602183	1	1
ERR3460467:1047700.640684	1	1
ERR3460467:1047850.690890	1	1
ERR3460467:1048040.611949	1	1
ERR3460467:1048360.646405	1	1
ERR3460467:1048730.618288	1	1
ERR3460467:1048740.612523	1	1
ERR3460467:1048770.616976	1	1
ERR3460467:1048800.612122	1	1
ERR3460467:1049030.604840	1	1
ERR3460467:1049060.604577	1	1
ERR3460467:104930.622886	1	1
ERR3460467:1049530.606829	1	1
ERR3460467:1049690.629800	1	1
ERR3460467:1049820.615273	1	1
ERR3460467:1050110.609232	1	1
ERR3460467:1050600.631855	1	1
ERR3460467:105060.607836	1	1
ERR3460467:1051330.640763	1	1
ERR3460467:1051610.608781	1	1
ERR3460467:105210.632561	1	1
ERR3460467:105220.637615	1	1
ERR3460467:1052390.609114	1	1
ERR3460467:1052430.679855	1	1
ERR3460467:1052610.645319	1	1
ERR3460467:1052630.678865	1	1
ERR3460467:1052640.611353	1	1
ERR3460467:1052650.609329	1	1
ERR3460467:1052900.600096	1	1
ERR3460467:1053040.669081	1	1
ERR3460467:1053350.615513	1	1
ERR3460467:1053830.614045	1	1
ERR3460467:1054160.616016	1	1
ERR3460467:1054510.618322	1	1
ERR3460467:1054570.615225	1	1
ERR3460467:1055090.607005	1	1
ERR3460467:1055240.685570	1	1
ERR3460467:1055790.602867	1	1
ERR3460467:105580.600534	1	1
ERR3460467:1055850.611615	1	1
ERR3460467:1056000.616979	1	1
ERR3460467:10560.617469	1	1
ERR3460467:1056230.629922	1	1
ERR3460467:1056440.625723	1	1
ERR3460467:1056470.655100	1	1
ERR3460467:1057150.616052	1	1
ERR3460467:1057440.608752	1	1
ERR3460467:1058310.630967	1	1
ERR3460467:1058540.671228	1	1
ERR3460467:1058770.644936	1	1
ERR3460467:1059050.600018	1	1
ERR3460467:1059350.669398	1	1
ERR3460467:1059440.623385	1	1
ERR3460467:1060270.632643	1	1
ERR3460467:1060490.609439	1	1
ERR3460467:1061290.617749	1	1
ERR3460467:1061430.604873	1	1
ERR3460467:1062220.610852	1	1
ERR3460467:106270.643806	1	1
ERR3460467:1063920.616584	1	1
ERR3460467:1064010.615274	1	1
ERR3460467:1064840.605901	1	1
ERR3460467:1064910.621496	1	1
ERR3460467:1065260.614050	1	1
ERR3460467:106580.620610	1	1
ERR3460467:106810.617577	1	1
ERR3460467:1068530.631305	1	1
ERR3460467:1069050.620061	1	1
ERR3460467:1069200.619484	1	1
ERR3460467:107010.612707	1	1
ERR3460467:1070160.637248	1	1
ERR3460467:107050.604893	1	1
ERR3460467:107100.638766	1	1
ERR3460467:1072220.609099	1	1
ERR3460467:107260.644105	1	1
ERR3460467:1072660.623878	1	1
ERR3460467:1073740.611808	1	1
ERR3460467:1074300.621973	1	1
ERR3460467:107450.603290	1	1
ERR3460467:1074790.615045	1	1
ERR3460467:1074920.616419	1	1
ERR3460467:107500.657954	1	1
ERR3460467:1075080.613681	1	1
ERR3460467:107540.657435	1	1
ERR3460467:1075640.618233	1	1
ERR3460467:107620.661455	1	1
ERR3460467:1076440.604707	1	1
ERR3460467:1076550.628019	1	1
ERR3460467:1077050.654255	1	1
ERR3460467:107850.615915	1	1
ERR3460467:1078590.614277	1	1
ERR3460467:1078780.618811	1	1
ERR3460467:107910.626572	1	1
ERR3460467:1079710.605968	1	1
ERR3460467:108000.600145	1	1
ERR3460467:108030.680262	1	1
ERR3460467:108060.639172	1	1
ERR3460467:1081290.633477	1	1
ERR3460467:1081940.600683	1	1
ERR3460467:1082500.633033	1	1
ERR3460467:1082580.676144	1	1
ERR3460467:1082940.609765	1	1
ERR3460467:1083540.600924	1	1
ERR3460467:1083650.677336	1	1
ERR3460467:1084680.643699	1	1
ERR3460467:1084800.640732	1	1
ERR3460467:1084920.607925	1	1
ERR3460467:1085000.600909	1	1
ERR3460467:1085260.609441	1	1
ERR3460467:1085900.652721	1	1
ERR3460467:1086120.610447	1	1
ERR3460467:108630.611172	1	1
ERR3460467:1086420.632954	1	1
ERR3460467:1086440.626850	1	1
ERR3460467:1086540.601464	1	1
ERR3460467:1087420.641874	1	1
ERR3460467:108750.655901	1	1
ERR3460467:1087570.603028	1	1
ERR3460467:1088040.614185	1	1
ERR3460467:1089310.630586	1	1
ERR3460467:1089810.611568	1	1
ERR3460467:10900.611284	1	1
ERR3460467:1091320.620160	1	1
ERR3460467:1093310.608909	1	1
ERR3460467:1093710.628850	1	1
ERR3460467:1093740.613393	1	1
ERR3460467:1094420.601720	1	1
ERR3460467:1094770.601911	1	1
ERR3460467:1095040.606069	1	1
ERR3460467:1095290.613405	1	1
ERR3460467:1095540.650275	1	1
ERR3460467:109580.625399	1	1
ERR3460467:1096470.662923	1	1
ERR3460467:1097000.600457	1	1
ERR3460467:1097280.656486	1	1
ERR3460467:1097420.608797	1	1
ERR3460467:1097810.647997	1	1
ERR3460467:1098040.626631	1	1
ERR3460467:109820.620931	1	1
ERR3460467:1098560.606499	1	1
ERR3460467:1098750.606417	1	1
ERR3460467:1099320.635836	1	1
ERR3460467:1099700.648266	1	1
ERR3460467:1100010.601529	1	1
ERR3460467:1100190.645540	1	1
ERR3460467:1100470.604903	1	1
ERR3460467:1100500.628385	1	1
ERR3460467:1100600.639018	1	1
ERR3460467:1100650.600783	1	1
ERR3460467:1100920.605125	1	1
ERR3460467:1101850.634601	1	1
ERR3460467:1101960.646804	1	1
ERR3460467:110210.619554	1	1
ERR3460467:1102350.631458	1	1
ERR3460467:1102530.604364	1	1
ERR3460467:1102550.609275	1	1
ERR3460467:110310.618822	1	1
ERR3460467:1104090.600045	1	1
ERR3460467:1104500.600538	1	1
ERR3460467:1105120.607768	1	1
ERR3460467:1105210.630252	1	1
ERR3460467:1105650.628903	1	1
ERR3460467:1106120.618606	1	1
ERR3460467:1106600.609510	1	1
ERR3460467:1106970.616328	1	1
ERR3460467:110700.631488	1	1
ERR3460467:1107170.622132	1	1
ERR3460467:110720.614049	1	1
ERR3460467:1107530.623932	1	1
ERR3460467:1107840.606613	1	1
ERR3460467:1107870.606070	1	1
ERR3460467:1108040.695742	1	1
ERR3460467:1108130.614994	1	1
ERR3460467:1108330.608845	1	1
ERR3460467:1108450.611119	1	1
ERR3460467:1108740.612029	1	1
ERR3460467:1108820.611308	1	1
ERR3460467:1109290.611642	1	1
ERR3460467:1109420.603442	1	1
ERR3460467:1109470.607325	1	1
ERR3460467:1109480.604528	1	1
ERR3460467:1109650.672663	1	1
ERR3460467:1110090.617110	1	1
ERR3460467:1110170.602617	1	1
ERR3460467:1110320.615835	1	1
ERR3460467:1110850.633678	1	1
ERR3460467:1112090.610829	1	1
ERR3460467:1112570.630668	1	1
ERR3460467:1112700.629270	1	1
ERR3460467:1112860.611957	1	1
ERR3460467:1112950.616547	1	1
ERR3460467:11130.611258	1	1
ERR3460467:1113020.609064	1	1
ERR3460467:1114040.625150	1	1
ERR3460467:1114270.600521	1	1
ERR3460467:1114320.617192	1	1
ERR3460467:1114750.626427	1	1
ERR3460467:1114810.629880	1	1
ERR3460467:1114930.626969	1	1
ERR3460467:1114990.651706	1	1
ERR3460467:1115350.628621	1	1
ERR3460467:1115390.615264	1	1
ERR3460467:1115830.602814	1	1
ERR3460467:111610.658181	1	1
ERR3460467:1116240.611057	1	1
ERR3460467:1116510.609642	1	1
ERR3460467:1116750.623411	1	1
ERR3460467:111700.604814	1	1
ERR3460467:1117680.668010	1	1
ERR3460467:1118250.606414	1	1
ERR3460467:1119160.625450	1	1
ERR3460467:1119270.610015	1	1
ERR3460467:1119290.602944	1	1
ERR3460467:111930.639797	1	1
ERR3460467:1119350.628219	1	1
ERR3460467:1120230.616193	1	1
ERR3460467:1120610.638310	1	1
ERR3460467:1121810.652833	1	1
ERR3460467:1121860.608955	1	1
ERR3460467:112200.644121	1	1
ERR3460467:1122290.602373	1	1
ERR3460467:1122920.654077	1	1
ERR3460467:1123590.606581	1	1
ERR3460467:1123910.612186	1	1
ERR3460467:112430.652814	1	1
ERR3460467:1124780.635096	1	1
ERR3460467:112480.611641	1	1
ERR3460467:1125890.621876	1	1
ERR3460467:1125980.607880	1	1
ERR3460467:1126060.621975	1	1
ERR3460467:1126180.623502	1	1
ERR3460467:112650.622669	1	1
ERR3460467:1126640.614409	1	1
ERR3460467:1126980.611105	1	1
ERR3460467:1127000.613025	1	1
ERR3460467:1127100.641855	1	1
ERR3460467:1127330.646913	1	1
ERR3460467:1127860.616624	1	1
ERR3460467:1127910.649158	1	1
ERR3460467:1128620.610264	1	1
ERR3460467:1128720.623774	1	1
ERR3460467:1129390.638359	1	1
ERR3460467:1129630.662153	1	1
ERR3460467:1130940.627536	1	1
ERR3460467:1131660.609378	1	1
ERR3460467:1131880.616085	1	1
ERR3460467:1132340.604398	1	1
ERR3460467:113290.624374	1	1
ERR3460467:1133770.613700	1	1
ERR3460467:1133820.650867	1	1
ERR3460467:1134110.607727	1	1
ERR3460467:1135160.610266	1	1
ERR3460467:113640.628364	1	1
ERR3460467:113870.708941	1	1
ERR3460467:1138720.668204	1	1
ERR3460467:1139410.616269	1	1
ERR3460467:114060.606964	1	1
ERR3460467:1141730.633110	1	1
ERR3460467:114180.608520	1	1
ERR3460467:1142260.617206	1	1
ERR3460467:1142430.615621	1	1
ERR3460467:114310.609127	1	1
ERR3460467:1145310.610367	1	1
ERR3460467:1145570.667793	1	1
ERR3460467:114560.636393	1	1
ERR3460467:1146110.650508	1	1
ERR3460467:1146600.600033	1	1
ERR3460467:1147140.607381	1	1
ERR3460467:1147190.612170	1	1
ERR3460467:1147390.604848	1	1
ERR3460467:1147650.603811	1	1
ERR3460467:114770.605166	1	1
ERR3460467:114780.625830	1	1
ERR3460467:1148250.641829	1	1
