name	LWR	fract	aLWR	afract	taxopath
Query631	0	0	0.956	0.956	Archaea
Query631	0	0	0.956	0.956	Archaea;Euryarchaeota
Query631	0	0	0.956	0.956	Archaea;Euryarchaeota;environmental_samples
Query631	0.956	0.956	0.956	0.956	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query631	9.797e-07	9.797e-07	9.797e-07	9.797e-07	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query631	0.04396	0.04396	0.04396	0.04396	DISTANT
Query1456	0	0	0.6156	0.6156	Archaea
Query1456	0	0	0.6156	0.6156	Archaea;Euryarchaeota
Query1456	0	0	0.6156	0.6156	Archaea;Euryarchaeota;environmental_samples
Query1456	0.6156	0.6156	0.6156	0.6156	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1456	6.844e-07	6.844e-07	6.844e-07	6.844e-07	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1456	0.3844	0.3844	0.3844	0.3844	DISTANT
Query734	0	0	1	1	Archaea
Query734	0	0	1	1	Archaea;Euryarchaeota
Query734	0	0	1	1	Archaea;Euryarchaeota;environmental_samples
Query734	0.854	0.854	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query734	0.146	0.146	0.146	0.146	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query3441	0	0	1	1	Archaea
Query3441	0	0	1	1	Archaea;Euryarchaeota
Query3441	0	0	1	1	Archaea;Euryarchaeota;environmental_samples
Query3441	1	1	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3441	1.959e-06	1.959e-06	1.959e-06	1.959e-06	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1282	0	0	0.8182	0.8182	Archaea
Query1282	0	0	0.8182	0.8182	Archaea;Euryarchaeota
Query1282	0	0	0.8182	0.8182	Archaea;Euryarchaeota;environmental_samples
Query1282	0.6771	0.6771	0.8182	0.8182	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1282	0.1411	0.1411	0.1411	0.1411	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1282	0.1818	0.1818	0.1818	0.1818	DISTANT
Query2173	0	0	0.9628	0.9628	Archaea
Query2173	0	0	0.9628	0.9628	Archaea;Euryarchaeota
Query2173	0	0	0.9628	0.9628	Archaea;Euryarchaeota;environmental_samples
Query2173	0.7742	0.7742	0.9628	0.9628	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2173	0.1886	0.1886	0.1886	0.1886	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query2173	0.03716	0.03716	0.03716	0.03716	DISTANT
Query779	0	0	0.4932	0.4932	Archaea
Query779	0	0	0.4932	0.4932	Archaea;Euryarchaeota
Query779	0	0	0.4932	0.4932	Archaea;Euryarchaeota;environmental_samples
Query779	0.4932	0.4932	0.4932	0.4932	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query779	5.483e-07	5.483e-07	5.483e-07	5.483e-07	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query779	0.5068	0.5068	0.5068	0.5068	DISTANT
Query649	0	0	0.9714	0.9777	Bacteria
Query649	0.6171	0.621	0.9714	0.9777	Bacteria;Bacteroidetes
