LWR	fract	aLWR	afract	taxopath
0.6745	0.0001372	183.1	0.03724	Bacteria
0.9166	0.0001864	20.99	0.00427	Bacteria;Actinobacteria
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;Acidimicrobiia
0.9998	0.0002033	0.9998	0.0002033	Bacteria;Actinobacteria;Acidimicrobiia;Acidimicrobiales
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Nakamurellales
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Nakamurellales;Nakamurellaceae
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella
0.9996	0.0002033	0.9996	0.0002033	Bacteria;Actinobacteria;Nakamurellales;Nakamurellaceae;Nakamurella;Nakamurella_multipartita_DSM_44233
0	0	1.01	0.0002053	Bacteria;Actinobacteria;Actinomycetales
0	0	1.01	0.0002053	Bacteria;Actinobacteria;Actinomycetales;Actinomycetaceae
1.01	0.0002053	1.01	0.0002053	Bacteria;Actinobacteria;Actinomycetales;Actinomycetaceae;Actinomyces
0	0	1.077	0.000219	Bacteria;Actinobacteria;Actinobacteria
1.077	0.000219	1.077	0.000219	Bacteria;Actinobacteria;Actinobacteria;incertae_sedis_Thermobispora_Thermobispora_bispora_Thermobispora_bispora_DSM_43833
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;Thermoleophilia
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter
0.9998	0.0002033	0.9998	0.0002033	Bacteria;Actinobacteria;Thermoleophilia;Solirubrobacterales;Conexibacteraceae;Conexibacter;Conexibacter_woesei_DSM_14684
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Cryptosporangiales
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Cryptosporangiales;Cryptosporangiaceae
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium
0.9996	0.0002033	0.9996	0.0002033	Bacteria;Actinobacteria;Cryptosporangiales;Cryptosporangiaceae;Cryptosporangium;Cryptosporangium_arvum_DSM_44712
0.9989	0.0002032	0.9989	0.0002032	Bacteria;Actinobacteria;Micrococcales
0.9997	0.0002033	0.9997	0.0002033	Bacteria;Actinobacteria;Corynebacteriales
0	0	0.9994	0.0002033	Bacteria;Actinobacteria;Catenulisporales
0	0	0.9994	0.0002033	Bacteria;Actinobacteria;Catenulisporales;Catenulisporaceae
0	0	0.9994	0.0002033	Bacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora
0.9994	0.0002033	0.9994	0.0002033	Bacteria;Actinobacteria;Catenulisporales;Catenulisporaceae;Catenulispora;Catenulispora_acidiphila_DSM_44928
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Geodermatophilales
0.9996	0.0002033	0.9996	0.0002033	Bacteria;Actinobacteria;Geodermatophilales;Geodermatophilaceae
0	0	0.9993	0.0002032	Bacteria;Actinobacteria;Streptomycetales
0.9993	0.0002032	0.9993	0.0002032	Bacteria;Actinobacteria;Streptomycetales;Streptomycetaceae
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Glycomycetales
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Glycomycetales;Glycomycetaceae
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Stackebrandtia
0.9996	0.0002033	0.9996	0.0002033	Bacteria;Actinobacteria;Glycomycetales;Glycomycetaceae;Stackebrandtia;Stackebrandtia_nassauensis_DSM_44728
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;c_Actinobacteria
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;c_Actinobacteria;c_o_Actinobacteria
0	0	0.9998	0.0002033	Bacteria;Actinobacteria;c_Actinobacteria;c_o_Actinobacteria;c_o_f_Actinobacteria
0.9998	0.0002033	0.9998	0.0002033	Bacteria;Actinobacteria;c_Actinobacteria;c_o_Actinobacteria;c_o_f_Actinobacteria;actinobacterium_acMicro4
0.9998	0.0002033	0.9998	0.0002033	Bacteria;Actinobacteria;Propionibacteriales
0	0	0.9994	0.0002032	Bacteria;Actinobacteria;Micromonosporales
0.9994	0.0002032	0.9994	0.0002032	Bacteria;Actinobacteria;Micromonosporales;Micromonosporaceae
0	0	0.9997	0.0002033	Bacteria;Actinobacteria;Frankiales
0	0	0.9997	0.0002033	Bacteria;Actinobacteria;Frankiales;Frankiaceae
0.9997	0.0002033	0.9997	0.0002033	Bacteria;Actinobacteria;Frankiales;Frankiaceae;Frankia
0.9998	0.0002033	0.9998	0.0002033	Bacteria;Actinobacteria;Acidothermales_Acidothermaceae_Acidothermus_Acidothermus_cellulolyticus_11B
0.9991	0.0002032	0.9991	0.0002032	Bacteria;Actinobacteria;Streptosporangiales
0	0	0.9996	0.0002033	Bacteria;Actinobacteria;Kineosporiales
