LWR	fract	aLWR	afract	taxopath
318.7	0.1984	1005	0.6257	Eukaryota
1.058	0.0006585	51.14	0.03184	Eukaryota;Annelida
34.22	0.0213	44.41	0.02765	Eukaryota;Annelida;Clitellata
0	0	0.6289	0.0003915	Eukaryota;Annelida;Clitellata;Acanthobdellida
0	0	0.6289	0.0003915	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella
0	0	0.6289	0.0003915	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella;Acanthobdella
0.6289	0.0003915	0.6289	0.0003915	Eukaryota;Annelida;Clitellata;Acanthobdellida;Acanthobdella;Acanthobdella;Acanthobdella_peledina
0	0	2.896	0.001803	Eukaryota;Annelida;Clitellata;Capilloventridae
0	0	2.896	0.001803	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae
0	0	2.896	0.001803	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae;Capilloventer
2.896	0.001803	2.896	0.001803	Eukaryota;Annelida;Clitellata;Capilloventridae;Capilloventridae;Capilloventer;Capilloventer_australis
4.174	0.002599	4.174	0.002599	Eukaryota;Annelida;Clitellata;Haplotaxida
0	0	0.9345	0.0005818	Eukaryota;Annelida;Clitellata;Enchytraeida
0.9345	0.0005818	0.9345	0.0005818	Eukaryota;Annelida;Clitellata;Enchytraeida;Enchytraeidae
1.135	0.0007065	1.135	0.0007065	Eukaryota;Annelida;Clitellata;Lumbriculida
0.316	0.0001967	0.316	0.0001967	Eukaryota;Annelida;Clitellata;Hirudinida
0	0	0.1121	6.977e-05	Eukaryota;Annelida;Clitellata;Moniligastrida
0	0	0.1121	6.977e-05	Eukaryota;Annelida;Clitellata;Moniligastrida;Moniligastridae
0.1121	6.977e-05	0.1121	6.977e-05	Eukaryota;Annelida;Clitellata;Moniligastrida;Moniligastridae;Drawida
4.707	0.002931	5.672	0.003531	Eukaryota;Annelida;Polychaeta
0	0	0.4969	0.0003093	Eukaryota;Annelida;Polychaeta;Flabelligerida
0.4969	0.0003093	0.4969	0.0003093	Eukaryota;Annelida;Polychaeta;Flabelligerida;Flabelligeridae
0	0	0.1583	9.855e-05	Eukaryota;Annelida;Polychaeta;Nerillidae
0.1583	9.855e-05	0.1583	9.855e-05	Eukaryota;Annelida;Polychaeta;Nerillidae;Nerillidae
0	0	0.02569	1.599e-05	Eukaryota;Annelida;Polychaeta;Dinophilidae
0.02569	1.599e-05	0.02569	1.599e-05	Eukaryota;Annelida;Polychaeta;Dinophilidae;Dinophilidae
0.2756	0.0001716	0.2756	0.0001716	Eukaryota;Annelida;Polychaeta;Spionida
0	0	0.008412	5.237e-06	Eukaryota;Annelida;Polychaeta;Potamodrilidae
0	0	0.008412	5.237e-06	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus
0	0	0.008412	5.237e-06	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus;Potamodrilus
0.008412	5.237e-06	0.008412	5.237e-06	Eukaryota;Annelida;Polychaeta;Potamodrilidae;Potamodrilus;Potamodrilus;Potamodrilus_fluviatilis
0	0	0.339	0.0002111	Eukaryota;Xenacoelomorpha
0	0	0.179	0.0001114	Eukaryota;Xenacoelomorpha;Nemertodermatida
0	0	0.179	0.0001114	Eukaryota;Xenacoelomorpha;Nemertodermatida;Nemertodermatida
0.179	0.0001114	0.179	0.0001114	Eukaryota;Xenacoelomorpha;Nemertodermatida;Nemertodermatida;Nemertodermatidae
0	0	0.16	9.962e-05	Eukaryota;Xenacoelomorpha;Acoela
