LWR	fract	aLWR	afract	taxopath
0	0	189	0.02918	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria
189	0.02918	189	0.02918	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;SAR116_cluster_alpha_proteobacterium_HIMB100
102.9	0.01588	102.9	0.01588	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis
0	0	26.37	0.004071	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria
0	0	26.37	0.004071	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria;c_o_Alphaproteobacteria
26.37	0.004071	26.37	0.004071	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria;c_o_Alphaproteobacteria;c_o_f_Alphaproteobacteria
0	0	24.03	0.00371	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales
0	0	24.03	0.00371	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae
0	0	24.03	0.00371	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus_Paracaedimonas
24.03	0.00371	24.03	0.00371	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus_Paracaedimonas;Candidatus_Paracaedimonas_acanthamoebae
18.79	0.002902	18.79	0.002902	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales
0	0	9.422	0.001455	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales
9.422	0.001455	9.422	0.001455	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
0	0	6.251	0.0009651	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales
0	0	6.251	0.0009651	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae
0	0	6.251	0.0009651	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula
6.251	0.0009651	6.251	0.0009651	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_bermudensis_HTCC2503
0	0	64.24	0.009917	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales
64.24	0.009917	64.24	0.009917	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
0	0	1.041	0.0001607	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales
1.041	0.0001607	1.041	0.0001607	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae
0.9996	0.0001543	0.9996	0.0001543	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales
70.1	0.01082	110	0.01698	Bacteria;Proteobacteria;Gammaproteobacteria
0	0	18.7	0.002886	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales
18.7	0.002886	18.7	0.002886	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae
1.526	0.0002356	1.526	0.0002356	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales
3.427	0.0005291	3.427	0.0005291	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales
3.064	0.000473	3.064	0.000473	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales
0	0	1.043	0.000161	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales
0	0	1.043	0.000161	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae
0	0	1.043	0.000161	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera
1.043	0.000161	1.043	0.000161	Bacteria;Proteobacteria;Gammaproteobacteria;Salinisphaerales;Salinisphaeraceae;Salinisphaera;Salinisphaera_shabanensis_E1L3A
0	0	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales
0	0	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae
0	0	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Hydrocarboniphaga
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Nevskiales;Sinobacteraceae;Hydrocarboniphaga;Hydrocarboniphaga_effusa_AP103
1.006	0.0001552	1.006	0.0001552	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales
0	0	1.155	0.0001782	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales
0	0	1.155	0.0001782	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae
0	0	1.155	0.0001782	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium
1.155	0.0001782	1.155	0.0001782	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;Cardiobacterium_valvarum_F0432
0	0	0.9989	0.0001542	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria
0.9989	0.0001542	0.9989	0.0001542	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;incertae_sedis
0	0	1.007	0.0001555	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales
1.007	0.0001555	1.007	0.0001555	Bacteria;Proteobacteria;Gammaproteobacteria;Methylococcales;Methylococcaceae
0	0	0.9982	0.0001541	Bacteria;Proteobacteria;Gammaproteobacteria;c_Gammaproteobacteria
0	0	0.9982	0.0001541	Bacteria;Proteobacteria;Gammaproteobacteria;c_Gammaproteobacteria;c_o_Gammaproteobacteria
0.9982	0.0001541	0.9982	0.0001541	Bacteria;Proteobacteria;Gammaproteobacteria;c_Gammaproteobacteria;c_o_Gammaproteobacteria;c_o_f_Gammaproteobacteria
0.9998	0.0001543	0.9998	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales
0	0	0.9997	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Aeromonadales;Aeromonadaceae
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Oceanospirillales
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales
0.9996	0.0001543	0.9996	0.0001543	Bacteria;Proteobacteria;Gammaproteobacteria;Alteromonadales
0	0	0.2633	4.066e-05	Bacteria;Proteobacteria;p_Proteobacteria
0	0	0.2633	4.066e-05	Bacteria;Proteobacteria;p_Proteobacteria;Epsilonproteobacteria
0	0	0.2633	4.066e-05	Bacteria;Proteobacteria;p_Proteobacteria;Epsilonproteobacteria;Campylobacterales
0	0	0.2633	4.066e-05	Bacteria;Proteobacteria;p_Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae
0.2633	4.066e-05	0.2633	4.066e-05	Bacteria;Proteobacteria;p_Proteobacteria;Epsilonproteobacteria;Campylobacterales;Campylobacteraceae;Campylobacter_jejuni_subsp._jejuni_1213
0	0	2.021	0.0003121	Bacteria;Proteobacteria;Epsilonproteobacteria
1.021	0.0001577	1.021	0.0001577	Bacteria;Proteobacteria;Epsilonproteobacteria;Campylobacterales
0	0	0.9999	0.0001544	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales
0	0	0.9999	0.0001544	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae
0	0	0.9999	0.0001544	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor
0.9999	0.0001544	0.9999	0.0001544	Bacteria;Proteobacteria;Epsilonproteobacteria;Nautiliales;Nitratiruptoraceae;Nitratiruptor;Nitratiruptor_sp._SB1552
0	0	1.414	0.0002182	Bacteria;Proteobacteria;Acidithiobacillia
0	0	1.414	0.0002182	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales
0	0	1.414	0.0002182	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae
1.414	0.0002182	1.414	0.0002182	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillus
0	0	2	0.0003087	Bacteria;Proteobacteria;Oligoflexia
0	0	0.9997	0.0001543	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales
0	0	0.9997	0.0001543	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Proteobacteria;Oligoflexia;Bdellovibrionales;Bdellovibrionaceae;Bdellovibrio
0.9999	0.0001544	0.9999	0.0001544	Bacteria;Proteobacteria;Oligoflexia;Bacteriovoracales
0	0	4.998	0.0007716	Bacteria;Proteobacteria;Deltaproteobacteria
0.9999	0.0001544	0.9999	0.0001544	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfobacterales
0.9993	0.0001543	0.9993	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfovibrionales
0	0	0.9998	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales
0	0	0.9998	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae
0	0	0.9998	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile
0.9998	0.0001543	0.9998	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Syntrophobacterales;Syntrophaceae;Desulfomonile;Desulfomonile_tiedjei_DSM_6799
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Desulfuromonadales
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Proteobacteria;Deltaproteobacteria;Myxococcales
0	0	3.999	0.0006174	Bacteria;Acidobacteria
0	0	1.999	0.0003087	Bacteria;Acidobacteria;Blastocatellia
0	0	0.9998	0.0001543	Bacteria;Acidobacteria;Blastocatellia;o_Blastocatellia
0	0	0.9998	0.0001543	Bacteria;Acidobacteria;Blastocatellia;o_Blastocatellia;o_f_Blastocatellia
0	0	0.9998	0.0001543	Bacteria;Acidobacteria;Blastocatellia;o_Blastocatellia;o_f_Blastocatellia;Chloracidobacterium
0.9998	0.0001543	0.9998	0.0001543	Bacteria;Acidobacteria;Blastocatellia;o_Blastocatellia;o_f_Blastocatellia;Chloracidobacterium;Chloracidobacterium_thermophilum_B
0	0	0.9997	0.0001543	Bacteria;Acidobacteria;Blastocatellia;Blastocatellales
0	0	0.9997	0.0001543	Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae
0	0	0.9997	0.0001543	Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Pyrinomonas
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Acidobacteria;Blastocatellia;Blastocatellales;Pyrinomonadaceae;Pyrinomonas;Pyrinomonas_methylaliphatogenes
0.0006015	9.285e-08	2	0.0003088	Bacteria;Acidobacteria;Acidobacteriia
0	0	0.9998	0.0001544	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales
0	0	0.9998	0.0001544	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae
0	0	0.9998	0.0001544	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus_Solibacter
0.9998	0.0001544	0.9998	0.0001544	Bacteria;Acidobacteria;Acidobacteriia;Bryobacterales;Solibacteraceae;Candidatus_Solibacter;Candidatus_Solibacter_usitatus_Ellin6076
0	0	0.9996	0.0001543	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales
0.9996	0.0001543	0.9996	0.0001543	Bacteria;Acidobacteria;Acidobacteriia;Acidobacteriales;Acidobacteriaceae
0.0009285	1.433e-07	9.128	0.001409	Bacteria;Bacteroidetes
0.0007571	1.169e-07	2	0.0003088	Bacteria;Bacteroidetes;Flavobacteriia
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia;c_o_f_Flavobacteriia
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia;c_o_f_Flavobacteriia;Flavobacteria_bacterium_MS0243C
0.9995	0.0001543	0.9995	0.0001543	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
0	0	2.128	0.0003286	Bacteria;Bacteroidetes;Bacteroidia
1.129	0.0001742	1.129	0.0001742	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
0	0	0.9999	0.0001544	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales
0	0	0.9999	0.0001544	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae
0	0	0.9999	0.0001544	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium
0.9999	0.0001544	0.9999	0.0001544	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;Draconibacterium_orientale
0	0	0.9998	0.0001543	Bacteria;Bacteroidetes;p_Bacteroidetes
0	0	0.9998	0.0001543	Bacteria;Bacteroidetes;p_Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis
0.9998	0.0001543	0.9998	0.0001543	Bacteria;Bacteroidetes;p_Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis;Rhodothermaceae
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Chitinophagia
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
0	0	0.9998	0.0001543	Bacteria;Bacteroidetes;Sphingobacteriia
0	0	0.9998	0.0001543	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales
0.9998	0.0001543	0.9998	0.0001543	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
0	0	0.9997	0.0001543	Bacteria;Bacteroidetes;Cytophagia
0.9997	0.0001543	0.9997	0.0001543	Bacteria;Bacteroidetes;Cytophagia;Cytophagales
