ERR60	4	Kyphosus_
ERR60	8	Poecilosclerida_
ERR60	8	Spratelloides_delicatulus_
ERR60	3	Stichodactyla_haddoni_
ERR60	13	Theonella_
ERR61	34	Abudefduf_
ERR61	4	Arothron_
ERR61	5298	Ascidia_ahodori_
ERR61	3	Calotomus_spinidens_
ERR61	50	Chordata_
ERR61	9	Diadema_setosum_
ERR61	11865	Eukaryota_
ERR61	3	Haliclona_
ERR61	44	Pinna_muricata_
ERR61	31	Plectorhinchus_flavomaculatus_
ERR61	15	Rhinecanthus_aculeatus_
ERR61	46	Suberitidae_
ERR62	4	Agaricia_
ERR62	3	Cladiella_pachyclados_
ERR62	23981	Eukaryota_
ERR62	6	Plectorhinchus_gaterinus_
ERR63	6	Acanthurus_
ERR63	16	Arothron_hispidus_
ERR63	47	Chordata_
ERR63	3	Dictyoceratida_
ERR63	39907	Eukaryota_
ERR63	5	Lethrinus_harak_
ERR63	4	Nardoa_novaecaledoniae_
ERR63	15	Naso_hexacanthus_
ERR63	4	Notobryon_wardi_
ERR63	16	Plectroglyphidodon_leucozonus_
ERR63	27	Porites_
ERR64	57	Eukaryota_
ERR64	67	Sus_
ERR65	246	Eukaryota_
ERR66	5	Acanthurus_nigrofuscus_
ERR66	66	Demospongiae_
ERR66	16613	Eukaryota_
ERR66	11	Siganus_sutor_
ERR66	5	Sinularia_
ERR67	10	Chordata_
ERR67	3058	Eukaryota_
ERR68	3	Chordata_
ERR68	14352	Eukaryota_
ERR72	3	Caranx_
ERR72	28445	Eukaryota_
ERR73	3	Calotomus_carolinus_
ERR73	3	Chordata_
ERR73	3198	Eukaryota_
ERR73	5	Haliclona_coerulea_
ERR74	41038	Eukaryota_
ERR74	4	Ophioplocus_imbricatus_
ERR75	3	Caryophylliidae_
ERR75	98	Cerithium_rostratum_
ERR75	139740	Eukaryota_
ERR75	23	Gnatholepis_scapulostigma_
ERR75	11	Parupeneus_
ERR75	4	Parupeneus_barberinus_
ERR75	18	Thylacodes_variabilis_
ERR76	11	Abudefduf_vaigiensis_
ERR76	5960	Eukaryota_
ERR76	4	Octopus_cyanea_
ERR76	3	Placida_cremoniana_
ERR76	25	Plectorhinchus_flavomaculatus_
ERR76	8	Suberitidae_
ERR77	7	Abra_alba_
ERR77	9	Actiniaria_
ERR77	3	Bulla_ampulla_
ERR77	75295	Eukaryota_
ERR77	5	Linckia_multifora_
ERR77	36672	Oxynoe_viridis_
ERR77	7	Physalia_physalis_
ERR77	3	Spongiidae_
ERR78	6	Simocephalus_vetulus_
ERR79	5	Coris_caudimacula_
ERR79	27313	Eukaryota_
ERR79	18	Nardoa_novaecaledoniae_
ERR79	11	Naso_hexacanthus_
ERR79	21	Plectroglyphidodon_leucozonus_
ERR80	3	Erosaria_helvola_
ERR80	3336	Eukaryota_
ERR80	4	Fistularia_commersonii_
ERR81	16	Actiniaria_
ERR81	70	Cerithium_rostratum_
ERR81	74832	Eukaryota_
ERR81	10	Gnatholepis_scapulostigma_
ERR81	4	Paramonacanthus_pusillus_
ERR81	10	Parupeneus_
ERR81	4	Parupeneus_barberinus_
ERR81	5	Thylacodes_variabilis_
ERR82	40	Chrysiptera_annulata_
ERR82	31113	Eukaryota_
ERR82	16	Oithona_attenuata_
ERR83	13	Dascyllus_trimaculatus_
ERR83	9	Demospongiae_
ERR83	18593	Eukaryota_
ERR84	6	Epinephelus_coeruleopunctatus_
ERR84	21668	Eukaryota_
ERR84	4	Nanomia_bijuga_
ERR84	3	Plectorhinchus_albovittatus_
ERR85	229	Eukaryota_
ERR86	1778	Acartia_negligens_
ERR86	4081	Ascidia_ahodori_
ERR86	4	Comatulidae_
ERR86	17	Coris_formosa_
ERR86	15271	Eukaryota_
ERR86	3	Gymnothorax_griseus_
ERR87	61	Eukaryota_
ERR88	17	Eukaryota_
ERR89	772	Eukaryota_
ERR89	5	Plectorhinchus_gaterinus_
ERR90	17808	Eukaryota_
ERR90	3	Eunice_samoae_
ERR90	375	Ophiocoma_brevipes_
