LWR	fract	aLWR	afract	taxopath
898.7	0.07067	6706	0.5273	Bacteria
0.000594	4.67e-08	7	0.0005504	Bacteria;Chloroflexi
0.000461	3.625e-08	2	0.0001573	Bacteria;Chloroflexi;Thermomicrobia
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter
0.9997	7.861e-05	0.9997	7.861e-05	Bacteria;Chloroflexi;Thermomicrobia;Sphaerobacterales;Sphaerobacteraceae;Sphaerobacter;Sphaerobacter_thermophilus_DSM_20745
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium
0.9998	7.862e-05	0.9998	7.862e-05	Bacteria;Chloroflexi;Thermomicrobia;Thermomicrobiales;Thermomicrobiaceae;Thermomicrobium;Thermomicrobium_roseum_DSM_5159
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Ktedonobacteria
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter
0.9999	7.862e-05	0.9999	7.862e-05	Bacteria;Chloroflexi;Ktedonobacteria;Ktedonobacterales;Ktedonobacteraceae;Ktedonobacter;Ktedonobacter_racemifer_DSM_44963
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Anaerolineae
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae
0	0	0.9999	7.862e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea
0.9999	7.862e-05	0.9999	7.862e-05	Bacteria;Chloroflexi;Anaerolineae;Anaerolineales;Anaerolineaceae;Anaerolinea;Anaerolinea_thermophila_UNI1
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Chloroflexia
0.9998	7.862e-05	0.9998	7.862e-05	Bacteria;Chloroflexi;Chloroflexia;Chloroflexales
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Caldilineae
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae
0	0	0.9998	7.862e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea
0.9998	7.862e-05	0.9998	7.862e-05	Bacteria;Chloroflexi;Caldilineae;Caldilineales;Caldilineaceae;Caldilinea;Caldilinea_aerophila_DSM_14535_=_NBRC_104270
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;p_Chloroflexi
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;p_Chloroflexi;p_c_Chloroflexi
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;p_Chloroflexi;p_c_Chloroflexi;p_c_o_Chloroflexi
0	0	0.9997	7.861e-05	Bacteria;Chloroflexi;p_Chloroflexi;p_c_Chloroflexi;p_c_o_Chloroflexi;p_c_o_f_Chloroflexi
0.9997	7.861e-05	0.9997	7.861e-05	Bacteria;Chloroflexi;p_Chloroflexi;p_c_Chloroflexi;p_c_o_Chloroflexi;p_c_o_f_Chloroflexi;uncultured_Chloroflexi_bacterium
0.05325	4.187e-06	6.068	0.0004771	Bacteria;Cyanobacteria
0	0	0.9997	7.861e-05	Bacteria;Cyanobacteria;Nostocales
0	0	0.9997	7.861e-05	Bacteria;Cyanobacteria;Nostocales;Nostocales
0	0	0.9997	7.861e-05	Bacteria;Cyanobacteria;Nostocales;Nostocales;Nostocaceae
0	0	0.9997	7.861e-05	Bacteria;Cyanobacteria;Nostocales;Nostocales;Nostocaceae;Richelia
0.9997	7.861e-05	0.9997	7.861e-05	Bacteria;Cyanobacteria;Nostocales;Nostocales;Nostocaceae;Richelia;Richelia_intracellularis_HH01
0.000468	3.68e-08	3.999	0.0003145	Bacteria;Cyanobacteria;p_Cyanobacteria
0	0	0.9998	7.862e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Oscillatoriales
0	0	0.9998	7.862e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Oscillatoriales;Microcoleaceae
0	0	0.9998	7.862e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Oscillatoriales;Microcoleaceae;Limnospira
0.9998	7.862e-05	0.9998	7.862e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Oscillatoriales;Microcoleaceae;Limnospira;Limnospira_indica_PCC_8005
0.9998	7.862e-05	0.9998	7.862e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Chroococcales
0.9994	7.858e-05	0.9994	7.858e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Nostocales
0.9999	7.863e-05	0.9999	7.863e-05	Bacteria;Cyanobacteria;p_Cyanobacteria;Synechococcales
0	0	1.015	7.985e-05	Bacteria;Cyanobacteria;Gloeobacteria
0	0	1.015	7.985e-05	Bacteria;Cyanobacteria;Gloeobacteria;Gloeobacterales
0	0	1.015	7.985e-05	Bacteria;Cyanobacteria;Gloeobacteria;Gloeobacterales;Gloeobacteraceae
0	0	1.015	7.985e-05	Bacteria;Cyanobacteria;Gloeobacteria;Gloeobacterales;Gloeobacteraceae;Gloeobacter
1.015	7.985e-05	1.015	7.985e-05	Bacteria;Cyanobacteria;Gloeobacteria;Gloeobacterales;Gloeobacteraceae;Gloeobacter;Gloeobacter_kilaueensis_JS1
2.907	0.0002286	5717	0.4496	Bacteria;Proteobacteria
1155	0.09083	3062	0.2407	Bacteria;Proteobacteria;Alphaproteobacteria
1134	0.08919	1134	0.08919	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales
9.578	0.0007531	9.578	0.0007531	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
0	0	138.3	0.01087	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria
0	0	138.3	0.01087	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria
0	0	138.3	0.01087	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria
138.3	0.01087	138.3	0.01087	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;Alphaproteobacteria;SAR116_cluster_alpha_proteobacterium_HIMB100
0	0	5.947	0.0004676	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales
0	0	5.947	0.0004676	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae
0	0	5.947	0.0004676	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis
5.947	0.0004676	5.947	0.0004676	Bacteria;Proteobacteria;Alphaproteobacteria;Maricaulales;Maricaulaceae;Maricaulis;Maricaulis_maris_MCS10
44.79	0.003522	44.79	0.003522	Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales
0	0	11.6	0.0009125	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria
0	0	11.6	0.0009125	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria;c_o_Alphaproteobacteria
11.6	0.0009125	11.6	0.0009125	Bacteria;Proteobacteria;Alphaproteobacteria;c_Alphaproteobacteria;c_o_Alphaproteobacteria;c_o_f_Alphaproteobacteria
2.136	0.000168	2.136	0.000168	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis
20.51	0.001612	20.51	0.001612	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
0	0	11.41	0.0008971	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales
0	0	11.41	0.0008971	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae
0	0	11.41	0.0008971	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus_Paracaedimonas
11.41	0.0008971	11.41	0.0008971	Bacteria;Proteobacteria;Alphaproteobacteria;Holosporales;Caedimonadaceae;Candidatus_Paracaedimonas;Candidatus_Paracaedimonas_acanthamoebae
0	0	513.6	0.04038	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales
513.6	0.04038	513.6	0.04038	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
0	0	2.834	0.0002229	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales
0	0	2.834	0.0002229	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae
0	0	2.834	0.0002229	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula
2.834	0.0002229	2.834	0.0002229	Bacteria;Proteobacteria;Alphaproteobacteria;Parvularculales;Parvularculaceae;Parvularcula;Parvularcula_bermudensis_HTCC2503
0	0	6.506	0.0005116	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales
6.506	0.0005116	6.506	0.0005116	Bacteria;Proteobacteria;Alphaproteobacteria;Hyphomonadales;Hyphomonadaceae
0	0	3.969	0.0003121	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales
