SRR11808870	3	Acartia_clausii_
SRR11808870	55	Acartia_margalefi_
SRR11808870	20	Arenicola_marina_
SRR11808870	133	Arthropoda_
SRR11808870	12	Chromadorea_
SRR11808870	260	Clytia_hemisphaerica_
SRR11808870	214499	Eukaryota_
SRR11808870	519	Glycera_alba_
SRR11808870	13	Homo_sapiens_
SRR11808870	27080	Leiochone_leiopygos_
SRR11808870	11	Nemopsis_bachei_
SRR11808870	1672	Nephtys_cirrosa_
SRR11808870	4	Obelia_geniculata_
SRR11808870	8	Paracalanus_quasimodo_
SRR11808870	578	Paracartia_grani_
SRR11808870	42	Peringia_ulvae_
SRR11808870	4	Phascolosoma_granulatum_
SRR11808870	18	Phylo_foetida_
SRR11808870	11	Pleopis_polyphemoides_
SRR11808870	9	Prionus_insularis_
SRR11808870	657	Scolelepis_foliosa_
SRR11808870	32	Sepiola_atlantica_
SRR11808870	231	Streblospio_shrubsolii_
SRR11808870	1354	Tubificoides_benedii_
SRR11808870	705	Tubificoides_pseudogaster_
