LWR	fract	aLWR	afract	taxopath
26.8	0.04736	231.5	0.409	Eukaryota
2.75	0.004859	17.94	0.03169	Eukaryota;Arthropoda
1.753	0.003098	3.785	0.006688	Eukaryota;Arthropoda;Insecta
0.8778	0.001551	0.8778	0.001551	Eukaryota;Arthropoda;Insecta;Diptera
1.154	0.002039	1.154	0.002039	Eukaryota;Arthropoda;Insecta;Blattodea
1.408	0.002489	4.087	0.007221	Eukaryota;Arthropoda;Collembola
1.954	0.003453	1.954	0.003453	Eukaryota;Arthropoda;Collembola;Entomobryomorpha
0	0	0.2174	0.0003841	Eukaryota;Arthropoda;Collembola;Neelipleona
0.2174	0.0003841	0.2174	0.0003841	Eukaryota;Arthropoda;Collembola;Neelipleona;Neelidae
0.5069	0.0008958	0.5069	0.0008958	Eukaryota;Arthropoda;Collembola;Poduromorpha
0	0	0.01948	3.442e-05	Eukaryota;Arthropoda;Merostomata
0	0	0.01948	3.442e-05	Eukaryota;Arthropoda;Merostomata;Xiphosura
0.01948	3.442e-05	0.01948	3.442e-05	Eukaryota;Arthropoda;Merostomata;Xiphosura;Limulidae
4.669	0.008251	6.696	0.01183	Eukaryota;Arthropoda;Hexanauplia
1	0.001768	1	0.001768	Eukaryota;Arthropoda;Hexanauplia;Calanoida
0.288	0.0005089	0.288	0.0005089	Eukaryota;Arthropoda;Hexanauplia;Misophrioida
0.7385	0.001305	0.7385	0.001305	Eukaryota;Arthropoda;Hexanauplia;Sessilia
0	0	0.006883	1.216e-05	Eukaryota;Arthropoda;Diplura
0.006883	1.216e-05	0.006883	1.216e-05	Eukaryota;Arthropoda;Diplura;Diplura
0	0	0.3002	0.0005305	Eukaryota;Arthropoda;Diplopoda
0	0	0.3002	0.0005305	Eukaryota;Arthropoda;Diplopoda;Siphonophorida
0.3002	0.0005305	0.3002	0.0005305	Eukaryota;Arthropoda;Diplopoda;Siphonophorida;Siphonophoridae
0	0	0.2918	0.0005156	Eukaryota;Arthropoda;Arachnida
0	0	0.2918	0.0005156	Eukaryota;Arthropoda;Arachnida;Opilioacarida
0	0	0.2918	0.0005156	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae
0	0	0.2918	0.0005156	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus
0.2918	0.0005156	0.2918	0.0005156	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus;Neocarus_bajacalifornicus
3.244	0.005733	20.8	0.03676	Eukaryota;Chordata
0	0	0.07181	0.0001269	Eukaryota;Chordata;Leptocardii
0	0	0.07181	0.0001269	Eukaryota;Chordata;Leptocardii;Amphioxiformes
0.07181	0.0001269	0.07181	0.0001269	Eukaryota;Chordata;Leptocardii;Amphioxiformes;Branchiostomidae
0	0	0.1538	0.0002718	Eukaryota;Chordata;Myxini
0	0	0.1538	0.0002718	Eukaryota;Chordata;Myxini;Myxiniformes
0.1538	0.0002718	0.1538	0.0002718	Eukaryota;Chordata;Myxini;Myxiniformes;Myxinidae
4.683	0.008274	13.38	0.02363	Eukaryota;Chordata;Actinopteri
