name	LWR	fract	aLWR	afract	taxopath
Query2069	0.1684	0.3113	0.1684	0.3113	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus_atmophyticus
Query868	0.7835	0.7942	0.9801	0.9935	Eukaryota
Query1998	0.5621	0.5654	0.9932	0.9992	Eukaryota
Query1227	0.3033	0.6686	0.3033	0.6686	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus_atmophyticus
Query3328	0.2999	0.668	0.2999	0.668	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus_atmophyticus
Query2416	0.2143	0.4662	0.2143	0.4662	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus_atmophyticus
Query1958	0.5762	0.7399	0.6729	0.8641	Eukaryota;Chlorophyta
Query3220	0.4205	0.4296	0.428	0.4373	Eukaryota;Glaucocystophyceae;Glaucocystophyceae
Query2514	0.8259	0.9876	0.8259	0.9876	Eukaryota
Query3027	0.7398	0.791	0.9241	0.988	Eukaryota
Query3117	0.4078	0.6127	0.4078	0.6127	Eukaryota;Rhodophyta
Query2503	0.757	0.7857	0.9601	0.9965	Eukaryota
Query2578	0.7138	0.7376	0.9622	0.9943	Eukaryota
Query2813	0.7002	0.7804	0.8879	0.9896	Eukaryota
Query3714	0.902	0.9394	0.9414	0.9804	Eukaryota
Query1013	0.7179	0.8415	0.8393	0.9839	Eukaryota
Query3393	0.6185	0.6918	0.8863	0.9912	Eukaryota
Query819	0.7482	0.7816	0.9486	0.9908	Eukaryota
Query3231	0.5999	0.6489	0.9137	0.9884	Eukaryota
Query3534	0.5785	0.6162	0.9317	0.9924	Eukaryota
Query1927	0.6457	0.7397	0.8605	0.9858	Eukaryota
Query2950	0.4836	0.4887	0.9858	0.9961	Eukaryota
Query2391	0.7156	0.7183	0.9672	0.9708	Eukaryota
Query3014	0.643	0.6498	0.9896	1	Eukaryota
Query1715	0.6767	0.7849	0.8497	0.9856	Eukaryota
Query2461	0.7023	0.7868	0.8794	0.9851	Eukaryota
Query1807	0.5246	0.5611	0.9225	0.9868	Eukaryota
Query1946	0.7653	0.8192	0.921	0.9859	Eukaryota
Query615	0.8187	0.9874	0.8187	0.9874	Eukaryota
Query3064	0.7178	0.754	0.9474	0.9952	Eukaryota
Query1665	0.7481	0.7709	0.9667	0.9962	Eukaryota
Query1552	0.629	0.7362	0.8422	0.9857	Eukaryota
Query3611	0.7293	0.7463	0.9727	0.9954	Eukaryota
Query1297	0.7391	0.765	0.9604	0.994	Eukaryota
Query2530	0.6287	0.7161	0.8682	0.989	Eukaryota
Query761	0.7383	0.7688	0.9549	0.9943	Eukaryota
Query2357	0.768	0.7865	0.9735	0.9969	Eukaryota
Query2918	0.6159	0.6942	0.8801	0.9919	Eukaryota
Query1238	0.6087	0.6988	0.8626	0.9904	Eukaryota
Query23	0.7306	0.7593	0.9569	0.9944	Eukaryota
Query2403	0.7561	0.782	0.9616	0.9945	Eukaryota
Query1809	0.4125	0.4287	0.9552	0.9925	Eukaryota
Query3419	0.7415	0.768	0.9584	0.9926	Eukaryota
Query114	0.7393	0.7669	0.9586	0.9944	Eukaryota
Query357	0.7247	0.746	0.9647	0.9931	Eukaryota
