name	LWR	fract	aLWR	afract	taxopath
Query226	0.9606	0.9855	0.9606	0.9855	Eukaryota
Query130	0.5271	0.8115	0.5271	0.8115	Eukaryota;Rhodophyta
Query213	0.6905	0.6914	0.983	0.9843	Eukaryota
Query168	0.5345	0.5382	0.993	1	Eukaryota
Query20	0.5392	0.5392	0.9974	0.9974	Eukaryota
Query125	0.613	0.7453	0.802	0.9751	Eukaryota
Query21	0.7081	0.725	0.9463	0.9689	Eukaryota
Query72	0.6529	0.7086	0.9128	0.9908	Eukaryota
Query173	0.7642	0.7727	0.9705	0.9813	Eukaryota
Query186	0.849	0.8616	0.9649	0.9793	Eukaryota
Query90	0.9692	0.9734	0.9752	0.9794	Eukaryota
Query224	0.6512	0.6752	0.9429	0.9775	Eukaryota
Query56	0.7279	0.7387	0.9822	0.9967	Eukaryota
Query232	0.4311	0.5078	0.8232	0.9696	Eukaryota
Query148	0.5494	0.5516	0.9941	0.998	Eukaryota
Query54	0.5	0.5	0.5	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query22	0.7839	0.7886	0.9759	0.9816	Eukaryota
Query221	0.5	0.5	0.5	0.5	Eukaryota;Cnidaria;Myxozoa;Malacovalvulida;Saccosporidae
Query188	0.6661	0.86	0.7109	0.9178	Eukaryota
Query79	0.8136	0.8151	0.9876	0.9894	Eukaryota;Dictyochophyceae;Dictyochophyceae
Query185	0.7514	0.752	0.9992	1	Eukaryota
Query66	0.8049	0.8099	0.9938	1	Eukaryota
Query29	0.8281	0.8313	0.9962	1	Eukaryota
Query214	0.8475	0.849	0.8936	0.8951	Eukaryota;Phaeophyceae;Phaeophyceae
Query19	0.9688	0.9769	0.9688	0.9769	Eukaryota;Bacillariophyta
Query48	0.5176	0.6554	0.7644	0.968	Eukaryota
Query129	0.6718	0.7234	0.8851	0.9531	Eukaryota;Arthropoda
Query248	0.6233	0.7232	0.8483	0.9843	Eukaryota
Query26	0.4619	0.5852	0.6171	0.782	Eukaryota;Arthropoda;Arachnida
Query71	0.8066	0.8066	0.8066	0.8066	Eukaryota;Chordata;Actinopteri;Cypriniformes
Query218	0.477	0.4791	0.477	0.4791	Eukaryota;Phaeophyceae;Phaeophyceae
Query210	0.7862	0.7862	0.8931	0.8932	Eukaryota;Annelida;Clitellata
Query64	0.5995	0.616	0.9398	0.9657	Eukaryota
Query31	0.3962	0.4472	0.5561	0.6276	Eukaryota;Arthropoda
Query242	0.6153	0.6391	0.9313	0.9672	Eukaryota
Query38	0.3187	0.3406	0.4666	0.4985	Eukaryota;Arthropoda;Branchiopoda
Query120	0.5582	0.6101	0.9007	0.9845	Eukaryota
Query132	0.2973	0.4298	0.4129	0.597	Eukaryota;Arthropoda;Insecta
Query7	0.4336	0.5851	0.7275	0.9817	Eukaryota
Query6	0.4133	0.4571	0.8934	0.9879	Eukaryota
Query24	0.591	0.6828	0.6859	0.7924	Eukaryota;Arthropoda
Query167	0.3488	0.4051	0.7769	0.9023	Eukaryota;Arthropoda
Query80	0.466	0.4961	0.9144	0.9736	Eukaryota
Query208	0.5443	0.6629	0.8019	0.9767	Eukaryota
Query115	0.9391	0.9645	0.962	0.988	Eukaryota
Query93	0.6226	0.6608	0.65	0.6898	Eukaryota;Arthropoda
Query245	0.7297	0.7498	0.7297	0.7498	Eukaryota;Arthropoda;Insecta;Diptera
Query143	0.2892	0.3371	0.2892	0.3371	Eukaryota;Arthropoda;Insecta;Diptera
