name	LWR	fract	aLWR	afract	taxopath
Query42	0.9028	0.9033	0.9028	0.9033	Eukaryota
Query127	0.9443	0.9443	0.9443	0.9444	Eukaryota
Query43	0.667	0.667	0.9555	0.9555	Eukaryota;Arthropoda;Branchiopoda
Query54	0.9391	0.9391	0.9391	0.9391	Eukaryota
Query90	0.5567	0.5572	0.9402	0.9409	Eukaryota;Arthropoda;Hexanauplia
Query72	0.5556	0.5556	0.937	0.937	Eukaryota;Arthropoda;Hexanauplia
Query70	0.8793	0.8842	0.8793	0.8842	Eukaryota
Query245	0.5037	0.5037	1	1	Eukaryota
Query119	0.8334	0.8334	1	1	Eukaryota
Query31	0.927	0.927	0.927	0.927	Eukaryota;Euglenozoa;Euglenida
Query182	0.9245	0.9245	0.9245	0.9245	Eukaryota;Euglenozoa;Euglenida
Query24	0.928	0.928	0.9281	0.9281	Eukaryota;Euglenozoa;Euglenida
Query86	0.9997	1	0.9997	1	Eukaryota
Query149	0.9156	0.9156	0.9157	0.9157	Eukaryota;Euglenozoa;Euglenida
Query126	0.847	0.847	1	1	Eukaryota
Query310	0.9172	0.9172	0.9172	0.9172	Eukaryota;Euglenozoa;Euglenida
Query268	0.8774	0.8774	0.8775	0.8775	Eukaryota;Euglenozoa;Euglenida
Query253	0.9384	0.9384	0.9384	0.9384	Eukaryota;Euglenozoa;Euglenida
Query84	0.8918	0.8918	0.8918	0.8918	Eukaryota;Euglenozoa;Euglenida
Query102	0.9439	0.9439	0.9439	0.9439	Eukaryota;Euglenozoa;Euglenida
Query155	0.9694	0.9694	0.9694	0.9694	Eukaryota
Query334	0.8924	0.8924	0.8924	0.8924	Eukaryota;Euglenozoa;Euglenida
Query335	0.9433	0.9433	0.9433	0.9433	Eukaryota
Query181	0.9232	0.9232	0.9232	0.9232	Eukaryota;Euglenozoa;Euglenida
Query131	0.8913	0.8946	0.8913	0.8946	Eukaryota;Euglenozoa;Euglenida
Query202	0.4823	0.4823	0.4823	0.4823	Eukaryota;Euglenozoa;Euglenida
Query228	0.8856	0.8891	0.8856	0.8891	Eukaryota;Euglenozoa;Euglenida
Query184	0.6229	0.626	0.8372	0.8414	Eukaryota;Arthropoda;Insecta
Query275	0.9423	0.9423	0.9423	0.9423	Eukaryota
Query251	0.9426	0.9427	0.9426	0.9427	Eukaryota
Query190	0.9434	0.9434	0.9434	0.9434	Eukaryota
Query48	0.7817	0.7889	0.9193	0.9277	Eukaryota;Euglenozoa;Euglenida
Query12	0.5772	0.5772	0.9424	0.9424	Eukaryota;Arthropoda;Branchiopoda
Query152	0.5536	0.5536	1	1	Eukaryota
Query19	1	1	1	1	Eukaryota
Query218	0.8708	0.8708	1	1	Eukaryota
Query46	0.9314	0.9314	0.9315	0.9315	Eukaryota;Euglenozoa;Euglenida
Query205	0.8769	0.8769	0.8769	0.8769	Eukaryota;Euglenozoa;Euglenida
Query256	0.4861	0.4861	0.4861	0.4861	Eukaryota;Arthropoda;Hexanauplia;Calanoida
Query74	0.9185	0.9185	0.9186	0.9186	Eukaryota;Euglenozoa;Euglenida
Query285	0.9134	0.9134	0.9135	0.9135	Eukaryota;Euglenozoa;Euglenida
Query277	0.7741	0.7741	0.984	0.984	Eukaryota;Euglenozoa;Euglenida
Query265	0.8787	0.8824	0.8788	0.8824	Eukaryota;Euglenozoa;Euglenida
Query222	0.8833	0.8851	0.8833	0.8851	Eukaryota;Euglenozoa;Euglenida
Query298	0.9407	0.9407	0.9408	0.9408	Eukaryota
Query76	0.8917	0.8917	0.8917	0.8917	Eukaryota;Euglenozoa;Euglenida
Query246	0.9201	0.9201	0.9201	0.9201	Eukaryota;Euglenozoa;Euglenida
Query250	0.9394	0.9394	0.9394	0.9394	Eukaryota
Query178	0.891	0.891	0.891	0.891	Eukaryota;Euglenozoa;Euglenida
Query143	0.9189	0.9189	0.9189	0.9189	Eukaryota;Euglenozoa;Euglenida
Query249	0.9469	0.947	0.9469	0.947	Eukaryota
Query17	0.8075	0.8151	0.9249	0.9337	Eukaryota;Euglenozoa;Euglenida
Query215	0.8815	0.8857	0.8815	0.8857	Eukaryota;Euglenozoa;Euglenida
Query91	0.882	0.883	0.882	0.883	Eukaryota;Euglenozoa;Euglenida
Query214	0.6197	0.6197	0.9414	0.9414	Eukaryota;Arthropoda;Branchiopoda
Query118	0.9078	0.9079	0.9078	0.9079	Eukaryota
Query204	0.9452	0.9452	0.9452	0.9452	Eukaryota
Query283	1	1	1	1	Eukaryota
Query150	1	1	1	1	Eukaryota
Query320	0.9083	0.9083	1	1	Eukaryota
Query100	0.8895	0.8895	0.8895	0.8895	Eukaryota;Euglenozoa;Euglenida
Query13	0.525	0.525	0.525	0.525	Eukaryota;Arthropoda;Hexanauplia;Calanoida
Query177	0.9203	0.9203	0.9203	0.9203	Eukaryota;Euglenozoa;Euglenida
Query194	0.938	0.938	0.938	0.938	Eukaryota;Euglenozoa;Euglenida
Query324	0.8807	0.8841	0.8808	0.8841	Eukaryota;Euglenozoa;Euglenida
Query56	0.8815	0.8815	0.8815	0.8815	Eukaryota;Euglenozoa;Euglenida
Query189	0.9296	0.9318	0.9977	1	Eukaryota
Query116	0.9469	0.9469	0.9469	0.9469	Eukaryota
Query290	0.9438	0.9438	0.9438	0.9438	Eukaryota;Euglenozoa;Euglenida
Query289	0.9307	0.9307	0.9308	0.9308	Eukaryota;Euglenozoa;Euglenida
Query269	0.9536	0.9536	0.9536	0.9536	Eukaryota;Euglenozoa;Euglenida
Query231	0.8514	0.8514	0.8515	0.8515	Eukaryota;Euglenozoa;Euglenida
Query210	0.7981	0.8018	0.9326	0.9369	Eukaryota;Euglenozoa;Euglenida
Query274	0.8904	0.8904	0.8904	0.8904	Eukaryota;Euglenozoa;Euglenida
Query315	0.8354	0.8354	1	1	Eukaryota
Query71	0.8758	0.8758	0.8758	0.8758	Eukaryota;Euglenozoa;Euglenida
Query169	0.8558	0.8568	0.8825	0.8835	Eukaryota
Query15	0.5052	0.5052	0.9321	0.9321	Eukaryota;Arthropoda;Hexanauplia
Query163	0.667	0.667	0.9571	0.9571	Eukaryota;Arthropoda;Branchiopoda
Query78	0.9426	0.9426	0.9426	0.9426	Eukaryota
Query22	0.902	0.9024	0.902	0.9024	Eukaryota
