name	LWR	fract	aLWR	afract	taxopath
Query55	0.8341	0.8349	0.8341	0.8349	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Bacillales;Listeriaceae
Query347	1	1	1	1	Eukaryota
Query59	0.798	0.798	1	1	Eukaryota
Query172	0.5809	0.5809	0.5809	0.5809	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query348	0.7183	0.7183	1	1	Eukaryota
Query70	0.7243	0.7269	0.7243	0.7269	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillaceae;Acidithiobacillus
Query116	0.181	0.4329	0.3249	0.7771	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales
Query146	1	1	1	1	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales
Query370	0.8259	0.8259	0.8259	0.8259	Bacteria
Query250	0.5811	0.5811	0.5811	0.5811	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query189	0.4109	0.4109	0.8218	0.8218	Eukaryota;Euglenozoa;Euglenida
Query66	0.425	0.425	0.8501	0.8501	Eukaryota;Euglenozoa;Euglenida
Query298	0.4533	0.4567	0.9067	0.9133	Eukaryota;Euglenozoa;Euglenida
Query156	0.4687	0.4687	0.9375	0.9375	Eukaryota;Euglenozoa;Euglenida
Query52	0.425	0.425	0.85	0.85	Eukaryota;Euglenozoa;Euglenida
Query328	0.3806	0.3806	0.7612	0.7612	Eukaryota;Euglenozoa;Euglenida
Query245	0.4153	0.4153	0.8306	0.8306	Eukaryota;Euglenozoa;Euglenida
Query118	0.4813	0.4813	0.9626	0.9626	Eukaryota;Euglenozoa;Euglenida
Query379	0.4437	0.4437	0.8873	0.8873	Eukaryota;Euglenozoa;Euglenida
Query101	0.4408	0.4408	0.8817	0.8817	Eukaryota;Euglenozoa;Euglenida
Query136	0.4057	0.4057	0.4057	0.4057	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query93	0.4199	0.4199	0.8399	0.8399	Eukaryota;Euglenozoa;Euglenida
Query261	0.4328	0.4328	0.8657	0.8657	Eukaryota;Euglenozoa;Euglenida
Query396	0.4306	0.4306	0.8611	0.8611	Eukaryota;Euglenozoa;Euglenida
Query314	0.4222	0.4222	0.8445	0.8445	Eukaryota;Euglenozoa;Euglenida
