name	LWR	fract	aLWR	afract	taxopath
Query288	0.4859	0.4859	0.4859	0.4859	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query113	0.5	0.5	1	1	Eukaryota
Query90	0.6047	0.6047	0.9354	0.9354	Eukaryota;Arthropoda;Hexanauplia
Query297	0.49	0.49	0.49	0.49	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query296	0.4846	0.4846	0.4846	0.4846	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query184	0.6528	0.6572	0.8038	0.8092	Eukaryota;Arthropoda;Insecta
Query77	0.9337	0.9366	0.9337	0.9366	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
Query167	0.7879	0.7879	1	1	Eukaryota
Query245	0.5425	0.5425	1	1	Eukaryota
Query23	0.2014	0.7706	0.2014	0.7706	DISTANT
Query10	0.7998	0.7998	0.7998	0.7998	Bacteria
Query247	0.9123	0.9123	0.9987	0.9987	Eukaryota
Query244	0.827	0.827	1	1	Eukaryota
Query152	0.5614	0.5614	0.9999	1	Eukaryota
Query309	0.9988	1	0.9988	1	Eukaryota
Query40	0.4956	0.4956	0.9912	0.9912	Eukaryota;Euglenozoa;Euglenida
Query277	0.4946	0.4946	0.9893	0.9893	Eukaryota;Euglenozoa;Euglenida
Query155	0.5	0.5	1	1	Eukaryota
Query290	0.9967	1	0.9967	1	Eukaryota
Query153	0.4792	0.4792	0.9583	0.9583	Eukaryota;Euglenozoa;Euglenida
Query196	0.4693	0.4693	0.9386	0.9386	Eukaryota;Euglenozoa;Euglenida
Query204	0.4852	0.4852	0.4852	0.4852	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query253	0.4737	0.4737	0.9475	0.9475	Eukaryota;Euglenozoa;Euglenida
Query111	0.4458	0.4466	0.8917	0.8931	Eukaryota;Euglenozoa;Euglenida
Query121	0.494	0.494	0.9881	0.9881	Eukaryota;Euglenozoa;Euglenida
Query160	0.4397	0.4397	0.8794	0.8794	Eukaryota;Euglenozoa;Euglenida
Query72	0.5971	0.5971	0.9313	0.9313	Eukaryota;Arthropoda;Hexanauplia
Query233	0.4442	0.4453	0.8885	0.8905	Eukaryota;Euglenozoa;Euglenida
Query85	0.3786	0.3786	0.7571	0.7571	Eukaryota;Euglenozoa;Euglenida
Query239	0.4442	0.4461	0.8883	0.8922	Eukaryota;Euglenozoa;Euglenida
Query232	0.4674	0.4701	0.9348	0.9402	Eukaryota;Euglenozoa;Euglenida
Query80	0.6951	0.6951	0.9515	0.9515	Eukaryota;Arthropoda;Branchiopoda
Query70	0.4642	0.4654	0.9284	0.9308	Eukaryota
Query271	0.9845	0.9845	0.9845	0.9845	Eukaryota
Query260	1	1	1	1	Eukaryota
Query138	0.2889	0.289	0.2889	0.289	DISTANT
Query21	0.3577	0.3577	0.3577	0.3577	Eukaryota;Chlorophyta;Chlorophyceae;Microsporaceae;Microsporaceae;Microspora;Microspora_stagnorum
Query280	0.8774	0.8774	1	1	Eukaryota
Query189	0.9312	0.9326	0.9985	1	Eukaryota
Query249	0.4868	0.4868	0.4868	0.4868	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query35	0.4459	0.4468	0.8918	0.8936	Eukaryota;Euglenozoa;Euglenida
Query148	0.4414	0.442	0.8827	0.884	Eukaryota;Euglenozoa;Euglenida
Query47	0.4758	0.4758	0.9516	0.9516	Eukaryota;Euglenozoa;Euglenida
Query302	0.9253	0.9262	0.999	1	Eukaryota
Query301	0.4706	0.4706	0.9412	0.9412	Eukaryota;Euglenozoa;Euglenida
Query161	0.4999	0.5	0.9998	1	Eukaryota
Query24	0.4666	0.4666	0.9333	0.9333	Eukaryota;Euglenozoa;Euglenida
Query320	0.9285	0.9285	1	1	Eukaryota
Query6	0.4701	0.4701	0.9403	0.9403	Eukaryota;Euglenozoa;Euglenida
Query82	0.4703	0.4703	0.9406	0.9406	Eukaryota;Euglenozoa;Euglenida
Query105	0.455	0.4567	0.9101	0.9135	Eukaryota;Euglenozoa;Euglenida
Query321	0.9125	0.9131	0.9993	1	Eukaryota
Query236	0.492	0.492	0.984	0.984	Eukaryota;Euglenozoa;Euglenida
Query178	0.4493	0.4493	0.8987	0.8987	Eukaryota;Euglenozoa;Euglenida
Query308	0.4387	0.4387	0.8773	0.8773	Eukaryota;Euglenozoa;Euglenida
Query231	0.4311	0.4311	0.8622	0.8622	Eukaryota;Euglenozoa;Euglenida
Query299	0.9096	0.9096	0.9096	0.9096	Eukaryota
Query99	0.4879	0.4879	0.4879	0.4879	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query42	0.8953	0.8956	0.8953	0.8956	Eukaryota
Query133	1	1	1	1	Eukaryota
Query191	0.5556	0.5556	0.5556	0.5556	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query292	1	1	1	1	Eukaryota;Chytridiomycota;Chytridiomycetes;Spizellomycetales
Query129	0.9117	0.9117	0.9999	1	Eukaryota
Query261	0.9152	0.9176	0.9973	1	Eukaryota
Query285	0.9168	0.9177	0.9991	1	Eukaryota
Query120	0.4872	0.4872	0.9744	0.9744	Eukaryota;Euglenozoa;Euglenida
Query76	0.4495	0.4498	0.899	0.8997	Eukaryota;Euglenozoa;Euglenida
Query46	0.9339	0.9351	0.9987	1	Eukaryota
Query28	0.3947	0.3947	0.7893	0.7893	Eukaryota;Euglenozoa;Euglenida
Query223	0.4931	0.4931	0.9862	0.9862	Eukaryota;Euglenozoa;Euglenida
Query69	0.45	0.45	0.9	0.9	Eukaryota;Euglenozoa;Euglenida
Query284	0.4677	0.4677	0.9354	0.9354	Eukaryota;Euglenozoa;Euglenida
Query11	0.4844	0.4844	0.4844	0.4844	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query176	0.453	0.453	0.906	0.906	Eukaryota;Euglenozoa;Euglenida
Query143	0.464	0.464	0.928	0.928	Eukaryota;Euglenozoa;Euglenida
Query127	0.4848	0.4848	0.4848	0.4848	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query157	0.4766	0.4766	0.9533	0.9533	Eukaryota;Euglenozoa;Euglenida
Query312	0.4788	0.4789	0.9576	0.9578	Eukaryota;Euglenozoa;Euglenida
Query27	0.443	0.4449	0.886	0.8898	Eukaryota;Euglenozoa;Euglenida
Query43	0.7934	0.7934	0.9503	0.9503	Eukaryota;Arthropoda;Branchiopoda
Query266	0.4341	0.4341	0.4341	0.4341	Eukaryota;Chlorophyta;Chlorophyceae;Microsporaceae;Microsporaceae;Microspora;Microspora_stagnorum
Query16	0.882	0.882	0.882	0.882	Bacteria
Query60	0.9287	0.9326	0.9958	1	Eukaryota
Query29	0.8666	0.8666	1	1	Eukaryota
Query313	0.6055	0.6057	0.9997	1	Eukaryota
Query78	0.4913	0.4913	0.9827	0.9827	Eukaryota;Euglenozoa;Euglenida
Query168	0.47	0.47	0.94	0.94	Eukaryota;Euglenozoa;Euglenida
Query242	0.4412	0.4412	0.8825	0.8825	Eukaryota;Euglenozoa;Euglenida
Query259	0.4853	0.4853	0.4853	0.4853	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query51	0.9554	0.9558	0.9996	1	Eukaryota
Query291	0.4761	0.4761	0.9523	0.9523	Eukaryota;Euglenozoa;Euglenida
Query107	0.911	0.9143	0.9964	1	Eukaryota
Query175	0.4883	0.4883	0.4883	0.4883	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query122	0.4673	0.4673	0.9345	0.9345	Eukaryota;Euglenozoa;Euglenida
Query226	0.4421	0.4452	0.8843	0.8903	Eukaryota;Euglenozoa;Euglenida
Query250	0.4894	0.4894	0.9788	0.9788	Eukaryota;Euglenozoa;Euglenida
Query50	0.4323	0.4323	0.8646	0.8646	Eukaryota;Euglenozoa;Euglenida
Query86	0.9999	1	0.9999	1	Eukaryota
Query205	0.4411	0.4424	0.8822	0.8849	Eukaryota;Euglenozoa;Euglenida
Query198	0.6085	0.6086	0.9998	1	Eukaryota
Query1	0.4469	0.4486	0.8938	0.8973	Eukaryota;Euglenozoa;Euglenida
Query214	0.7444	0.7444	0.9362	0.9362	Eukaryota;Arthropoda;Branchiopoda
Query163	0.7927	0.7927	0.9518	0.9518	Eukaryota;Arthropoda;Branchiopoda
Query275	0.4916	0.4916	0.9831	0.9831	Eukaryota
Query169	0.453	0.4531	0.9292	0.9295	Eukaryota
Query217	1	1	1	1	Eukaryota
Query73	0.594	0.594	1	1	Eukaryota
