name	LWR	fract	aLWR	afract	taxopath
Query418	0.8563	0.8596	0.8563	0.8596	Eukaryota;Arthropoda;Insecta;Diptera
Query551	0.8423	0.8484	0.8423	0.8484	Eukaryota;Arthropoda;Insecta;Diptera
Query822	0.494	0.494	0.9477	0.9477	Eukaryota;Arthropoda;Branchiopoda
Query501	0.926	0.9282	0.926	0.9282	Eukaryota
Query271	0.6547	0.6576	0.9321	0.9363	Eukaryota;Arthropoda;Insecta
Query311	0.4516	0.4762	0.9032	0.9524	Eukaryota;Ciliophora;Spirotrichea
Query109	1	1	1	1	DISTANT
Query23	0.8787	0.8787	0.9985	0.9985	Eukaryota
Query331	1	1	1	1	Eukaryota
Query552	1	1	1	1	Eukaryota
Query342	0.7902	0.7902	0.7902	0.7902	Eukaryota
Query712	1	1	1	1	Eukaryota
Query533	0.5941	0.5973	0.5941	0.5973	DISTANT
Query133	0.752	0.752	0.9972	0.9972	Eukaryota
Query805	0.5816	0.5816	0.5816	0.5816	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query152	0.5369	0.5369	0.5369	0.5369	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query75	0.9895	0.9895	1	1	Eukaryota
Query228	0.5104	0.5104	0.5104	0.5104	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query733	0.7091	0.7091	0.7091	0.7091	DISTANT
Query478	0.6638	0.6638	1	1	Eukaryota
Query526	0.3647	0.3647	0.3647	0.3647	DISTANT
Query703	0.2426	0.3312	0.3404	0.4647	Bacteria;PVC_group;Chlamydiae;Chlamydiia;Parachlamydiales
Query753	0.5269	0.5269	0.5269	0.5269	Bacteria;Proteobacteria;Acidithiobacillia;Acidithiobacillales;Acidithiobacillaceae;Acidithiobacillaceae;Acidithiobacillus
Query760	0.1944	0.2613	0.4949	0.6653	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales
Query740	0.6617	0.6617	0.8498	0.8499	Bacteria
Query630	0.335	0.3404	0.335	0.3404	DISTANT
Query266	0.3965	0.8872	0.3965	0.8872	Archaea;Candidatus_Thermoplasmatota;Thermoplasmata;Thermoplasmatales
Query423	0.6665	0.6665	0.6665	0.6665	Archaea;Candidatus_Thermoplasmatota;Thermoplasmata;Thermoplasmatales;unclassified_Thermoplasmatales
Query485	0.5207	0.5207	0.5207	0.5207	DISTANT
Query641	1	1	1	1	DISTANT
Query600	0.356	0.3945	0.356	0.3945	DISTANT
Query187	0.4608	0.4608	0.4608	0.4608	DISTANT
Query545	0.8697	0.8697	1	1	Eukaryota
Query611	0.3862	0.3879	0.6511	0.654	Eukaryota;Ciliophora;Spirotrichea
Query743	0.7204	1	0.7204	1	Archaea;Euryarchaeota;Archaeoglobi;Archaeoglobales;Archaeoglobaceae;Archaeoglobaceae;Ferroglobus
Query366	0.4078	0.4102	0.4078	0.4102	DISTANT
Query52	0.8888	0.8888	1	1	Eukaryota
Query556	0.8743	0.8744	0.9999	1	Eukaryota
Query386	0.4265	0.4265	0.8529	0.8529	Eukaryota;Euglenozoa;Euglenida
Query778	0.4403	0.4403	0.8806	0.8806	Eukaryota;Euglenozoa;Euglenida
Query491	0.4245	0.4245	0.849	0.849	Eukaryota;Euglenozoa;Euglenida
Query687	0.4361	0.4361	0.8721	0.8721	Eukaryota;Euglenozoa;Euglenida
Query312	0.4483	0.4483	0.8966	0.8966	Eukaryota;Euglenozoa;Euglenida
