name	LWR	fract	aLWR	afract	taxopath
Query42	0.7218	0.7219	0.7218	0.7219	Eukaryota;Arthropoda;Hexanauplia;Cyclopoida
Query60	0.9734	0.9734	0.9734	0.9734	Eukaryota
Query144	0.9363	0.9542	0.9363	0.9542	Eukaryota
Query192	1	1	1	1	Eukaryota
Query13	0.8238	0.8238	1	1	Eukaryota
Query126	1	1	1	1	Eukaryota
Query148	0.6184	0.6184	0.98	0.98	Archaea
Query97	0.1956	0.6731	0.1956	0.6731	DISTANT
Query22	0.9016	0.9016	1	1	Eukaryota
Query233	0.8991	0.8991	1	1	Eukaryota
Query125	0.2688	0.2688	0.2688	0.2688	DISTANT
Query58	0.4471	0.4471	0.8943	0.8943	Eukaryota;Euglenozoa;Euglenida
Query134	0.4437	0.4437	0.8873	0.8873	Eukaryota;Euglenozoa;Euglenida
Query10	0.4694	0.4694	0.9388	0.9388	Eukaryota;Euglenozoa;Euglenida
Query88	0.88	0.88	1	1	Eukaryota
Query185	0.4829	0.483	0.4829	0.483	Eukaryota;Platyhelminthes;Catenulida;Stenostomidae;Stenostomidae
Query113	0.4411	0.4411	0.9129	0.9129	Eukaryota;Euglenozoa;Euglenida
Query240	0.8567	0.8567	1	1	Eukaryota
Query40	0.4783	0.4814	0.4783	0.4814	Eukaryota;Euglenozoa;Euglenida;Eutreptiales;Eutreptiella;Eutreptiella;Eutreptiella_gymnastica
Query175	0.9075	0.9075	1	1	Eukaryota
Query174	0.8897	0.8897	1	1	Eukaryota
Query72	0.8677	0.8678	0.8677	0.8678	Eukaryota;Arthropoda;Hexanauplia;Cyclopoida
Query137	0.5	0.5	0.5	0.5	Eukaryota;Chordata;Appendicularia;Copelata;Oikopleuridae
Query63	1	1	1	1	Eukaryota
Query199	0.8004	0.8004	0.9973	0.9973	Eukaryota
Query84	0.8362	0.8362	0.8362	0.8362	Bacteria
Query94	0.4057	0.4057	0.4057	0.4057	DISTANT
Query95	0.882	0.882	1	1	Eukaryota
Query43	0.462	0.462	0.9239	0.9239	Eukaryota;Euglenozoa;Euglenida
