name	LWR	fract	aLWR	afract	taxopath
Query3250	0.398	0.8237	0.398	0.8237	Archaea;TACK_group;Crenarchaeota;Thermoprotei
Query1345	0.6211	0.6211	0.7501	0.7501	Bacteria;Planctomycetes;Planctomycetia
Query980	0.5395	0.5395	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2553	0.5634	0.5634	0.8483	0.8483	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query207	0.7393	0.7393	0.7393	0.7393	DISTANT
Query3314	0.7576	0.7576	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query958	0.7254	0.7254	0.9481	0.9481	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3012	0.6367	0.6367	0.9428	0.9428	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query826	0.6621	0.6621	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3354	0.5005	0.5005	0.5005	0.5005	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1925	0.5374	0.5374	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3275	0.5003	0.5003	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query640	0.7389	0.7396	0.7389	0.7396	DISTANT
Query3381	0.5236	0.5236	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1174	0.6435	0.6435	0.6435	0.6435	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3572	0.6609	0.6609	0.6609	0.6609	DISTANT
Query1967	0.184	0.4989	0.184	0.4989	DISTANT
Query3530	0.8575	0.8575	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2338	0.8268	0.8268	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3615	0.579	0.579	0.579	0.579	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query2500	0.9198	0.9198	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query596	0.5745	0.5745	0.5745	0.5745	DISTANT
Query3502	0.5813	0.5813	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2212	0.621	0.621	0.8078	0.8078	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query641	0.7789	0.779	0.9643	0.9643	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3432	0.544	0.544	0.544	0.544	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1843	0.7284	0.7284	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3318	0.6217	0.6217	0.6217	0.6217	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2149	0.6356	0.6358	0.6356	0.6358	DISTANT
Query3619	0.6338	0.6338	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3131	0.5632	0.5632	0.5632	0.5632	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1898	0.6791	0.6791	0.6791	0.6791	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3186	0.6405	0.6405	0.855	0.855	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1435	0.6253	0.6253	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3235	0.3877	0.3877	0.634	0.634	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query661	0.571	0.571	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2013	0.84	0.84	0.84	0.84	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1568	0.7921	0.793	0.7921	0.793	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3291	0.7973	0.7973	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2245	1	1	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1784	0.1355	1	0.1355	1	DISTANT
Query625	0.5946	0.5946	0.5946	0.5946	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query2585	0.7791	0.7791	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1020	0.3625	0.3628	0.3625	0.3628	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
Query983	0.9817	0.9817	0.9817	0.9817	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query219	0.8618	0.8618	0.8618	0.8618	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query450	0.916	0.916	0.9469	0.9469	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2450	0.9411	0.9411	0.9799	0.9799	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3115	0.5505	0.5505	0.5505	0.5505	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2374	0.5605	0.5605	0.5605	0.5605	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2352	0.07427	0.9999	0.07427	0.9999	DISTANT
Query2517	0.6312	0.6312	0.9393	0.9393	Bacteria;Planctomycetes;Planctomycetia
Query2003	0.1397	1	0.1397	1	DISTANT
Query3607	0.9177	0.9392	0.9374	0.9593	Bacteria;Proteobacteria;Alphaproteobacteria
Query230	7.858e-06	1	7.858e-06	1	Eukaryota;Cnidaria;Myxozoa
Query1957	0.5085	0.5085	0.6551	0.6552	Eukaryota;Chytridiomycota
Query2086	0.03272	0.9996	0.03272	0.9996	DISTANT
Query838	0.8439	0.8439	0.8439	0.8439	Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales
Query86	0.2808	0.4773	0.333	0.566	Bacteria;Proteobacteria;Betaproteobacteria
Query2745	0.1179	0.6268	0.1411	0.7505	Bacteria
Query808	0.151	0.9512	0.151	0.9512	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query1561	0.08768	0.3828	0.1695	0.74	Bacteria
Query714	0.1172	0.6465	0.1368	0.7548	Bacteria
Query409	0.3425	0.9646	0.3425	0.9646	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query1596	0.1236	0.5973	0.1236	0.5973	Bacteria;Proteobacteria;Gammaproteobacteria;Cellvibrionales
Query328	0.3866	0.9777	0.3866	0.9777	Eukaryota;Chordata;Thaliacea;Pyrosomata;Pyrosomatidae;Pyrostremma;Pyrostremma_spinosum
Query1121	0.9649	0.966	0.9695	0.9706	Bacteria;Proteobacteria;Gammaproteobacteria
Query2679	0.781	0.7933	0.781	0.7933	Bacteria;Proteobacteria;Betaproteobacteria;Nitrosomonadales
Query2696	0.3828	0.6417	0.4341	0.7277	Bacteria;Proteobacteria;Betaproteobacteria
Query2094	0.9164	0.9164	0.9164	0.9164	Eukaryota;Cnidaria;Myxozoa
Query62	0.8712	0.8745	0.8713	0.8745	Bacteria
Query1459	0.886	0.886	0.886	0.886	Bacteria
Query1882	0.4591	0.8491	0.4591	0.8491	Bacteria;candidate_division_Zixibacteria;p_candidate_division_Zixibacteria;p_c_candidate_division_Zixibacteria;p_c_o_candidate_division_Zixibacteria;p_c_o_f_candidate_division_Zixibacteria;candidate_division_Zixibacteria_bacterium_RBG1
Query2109	0.8587	0.863	0.9515	0.9563	Bacteria;Proteobacteria;Alphaproteobacteria
Query1712	0.9776	0.9777	0.9999	1	Bacteria;Proteobacteria;Alphaproteobacteria
Query2112	0.1179	1	0.1179	1	Eukaryota;Evosea;Variosea
Query431	0.5554	0.5554	0.9555	0.9555	Bacteria;Proteobacteria;Alphaproteobacteria
Query3472	0.8587	0.8587	0.9578	0.9578	Bacteria;Proteobacteria;Alphaproteobacteria
Query1735	0.9494	0.9605	0.9494	0.9605	Bacteria
Query3380	0.4811	0.6094	0.4811	0.6094	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
Query1574	0.6513	0.6515	0.6513	0.6515	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
Query2179	0.5747	0.5747	0.979	0.979	Bacteria;Proteobacteria;Alphaproteobacteria
Query1299	0.492	0.492	0.9837	0.9837	Bacteria;Proteobacteria;Alphaproteobacteria
Query1686	0.641	0.9165	0.641	0.9165	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
Query817	0.2868	0.4343	0.6433	0.9742	Bacteria;Proteobacteria;Alphaproteobacteria
Query961	0.4918	0.8935	0.4918	0.8935	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
Query1586	0.6472	0.6661	0.9709	0.9991	Bacteria;Proteobacteria;Alphaproteobacteria
Query233	0.8615	0.8616	0.8615	0.8616	Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae
Query1513	0.8756	0.9313	0.8775	0.9333	Bacteria;Proteobacteria;Alphaproteobacteria
Query1085	0.1794	0.6735	0.1794	0.6735	Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales
Query2822	0.4562	0.6867	0.6311	0.9499	Bacteria;Proteobacteria;Alphaproteobacteria
Query1171	0.8307	0.8492	0.9527	0.974	Bacteria;Proteobacteria;Alphaproteobacteria
Query760	0.8682	0.9611	0.8682	0.9611	Bacteria;Proteobacteria;Alphaproteobacteria
Query1223	0.5208	0.901	0.5208	0.901	Bacteria;Proteobacteria;Alphaproteobacteria;Sphingomonadales
Query1145	0.5274	0.5274	0.965	0.965	Bacteria;Proteobacteria;Alphaproteobacteria
Query1256	0.5098	0.522	0.9277	0.95	Bacteria;Proteobacteria;Alphaproteobacteria
Query1791	0.5292	0.5292	0.5292	0.5292	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis
Query1052	0.5332	0.5332	0.5332	0.5332	Bacteria;Proteobacteria;Alphaproteobacteria;Alphaproteobacteria_incertae_sedis
Query2694	0.8976	0.8976	0.9801	0.9801	Bacteria;Proteobacteria;Alphaproteobacteria
Query3156	0.1608	0.4614	0.3256	0.9341	Bacteria;Proteobacteria;Alphaproteobacteria
Query626	0.7809	0.7809	0.9672	0.9672	Bacteria;Proteobacteria;Alphaproteobacteria
Query2965	0.5213	0.5213	0.9908	0.9909	Bacteria;Proteobacteria;Alphaproteobacteria
Query3279	0.6032	0.6032	0.9865	0.9865	Bacteria;Proteobacteria;Alphaproteobacteria
Query376	0.7383	0.7383	0.958	0.958	Bacteria;Proteobacteria;Alphaproteobacteria
Query2649	0.5405	0.5436	0.9712	0.9769	Bacteria;Proteobacteria;Alphaproteobacteria
Query2221	0.5064	0.5064	1	1	Bacteria;Proteobacteria;Alphaproteobacteria
Query2288	0.7773	0.7773	0.9684	0.9684	Bacteria;Proteobacteria;Alphaproteobacteria
Query585	0.7246	0.7246	0.9624	0.9624	Bacteria;Proteobacteria;Alphaproteobacteria
Query1127	0.5962	0.5962	0.9745	0.9745	Bacteria;Proteobacteria;Alphaproteobacteria
Query2886	0.8009	0.8009	0.989	0.989	Bacteria;Proteobacteria;Alphaproteobacteria
Query3046	0.8696	0.8775	0.9435	0.9521	Bacteria;Proteobacteria;Alphaproteobacteria
