name	LWR	fract	aLWR	afract	taxopath
Query1827	0.4739	0.4739	0.7666	0.7666	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query875	0.837	0.837	0.837	0.837	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2042	0.5197	0.5197	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query608	0.8084	0.8084	0.8084	0.8084	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1140	0.6173	0.6173	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2402	0.5182	0.5182	0.5735	0.5735	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1769	0.6366	0.6366	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query993	0.6628	0.6628	0.7345	0.7345	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1733	0.7706	0.7706	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3636	0.6534	0.655	0.8405	0.8425	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2118	0.5969	0.5969	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query2508	0.9009	0.9009	0.9009	0.9009	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3028	0.6757	0.6757	0.8284	0.8284	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3563	0.5748	0.5748	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query1831	0.5508	0.5508	0.5508	0.5508	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
Query1983	0.7127	0.7127	0.7127	0.7127	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query3040	0.8815	0.8815	0.9602	0.9602	Bacteria;Bacteroidetes
Query386	0.6338	0.6338	0.8101	0.8101	Bacteria;Bacteroidetes;Flavobacteriia
Query2463	0.755	0.755	0.8531	0.8531	Bacteria;Bacteroidetes;Flavobacteriia
Query980	0.5571	0.5571	0.9498	0.9498	Bacteria;Bacteroidetes
Query2412	0.4774	0.4831	0.952	0.9633	Bacteria;Bacteroidetes;Flavobacteriia
Query1396	0.8233	0.8233	0.9518	0.9518	Bacteria;Bacteroidetes
Query2702	0.7365	0.7365	0.8964	0.8964	Bacteria;Bacteroidetes;Flavobacteriia
Query166	0.9665	0.9665	0.9665	0.9665	Bacteria;Bacteroidetes
Query3363	0.6209	0.6209	0.6243	0.6243	Bacteria;Bacteroidetes;Flavobacteriia
Query2129	0.6344	0.6359	0.6344	0.6359	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
Query584	0.6849	0.6904	0.9725	0.9802	Bacteria;Bacteroidetes;Flavobacteriia
Query2424	0.7164	0.7164	0.9502	0.9502	Bacteria;Bacteroidetes
Query2500	0.8701	0.8701	0.962	0.962	Bacteria;Bacteroidetes
Query559	0.8612	0.8615	0.9713	0.9717	Bacteria;Bacteroidetes
Query1024	0.427	0.4306	0.7695	0.7761	Bacteria;Bacteroidetes;Flavobacteriia
Query3472	0.7412	0.7412	0.9564	0.9564	Bacteria;Bacteroidetes
Query664	0.78	0.7801	0.966	0.9662	Bacteria;Bacteroidetes
Query1574	0.7966	0.7966	0.9505	0.9505	Bacteria;Bacteroidetes
Query244	0.7651	0.7651	0.9417	0.9417	Bacteria
