OTU	amplicon	ERR0000002	total
286	ERR2:804660.654842	2	2
287	ERR2:806240.606895	2	2
288	ERR2:807350.688181	2	2
290	ERR2:815310.727683	2	2
291	ERR2:819850.667647	2	2
293	ERR2:836440.605364	2	2
294	ERR2:839470.612100	2	2
295	ERR2:842000.721091	2	2
296	ERR2:852520.678469	2	2
297	ERR2:87080.626489	2	2
298	ERR2:89440.674988	2	2
299	ERR2:9120.732801	2	2
303	ERR2:1000.709472	1	1
304	ERR2:100010.727917	1	1
305	ERR2:100060.604565	1	1
306	ERR2:100070.707743	1	1
307	ERR2:100170.627278	1	1
308	ERR2:100220.705806	2	2
309	ERR2:100280.723280	1	1
311	ERR2:100330.700894	1	1
312	ERR2:100420.686926	1	1
313	ERR2:100440.727598	1	1
314	ERR2:100520.733467	1	1
315	ERR2:100530.700329	1	1
316	ERR2:100610.736334	1	1
317	ERR2:10070.624998	1	1
318	ERR2:100760.717742	1	1
319	ERR2:100850.668714	1	1
320	ERR2:10110.689559	1	1
321	ERR2:101100.731967	1	1
322	ERR2:10120.619413	1	1
323	ERR2:101260.711706	1	1
324	ERR2:101280.732818	1	1
325	ERR2:101370.712242	1	1
326	ERR2:101420.664350	1	1
327	ERR2:101440.731876	1	1
328	ERR2:101450.704631	1	1
329	ERR2:10150.711202	1	1
331	ERR2:101650.728873	1	1
332	ERR2:10170.725371	1	1
333	ERR2:101710.727009	1	1
334	ERR2:101740.669169	1	1
335	ERR2:101860.665935	1	1
336	ERR2:101870.617566	1	1
337	ERR2:101880.716375	1	1
338	ERR2:101890.720166	1	1
339	ERR2:10200.669566	1	1
340	ERR2:102040.682138	1	1
341	ERR2:102060.601158	1	1
342	ERR2:102100.720514	1	1
344	ERR2:102150.720051	1	1
345	ERR2:102190.708094	1	1
346	ERR2:102250.725673	1	1
347	ERR2:102300.691534	1	1
348	ERR2:102330.681079	1	1
349	ERR2:102340.713436	1	1
350	ERR2:102400.661938	1	1
351	ERR2:102470.667576	1	1
352	ERR2:102480.640557	1	1
353	ERR2:102500.713548	2	2
354	ERR2:102550.663878	1	1
355	ERR2:102580.702909	1	1
356	ERR2:102600.643196	1	1
357	ERR2:102660.662697	1	1
358	ERR2:102800.665561	1	1
359	ERR2:102820.707726	1	1
360	ERR2:102900.739963	1	1
361	ERR2:102960.611662	1	1
362	ERR2:103040.635923	1	1
363	ERR2:10310.607142	1	1
364	ERR2:103120.742706	1	1
365	ERR2:103160.668741	1	1
366	ERR2:103170.619036	1	1
367	ERR2:103260.742429	1	1
368	ERR2:103280.653226	1	1
369	ERR2:103390.667358	1	1
370	ERR2:103420.666666	1	1
371	ERR2:103450.678242	1	1
372	ERR2:103490.607900	1	1
373	ERR2:103570.683562	1	1
374	ERR2:103580.711550	1	1
375	ERR2:103600.725325	1	1
376	ERR2:103660.611334	1	1
377	ERR2:103740.738546	1	1
378	ERR2:103750.735656	2	2
379	ERR2:103780.709100	1	1
380	ERR2:104000.689662	1	1
381	ERR2:104010.606071	1	1
382	ERR2:104190.689549	1	1
383	ERR2:104260.672882	1	1
384	ERR2:104320.608672	1	1
385	ERR2:104350.638569	1	1
386	ERR2:104370.641588	1	1
387	ERR2:10440.667947	1	1
388	ERR2:104530.732115	1	1
389	ERR2:104540.606715	1	1
390	ERR2:104560.618228	1	1
391	ERR2:104670.723080	1	1
392	ERR2:104730.730303	2	2
393	ERR2:104850.683760	1	1
394	ERR2:104860.663732	2	2
395	ERR2:10490.623437	1	1
396	ERR2:104900.606282	1	1
397	ERR2:104930.732356	1	1
398	ERR2:104960.724418	2	2
399	ERR2:105000.617197	1	1
400	ERR2:105120.615069	1	1
402	ERR2:105380.645892	1	1
403	ERR2:105480.673549	1	1
404	ERR2:105570.619942	1	1
405	ERR2:105590.692789	2	2
406	ERR2:105600.603826	1	1
407	ERR2:105630.709012	1	1
408	ERR2:105670.643440	1	1
409	ERR2:105730.699152	1	1
410	ERR2:105750.721119	1	1
411	ERR2:105760.728841	1	1
412	ERR2:105770.618103	1	1
413	ERR2:105860.696681	1	1
414	ERR2:105890.678898	2	2
415	ERR2:10590.602332	1	1
416	ERR2:105920.669079	1	1
418	ERR2:106000.716201	1	1
419	ERR2:106030.612102	1	1
420	ERR2:106120.675208	1	1
421	ERR2:106240.670371	1	1
422	ERR2:106250.656266	1	1
423	ERR2:106280.705718	1	1
425	ERR2:106390.710768	1	1
426	ERR2:106400.686880	1	1
427	ERR2:106410.681084	1	1
428	ERR2:106460.645674	1	1
429	ERR2:106490.719002	1	1
430	ERR2:10650.609354	1	1
431	ERR2:106530.714486	1	1
432	ERR2:106600.621865	1	1
433	ERR2:106640.726383	1	1
434	ERR2:106780.686814	1	1
435	ERR2:106790.723780	1	1
436	ERR2:106840.714725	1	1
437	ERR2:106850.696084	1	1
438	ERR2:106860.631446	1	1
439	ERR2:106870.703491	1	1
440	ERR2:106880.645625	1	1
441	ERR2:106900.708863	1	1
442	ERR2:106920.613447	1	1
443	ERR2:106930.648321	1	1
444	ERR2:107000.604021	1	1
445	ERR2:107040.721889	1	1
446	ERR2:107050.722997	1	1
447	ERR2:107060.687393	1	1
448	ERR2:10710.653396	1	1
449	ERR2:107100.603195	1	1
450	ERR2:107160.628823	1	1
451	ERR2:107200.638050	1	1
452	ERR2:107260.717124	1	1
453	ERR2:107310.639275	1	1
454	ERR2:107330.713341	1	1
455	ERR2:107340.692582	1	1
456	ERR2:10740.734156	2	2
457	ERR2:107400.652881	1	1
458	ERR2:107410.683292	1	1
459	ERR2:107430.614191	1	1
460	ERR2:107450.618589	1	1
461	ERR2:107520.698280	1	1
462	ERR2:10760.739425	1	1
463	ERR2:107700.691208	1	1
464	ERR2:107790.668382	1	1
465	ERR2:107820.721477	1	1
466	ERR2:107850.638430	1	1
467	ERR2:107870.603838	1	1
468	ERR2:10790.718342	1	1
469	ERR2:107930.608987	1	1
470	ERR2:107990.670500	1	1
471	ERR2:10800.688090	1	1
472	ERR2:108030.639708	1	1
473	ERR2:108060.695646	1	1
474	ERR2:108080.661852	2	2
475	ERR2:10810.691992	2	2
476	ERR2:108130.666124	1	1
477	ERR2:108180.637584	1	1
478	ERR2:108280.685018	1	1
479	ERR2:10830.653781	1	1
480	ERR2:108320.703397	1	1
481	ERR2:108330.724832	1	1
482	ERR2:108340.697732	1	1
483	ERR2:108380.735852	1	1
484	ERR2:108510.711976	1	1
485	ERR2:108520.661781	1	1
486	ERR2:108540.701423	1	1
487	ERR2:108560.664465	1	1
489	ERR2:108590.720287	1	1
490	ERR2:108670.602643	1	1
491	ERR2:10870.664865	1	1
492	ERR2:108830.638129	1	1
493	ERR2:108850.685898	1	1
494	ERR2:108880.628579	1	1
495	ERR2:108930.608048	1	1
496	ERR2:108940.716439	1	1
498	ERR2:109030.628523	1	1
499	ERR2:109050.635366	1	1
500	ERR2:109070.694847	1	1
501	ERR2:10910.633443	1	1
502	ERR2:109180.681035	1	1
503	ERR2:109220.678302	1	1
504	ERR2:10930.716754	1	1
505	ERR2:109370.737738	1	1
506	ERR2:109390.628859	1	1
507	ERR2:109410.632536	1	1
508	ERR2:109470.703484	1	1
509	ERR2:10960.724435	1	1
510	ERR2:109620.647571	1	1
511	ERR2:109670.693312	1	1
512	ERR2:109730.655480	1	1
513	ERR2:109760.746046	1	1
514	ERR2:109840.619395	1	1
515	ERR2:109860.654164	1	1
516	ERR2:10990.737386	1	1
517	ERR2:109940.604032	1	1
518	ERR2:109950.681453	1	1
519	ERR2:109970.600511	1	1
520	ERR2:1100.715993	1	1
521	ERR2:110030.610891	1	1
522	ERR2:110080.698658	1	1
523	ERR2:11010.720950	1	1
524	ERR2:110180.641969	1	1
525	ERR2:110190.675655	1	1
526	ERR2:110330.606473	1	1
527	ERR2:110380.707484	1	1
528	ERR2:110410.719742	1	1
529	ERR2:110430.678982	1	1
530	ERR2:110480.618876	1	1
531	ERR2:110620.652187	1	1
533	ERR2:110670.636563	1	1
534	ERR2:110700.726227	1	1
535	ERR2:110840.673041	1	1
536	ERR2:11090.660281	1	1
537	ERR2:110950.721349	1	1
538	ERR2:111000.705470	1	1
539	ERR2:111010.609774	4	4
541	ERR2:111240.664439	1	1
542	ERR2:111340.640084	2	2
543	ERR2:11140.734772	2	2
544	ERR2:111490.642919	1	1
545	ERR2:111530.672243	1	1
546	ERR2:111550.604409	1	1
547	ERR2:111570.677514	1	1
548	ERR2:111590.622195	1	1
549	ERR2:111680.668207	1	1
550	ERR2:11170.745514	1	1
551	ERR2:111700.690569	1	1
552	ERR2:111720.619083	1	1
553	ERR2:111810.691101	1	1
554	ERR2:111830.610856	1	1
555	ERR2:111940.672297	1	1
556	ERR2:111950.662080	1	1
557	ERR2:111960.612634	1	1
558	ERR2:11200.678043	1	1
559	ERR2:112180.622412	1	1
560	ERR2:11220.686304	1	1
561	ERR2:112210.708068	2	2
562	ERR2:112240.635643	1	1
563	ERR2:112350.651989	1	1
564	ERR2:112450.610463	1	1
565	ERR2:112480.625941	1	1
566	ERR2:11250.621268	1	1
567	ERR2:112500.631021	1	1
568	ERR2:112530.624432	1	1
569	ERR2:11260.714028	3	3
570	ERR2:11270.633766	1	1
571	ERR2:112740.690178	1	1
572	ERR2:112780.678744	1	1
573	ERR2:112850.662587	1	1
574	ERR2:112870.656106	1	1
575	ERR2:112910.679452	1	1
576	ERR2:112950.636101	1	1
577	ERR2:112970.653551	1	1
578	ERR2:1130.619025	1	1
579	ERR2:113030.601013	1	1
582	ERR2:11340.721672	1	1
583	ERR2:113450.640195	1	1
584	ERR2:113490.725420	2	2
585	ERR2:11350.665484	1	1
586	ERR2:113550.629350	1	1
587	ERR2:11360.711093	1	1
588	ERR2:113680.631387	1	1
589	ERR2:113760.709583	1	1
590	ERR2:113900.671523	1	1
591	ERR2:113930.632218	1	1
592	ERR2:113970.613320	1	1
593	ERR2:113990.685944	1	1
594	ERR2:1140.714059	2	2
595	ERR2:114110.614849	1	1
596	ERR2:114130.696913	1	1
597	ERR2:114180.708237	2	2
598	ERR2:11420.678658	1	1
599	ERR2:114480.652891	1	1
600	ERR2:114590.600711	1	1
601	ERR2:114640.698114	1	1
602	ERR2:114760.724397	1	1
603	ERR2:114830.641853	1	1
604	ERR2:114940.682023	1	1
605	ERR2:115030.619756	1	1
606	ERR2:115040.684518	1	1
607	ERR2:115100.689191	1	1
608	ERR2:115190.640595	1	1
609	ERR2:115210.649641	1	1
610	ERR2:115240.718537	1	1
611	ERR2:115250.640171	1	1
612	ERR2:115290.689207	1	1
613	ERR2:115310.705981	1	1
614	ERR2:11540.615220	1	1
615	ERR2:115400.719291	1	1
616	ERR2:115440.699520	1	1
617	ERR2:115460.711037	1	1
618	ERR2:115500.714254	1	1
619	ERR2:115550.693598	1	1
620	ERR2:115590.646859	1	1
621	ERR2:11570.618167	1	1
622	ERR2:115700.661343	1	1
623	ERR2:115730.697008	1	1
624	ERR2:115810.702382	1	1
625	ERR2:115910.631716	1	1
626	ERR2:115980.724539	1	1
627	ERR2:116020.670236	1	1
628	ERR2:116100.643218	1	1
629	ERR2:116120.700542	1	1
630	ERR2:116130.650432	1	1
631	ERR2:116160.610077	1	1
632	ERR2:116240.687526	1	1
633	ERR2:116270.720158	1	1
634	ERR2:116360.619163	1	1
635	ERR2:116370.600116	1	1
636	ERR2:116400.661107	1	1
637	ERR2:116490.704343	1	1
638	ERR2:116560.624366	1	1
639	ERR2:116580.692467	1	1
640	ERR2:116680.691128	1	1
641	ERR2:116690.618834	1	1
642	ERR2:11670.727293	1	1
643	ERR2:116700.619174	1	1
644	ERR2:116720.707722	1	1
645	ERR2:116740.722840	1	1
646	ERR2:116880.673392	1	1
647	ERR2:11690.630359	1	1
648	ERR2:116990.727383	1	1
649	ERR2:117000.701407	1	1
650	ERR2:117100.621805	1	1
651	ERR2:117140.699040	1	1
652	ERR2:117170.637797	2	2
653	ERR2:117210.695807	1	1
654	ERR2:117310.734751	1	1
655	ERR2:117330.669147	2	2
656	ERR2:117350.604389	1	1
657	ERR2:117380.602362	1	1
658	ERR2:117560.701830	1	1
659	ERR2:117620.674896	1	1
660	ERR2:117630.737806	1	1
661	ERR2:117640.602485	1	1
663	ERR2:117660.646823	1	1
664	ERR2:11770.727154	1	1
665	ERR2:117700.725595	1	1
666	ERR2:117720.620269	1	1
667	ERR2:117730.612545	1	1
668	ERR2:117830.727216	1	1
669	ERR2:117920.725369	1	1
670	ERR2:117940.655960	1	1
671	ERR2:11800.686006	1	1
672	ERR2:118080.624836	1	1
673	ERR2:118180.680341	1	1
674	ERR2:118190.662984	1	1
675	ERR2:118250.682233	1	1
676	ERR2:118270.649825	1	1
677	ERR2:118320.693201	1	1
678	ERR2:118360.720858	1	1
679	ERR2:118420.683147	1	1
680	ERR2:118430.602699	1	1
681	ERR2:118460.663021	1	1
682	ERR2:118470.683563	1	1
683	ERR2:118490.629116	1	1
684	ERR2:11850.735991	1	1
685	ERR2:118510.612812	1	1
686	ERR2:118560.658526	1	1
687	ERR2:118670.656541	1	1
688	ERR2:118690.606735	1	1
689	ERR2:118710.714674	2	2
691	ERR2:118810.686761	1	1
692	ERR2:118860.603071	1	1
693	ERR2:11890.692906	1	1
694	ERR2:118930.650428	1	1
695	ERR2:11900.616972	1	1
696	ERR2:11920.612284	1	1
697	ERR2:119260.663332	1	1
698	ERR2:119370.735546	1	1
699	ERR2:119390.707246	1	1
700	ERR2:119460.656950	1	1
701	ERR2:119600.684279	1	1
702	ERR2:119620.691711	1	1
703	ERR2:119640.708527	1	1
704	ERR2:11970.711639	1	1
705	ERR2:119800.603515	1	1
706	ERR2:119900.635756	1	1
707	ERR2:119940.695583	1	1
708	ERR2:119950.717298	1	1
709	ERR2:119980.659409	1	1
710	ERR2:119990.655701	1	1
711	ERR2:120000.673394	1	1
712	ERR2:120020.632746	1	1
713	ERR2:120050.621906	1	1
714	ERR2:120090.635806	1	1
715	ERR2:120190.653133	1	1
716	ERR2:120220.678384	1	1
717	ERR2:120270.693502	1	1
718	ERR2:120280.729111	1	1
719	ERR2:12030.689751	1	1
721	ERR2:120340.688098	1	1
723	ERR2:120400.722139	1	1
724	ERR2:120550.606033	1	1
725	ERR2:12070.702865	1	1
726	ERR2:120700.732071	1	1
727	ERR2:120740.646824	1	1
729	ERR2:120820.722842	1	1
730	ERR2:120830.658909	1	1
731	ERR2:120870.628522	1	1
732	ERR2:120890.734862	1	1
733	ERR2:120950.698160	1	1
734	ERR2:121030.608265	1	1
735	ERR2:121080.643770	1	1
736	ERR2:121110.604285	1	1
737	ERR2:12120.638596	1	1
738	ERR2:121240.701458	1	1
739	ERR2:121260.666296	1	1
740	ERR2:121340.693886	1	1
741	ERR2:121380.611984	1	1
742	ERR2:121390.688130	1	1
743	ERR2:121440.637413	1	1
744	ERR2:121450.713013	1	1
745	ERR2:121460.724754	1	1
746	ERR2:121480.680870	1	1
747	ERR2:121550.618592	1	1
748	ERR2:121560.702991	1	1
750	ERR2:121620.628992	1	1
751	ERR2:121630.719936	1	1
752	ERR2:121640.645412	1	1
753	ERR2:121680.712784	1	1
754	ERR2:121730.684125	1	1
755	ERR2:121920.687553	2	2
756	ERR2:122010.605022	1	1
757	ERR2:122070.641833	1	1
758	ERR2:122080.725354	1	1
759	ERR2:122090.611829	1	1
760	ERR2:122120.609566	1	1
761	ERR2:12220.719457	1	1
762	ERR2:122220.615924	1	1
763	ERR2:122230.686873	1	1
764	ERR2:122270.661503	1	1
765	ERR2:122300.632054	1	1
766	ERR2:122330.720830	1	1
767	ERR2:122360.620918	1	1
768	ERR2:122370.718846	2	2
769	ERR2:122380.672859	1	1
770	ERR2:122470.730664	1	1
771	ERR2:122480.636474	1	1
772	ERR2:122500.619536	1	1
773	ERR2:122530.707509	1	1
774	ERR2:122560.624604	1	1
775	ERR2:122630.632936	1	1
776	ERR2:122650.653694	1	1
777	ERR2:122660.640799	1	1
778	ERR2:122700.723329	1	1
779	ERR2:122730.662281	1	1
780	ERR2:122810.666452	1	1
781	ERR2:122830.722496	1	1
782	ERR2:122890.625811	1	1
783	ERR2:12290.645416	1	1
784	ERR2:122920.681378	1	1
785	ERR2:122970.600996	1	1
786	ERR2:123020.707302	1	1
787	ERR2:123050.635787	1	1
788	ERR2:123060.636172	1	1
789	ERR2:123080.692463	1	1
790	ERR2:123200.730155	1	1
791	ERR2:123220.684561	1	1
792	ERR2:123310.706341	1	1
793	ERR2:123390.619941	1	1
794	ERR2:12340.683082	1	1
795	ERR2:123460.673210	2	2
796	ERR2:123560.644134	1	1
797	ERR2:123640.629101	1	1
798	ERR2:123690.707831	1	1
799	ERR2:123750.692500	1	1
800	ERR2:123840.604654	1	1
801	ERR2:123850.699553	1	1
802	ERR2:123890.611679	1	1
803	ERR2:12390.694132	1	1
804	ERR2:1240.699864	1	1
805	ERR2:12400.709388	1	1
806	ERR2:124010.624408	1	1
807	ERR2:124020.734387	1	1
808	ERR2:124110.641016	1	1
809	ERR2:124180.731430	1	1
810	ERR2:124270.623190	1	1
811	ERR2:124290.642109	1	1
812	ERR2:124320.738798	1	1
813	ERR2:124340.634990	1	1
814	ERR2:124390.713400	1	1
815	ERR2:124430.677163	1	1
816	ERR2:124480.663899	1	1
817	ERR2:12450.684126	1	1
818	ERR2:124590.646421	1	1
819	ERR2:12460.716462	1	1
820	ERR2:124610.682564	1	1
821	ERR2:124820.705738	1	1
823	ERR2:12490.675823	1	1
825	ERR2:125020.723342	2	2
826	ERR2:125050.703361	1	1
827	ERR2:125090.645915	1	1
828	ERR2:125160.719450	1	1
829	ERR2:125180.689973	1	1
830	ERR2:125220.730053	1	1
831	ERR2:125280.654692	1	1
832	ERR2:125320.614025	1	1
833	ERR2:125380.689824	1	1
834	ERR2:125410.709565	1	1
835	ERR2:125430.736215	1	1
836	ERR2:125460.671907	1	1
837	ERR2:125480.716194	1	1
838	ERR2:125520.729443	1	1
839	ERR2:125580.716283	1	1
840	ERR2:125610.706604	1	1
841	ERR2:12570.742999	1	1
842	ERR2:125720.707057	1	1
843	ERR2:125750.710626	1	1
844	ERR2:125800.693668	1	1
845	ERR2:12590.631539	1	1
846	ERR2:125910.723522	1	1
847	ERR2:125970.726068	1	1
848	ERR2:126120.693707	1	1
849	ERR2:126130.718332	1	1
850	ERR2:126170.644921	1	1
851	ERR2:126220.734713	1	1
852	ERR2:126240.685622	1	1
853	ERR2:12630.714033	1	1
854	ERR2:126330.688124	1	1
855	ERR2:126370.696794	1	1
856	ERR2:126400.735633	1	1
857	ERR2:126420.611975	1	1
858	ERR2:126450.712277	1	1
859	ERR2:126460.690067	1	1
860	ERR2:126470.672422	1	1
862	ERR2:126570.700706	1	1
863	ERR2:126610.634912	2	2
864	ERR2:126620.633874	1	1
865	ERR2:126640.724201	1	1
866	ERR2:126680.666287	1	1
867	ERR2:126720.724444	1	1
868	ERR2:126840.722947	1	1
869	ERR2:126860.722838	1	1
870	ERR2:126890.688463	1	1
871	ERR2:126960.609110	1	1
872	ERR2:127070.730285	1	1
873	ERR2:127080.726888	1	1
874	ERR2:127110.602310	1	1
875	ERR2:127130.607203	1	1
876	ERR2:127140.704892	1	1
877	ERR2:127160.667809	1	1
878	ERR2:127240.728400	1	1
879	ERR2:127300.615464	1	1
880	ERR2:127370.725059	1	1
881	ERR2:127440.641171	1	1
882	ERR2:127460.714885	2	2
883	ERR2:127490.720924	1	1
884	ERR2:12750.621962	1	1
885	ERR2:127580.677339	1	1
886	ERR2:127650.665617	1	1
887	ERR2:127690.724498	2	2
889	ERR2:127720.718857	1	1
890	ERR2:127730.702931	1	1
891	ERR2:127740.640933	1	1
892	ERR2:127750.619223	1	1
893	ERR2:127900.610310	1	1
894	ERR2:127920.701145	1	1
895	ERR2:127960.724982	1	1
896	ERR2:127980.730770	1	1
897	ERR2:12800.708047	1	1
898	ERR2:128040.690831	1	1
899	ERR2:128050.700747	1	1
900	ERR2:128150.688110	1	1
901	ERR2:128310.620338	1	1
902	ERR2:128370.662067	1	1
903	ERR2:128380.631675	1	1
904	ERR2:128460.734321	1	1
905	ERR2:128470.625167	1	1
906	ERR2:128500.660782	1	1
907	ERR2:128520.634073	1	1
908	ERR2:128530.688416	1	1
909	ERR2:128550.714802	1	1
910	ERR2:128570.704094	1	1
911	ERR2:12860.732026	1	1
912	ERR2:128610.730013	2	2
913	ERR2:128650.717383	1	1
914	ERR2:128680.662257	1	1
915	ERR2:12870.617121	1	1
916	ERR2:128750.708032	1	1
917	ERR2:128760.666397	1	1
918	ERR2:12880.721887	1	1
919	ERR2:128820.659919	1	1
920	ERR2:128840.669334	1	1
921	ERR2:128850.706413	1	1
922	ERR2:128890.712962	1	1
923	ERR2:128920.726509	1	1
924	ERR2:128930.685546	1	1
925	ERR2:128950.682061	1	1
926	ERR2:128960.670918	1	1
927	ERR2:128980.699388	2	2
928	ERR2:128990.611035	1	1
929	ERR2:12900.719415	1	1
930	ERR2:129000.709990	1	1
931	ERR2:129010.699979	1	1
932	ERR2:129090.667403	1	1
933	ERR2:129100.613022	1	1
934	ERR2:129150.663898	1	1
935	ERR2:12920.630806	1	1
936	ERR2:129290.692452	1	1
937	ERR2:129310.740247	1	1
938	ERR2:129420.627839	1	1
939	ERR2:129500.614042	1	1
940	ERR2:129530.670079	1	1
941	ERR2:12960.723476	1	1
942	ERR2:129620.659733	1	1
943	ERR2:129650.617308	1	1
944	ERR2:129690.611552	1	1
945	ERR2:12970.666939	1	1
946	ERR2:129710.713817	1	1
947	ERR2:129960.702742	1	1
948	ERR2:130010.603500	1	1
949	ERR2:130020.700930	1	1
950	ERR2:130210.664726	1	1
951	ERR2:130330.656512	1	1
952	ERR2:130360.623311	1	1
953	ERR2:130370.627210	1	1
954	ERR2:130570.602377	1	1
955	ERR2:130690.715032	1	1
957	ERR2:130860.681868	1	1
958	ERR2:13090.708504	1	1
960	ERR2:130920.619909	1	1
961	ERR2:130950.698094	1	1
962	ERR2:130970.670413	1	1
963	ERR2:131040.640337	1	1
964	ERR2:13110.612516	1	1
965	ERR2:131100.696952	1	1
966	ERR2:131190.703154	1	1
967	ERR2:131350.663080	1	1
968	ERR2:131390.726197	1	1
969	ERR2:131470.670854	1	1
970	ERR2:131510.694106	1	1
971	ERR2:131550.683469	1	1
972	ERR2:131580.654021	1	1
973	ERR2:131610.735351	1	1
974	ERR2:131620.625310	1	1
975	ERR2:131660.603661	1	1
976	ERR2:131760.713154	1	1
977	ERR2:131900.672202	1	1
979	ERR2:131970.628580	1	1
980	ERR2:132020.610862	1	1
981	ERR2:132050.673944	1	1
982	ERR2:132070.623074	1	1
983	ERR2:132090.617671	1	1
984	ERR2:132220.684120	1	1
985	ERR2:132290.680851	1	1
986	ERR2:132350.650016	1	1
987	ERR2:132370.735132	1	1
988	ERR2:132390.663693	1	1
989	ERR2:132430.712784	1	1
990	ERR2:132530.616417	1	1
991	ERR2:132590.688555	1	1
992	ERR2:13260.630517	1	1
993	ERR2:132640.719073	1	1
994	ERR2:132790.645991	1	1
996	ERR2:132910.689517	1	1
997	ERR2:1330.605616	1	1
998	ERR2:13300.633224	1	1
999	ERR2:133010.659925	1	1
1000	ERR2:133070.657510	1	1
1001	ERR2:133160.612072	1	1
1002	ERR2:133210.607859	1	1
1003	ERR2:133260.655115	1	1
1004	ERR2:13330.712968	1	1
1005	ERR2:133360.655764	1	1
1006	ERR2:13340.706764	1	1
1007	ERR2:133470.651555	1	1
1008	ERR2:133760.601824	1	1
1010	ERR2:133900.703880	1	1
1011	ERR2:133930.666990	1	1
1012	ERR2:133950.663582	1	1
1013	ERR2:133960.699077	1	1
1014	ERR2:133990.615585	1	1
1015	ERR2:134040.664024	1	1
1016	ERR2:134070.643957	1	1
1017	ERR2:134100.631871	1	1
1018	ERR2:134110.694447	1	1
1019	ERR2:134140.660601	1	1
1020	ERR2:134160.701631	1	1
1021	ERR2:13420.690567	1	1
1022	ERR2:134200.686776	1	1
1023	ERR2:134220.708066	1	1
1024	ERR2:134230.603325	1	1
1025	ERR2:134240.669218	1	1
1026	ERR2:134310.637584	1	1
1027	ERR2:13440.702643	1	1
1028	ERR2:134400.645113	1	1
1029	ERR2:134470.600507	1	1
1030	ERR2:134550.647865	1	1
