LWR	fract	aLWR	afract	taxopath
0	0	4999	0.2377	Archaea
0	0	4958	0.2358	Archaea;Euryarchaeota
0	0	4955	0.2357	Archaea;Euryarchaeota;environmental_samples
3765	0.179	4955	0.2357	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
1186	0.05638	1186	0.05638	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
0.9894	4.705e-05	0.9894	4.705e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_37_D11
0.2505	1.191e-05	0.2505	1.191e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_164_G07
0.9999	4.755e-05	0.9999	4.755e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_178_D06
0.4864	2.313e-05	0.4864	2.313e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_104_H03
0.9974	4.743e-05	0.9974	4.743e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_11_G05
0.9999	4.755e-05	0.9999	4.755e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_74_C08
0.9998	4.755e-05	0.9998	4.755e-05	Archaea;Euryarchaeota;Stenosarchaea_group_Halobacteria
2.104	0.0001001	2.104	0.0001001	Archaea;Euryarchaeota;Diaforarchaea_group_Thermoplasmata_Thermoplasmatales
0	0	40.22	0.001913	Archaea;TACK_group
0	0	38.22	0.001818	Archaea;TACK_group;Crenarchaeota
38.22	0.001818	38.22	0.001818	Archaea;TACK_group;Crenarchaeota;Thermoprotei
0.0004264	2.028e-08	2	9.511e-05	Archaea;TACK_group;Thaumarchaeota
0.9999	4.755e-05	0.9999	4.755e-05	Archaea;TACK_group;Thaumarchaeota;Nitrosopumilales
0	0	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria
0	0	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales
0	0	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae
0	0	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera
0	0	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera_viennensis
0.9997	4.754e-05	0.9997	4.754e-05	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera_viennensis;Nitrososphaera_viennensis_EN76
2895	0.1377	2895	0.1377	DISTANT
375.1	0.01784	6594	0.3136	Bacteria
1412	0.06713	2383	0.1133	Bacteria;Bacteroidetes
0	0	51.21	0.002436	Bacteria;Bacteroidetes;Sphingobacteriia
0	0	51.21	0.002436	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales
51.21	0.002436	51.21	0.002436	Bacteria;Bacteroidetes;Sphingobacteriia;Sphingobacteriales;Sphingobacteriaceae
608.9	0.02896	857.8	0.04079	Bacteria;Bacteroidetes;Flavobacteriia
158.5	0.007538	158.5	0.007538	Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales
0	0	90.45	0.004301	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia
0	0	90.45	0.004301	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia
0	0	90.45	0.004301	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia;c_o_f_Flavobacteriia
90.45	0.004301	90.45	0.004301	Bacteria;Bacteroidetes;Flavobacteriia;c_Flavobacteriia;c_o_Flavobacteriia;c_o_f_Flavobacteriia;Flavobacteria_bacterium_MS0243C
0	0	53.54	0.002546	Bacteria;Bacteroidetes;Saprospiria
0	0	53.54	0.002546	Bacteria;Bacteroidetes;Saprospiria;Saprospirales
53.54	0.002546	53.54	0.002546	Bacteria;Bacteroidetes;Saprospiria;Saprospirales;Haliscomenobacteraceae
0	0	5.207	0.0002476	Bacteria;Bacteroidetes;Cytophagia
5.207	0.0002476	5.207	0.0002476	Bacteria;Bacteroidetes;Cytophagia;Cytophagales
0	0	2.013	9.572e-05	Bacteria;Bacteroidetes;Bacteroidia
1.013	4.817e-05	1.013	4.817e-05	Bacteria;Bacteroidetes;Bacteroidia;Bacteroidales
0	0	0.9999	4.755e-05	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales
0	0	0.9999	4.755e-05	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae
0	0	0.9999	4.755e-05	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium
0.9999	4.755e-05	0.9999	4.755e-05	Bacteria;Bacteroidetes;Bacteroidia;Marinilabiliales;Prolixibacteraceae;Draconibacterium;Draconibacterium_orientale
0	0	0.9997	4.754e-05	Bacteria;Bacteroidetes;Chitinophagia
0	0	0.9997	4.754e-05	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales
0.9997	4.754e-05	0.9997	4.754e-05	Bacteria;Bacteroidetes;Chitinophagia;Chitinophagales;Chitinophagaceae
0	0	0.9998	4.755e-05	Bacteria;Bacteroidetes;p_Bacteroidetes
0	0	0.9998	4.755e-05	Bacteria;Bacteroidetes;p_Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis
0.9998	4.755e-05	0.9998	4.755e-05	Bacteria;Bacteroidetes;p_Bacteroidetes;Bacteroidetes_Order_II._Incertae_sedis;Rhodothermaceae
0	0	81.42	0.003872	Bacteria;Candidatus
0	0	81.42	0.003872	Bacteria;Candidatus;Bipolaricaulota
0	0	81.42	0.003872	Bacteria;Candidatus;Bipolaricaulota;p_Candidatus_Bipolaricaulota
0	0	81.42	0.003872	Bacteria;Candidatus;Bipolaricaulota;p_Candidatus_Bipolaricaulota;p_c_Candidatus_Bipolaricaulota
0	0	81.42	0.003872	Bacteria;Candidatus;Bipolaricaulota;p_Candidatus_Bipolaricaulota;p_c_Candidatus_Bipolaricaulota;p_c_o_Candidatus_Bipolaricaulota
81.42	0.003872	81.42	0.003872	Bacteria;Candidatus;Bipolaricaulota;p_Candidatus_Bipolaricaulota;p_c_Candidatus_Bipolaricaulota;p_c_o_Candidatus_Bipolaricaulota;Candidatus_Acetothermum_Candidatus_Acetothermum_autotrophicum
2.449	0.0001165	3680	0.175	Bacteria;Proteobacteria
65.82	0.00313	103.7	0.004932	Bacteria;Proteobacteria;Gammaproteobacteria
0	0	0.9989	4.75e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria
0.9989	4.75e-05	0.9989	4.75e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Gammaproteobacteria;incertae_sedis
1.001	4.76e-05	1.001	4.76e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales
0	0	20.95	0.0009964	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales
20.95	0.0009964	20.95	0.0009964	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae
0	0	1.013	4.818e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales
0	0	1.013	4.818e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae
0	0	1.013	4.818e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium
1.013	4.818e-05	1.013	4.818e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Cardiobacteriales;Cardiobacteriaceae;Cardiobacterium;Cardiobacterium_valvarum_F0432
0.9997	4.754e-05	0.9997	4.754e-05	Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales
0	0	0.9982	4.747e-05	Bacteria;Proteobacteria;Gammaproteobacteria;c_Gammaproteobacteria
0	0	0.9982	4.747e-05	Bacteria;Proteobacteria;Gammaproteobacteria;c_Gammaproteobacteria;c_o_Gammaproteobacteria
