LWR	fract	aLWR	afract	taxopath
0	0	1478	0.201	Archaea
0	0	28.38	0.003859	Archaea;TACK_group
0	0	26.38	0.003587	Archaea;TACK_group;Crenarchaeota
26.38	0.003587	26.38	0.003587	Archaea;TACK_group;Crenarchaeota;Thermoprotei
0.0004264	5.797e-08	2	0.0002719	Archaea;TACK_group;Thaumarchaeota
0	0	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria
0	0	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales
0	0	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae
0	0	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera
0	0	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera_viennensis
0.9997	0.0001359	0.9997	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrososphaeria;Nitrososphaerales;Nitrososphaeraceae;Nitrososphaera;Nitrososphaera_viennensis;Nitrososphaera_viennensis_EN76
0.9999	0.0001359	0.9999	0.0001359	Archaea;TACK_group;Thaumarchaeota;Nitrosopumilales
0	0	1450	0.1971	Archaea;Euryarchaeota
0	0	1446	0.1965	Archaea;Euryarchaeota;environmental_samples
1022	0.1389	1446	0.1965	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
417.9	0.05682	417.9	0.05682	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_61_A07
0.9894	0.0001345	0.9894	0.0001345	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_37_D11
0.6288	8.549e-05	0.6288	8.549e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_104_H03
1.744	0.0002372	1.744	0.0002372	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_AD1000_11_G05
0.2505	3.405e-05	0.2505	3.405e-05	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_164_G07
0.9999	0.0001359	0.9999	0.0001359	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_178_D06
0.9999	0.0001359	0.9999	0.0001359	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III;euryarchaeote_KM3_74_C08
3.498	0.0004756	3.498	0.0004756	Archaea;Euryarchaeota;Diaforarchaea_group_Thermoplasmata_Thermoplasmatales
0.9998	0.0001359	0.9998	0.0001359	Archaea;Euryarchaeota;Stenosarchaea_group_Halobacteria
701.2	0.09533	701.2	0.09533	DISTANT
273.3	0.03715	2190	0.2977	Eukaryota
0	0	2.01	0.0002733	Eukaryota;Zoopagomycota
0	0	1.01	0.0001373	Eukaryota;Zoopagomycota;Entomophthoromycetes
0	0	1.01	0.0001373	Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales
0	0	1.01	0.0001373	Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae
1.01	0.0001373	1.01	0.0001373	Eukaryota;Zoopagomycota;Entomophthoromycetes;Entomophthorales;Ancylistaceae;Conidiobolus
0	0	0.9999	0.0001359	Eukaryota;Zoopagomycota;Harpellomycetes
0	0	0.9999	0.0001359	Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales
0	0	0.9999	0.0001359	Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales;Legeriomycetaceae
0	0	0.9999	0.0001359	Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Zancudomyces
0.9999	0.0001359	0.9999	0.0001359	Eukaryota;Zoopagomycota;Harpellomycetes;Harpellales;Legeriomycetaceae;Zancudomyces;Zancudomyces_culisetae
0.0007247	9.852e-08	41.11	0.005589	Eukaryota;Ciliophora
1.471	0.0002	8.531	0.00116	Eukaryota;Ciliophora;Oligohymenophorea
1.062	0.0001443	1.062	0.0001443	Eukaryota;Ciliophora;Oligohymenophorea;Sessilida
0	0	1	0.000136	Eukaryota;Ciliophora;Oligohymenophorea;Apostomatida
1	0.000136	1	0.000136	Eukaryota;Ciliophora;Oligohymenophorea;Apostomatida;Colliniidae
0.9997	0.0001359	0.9997	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Hymenostomatida
0.9991	0.0001358	0.9991	0.0001358	Eukaryota;Ciliophora;Oligohymenophorea;Pleuronematida
1	0.0001359	1	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Peniculida
0	0	0.9998	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Thigmotrichida
0	0	0.9998	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Thigmotrichida;Ancistridae
0	0	0.9998	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Thigmotrichida;Ancistridae;Ancistrum
0.9998	0.0001359	0.9998	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Thigmotrichida;Ancistridae;Ancistrum;Ancistrum_crassum
0.9997	0.0001359	0.9997	0.0001359	Eukaryota;Ciliophora;Oligohymenophorea;Philasterida
18.6	0.002529	26.2	0.003562	Eukaryota;Ciliophora;Spirotrichea
1	0.0001359	1	0.0001359	Eukaryota;Ciliophora;Spirotrichea;Tintinnida
0.9999	0.0001359	0.9999	0.0001359	Eukaryota;Ciliophora;Spirotrichea;Urostylida
0.9999	0.0001359	0.9999	0.0001359	Eukaryota;Ciliophora;Spirotrichea;Euplotida
