OTU	amplicon	SRR1808870	total
8392	SRR11808870:1466500.619509	1	1
8393	SRR11808870:1466590.670487	1	1
8394	SRR11808870:1466820.632327	1	1
8395	SRR11808870:1466880.620333	1	1
8396	SRR11808870:1467040.614596	1	1
8397	SRR11808870:1467090.609158	1	1
8398	SRR11808870:1467120.722159	1	1
8399	SRR11808870:1467260.605445	1	1
8400	SRR11808870:1467290.616104	1	1
8401	SRR11808870:1467460.658125	1	1
8402	SRR11808870:1467530.605919	1	1
8403	SRR11808870:1467560.639389	1	1
8404	SRR11808870:1467710.631877	1	1
8405	SRR11808870:1467830.606262	1	1
8406	SRR11808870:1467940.616112	1	1
8407	SRR11808870:1467970.634065	1	1
8408	SRR11808870:1468080.614294	1	1
8409	SRR11808870:1468160.633207	1	1
8410	SRR11808870:1468290.623048	1	1
8411	SRR11808870:1468410.601218	2	2
8412	SRR11808870:1468450.664152	1	1
8413	SRR11808870:146850.610865	1	1
8414	SRR11808870:1468510.626270	1	1
8415	SRR11808870:1468720.624233	1	1
8416	SRR11808870:1468740.615270	1	1
8417	SRR11808870:1468780.641521	1	1
8418	SRR11808870:1468810.618457	2	2
8419	SRR11808870:1468820.653332	1	1
8420	SRR11808870:1469060.670865	1	1
8421	SRR11808870:1469070.625512	1	1
8422	SRR11808870:1469120.654803	1	1
8424	SRR11808870:1469200.640472	1	1
8425	SRR11808870:1469240.673092	1	1
8427	SRR11808870:1469360.616076	2	2
8429	SRR11808870:1469640.605350	2	2
8430	SRR11808870:1469650.637622	1	1
8431	SRR11808870:1469770.642751	1	1
8432	SRR11808870:1469790.641222	1	1
8433	SRR11808870:1470050.630436	1	1
8434	SRR11808870:1470180.662036	1	1
8436	SRR11808870:1470340.600232	1	1
8437	SRR11808870:1470370.626865	1	1
8439	SRR11808870:1470760.633941	1	1
8440	SRR11808870:1470950.655476	1	1
8441	SRR11808870:1470990.656626	2	2
8442	SRR11808870:1471080.660697	1	1
8443	SRR11808870:147110.656223	1	1
8444	SRR11808870:147130.708670	1	1
8445	SRR11808870:1471330.643206	2	2
8446	SRR11808870:1471400.616773	1	1
8447	SRR11808870:1471440.613725	1	1
8448	SRR11808870:1471480.633406	1	1
8449	SRR11808870:1471500.624706	1	1
8450	SRR11808870:1471520.618320	1	1
8451	SRR11808870:1471540.625025	1	1
8452	SRR11808870:1471700.637697	1	1
8453	SRR11808870:1471770.656387	1	1
8454	SRR11808870:1471830.636621	1	1
8455	SRR11808870:1472190.600107	1	1
8456	SRR11808870:1472210.605438	2	2
8457	SRR11808870:1472270.612601	1	1
8458	SRR11808870:1472390.618409	1	1
8459	SRR11808870:1472500.627977	1	1
8460	SRR11808870:1472630.639186	1	1
8461	SRR11808870:1472740.649642	1	1
8462	SRR11808870:1473020.638841	1	1
8463	SRR11808870:1473150.623083	1	1
8464	SRR11808870:1473170.601985	1	1
8465	SRR11808870:1473190.635747	1	1
8466	SRR11808870:1473300.671798	1	1
8467	SRR11808870:1473460.604914	1	1
8468	SRR11808870:1473510.627521	1	1
8469	SRR11808870:1473550.602663	1	1
8470	SRR11808870:1473610.720769	1	1
8471	SRR11808870:1473660.651556	1	1
8472	SRR11808870:147370.672081	1	1
8473	SRR11808870:1473760.627003	1	1
8474	SRR11808870:1473820.621664	1	1
8475	SRR11808870:1473960.647477	1	1
8476	SRR11808870:14740.670886	2	2
8477	SRR11808870:147400.632044	1	1
8478	SRR11808870:1474130.607428	1	1
8479	SRR11808870:1474240.639321	2	2
8480	SRR11808870:147460.645586	2	2
8481	SRR11808870:1474670.697351	1	1
8482	SRR11808870:1474740.612223	1	1
8483	SRR11808870:1474950.657892	1	1
8484	SRR11808870:1475030.650466	2	2
8485	SRR11808870:1475220.641850	1	1
8486	SRR11808870:1475330.633487	1	1
8487	SRR11808870:1475480.625225	1	1
8488	SRR11808870:1475500.615272	1	1
8489	SRR11808870:1475610.608397	1	1
8490	SRR11808870:1475670.645452	1	1
8491	SRR11808870:1475860.666178	1	1
8492	SRR11808870:1475920.644092	1	1
8493	SRR11808870:1475950.631474	1	1
8494	SRR11808870:1476260.658682	1	1
8495	SRR11808870:1476270.642940	1	1
8496	SRR11808870:1476350.600142	1	1
8497	SRR11808870:1476470.641145	1	1
8498	SRR11808870:1476640.616894	1	1
8499	SRR11808870:1476680.617873	1	1
8500	SRR11808870:1477090.638137	1	1
8501	SRR11808870:1477120.610444	1	1
8502	SRR11808870:1477290.617540	1	1
8503	SRR11808870:1477530.632348	1	1
8504	SRR11808870:1477580.619629	1	1
8505	SRR11808870:1477680.623007	1	1
8506	SRR11808870:1477860.608136	1	1
8507	SRR11808870:1477880.657959	1	1
8508	SRR11808870:1477950.650458	1	1
8509	SRR11808870:1478140.645082	1	1
8510	SRR11808870:147820.626154	1	1
8511	SRR11808870:147860.617735	1	1
8512	SRR11808870:1478600.660650	1	1
8513	SRR11808870:147890.649767	1	1
8514	SRR11808870:1478940.651263	1	1
8515	SRR11808870:14790.620119	1	1
8516	SRR11808870:147900.630212	1	1
8517	SRR11808870:1479420.644556	1	1
8518	SRR11808870:1479670.633477	1	1
8519	SRR11808870:147990.643796	1	1
8520	SRR11808870:1479930.640986	1	1
8521	SRR11808870:1480130.648056	1	1
8523	SRR11808870:1480480.617910	2	2
8524	SRR11808870:1480760.617855	1	1
8525	SRR11808870:1480910.609284	1	1
8526	SRR11808870:1480930.654648	1	1
8527	SRR11808870:1480940.645206	1	1
8529	SRR11808870:1481070.654574	1	1
8530	SRR11808870:1481390.656260	1	1
8531	SRR11808870:1481410.654340	1	1
8532	SRR11808870:1481590.682791	1	1
8533	SRR11808870:1481620.669494	1	1
8534	SRR11808870:1481660.654391	1	1
8535	SRR11808870:1481780.622633	1	1
8536	SRR11808870:148180.626830	1	1
8537	SRR11808870:1481840.642534	1	1
8538	SRR11808870:1481850.642695	1	1
8539	SRR11808870:1481890.624781	1	1
8540	SRR11808870:148190.655844	1	1
8541	SRR11808870:1481910.630570	1	1
8542	SRR11808870:1482010.640301	1	1
8543	SRR11808870:1482170.606526	1	1
8544	SRR11808870:1482300.615875	1	1
8545	SRR11808870:1482310.674833	1	1
8547	SRR11808870:1482460.602507	1	1
8548	SRR11808870:148250.674615	1	1
8549	SRR11808870:1482600.608077	1	1
8550	SRR11808870:1482740.683126	1	1
8551	SRR11808870:1483010.610794	1	1
8552	SRR11808870:1483040.661374	1	1
8554	SRR11808870:1483160.631675	1	1
8555	SRR11808870:1483200.606929	1	1
8556	SRR11808870:1483240.649102	1	1
8557	SRR11808870:1483300.645313	1	1
8558	SRR11808870:1483310.667076	1	1
8559	SRR11808870:1483380.646873	1	1
8560	SRR11808870:1483390.648869	1	1
8561	SRR11808870:1483410.603169	1	1
8562	SRR11808870:1483430.627122	1	1
8563	SRR11808870:1483690.682848	1	1
8564	SRR11808870:1484690.621278	1	1
8565	SRR11808870:1484750.648903	2	2
8566	SRR11808870:1484790.642084	1	1
8567	SRR11808870:1484800.643964	1	1
8568	SRR11808870:1484950.623096	1	1
8569	SRR11808870:148530.655309	1	1
8570	SRR11808870:1485390.627113	1	1
8571	SRR11808870:148550.679486	1	1
8572	SRR11808870:1485530.612447	1	1
8573	SRR11808870:1485550.621779	1	1
8574	SRR11808870:1485660.630370	1	1
8575	SRR11808870:1485720.628987	1	1
8576	SRR11808870:1485760.669421	1	1
8577	SRR11808870:1485770.605264	1	1
8578	SRR11808870:148580.651838	1	1
8579	SRR11808870:1485830.609399	1	1
8580	SRR11808870:1485930.627154	1	1
8581	SRR11808870:1485990.636962	2	2
8582	SRR11808870:14860.606189	2	2
8583	SRR11808870:1486120.652349	1	1
8584	SRR11808870:1486150.619814	1	1
8585	SRR11808870:1486270.653525	1	1
8586	SRR11808870:1486330.620157	1	1
8587	SRR11808870:1486440.610063	1	1
8589	SRR11808870:1486730.636132	1	1
8590	SRR11808870:1486940.633857	2	2
8591	SRR11808870:1487050.610795	1	1
8592	SRR11808870:1487090.627902	1	1
8593	SRR11808870:148710.657248	1	1
8595	SRR11808870:1487160.635323	1	1
8596	SRR11808870:1487190.605455	1	1
8598	SRR11808870:1487330.634805	1	1
8599	SRR11808870:1487360.632878	2	2
8600	SRR11808870:1487370.611341	1	1
8601	SRR11808870:1487410.639277	2	2
8602	SRR11808870:1487510.630976	1	1
8603	SRR11808870:1487520.636603	1	1
8604	SRR11808870:1487550.626740	2	2
8605	SRR11808870:1487580.658106	1	1
8606	SRR11808870:148770.607221	1	1
8607	SRR11808870:1487750.664136	1	1
8608	SRR11808870:1487900.616687	1	1
8609	SRR11808870:1487920.675861	1	1
8610	SRR11808870:1488040.622942	1	1
8611	SRR11808870:1488070.640350	2	2
8612	SRR11808870:1488090.631404	1	1
8613	SRR11808870:148820.638712	1	1
8614	SRR11808870:1488220.614212	1	1
8615	SRR11808870:1488240.633161	2	2
8616	SRR11808870:1488330.671422	1	1
8617	SRR11808870:1488410.621415	2	2
8618	SRR11808870:1488500.656648	1	1
8619	SRR11808870:1488590.624769	1	1
8620	SRR11808870:1488830.666789	1	1
8621	SRR11808870:1488840.643917	2	2
8622	SRR11808870:1488980.641926	1	1
8623	SRR11808870:1489140.633171	1	1
8624	SRR11808870:1489210.600729	1	1
8625	SRR11808870:1489250.615325	1	1
8626	SRR11808870:1489350.637896	1	1
8627	SRR11808870:1489410.680799	1	1
8628	SRR11808870:1489530.641440	1	1
8629	SRR11808870:1489550.615956	1	1
8630	SRR11808870:1489580.607047	1	1
8631	SRR11808870:1489630.604489	1	1
8632	SRR11808870:1489670.641270	1	1
8633	SRR11808870:148970.645155	1	1
8634	SRR11808870:1489790.637772	1	1
8635	SRR11808870:1489800.620482	1	1
8636	SRR11808870:1489920.615346	1	1
8637	SRR11808870:1490070.616907	2	2
8638	SRR11808870:1490220.637136	2	2
8639	SRR11808870:149030.621586	2	2
8641	SRR11808870:149050.634218	1	1
8642	SRR11808870:1490620.605482	1	1
8643	SRR11808870:1490650.609628	1	1
8644	SRR11808870:1490770.601612	1	1
8645	SRR11808870:1490850.634776	1	1
8646	SRR11808870:1490860.656311	1	1
8647	SRR11808870:149130.642034	2	2
8648	SRR11808870:1491350.626759	2	2
8649	SRR11808870:1491540.621288	1	1
8650	SRR11808870:1491600.665091	1	1
8651	SRR11808870:1491650.679287	1	1
8652	SRR11808870:1491790.614630	1	1
8653	SRR11808870:1491900.649179	1	1
8654	SRR11808870:1491950.674080	2	2
8655	SRR11808870:1491980.634800	1	1
8657	SRR11808870:1492010.641655	1	1
8658	SRR11808870:1492150.643732	1	1
8659	SRR11808870:1492260.634296	2	2
8660	SRR11808870:1492350.601982	1	1
8661	SRR11808870:1492400.633602	1	1
8662	SRR11808870:1493010.627725	1	1
8663	SRR11808870:1493030.643823	2	2
8664	SRR11808870:1493130.628254	1	1
8665	SRR11808870:1493200.648554	1	1
8666	SRR11808870:1493240.653785	1	1
8667	SRR11808870:1493390.616326	1	1
8668	SRR11808870:1493460.658010	1	1
8669	SRR11808870:1493480.659411	1	1
8670	SRR11808870:1493500.610214	1	1
8671	SRR11808870:1493670.624349	1	1
8672	SRR11808870:1493770.677567	1	1
8673	SRR11808870:1494120.646269	1	1
8674	SRR11808870:1494200.634093	2	2
8675	SRR11808870:1494370.650285	1	1
8676	SRR11808870:1494390.647388	1	1
8677	SRR11808870:1494450.640052	1	1
8678	SRR11808870:1494600.675420	1	1
8679	SRR11808870:1494700.635326	1	1
8680	SRR11808870:1494740.650505	1	1
8682	SRR11808870:1494830.647316	1	1
8683	SRR11808870:1494920.605423	1	1
8684	SRR11808870:1494940.630290	1	1
8685	SRR11808870:1494980.635779	1	1
8686	SRR11808870:149500.649580	1	1
8687	SRR11808870:1495020.646462	1	1
8688	SRR11808870:1495390.682879	1	1
8689	SRR11808870:1495460.652574	1	1
8690	SRR11808870:149550.649659	2	2
8691	SRR11808870:1495560.632517	1	1
8692	SRR11808870:1495600.606980	1	1
8693	SRR11808870:1495700.637346	1	1
8695	SRR11808870:1496130.600785	1	1
8696	SRR11808870:1496230.614614	1	1
8697	SRR11808870:1496280.604837	1	1
8698	SRR11808870:1496440.668051	1	1
8699	SRR11808870:1496450.620733	1	1
8700	SRR11808870:1496510.646745	1	1
8701	SRR11808870:1496670.604585	2	2
8702	SRR11808870:149670.628699	1	1
8703	SRR11808870:1496770.612264	1	1
8704	SRR11808870:1497100.602710	1	1
8705	SRR11808870:1497250.658726	1	1
8706	SRR11808870:1497580.613384	2	2
8707	SRR11808870:1497590.611494	1	1
8708	SRR11808870:1497680.641359	1	1
8710	SRR11808870:1497790.609380	1	1
8712	SRR11808870:1498380.640944	1	1
8713	SRR11808870:1498410.645566	1	1
8714	SRR11808870:1498600.619383	1	1
8715	SRR11808870:1498640.624504	1	1
8716	SRR11808870:1498710.658318	1	1
8717	SRR11808870:1498750.634977	2	2
8718	SRR11808870:1498950.601398	1	1
8719	SRR11808870:1498980.631077	1	1
8720	SRR11808870:1499110.618204	1	1
8721	SRR11808870:1499130.629699	1	1
8723	SRR11808870:149960.651836	1	1
8726	SRR11808870:1499810.602814	1	1
8727	SRR11808870:1499910.641149	1	1
8728	SRR11808870:1500020.607883	1	1
8729	SRR11808870:1500270.608977	1	1
8731	SRR11808870:1500450.615950	1	1
8732	SRR11808870:1500500.629841	1	1
8733	SRR11808870:1500560.655369	1	1
8734	SRR11808870:1500590.630683	1	1
8735	SRR11808870:1500740.601242	1	1
8736	SRR11808870:1500770.618906	1	1
8741	SRR11808870:1501070.608235	1	1
8742	SRR11808870:1501330.616926	1	1
8743	SRR11808870:1501410.609274	1	1
8744	SRR11808870:1501640.683991	1	1
8745	SRR11808870:1501650.623600	1	1
8746	SRR11808870:1501680.629160	1	1
8747	SRR11808870:1501750.619224	1	1
8748	SRR11808870:1501800.660926	1	1
8749	SRR11808870:1501810.620040	1	1
8751	SRR11808870:1501930.660167	1	1
8752	SRR11808870:1502030.618146	1	1
8753	SRR11808870:1502060.637929	1	1
8754	SRR11808870:1502080.652010	2	2
8755	SRR11808870:1502300.625645	1	1
8757	SRR11808870:1502340.634228	1	1
8758	SRR11808870:1502400.630596	2	2
8759	SRR11808870:1502460.627817	1	1
8761	SRR11808870:1502730.603743	2	2
8763	SRR11808870:1502830.626305	1	1
8764	SRR11808870:1502930.612253	1	1
8765	SRR11808870:1502990.613764	1	1
8766	SRR11808870:150300.613790	1	1
8767	SRR11808870:1503020.669683	1	1
8768	SRR11808870:1503240.654173	1	1
8769	SRR11808870:1503250.635107	1	1
8770	SRR11808870:1503260.603424	1	1
8772	SRR11808870:1503300.623852	1	1
8773	SRR11808870:1503340.638582	1	1
8774	SRR11808870:1503480.603253	2	2
8775	SRR11808870:1503550.623759	1	1
8777	SRR11808870:1503640.639320	2	2
8778	SRR11808870:1503680.631395	1	1
8779	SRR11808870:1503760.647237	1	1
8780	SRR11808870:1503850.605760	1	1
8781	SRR11808870:1503890.637432	1	1
8782	SRR11808870:1503990.619261	1	1
8783	SRR11808870:1504020.630151	1	1
8785	SRR11808870:1504130.644507	1	1
8788	SRR11808870:1504420.638147	1	1
8789	SRR11808870:1504460.649670	1	1
8790	SRR11808870:1504510.638488	1	1
8792	SRR11808870:150470.671436	1	1
8793	SRR11808870:1504710.632974	1	1
8794	SRR11808870:1504750.612521	1	1
8797	SRR11808870:1504900.661976	2	2
8798	SRR11808870:1504930.642632	2	2
8800	SRR11808870:1505290.663804	1	1
8803	SRR11808870:1505550.619918	1	1
8805	SRR11808870:1505630.624830	1	1
8806	SRR11808870:1505680.666031	1	1
8807	SRR11808870:1505690.664425	1	1
8808	SRR11808870:150570.652278	1	1
8809	SRR11808870:1505710.627634	1	1
8812	SRR11808870:1505810.613518	1	1
8813	SRR11808870:1505840.608871	2	2
8814	SRR11808870:1506130.634012	1	1
8815	SRR11808870:1506240.651743	1	1
8817	SRR11808870:1506290.644668	1	1
8819	SRR11808870:1506410.623140	1	1
8821	SRR11808870:1506730.622697	1	1
8822	SRR11808870:1506750.648218	2	2
8823	SRR11808870:1506790.621659	1	1
8824	SRR11808870:150680.662151	1	1
8826	SRR11808870:1506830.607508	1	1
8828	SRR11808870:1506870.635895	2	2
8829	SRR11808870:1506900.604827	1	1
8830	SRR11808870:1506940.618161	1	1
8831	SRR11808870:1506970.630745	1	1
8832	SRR11808870:1507140.605682	2	2
8833	SRR11808870:1507200.621545	1	1
8834	SRR11808870:1507350.671043	2	2
8835	SRR11808870:1507520.646476	2	2
8836	SRR11808870:150760.663870	1	1
8837	SRR11808870:1507630.627416	2	2
8839	SRR11808870:1507780.633925	1	1
8840	SRR11808870:1507830.638613	1	1
8841	SRR11808870:15080.612979	1	1
8842	SRR11808870:1508130.613093	1	1
8843	SRR11808870:1508250.616554	1	1
8844	SRR11808870:150830.651488	1	1
8846	SRR11808870:1508410.659442	2	2
8847	SRR11808870:1508460.633290	1	1
8848	SRR11808870:1508470.658248	2	2
8849	SRR11808870:1508510.656387	1	1
8850	SRR11808870:1508600.632284	1	1
8851	SRR11808870:1508660.673511	1	1
8854	SRR11808870:1508880.639129	1	1
8856	SRR11808870:1509000.623091	1	1
8857	SRR11808870:1509260.633027	1	1
8858	SRR11808870:1509290.620223	1	1
8859	SRR11808870:1509300.606468	2	2
8860	SRR11808870:1509450.644808	1	1
8861	SRR11808870:1509540.663653	1	1
8862	SRR11808870:1509590.617137	1	1
8864	SRR11808870:1509740.631590	1	1
8865	SRR11808870:1509750.674468	1	1
8866	SRR11808870:1509810.649984	1	1
8867	SRR11808870:1509820.622993	1	1
8868	SRR11808870:1509980.640028	2	2
8871	SRR11808870:1510080.692668	1	1
8872	SRR11808870:1510150.653867	1	1
8873	SRR11808870:1510180.615639	1	1
8874	SRR11808870:1510280.618686	1	1
8876	SRR11808870:1510420.610635	1	1
8878	SRR11808870:1510510.629523	1	1
8879	SRR11808870:1510520.652547	1	1
8880	SRR11808870:1510610.612584	1	1
8881	SRR11808870:1510660.622584	1	1
8882	SRR11808870:1510810.671616	1	1
8883	SRR11808870:1510850.658062	1	1
8884	SRR11808870:1510900.637806	1	1
8885	SRR11808870:1510910.636720	1	1
8886	SRR11808870:1510920.631463	1	1
8887	SRR11808870:1510930.676476	1	1
8888	SRR11808870:1510940.675539	1	1
8889	SRR11808870:1510960.628307	1	1
8890	SRR11808870:1511000.601494	1	1
8891	SRR11808870:1511030.634815	1	1
8892	SRR11808870:1511040.651233	1	1
8893	SRR11808870:1511090.634490	1	1
8895	SRR11808870:1511160.663433	1	1
8896	SRR11808870:1511210.687129	1	1
8897	SRR11808870:1511320.610810	1	1
8899	SRR11808870:1511570.673113	1	1
8903	SRR11808870:1511780.650213	1	1
8904	SRR11808870:1511820.679627	1	1
8906	SRR11808870:1511990.658760	1	1
8907	SRR11808870:1512090.629200	1	1
8908	SRR11808870:1512170.619549	1	1
8909	SRR11808870:1512180.611785	1	1
8911	SRR11808870:1512470.626761	1	1
8912	SRR11808870:1512490.646072	1	1
8913	SRR11808870:1512520.613600	1	1
8916	SRR11808870:1512620.643278	1	1
8918	SRR11808870:1512680.664131	1	1
8919	SRR11808870:1512730.619831	2	2
8920	SRR11808870:1512760.635826	1	1
8921	SRR11808870:1512780.649814	1	1
8922	SRR11808870:1512790.659240	1	1
8923	SRR11808870:1512850.615581	2	2
8924	SRR11808870:1512860.634845	1	1
8925	SRR11808870:1512930.671654	1	1
8926	SRR11808870:1512940.621072	1	1
8927	SRR11808870:1512980.676946	1	1
8928	SRR11808870:1513010.684716	1	1
8929	SRR11808870:1513070.626755	1	1
8930	SRR11808870:1513440.613242	1	1
8931	SRR11808870:1513450.665034	2	2
8932	SRR11808870:1513480.668901	2	2
8934	SRR11808870:1513540.661834	2	2
8935	SRR11808870:151360.601828	1	1
8936	SRR11808870:1513650.668270	1	1
8937	SRR11808870:1513660.652162	1	1
8938	SRR11808870:1513750.622602	1	1
8939	SRR11808870:1513770.621018	1	1
8940	SRR11808870:1513860.673284	1	1
8941	SRR11808870:1513900.654637	1	1
8942	SRR11808870:1514070.651575	2	2
8943	SRR11808870:1514190.662070	1	1
8944	SRR11808870:1514200.666749	1	1
8945	SRR11808870:1514290.614348	1	1
8947	SRR11808870:1514330.688724	1	1
8949	SRR11808870:1514360.616783	1	1
8950	SRR11808870:1514370.601402	2	2
8951	SRR11808870:151440.625563	1	1
8952	SRR11808870:151450.614670	1	1
8953	SRR11808870:1514630.649017	1	1
8954	SRR11808870:1514640.603805	1	1
8955	SRR11808870:1514650.662059	1	1
8956	SRR11808870:1514680.666298	1	1
8957	SRR11808870:1514730.607293	1	1
8958	SRR11808870:1514850.671844	1	1
8959	SRR11808870:1514900.614631	1	1
8960	SRR11808870:1514940.710061	1	1
8962	SRR11808870:1515030.649473	1	1
8963	SRR11808870:1515080.605433	2	2
8964	SRR11808870:1515090.637451	1	1
8965	SRR11808870:1515120.641286	2	2
8966	SRR11808870:1515140.618224	1	1
8967	SRR11808870:1515220.650358	1	1
8968	SRR11808870:1515260.621592	2	2
8969	SRR11808870:1515280.613576	1	1
8970	SRR11808870:151530.610677	1	1
8971	SRR11808870:1515360.621742	1	1
8972	SRR11808870:1515400.656809	1	1
8973	SRR11808870:1515420.628519	2	2
8974	SRR11808870:1515480.613869	1	1
8975	SRR11808870:1515520.651382	2	2
8976	SRR11808870:1515530.638058	1	1
8977	SRR11808870:1515540.628080	1	1
8978	SRR11808870:1515560.658012	1	1
8979	SRR11808870:1515570.649433	1	1
8980	SRR11808870:1515640.622078	1	1
8981	SRR11808870:1515800.628415	1	1
8982	SRR11808870:1515810.657459	1	1
8983	SRR11808870:1515860.643578	1	1
8984	SRR11808870:1515980.645471	1	1
8985	SRR11808870:1515990.694691	1	1
8986	SRR11808870:1516000.629307	2	2
8987	SRR11808870:1516030.615483	1	1
8988	SRR11808870:1516080.665445	1	1
8989	SRR11808870:1516100.661155	1	1
8990	SRR11808870:1516180.694589	2	2
8993	SRR11808870:1516540.641675	1	1
8994	SRR11808870:1516560.651026	1	1
8995	SRR11808870:1516570.652165	1	1
8996	SRR11808870:1516600.640719	1	1
8997	SRR11808870:1516650.660445	1	1
8998	SRR11808870:1516730.609921	1	1
8999	SRR11808870:1516850.638996	1	1
9000	SRR11808870:1516880.602900	1	1
9001	SRR11808870:1516940.647168	2	2
9002	SRR11808870:1516970.651157	2	2
9003	SRR11808870:1517050.653092	1	1
9005	SRR11808870:1517130.628467	1	1
9006	SRR11808870:1517160.621838	1	1
9007	SRR11808870:1517200.618360	1	1
9008	SRR11808870:1517470.606271	1	1
9009	SRR11808870:1517620.603806	1	1
9010	SRR11808870:1517680.634243	1	1
9011	SRR11808870:151770.624820	1	1
9012	SRR11808870:151800.643150	1	1
9013	SRR11808870:1518080.632259	1	1
9014	SRR11808870:151820.622555	1	1
9015	SRR11808870:1518200.613528	1	1
9016	SRR11808870:1518230.616578	1	1
9017	SRR11808870:1518260.658244	1	1
9018	SRR11808870:1518280.627621	1	1
9019	SRR11808870:1518310.612629	1	1
9020	SRR11808870:1518370.621038	2	2
9021	SRR11808870:1518470.627195	1	1
9022	SRR11808870:1518580.619808	1	1
9023	SRR11808870:1518590.626981	1	1
9024	SRR11808870:1518600.603613	1	1
9025	SRR11808870:1518610.638560	1	1
9026	SRR11808870:1518620.624169	1	1
9027	SRR11808870:1518640.617404	2	2
9028	SRR11808870:1518780.642310	1	1
9029	SRR11808870:1518810.659119	1	1
9030	SRR11808870:1518840.613677	1	1
9031	SRR11808870:1518890.629480	1	1
9032	SRR11808870:1518920.631030	1	1
9033	SRR11808870:1518930.648467	1	1
9034	SRR11808870:1518990.629106	1	1
9037	SRR11808870:1519100.606437	1	1
9038	SRR11808870:1519160.639312	2	2
9039	SRR11808870:1519190.631394	1	1
9040	SRR11808870:1519200.618710	1	1
9041	SRR11808870:1519220.634355	1	1
9042	SRR11808870:1519290.638510	1	1
9043	SRR11808870:1519390.607688	1	1
9044	SRR11808870:1519460.629019	2	2
9045	SRR11808870:1519470.644811	1	1
9046	SRR11808870:1519490.626145	1	1
9047	SRR11808870:1519520.620735	1	1
9049	SRR11808870:1519590.640761	1	1
9051	SRR11808870:1519660.672914	1	1
9053	SRR11808870:151970.631837	1	1
9054	SRR11808870:1519740.668279	1	1
9056	SRR11808870:1519870.640213	1	1
9057	SRR11808870:15200.628521	1	1
9058	SRR11808870:1520050.639726	1	1
9060	SRR11808870:1520140.627011	2	2
9061	SRR11808870:1520170.646209	2	2
9062	SRR11808870:1520220.612403	1	1
9063	SRR11808870:1520320.616627	1	1
9065	SRR11808870:1520360.685264	1	1
9066	SRR11808870:1520460.627685	1	1
9067	SRR11808870:1520470.625225	1	1
9069	SRR11808870:1520530.632941	1	1
9072	SRR11808870:1520770.620457	1	1
9073	SRR11808870:152080.635600	1	1
9074	SRR11808870:1520840.666550	1	1
9075	SRR11808870:1521040.618921	1	1
9078	SRR11808870:1521180.619926	1	1
9079	SRR11808870:152120.621376	1	1
9080	SRR11808870:1521200.605881	1	1
9081	SRR11808870:1521240.664577	1	1
9082	SRR11808870:1521350.625404	1	1
9083	SRR11808870:1521360.625085	1	1
9084	SRR11808870:1521380.629271	1	1
9085	SRR11808870:1521450.647799	2	2
9086	SRR11808870:1521500.608280	1	1
9087	SRR11808870:1521520.647409	1	1
9089	SRR11808870:1521610.624210	1	1
9090	SRR11808870:1521720.694154	1	1
9091	SRR11808870:1521740.646290	1	1
9092	SRR11808870:1521770.644215	1	1
9093	SRR11808870:1521800.634778	2	2
9094	SRR11808870:1521830.635017	1	1
9095	SRR11808870:1521860.625909	1	1
9096	SRR11808870:1521900.655905	1	1
9097	SRR11808870:1521950.641127	1	1
9098	SRR11808870:1522030.638913	1	1
9099	SRR11808870:1522060.708782	1	1
9100	SRR11808870:1522180.647701	1	1
9101	SRR11808870:1522260.647085	1	1
9102	SRR11808870:1522520.623699	1	1
9103	SRR11808870:1522530.631664	1	1
9104	SRR11808870:1522610.654091	1	1
9105	SRR11808870:1522710.608238	1	1
9107	SRR11808870:1522810.609762	1	1
9108	SRR11808870:1522910.614322	1	1
9109	SRR11808870:1523000.610643	1	1
9111	SRR11808870:1523070.622874	2	2
9112	SRR11808870:1523080.622868	1	1
9113	SRR11808870:1523100.621480	1	1
9114	SRR11808870:1523110.629936	1	1
9117	SRR11808870:1523580.639430	1	1
9118	SRR11808870:1523650.649146	1	1
9120	SRR11808870:1523720.647448	1	1
9121	SRR11808870:1523750.636572	1	1
9122	SRR11808870:1523810.653345	1	1
9123	SRR11808870:1523920.620822	1	1
9124	SRR11808870:1523980.600279	2	2
9125	SRR11808870:1524000.639350	1	1
9127	SRR11808870:1524050.625204	1	1
9128	SRR11808870:1524070.602240	1	1
9130	SRR11808870:1524270.608578	1	1
9131	SRR11808870:1524320.640148	1	1
9132	SRR11808870:1524410.653267	1	1
9133	SRR11808870:1524440.618208	1	1
9134	SRR11808870:1524480.612312	1	1
9135	SRR11808870:1524550.626969	1	1
9136	SRR11808870:1524590.640364	1	1
9137	SRR11808870:1524660.632890	1	1
9138	SRR11808870:1524740.634661	1	1
9139	SRR11808870:1524820.629838	1	1
9141	SRR11808870:1525080.656580	2	2
9142	SRR11808870:1525100.606380	1	1
9143	SRR11808870:1525120.622422	1	1
9144	SRR11808870:1525200.638678	1	1
9145	SRR11808870:1525250.631033	1	1
9146	SRR11808870:1525260.609914	2	2
9147	SRR11808870:1525280.626133	1	1
9148	SRR11808870:1525310.657357	1	1
9149	SRR11808870:1525430.646880	2	2
9150	SRR11808870:1525450.602117	1	1
9151	SRR11808870:1525570.606615	1	1
9152	SRR11808870:1525620.600325	2	2
9153	SRR11808870:1525690.613231	1	1
9154	SRR11808870:1525710.654177	1	1
9155	SRR11808870:1525720.613699	1	1
9156	SRR11808870:1525810.625041	1	1
9157	SRR11808870:1525880.602816	1	1
