amplicon	linearized.dereplicate_ERR3460466.merged.fastq	total
ERR3460466:::24287:0:0:0:0.611671	2	2
ERR3460466:::24334:0:0:0:0.608708	2	2
ERR3460466:::24335:0:0:0:0.624309	2	2
ERR3460466:::24588:0:0:0:0.668848	2	2
ERR3460466:::24686:0:0:0:0.617509	2	2
ERR3460466:::24780:0:0:0:0.604130	2	2
ERR3460466:::24849:0:0:0:0.608544	2	2
ERR3460466:::24874:0:0:0:0.602204	2	2
ERR3460466:::24957:0:0:0:0.621309	2	2
ERR3460466:::2499:0:0:0:0.625019	2	2
ERR3460466:::25037:0:0:0:0.608096	2	2
ERR3460466:::25120:0:0:0:0.610716	2	2
ERR3460466:::2519:0:0:0:0.629223	2	2
ERR3460466:::25216:0:0:0:0.673986	2	2
ERR3460466:::25306:0:0:0:0.609798	2	2
ERR3460466:::25507:0:0:0:0.636632	2	2
ERR3460466:::25680:0:0:0:0.620319	2	2
ERR3460466:::25750:0:0:0:0.601932	2	2
ERR3460466:::25818:0:0:0:0.651524	2	2
ERR3460466:::25829:0:0:0:0.629084	2	2
ERR3460466:::25900:0:0:0:0.613649	2	2
ERR3460466:::26103:0:0:0:0.635873	2	2
ERR3460466:::26280:0:0:0:0.614362	2	2
ERR3460466:::2630:0:0:0:0.621729	2	2
ERR3460466:::26363:0:0:0:0.643024	2	2
ERR3460466:::26623:0:0:0:0.611014	2	2
ERR3460466:::26641:0:0:0:0.628511	2	2
ERR3460466:::26741:0:0:0:0.632512	2	2
ERR3460466:::2726:0:0:0:0.614118	2	2
ERR3460466:::2750:0:0:0:0.628093	2	2
ERR3460466:::27502:0:0:0:0.619356	2	2
ERR3460466:::27934:0:0:0:0.621353	2	2
ERR3460466:::2806:0:0:0:0.629067	2	2
ERR3460466:::28065:0:0:0:0.614160	2	2
ERR3460466:::28070:0:0:0:0.616336	2	2
ERR3460466:::28415:0:0:0:0.656348	2	2
ERR3460466:::28950:0:0:0:0.610748	2	2
ERR3460466:::28960:0:0:0:0.612208	2	2
ERR3460466:::29180:0:0:0:0.601284	2	2
ERR3460466:::29318:0:0:0:0.631049	2	2
ERR3460466:::29336:0:0:0:0.613071	2	2
ERR3460466:::29341:0:0:0:0.676790	2	2
ERR3460466:::29367:0:0:0:0.603918	2	2
ERR3460466:::29498:0:0:0:0.647587	2	2
ERR3460466:::29648:0:0:0:0.615164	2	2
ERR3460466:::3084:0:0:0:0.614280	2	2
ERR3460466:::30993:0:0:0:0.612727	2	2
ERR3460466:::31013:0:0:0:0.639881	2	2
ERR3460466:::31317:0:0:0:0.636478	2	2
ERR3460466:::314:0:0:0:0.622720	2	2
ERR3460466:::320:0:0:0:0.608686	2	2
ERR3460466:::32502:0:0:0:0.612671	2	2
ERR3460466:::32784:0:0:0:0.609024	2	2
ERR3460466:::33262:0:0:0:0.629134	2	2
ERR3460466:::33287:0:0:0:0.613138	2	2
ERR3460466:::34376:0:0:0:0.614979	2	2
ERR3460466:::34457:0:0:0:0.604180	2	2
ERR3460466:::34771:0:0:0:0.641526	2	2
ERR3460466:::34864:0:0:0:0.644157	2	2
