OTU	ERR0000003	classification
ERR3:1001430.705914	261	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:100790.669392	261	Eukaryota;Arthropoda;Insecta;Orthoptera;Tettigoniidae;Eupholidoptera;Eupholidoptera uvarovi
ERR3:62490.634461	256	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR3:1007540.682461	253	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Ceroglossus;Ceroglossus suturalis
ERR3:1004780.665548	239	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles letifer
ERR3:134980.694753	230	Eukaryota;Chordata;Actinopteri;Pomacanthidae;Holacanthus;Holacanthus africanus
ERR3:100150.706103	189	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1014360.663853	181	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus fusciceps
ERR3:1007900.656869	168	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles letifer
ERR3:1004890.700314	158	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:391360.707353	143	Eukaryota;Nematoda;Chromadorea;Rhabditida;Filaroididae;Parafilaroides;Parafilaroides normani
ERR3:1003290.711401	139	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
ERR3:1005340.704395	139	Eukaryota;Nematoda;Chromadorea;Rhigonematida;Rhigonematidae;Rhigonema;Rhigonema thysanophora
ERR3:1023310.711732	129	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:735860.715881	128	Eukaryota;Cnidaria;Multivalvulida;Kudoidae;Kudoa;Kudoa hexapunctata
ERR3:152410.601307	126	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR3:1002360.654529	123	Eukaryota;Chordata;Aves;Pelecaniformes;Phalacrocoracidae;Leucocarbo;Leucocarbo colensoi
ERR3:529880.602499	123	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR3:1010470.689072	113	Eukaryota;Chordata;Amphibia;Gymnophiona;Dermophiidae;Schistometopum;Schistometopum gregorii
ERR3:1092630.671210	112	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Argyrotaenia;Argyrotaenia kimballi
ERR3:1000060.716539	111	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1004830.606793	110	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:1002280.688962	104	Eukaryota;Arthropoda;Insecta;Lepidoptera;Nymphalidae;Godyris;Godyris hewitsoni
ERR3:256040.645866	100	Eukaryota;Annelida;Hirudinida;Arhynchobdellida;Haemopidae;Whitmania;Whitmania pigra
ERR3:1022750.701297	93	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium tahanense
ERR3:1006160.691470	89	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:1009540.704787	88	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:235560.611945	87	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Dictya;Dictya stricta
ERR3:100140.737606	86	Eukaryota;Acanthocephala;Eoacanthocephala;Gyracanthocephala;Quadrigyridae;Pallisentis;Pallisentis celatus
ERR3:1011360.715463	83	Eukaryota;Arthropoda;Maxillopoda;Calanoida;Tortanidae;Tortanus;Tortanus discaudatus
ERR3:1326120.630360	83	Eukaryota;Annelida;Polychaeta;Terebellida;Ampharetidae;Auchenoplax;Auchenoplax crinita
ERR3:1002530.682590	82	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Cricotopus;Cricotopus patens
ERR3:1008550.683873	80	Eukaryota;Arthropoda;Insecta;Mantodea;Tarachodidae;Dysaules;Dysaules longicollis
ERR3:1015310.716354	80	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR3:1013910.704048	78	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Complexum;Complexum pusillum
ERR3:1047330.704496	75	Eukaryota;Arthropoda;Insecta;Diptera;Bombyliidae;Bombylius;Bombylius major
ERR3:277090.701851	74	Eukaryota;Platyhelminthes;Cestoda;Tetraphyllidea;Onchobothriidae;Pachybothrium;Pachybothrium hutsoni
ERR3:1023190.671581	67	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis parva
ERR3:196810.622946	67	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Monocellicampa;Monocellicampa pruni
ERR3:301910.713819	64	Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Ramulus;Ramulus hainanense
ERR3:310440.628986	61	Eukaryota;Acanthocephala;Archiacanthocephala;Oligacanthorhynchida;Oligacanthorhynchidae;Macracanthorhynchus;Macracanthorhynchus hirudinaceus
ERR3:49840.641059	61	Eukaryota;Chordata;Mammalia;Cetacea;Balaenopteridae;Balaenoptera;Balaenoptera musculus
ERR3:1021050.690549	59	Eukaryota;Chordata;Squamata;Lacertidae;Tropidosaura;Tropidosaura gularis
ERR3:1018300.628930	58	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis parva
ERR3:1051720.620541	58	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Haemaphysalis;Haemaphysalis parva
ERR3:1099650.701784	58	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR3:58110.673860	58	Eukaryota;Chordata;Squamata;Dipsadidae;Thermophis;Thermophis zhaoermii
ERR3:1100690.723474	57	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Nemorimyza;Nemorimyza maculosa
ERR3:1027880.714891	56	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR3:1037070.610985	53	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR3:615210.740104	52	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza ceanothi
ERR3:1024830.687667	51	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1057790.683912	51	Eukaryota;Arthropoda;Insecta;Neuroptera;Osmylidae;Thyridosmylus;Thyridosmylus langii
ERR3:1091350.682942	51	Eukaryota;Arthropoda;Malacostraca;Amphipoda;Lysianassidae;Onisimus;Onisimus nanseni
ERR3:1024210.700328	50	Eukaryota;Arthropoda;Insecta;Hymenoptera;Formicidae;Yunodorylus;Yunodorylus sexspinus
ERR3:25640.624838	50	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Grallipeza;Grallipeza vicina
ERR3:1058010.706364	49	Eukaryota;Nematoda;Chromadorea;Rhabditida;Metastrongylidae;Metastrongylus;Metastrongylus pudendotectus
ERR3:1068570.703999	49	Eukaryota;Arthropoda;Insecta;Lepidoptera;Scythrididae;Scythris;Scythris empetrella
ERR3:448470.695602	47	Eukaryota;Mollusca;Gastropoda;Camaenidae;Camaena;Camaena cicatricosa
ERR3:1046340.687902	46	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Polypedilum;Polypedilum quadriguttatum
ERR3:1005110.684165	45	Eukaryota;Arthropoda;Arachnida;Ixodida;Ixodidae;Ixodes;Ixodes nipponensis
ERR3:1013000.703675	45	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Cheilosia;Cheilosia alpina
ERR3:1022700.697098	45	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1019820.692986	44	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Spectralia;Spectralia gracilipes
ERR3:1003770.664468	42	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Pallenopsidae;Pallenopsis;Pallenopsis macneilli
ERR3:1015720.636611	42	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Hemichaeta;Hemichaeta scutellata
ERR3:170080.607390	41	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Neotibicen;Neotibicen nr. similaris DCM-2015
ERR3:1001230.720825	40	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus luteus
ERR3:100970.695084	40	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Bidessonotus;Bidessonotus inconspicuus
ERR3:103370.704888	40	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila soonae
ERR3:1007940.696212	39	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Elaphropeza;Elaphropeza chanae
ERR3:1046890.650823	39	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Plistospilota;Plistospilota guineensis
ERR3:1067050.687735	39	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Ischionoplus;Ischionoplus niveoguttatus
ERR3:1075310.638916	39	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila karakasa
ERR3:1097430.683186	39	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Chydoridae;Pseudochydorus;Pseudochydorus globosus
ERR3:1010850.629785	38	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta herveyensis (nomen nudum)
ERR3:1058420.710945	38	Eukaryota;Arthropoda;Maxillopoda;Cyclopoida;Cyclopidae;Diacyclops;Diacyclops belgicus
ERR3:576380.678942	38	Eukaryota;Chordata;Amphibia;Anura;Brevicipitidae;Breviceps;Breviceps adspersus
ERR3:1024310.658212	37	Eukaryota;Arthropoda;Insecta;Diptera;Dolichopodidae;Campsicnemus;Campsicnemus marginatus
ERR3:228640.718849	36	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Mimachlamys;Mimachlamys senatoria
ERR3:1001640.630586	35	Eukaryota;Arthropoda;Insecta;Mantodea;Iridopterygidae;Hapalomantis;Hapalomantis orba
ERR3:1008990.670517	34	Eukaryota;Arthropoda;Insecta;Hymenoptera;Bethylidae;Cephalonomia;Cephalonomia gallicola
ERR3:1007610.626798	33	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Paragyrodactylus;Paragyrodactylus variegatus
ERR3:1010840.624038	33	Eukaryota;Chordata;Amphibia;Anura;Hyperoliidae;Hyperolius;Hyperolius ocellatus
ERR3:1014420.710246	33	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Psectrocladius;Psectrocladius schlienzi
ERR3:1017110.716149	33	Eukaryota;Arthropoda;Insecta;Coleoptera;Scirtidae;Contacyphon;Contacyphon variabilis
ERR3:1025690.717930	33	Eukaryota;Arthropoda;Insecta;Coleoptera;Schizopodidae;Schizopus;Schizopus laetus
ERR3:1063580.693446	33	Eukaryota;Chordata;Squamata;Dipsadidae;Imantodes;Imantodes cenchoa
ERR3:1003070.714924	32	Eukaryota;Arthropoda;Insecta;Hymenoptera;Tenthredinidae;Heterarthrus;Heterarthrus aceris
ERR3:1018420.696634	32	Eukaryota;Arthropoda;Insecta;Coleoptera;Tenebrionidae;Stenomorpha;Stenomorpha opaca
ERR3:1022130.685470	31	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila hamifera
ERR3:830490.632563	31	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Foa;Foa leisi
ERR3:1059460.689575	30	Eukaryota;Arthropoda;Insecta;Diptera;Curtonotidae;Curtonotum;Curtonotum balachowskyi
ERR3:1080440.668975	30	Eukaryota;Arthropoda;Insecta;Diptera;Hybotidae;Platypalpus;Platypalpus vegetus
ERR3:1021830.692551	29	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Entelloptera;Entelloptera saussurei
ERR3:1033030.698027	29	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus oiratianus
ERR3:1048530.661917	29	Eukaryota;Chordata;Amphibia;Caudata;Hynobiidae;Hynobius;Hynobius hidamontanus
ERR3:1047340.611822	28	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Polycarpa;Polycarpa mytiligera
ERR3:1008010.681173	27	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Hemitriakis;Hemitriakis japanica
ERR3:1016670.714790	27	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Chironomus;Chironomus fusciceps
ERR3:1041350.655732	27	Eukaryota;Arthropoda;Insecta;Diptera;Syrphidae;Toxomerus;Toxomerus ovatus
ERR3:1001180.710451	26	Eukaryota;Arthropoda;Malacostraca;Decapoda;Alpheidae;Alpheus;Alpheus distinguendus
ERR3:1022270.653921	26	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila malagassya
ERR3:1032650.694117	26	Eukaryota;Chordata;Amphibia;Anura;Alsodidae;Odontophrynus;Odontophrynus occidentalis
ERR3:1062920.707381	26	Eukaryota;Arthropoda;Insecta;Orthoptera;Tetrigidae;Alulatettix;Alulatettix yunnanensis
ERR3:1153140.607391	26	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Amobia;Amobia erythrura
ERR3:103010.637132	25	Eukaryota;Chordata;Squamata;Dipsadidae;Hypsiglena;Hypsiglena torquata
ERR3:1060890.659156	25	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:107600.665080	25	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:116700.722780	25	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Thrincopyge;Thrincopyge ambiens
ERR3:1011030.691476	24	Eukaryota;Arthropoda;Insecta;Hemiptera;Reduviidae;Eratyrus;Eratyrus mucronatus
ERR3:103030.654662	24	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Popplepsalta (nomen nudum);Popplepsalta notialis (nomen nudum)
ERR3:1032810.609712	24	Eukaryota;Arthropoda;Insecta;Siphonaptera;Leptopsyllidae;Ochotonobius;Ochotonobius hirticrus
ERR3:1050070.648535	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Bembidion;Bembidion variegatum
ERR3:1087920.605146	24	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:1111700.625143	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Lucanidae;Lucanus;Lucanus miwai
ERR3:270350.626137	24	Eukaryota;Mollusca;Gastropoda;Helicarionidae;Westracystis;Westracystis lissus
ERR3:998550.622839	24	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes plebejus
ERR3:1035390.698492	23	Eukaryota;Mollusca;Polyplacophora;Neoloricata;Lepidochitonidae;Cyanoplax;Cyanoplax caverna
ERR3:1116730.640769	23	Eukaryota;Chordata;Actinopteri;Lophiiformes;Ogcocephalidae;Halieutaea;Halieutaea stellata
ERR3:1155780.659570	23	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:1038670.693503	22	Eukaryota;Chordata;Actinopteri;Siluriformes;Amblycipitidae;Liobagrus;Liobagrus kingi
ERR3:1041800.624487	22	Eukaryota;Chordata;Mammalia;Carnivora;Felidae;Felis;Felis margarita
ERR3:129530.725983	22	Eukaryota;Platyhelminthes;Monogenea;Gyrodactylidae;Gyrodactylus;Gyrodactylus derjavini
ERR3:1035420.603546	21	Eukaryota;Arthropoda;Chilopoda;Scolopendromorpha;Scolopendridae;Campylostigmus;Campylostigmus orientalis
ERR3:1052450.699135	21	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1081280.721884	21	Eukaryota;Arthropoda;Malacostraca;Isopoda;Cirolanidae;Bathynomus;Bathynomus giganteus
ERR3:100440.671922	19	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1028790.708478	19	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Hemichaeta;Hemichaeta scutellata
ERR3:1033010.730182	19	Eukaryota;Arthropoda;Insecta;Lepidoptera;Tortricidae;Aphelia;Aphelia unitana
ERR3:1052530.625355	19	Eukaryota;Platyhelminthes;Trematoda;Echinostomida;Notocotylidae;Ogmocotyle;Ogmocotyle sikae
ERR3:1106850.720989	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Monotomidae;Rhizophagus;Rhizophagus brancsiki
ERR3:1123800.692726	19	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Drosophila;Drosophila hamifera
ERR3:154110.616555	19	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga crassimargo
ERR3:81010.665628	19	Eukaryota;Arthropoda;Insecta;Hemiptera;Psyllidae;Cacopsylla;Cacopsylla coccinea
ERR3:100450.647621	18	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Pauropsalta;Pauropsalta infrasila
ERR3:1012030.730449	18	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Kradibia;Kradibia salembensis
ERR3:1021700.711008	18	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Chydoridae;Pseudochydorus;Pseudochydorus globosus
ERR3:1023600.702487	18	Eukaryota;Arthropoda;Insecta;Phasmatodea;Phasmatidae;Ramulus;Ramulus irregulariterdentatus
ERR3:1062050.620710	18	Eukaryota;Arthropoda;Insecta;Diptera;Anthomyiidae;Fucellia;Fucellia tergina
ERR3:1080520.622662	18	Eukaryota;Arthropoda;Collembola;Entomobryidae;Seira;Seira dowlingi
ERR3:1174030.623673	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Lucanidae;Lucanus;Lucanus sericeus
ERR3:1348650.680041	18	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Pleistodontes;Pleistodontes rieki
ERR3:1008230.679599	17	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Merulinidae;Platygyra;Platygyra carnosus
ERR3:1025790.709109	17	Eukaryota;Arthropoda;Insecta;Coleoptera;Carabidae;Pterostichus;Pterostichus deuvesianus
ERR3:1058980.716667	17	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium tahanense
ERR3:107910.640227	17	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Stegana;Stegana singularis
ERR3:1159500.620819	17	Eukaryota;Arthropoda;Insecta;Coleoptera;Dytiscidae;Bidessonotus;Bidessonotus inconspicuus
ERR3:100130.668513	16	Eukaryota;Platyhelminthes;Cestoda;Litobothriidea;Litobothriidae;Litobothrium;Litobothrium nickoli
ERR3:1010800.725483	16	Eukaryota;Arthropoda;Insecta;Trichoptera;Hydropsychidae;Hydropsyche;Hydropsyche yenisar
ERR3:1031420.722977	16	Eukaryota;Arthropoda;Branchiopoda;Diplostraca;Eurycercidae;Eurycercus;Eurycercus lamellatus
ERR3:1037290.608002	16	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga acrophila
ERR3:1038140.710044	16	Eukaryota;Chordata;Squamata;Viperidae;Gloydius;Gloydius intermedius
ERR3:1048060.708340	16	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR3:1051750.722979	16	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus telmaticus
ERR3:1060390.701110	16	Eukaryota;Chordata;Squamata;Eublepharidae;Hemitheconyx;Hemitheconyx caudicinctus
ERR3:1081960.650488	16	Eukaryota;Chordata;Testudines;Chelidae;Phrynops;Phrynops hilarii
ERR3:1115580.702602	16	Eukaryota;Arthropoda;Insecta;Coleoptera;Staphylinidae;Derops;Derops uenoi
ERR3:1173560.704411	16	Eukaryota;Chordata;Chondrichthyes;Carcharhiniformes;Triakidae;Hemitriakis;Hemitriakis japanica
ERR3:1020210.601618	15	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1026450.648180	15	Eukaryota;Arthropoda;Insecta;Diptera;Sciomyzidae;Colobaea;Colobaea bifasciella
ERR3:1039430.608068	15	Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Tylorrhynchus;Tylorrhynchus heterochaetus
ERR3:1048420.644394	15	Eukaryota;Arthropoda;Insecta;Coleoptera;Lampyridae;Brachylampis;Brachylampis blaisdelli
ERR3:1049700.654672	15	Eukaryota;Platyhelminthes;Cestoda;Tetrabothriidea;Tetrabothriidae;Tetrabothrius;Tetrabothrius erostris
ERR3:1053970.717754	15	Eukaryota;Rotifera;Monogononta;Ploima;Lecanidae;Lecane;Lecane elsa
ERR3:1058160.665363	15	Eukaryota;Arthropoda;Insecta;Mantodea;Amorphoscelidae;Cliomantis;Cliomantis obscura
ERR3:127840.663235	15	Eukaryota;Chordata;Squamata;Agamidae;Acanthosaura;Acanthosaura armata
ERR3:510000.646032	15	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium podostemi
ERR3:1003730.681898	14	Eukaryota;Arthropoda;Insecta;Grylloblattodea;Grylloblattidae;Grylloblatta;Grylloblatta sculleni
ERR3:1009020.702391	14	Eukaryota;Arthropoda;Insecta;Diptera;Simuliidae;Simulium;Simulium brevipar
ERR3:1022280.681111	14	Eukaryota;Arthropoda;Insecta;Diptera;Micropezidae;Hemichaeta;Hemichaeta scutellata
ERR3:1029600.658475	14	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR3:1029630.649470	14	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Pseudostegana;Pseudostegana angustifasciata
ERR3:1080410.740062	14	Eukaryota;Arthropoda;Insecta;Coleoptera;Cantharidae;Malthodes;Malthodes mysticus
ERR3:1102840.636441	14	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Anopheles;Anopheles quadrimaculatus A
ERR3:100380.606462	13	Eukaryota;Chordata;Amphibia;Gymnophiona;Caeciliidae;Caecilia;Caecilia tentaculata
ERR3:1008740.683135	13	Eukaryota;Arthropoda;Insecta;Diptera;Agromyzidae;Phytomyza;Phytomyza subaquilegiana
ERR3:1025910.646679	13	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Scaptomyza;Scaptomyza palmae
ERR3:1035800.705006	13	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Blastophaga;Blastophaga intermedia
ERR3:1045890.675910	13	Eukaryota;Platyhelminthes;Monogenea;Capsalidae;Benedenia;Benedenia hoshinai
ERR3:1080680.704628	13	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Dolichoris;Dolichoris subtrinervianae
ERR3:117080.723049	13	Eukaryota;Arthropoda;Insecta;Lepidoptera;Prodoxidae;Prodoxus;Prodoxus atascosanellus
ERR3:1312460.676877	13	Eukaryota;Arthropoda;Insecta;Diptera;Drosophilidae;Zaprionus;Zaprionus davidi
