OTU	amplicon	ERR0000003	total
259	ERR3:1006330.672211	1	1
261	ERR3:1006390.631918	1	1
262	ERR3:1006410.641407	1	1
263	ERR3:1006440.668795	1	1
265	ERR3:1006590.617423	1	1
266	ERR3:1006710.680799	1	1
267	ERR3:1006770.713072	1	1
268	ERR3:1006850.636335	1	1
269	ERR3:1006880.668452	1	1
270	ERR3:1006920.687711	1	1
273	ERR3:1007150.704980	1	1
274	ERR3:100720.696064	1	1
275	ERR3:1007230.720004	1	1
276	ERR3:1007250.635356	1	1
277	ERR3:1007260.642061	1	1
278	ERR3:1007370.649160	1	1
280	ERR3:1007460.721992	1	1
283	ERR3:1007550.600722	1	1
284	ERR3:1007570.623142	1	1
286	ERR3:1007650.701428	1	1
287	ERR3:1007670.726637	1	1
288	ERR3:1007810.706461	1	1
289	ERR3:1007850.689165	1	1
290	ERR3:1007860.649332	1	1
291	ERR3:1007880.705286	2	2
294	ERR3:1007930.638798	1	1
298	ERR3:1008040.686253	2	2
299	ERR3:1008060.619979	1	1
300	ERR3:1008110.685042	1	1
301	ERR3:1008160.705210	1	1
303	ERR3:100840.608320	1	1
304	ERR3:1008530.692517	1	1
306	ERR3:1008610.712773	1	1
308	ERR3:1008690.684908	1	1
310	ERR3:1008760.696113	1	1
311	ERR3:1008790.650542	1	1
312	ERR3:1008820.655581	1	1
313	ERR3:1008870.707683	1	1
314	ERR3:1008920.642477	1	1
318	ERR3:1009010.606991	1	1
320	ERR3:1009060.651593	1	1
321	ERR3:1009070.697329	1	1
322	ERR3:100910.690186	2	2
323	ERR3:1009120.673120	1	1
324	ERR3:1009170.656164	1	1
325	ERR3:1009200.699545	1	1
326	ERR3:1009240.625851	1	1
328	ERR3:1009380.628654	1	1
329	ERR3:1009410.693448	1	1
330	ERR3:1009440.645396	1	1
331	ERR3:1009460.703946	1	1
335	ERR3:1009570.676054	1	1
336	ERR3:1009650.728450	1	1
337	ERR3:1009670.707804	1	1
340	ERR3:1009790.697969	1	1
342	ERR3:1010.673829	1	1
343	ERR3:1010010.707924	1	1
344	ERR3:1010020.607122	1	1
345	ERR3:1010030.672241	1	1
346	ERR3:1010160.669101	2	2
347	ERR3:1010290.689715	1	1
348	ERR3:101030.611499	1	1
349	ERR3:1010330.717702	1	1
350	ERR3:1010460.690562	1	1
352	ERR3:1010510.662020	1	1
353	ERR3:1010620.696598	2	2
355	ERR3:1010680.636588	1	1
356	ERR3:1010710.700924	1	1
357	ERR3:101080.717201	1	1
359	ERR3:1010820.630855	1	1
362	ERR3:1010900.669703	1	1
363	ERR3:1010920.664266	1	1
364	ERR3:1010940.683194	1	1
366	ERR3:1011040.710727	1	1
367	ERR3:1011130.630181	1	1
368	ERR3:1011140.643197	2	2
369	ERR3:101120.709491	1	1
370	ERR3:1011290.691498	1	1
371	ERR3:1011310.646772	1	1
373	ERR3:1011420.692229	1	1
374	ERR3:1011440.722353	1	1
375	ERR3:1011500.619852	2	2
376	ERR3:1011580.696520	1	1
377	ERR3:1011610.681696	1	1
378	ERR3:1011660.655514	2	2
379	ERR3:1011700.603828	1	1
381	ERR3:101180.677893	1	1
382	ERR3:1011800.650944	1	1
383	ERR3:1011810.687665	1	1
384	ERR3:1011880.675739	1	1
385	ERR3:1011890.623577	1	1
386	ERR3:101190.629835	1	1
387	ERR3:1011950.693423	1	1
388	ERR3:1011970.643735	1	1
389	ERR3:1011990.636118	1	1
390	ERR3:1012000.620093	1	1
391	ERR3:1012010.669173	1	1
393	ERR3:1012070.647044	1	1
394	ERR3:1012110.683726	1	1
395	ERR3:1012150.703784	2	2
396	ERR3:1012200.693129	1	1
397	ERR3:1012220.658011	1	1
398	ERR3:1012280.684997	1	1
399	ERR3:1012310.704842	1	1
401	ERR3:1012390.721111	1	1
402	ERR3:1012440.709114	1	1
403	ERR3:1012470.681090	1	1
404	ERR3:1012490.661276	1	1
405	ERR3:1012520.698660	1	1
406	ERR3:1012530.710752	1	1
407	ERR3:1012540.649677	1	1
408	ERR3:1012580.687299	1	1
409	ERR3:1012690.685470	1	1
410	ERR3:1012810.658550	1	1
411	ERR3:1012830.643187	1	1
412	ERR3:1012910.618464	1	1
413	ERR3:1012920.691506	1	1
414	ERR3:1012970.723626	2	2
415	ERR3:10130.672359	1	1
417	ERR3:1013050.704160	1	1
419	ERR3:1013200.612555	1	1
420	ERR3:1013290.700810	1	1
421	ERR3:101330.732860	1	1
423	ERR3:1013430.644871	1	1
424	ERR3:1013440.675826	1	1
425	ERR3:1013460.703544	2	2
426	ERR3:101350.612608	1	1
427	ERR3:101370.628449	1	1
428	ERR3:1013840.674920	1	1
430	ERR3:1013920.712750	1	1
431	ERR3:1013960.658899	1	1
432	ERR3:1013970.673903	1	1
433	ERR3:1013990.619311	1	1
434	ERR3:1014020.636670	2	2
435	ERR3:1014080.708499	1	1
436	ERR3:101410.615055	1	1
437	ERR3:1014110.702039	1	1
438	ERR3:1014250.640410	1	1
440	ERR3:1014340.612662	1	1
442	ERR3:1014380.681972	1	1
443	ERR3:1014410.690213	2	2
445	ERR3:1014680.684331	1	1
446	ERR3:1014760.689694	1	1
447	ERR3:1014820.601871	1	1
448	ERR3:1014850.709343	1	1
449	ERR3:1014860.675797	1	1
450	ERR3:1014870.648698	1	1
451	ERR3:101490.630330	1	1
452	ERR3:1015000.602547	1	1
453	ERR3:1015080.659435	1	1
454	ERR3:1015140.691931	1	1
455	ERR3:1015210.613985	1	1
456	ERR3:1015290.697981	1	1
458	ERR3:1015380.690308	1	1
459	ERR3:1015430.715081	1	1
460	ERR3:101550.613047	1	1
461	ERR3:1015500.707907	1	1
462	ERR3:1015530.700357	1	1
463	ERR3:1015650.675431	2	2
464	ERR3:1015670.633688	1	1
465	ERR3:1015680.618453	1	1
466	ERR3:1015710.702711	1	1
468	ERR3:1015810.681084	1	1
469	ERR3:1015830.678988	2	2
470	ERR3:1015840.649633	1	1
471	ERR3:1015920.713565	1	1
473	ERR3:1015990.602116	1	1
474	ERR3:10160.725945	1	1
475	ERR3:1016040.697677	1	1
476	ERR3:1016050.648296	1	1
477	ERR3:1016080.633772	1	1
478	ERR3:1016140.670399	1	1
479	ERR3:1016180.628838	1	1
480	ERR3:1016240.640026	1	1
481	ERR3:1016260.615901	1	1
482	ERR3:1016270.649238	1	1
483	ERR3:1016300.655822	1	1
484	ERR3:1016310.658612	1	1
485	ERR3:1016320.631395	1	1
487	ERR3:1016400.705064	1	1
488	ERR3:1016410.675277	1	1
489	ERR3:1016420.645021	1	1
490	ERR3:1016430.691707	1	1
491	ERR3:1016570.689164	1	1
492	ERR3:1016620.677514	1	1
493	ERR3:1016660.652254	1	1
495	ERR3:1016750.719235	1	1
496	ERR3:1016790.656384	1	1
497	ERR3:1016800.620216	1	1
498	ERR3:1016810.670962	1	1
499	ERR3:1016830.651021	1	1
500	ERR3:1017040.688781	1	1
501	ERR3:1017050.600678	1	1
503	ERR3:1017250.710730	1	1
504	ERR3:1017280.695291	1	1
505	ERR3:1017290.650607	1	1
507	ERR3:1017450.669627	1	1
508	ERR3:1017510.666334	1	1
510	ERR3:1017610.700942	1	1
511	ERR3:1017630.615133	1	1
512	ERR3:1017640.654898	1	1
514	ERR3:1017750.700727	1	1
515	ERR3:1017780.639233	2	2
516	ERR3:1017830.652999	1	1
517	ERR3:1017860.695598	2	2
518	ERR3:1017950.692744	1	1
519	ERR3:1017970.671128	1	1
520	ERR3:10180.682700	1	1
521	ERR3:101800.618667	1	1
522	ERR3:1018020.640505	1	1
523	ERR3:1018070.682231	1	1
525	ERR3:1018350.676236	1	1
526	ERR3:1018360.697581	1	1
528	ERR3:1018470.608750	1	1
529	ERR3:1018480.712926	1	1
530	ERR3:1018550.693540	1	1
531	ERR3:1018630.603555	1	1
532	ERR3:1018640.647213	1	1
533	ERR3:1018660.631540	1	1
534	ERR3:1018770.631411	1	1
535	ERR3:1018780.708524	1	1
536	ERR3:1018790.623940	1	1
537	ERR3:1018850.626714	1	1
538	ERR3:1018890.651896	1	1
539	ERR3:101890.690966	1	1
541	ERR3:1019080.656466	1	1
542	ERR3:1019110.718580	1	1
543	ERR3:1019120.667459	2	2
544	ERR3:1019130.727330	1	1
545	ERR3:1019220.629672	1	1
547	ERR3:1019260.657293	1	1
550	ERR3:1019300.667014	1	1
551	ERR3:1019310.707437	1	1
552	ERR3:1019320.625083	2	2
553	ERR3:1019430.732157	1	1
554	ERR3:1019440.686930	1	1
555	ERR3:1019540.622331	1	1
557	ERR3:1019670.695372	1	1
558	ERR3:1019720.701432	1	1
559	ERR3:1019740.628742	1	1
561	ERR3:1019870.664863	1	1
562	ERR3:1019880.707658	2	2
563	ERR3:1019910.648362	1	1
564	ERR3:102000.678931	1	1
566	ERR3:1020120.645820	1	1
569	ERR3:102030.703858	1	1
570	ERR3:1020340.643336	1	1
571	ERR3:102040.684177	1	1
572	ERR3:1020410.685295	2	2
573	ERR3:1020500.717685	1	1
574	ERR3:1020560.705320	1	1
575	ERR3:1020640.600436	1	1
576	ERR3:1020650.608308	1	1
577	ERR3:1020750.699639	1	1
578	ERR3:1020760.604468	1	1
579	ERR3:1020780.719329	1	1
580	ERR3:1020810.604632	1	1
581	ERR3:1020890.623886	1	1
582	ERR3:1020940.616399	1	1
583	ERR3:1020960.722191	1	1
585	ERR3:1021110.664969	1	1
586	ERR3:1021140.637887	1	1
587	ERR3:1021230.708242	1	1
588	ERR3:1021270.661416	1	1
589	ERR3:1021300.653263	1	1
590	ERR3:1021380.626096	1	1
591	ERR3:102150.646748	1	1
592	ERR3:1021510.697544	2	2
593	ERR3:1021520.721775	1	1
594	ERR3:102160.610706	2	2
596	ERR3:1021730.604035	1	1
597	ERR3:1021740.644932	1	1
598	ERR3:1021780.635027	1	1
600	ERR3:1021850.667412	1	1
602	ERR3:1021880.624324	1	1
603	ERR3:1021890.708621	1	1
604	ERR3:1021910.659010	1	1
605	ERR3:1021970.675556	1	1
606	ERR3:1022030.716253	1	1
607	ERR3:1022100.631109	1	1
609	ERR3:1022260.689163	1	1
612	ERR3:102230.701654	1	1
613	ERR3:1022320.697101	1	1
614	ERR3:102240.718329	1	1
615	ERR3:1022400.666952	1	1
616	ERR3:1022460.680118	1	1
617	ERR3:1022470.614205	1	1
618	ERR3:102250.678429	1	1
619	ERR3:1022560.654580	1	1
620	ERR3:1022590.610749	1	1
621	ERR3:102260.703307	2	2
622	ERR3:1022610.694493	1	1
623	ERR3:1022630.734579	1	1
624	ERR3:1022680.603931	1	1
626	ERR3:1022740.700775	1	1
628	ERR3:1022770.635767	1	1
629	ERR3:1022910.699375	1	1
630	ERR3:1022970.643752	1	1
631	ERR3:1023090.727985	1	1
632	ERR3:1023150.607214	1	1
634	ERR3:1023170.685785	1	1
636	ERR3:1023210.606621	1	1
637	ERR3:1023260.688348	1	1
639	ERR3:1023390.720126	1	1
641	ERR3:1023490.676018	1	1
642	ERR3:1023510.688716	2	2
643	ERR3:1023540.674319	1	1
644	ERR3:102360.614486	1	1
646	ERR3:1023620.718297	1	1
647	ERR3:1023680.695855	1	1
648	ERR3:102370.728381	2	2
649	ERR3:1023850.736631	2	2
650	ERR3:1023900.712744	1	1
651	ERR3:1023920.640137	2	2
652	ERR3:1023930.715915	1	1
653	ERR3:1023960.647156	1	1
655	ERR3:1024120.700368	1	1
656	ERR3:1024200.615767	1	1
660	ERR3:1024470.604923	1	1
661	ERR3:1024500.653702	1	1
662	ERR3:1024580.674835	1	1
663	ERR3:102460.686062	2	2
664	ERR3:1024600.630986	1	1
665	ERR3:1024720.637990	1	1
666	ERR3:1024730.710920	2	2
667	ERR3:1024760.631138	1	1
669	ERR3:1024890.640424	1	1
670	ERR3:1024990.702962	1	1
671	ERR3:1025040.714494	1	1
673	ERR3:1025100.731804	1	1
674	ERR3:1025160.634591	1	1
675	ERR3:1025200.708704	1	1
677	ERR3:1025240.713047	1	1
679	ERR3:102530.711535	1	1
680	ERR3:1025460.678150	1	1
681	ERR3:1025510.640156	1	1
682	ERR3:1025570.734792	1	1
684	ERR3:1025600.691975	1	1
685	ERR3:1025660.710491	1	1
687	ERR3:1025700.701817	1	1
688	ERR3:1025770.722107	1	1
691	ERR3:1025830.707783	1	1
693	ERR3:1025950.710921	1	1
694	ERR3:1025980.739923	2	2
695	ERR3:1026010.637777	1	1
696	ERR3:1026120.715826	1	1
697	ERR3:1026270.684176	1	1
698	ERR3:1026330.691445	1	1
699	ERR3:1026360.665127	2	2
701	ERR3:102650.680710	1	1
702	ERR3:1026530.637936	1	1
704	ERR3:1026710.703158	1	1
705	ERR3:1026750.640619	2	2
706	ERR3:1026770.695126	1	1
707	ERR3:102680.693479	1	1
708	ERR3:1026800.667610	1	1
709	ERR3:1026810.639470	1	1
710	ERR3:1026860.652815	1	1
712	ERR3:102700.633529	1	1
713	ERR3:1027060.604710	1	1
714	ERR3:1027070.608497	1	1
715	ERR3:1027120.716060	1	1
716	ERR3:1027160.620469	1	1
717	ERR3:1027190.671390	1	1
718	ERR3:1027200.642002	1	1
719	ERR3:1027250.645797	1	1
720	ERR3:1027320.606535	1	1
721	ERR3:1027340.679826	1	1
723	ERR3:102740.638073	1	1
726	ERR3:1027510.626911	1	1
727	ERR3:1027650.711864	1	1
728	ERR3:1027680.713679	1	1
729	ERR3:1027690.700033	1	1
730	ERR3:1027720.675365	1	1
731	ERR3:1027730.600058	1	1
732	ERR3:1027820.623200	1	1
734	ERR3:102790.706668	1	1
735	ERR3:1027960.657332	1	1
736	ERR3:102800.678083	1	1
737	ERR3:1028070.699684	1	1
738	ERR3:102810.666010	1	1
739	ERR3:1028110.707894	1	1
740	ERR3:1028180.693351	1	1
741	ERR3:1028190.672130	1	1
742	ERR3:1028260.612290	1	1
744	ERR3:1028430.665904	1	1
745	ERR3:1028510.649915	2	2
746	ERR3:1028570.685140	1	1
747	ERR3:1028580.679965	1	1
748	ERR3:1028660.631169	1	1
749	ERR3:1028700.732038	1	1
752	ERR3:1028760.615458	1	1
754	ERR3:1028860.663786	2	2
755	ERR3:1028890.671424	1	1
757	ERR3:1028950.654577	1	1
758	ERR3:1028980.657320	2	2
760	ERR3:102900.661425	1	1
761	ERR3:1029010.713756	1	1
762	ERR3:1029070.736054	1	1
763	ERR3:1029140.609401	1	1
764	ERR3:1029190.682201	1	1
765	ERR3:102930.702645	1	1
766	ERR3:1029300.731063	1	1
767	ERR3:1029390.694832	2	2
768	ERR3:1029500.634312	1	1
769	ERR3:1029520.680731	1	1
770	ERR3:102960.643335	1	1
772	ERR3:1029610.698201	1	1
773	ERR3:1029620.678585	1	1
775	ERR3:1029700.677188	1	1
776	ERR3:1029710.694411	1	1
777	ERR3:1029790.638832	1	1
778	ERR3:1029840.704455	1	1
779	ERR3:1029910.614954	1	1
780	ERR3:1029950.611237	1	1
781	ERR3:1029970.634695	1	1
782	ERR3:1030080.667351	1	1
784	ERR3:1030120.666085	1	1
785	ERR3:1030130.654245	1	1
786	ERR3:1030160.648254	2	2
787	ERR3:1030220.653876	1	1
788	ERR3:1030240.662547	2	2
790	ERR3:1030300.706408	2	2
791	ERR3:1030350.657571	1	1
792	ERR3:1030420.663630	1	1
793	ERR3:1030430.693167	1	1
794	ERR3:1030520.701134	1	1
795	ERR3:1030530.682231	1	1
796	ERR3:1030590.683080	1	1
797	ERR3:1030600.698251	1	1
798	ERR3:1030700.618043	1	1
800	ERR3:1030770.638203	1	1
801	ERR3:1030960.712516	1	1
802	ERR3:1031100.632870	1	1
803	ERR3:1031110.613586	1	1
804	ERR3:1031120.623574	1	1
805	ERR3:1031250.661880	1	1
806	ERR3:1031320.669940	1	1
810	ERR3:1031480.704266	1	1
811	ERR3:1031530.693806	1	1
812	ERR3:1031590.722561	1	1
813	ERR3:1031600.658206	2	2
814	ERR3:1031610.664050	1	1
815	ERR3:1031790.668810	1	1
816	ERR3:1031810.616216	1	1
818	ERR3:1031940.726388	1	1
819	ERR3:1031990.642721	1	1
820	ERR3:103200.651007	1	1
821	ERR3:1032030.671867	1	1
822	ERR3:1032060.621736	1	1
823	ERR3:1032140.674574	1	1
824	ERR3:103220.742430	2	2
825	ERR3:1032200.681593	1	1
826	ERR3:1032240.608206	1	1
827	ERR3:1032270.622931	1	1
829	ERR3:1032310.710730	1	1
830	ERR3:1032380.625346	27	27
831	ERR3:103250.712185	1	1
832	ERR3:1032510.704834	1	1
833	ERR3:1032540.642622	1	1
834	ERR3:1032580.607957	1	1
835	ERR3:1032620.717768	1	1
837	ERR3:1032720.661132	1	1
838	ERR3:1032730.634909	1	1
839	ERR3:1032740.715839	1	1
840	ERR3:1032780.768722	1	1
841	ERR3:103280.604532	1	1
843	ERR3:1032880.645264	1	1
844	ERR3:1032960.626108	1	1
847	ERR3:1033170.708439	1	1
848	ERR3:1033190.689133	1	1
849	ERR3:1033240.694958	1	1
851	ERR3:1033360.718392	1	1
852	ERR3:1033410.662517	1	1
853	ERR3:1033530.729637	1	1
854	ERR3:1033600.689717	1	1
855	ERR3:1033630.682039	1	1
858	ERR3:1033750.625511	1	1
859	ERR3:1033880.693117	1	1
862	ERR3:1034070.636251	1	1
863	ERR3:103420.623382	1	1
864	ERR3:1034220.683519	1	1
865	ERR3:1034230.698833	1	1
866	ERR3:1034270.616509	1	1
867	ERR3:1034390.707607	1	1
868	ERR3:1034410.656607	1	1
869	ERR3:1034520.624691	1	1
870	ERR3:1034530.722316	1	1
871	ERR3:1034590.688487	1	1
872	ERR3:1034650.693355	1	1
873	ERR3:1034720.700962	1	1
874	ERR3:1034750.644079	1	1
875	ERR3:1034770.608416	1	1
876	ERR3:1034790.660261	1	1
877	ERR3:1034800.704648	1	1
878	ERR3:1034810.685114	2	2
879	ERR3:1034870.664290	1	1
880	ERR3:1034880.611214	1	1
881	ERR3:1034890.682746	1	1
882	ERR3:1034940.608913	1	1
883	ERR3:10350.675553	1	1
884	ERR3:1035140.657538	1	1
885	ERR3:1035160.703837	1	1
886	ERR3:1035280.701232	1	1
887	ERR3:1035310.684124	2	2
888	ERR3:1035370.644329	1	1
893	ERR3:1035620.617473	1	1
894	ERR3:1035730.646487	1	1
896	ERR3:1035810.604201	1	1
897	ERR3:1035870.691634	1	1
899	ERR3:103590.687324	1	1
900	ERR3:1035940.636760	1	1
901	ERR3:1035950.718604	1	1
902	ERR3:1035980.643664	1	1
903	ERR3:1036030.701828	1	1
904	ERR3:1036060.688224	1	1
905	ERR3:103610.650722	2	2
906	ERR3:1036100.711947	1	1
907	ERR3:1036110.638269	1	1
908	ERR3:1036130.700127	2	2
911	ERR3:103620.604615	1	1
912	ERR3:1036200.674437	1	1
913	ERR3:1036220.639908	1	1
914	ERR3:1036290.644995	1	1
916	ERR3:1036360.677472	1	1
917	ERR3:1036370.667928	1	1
918	ERR3:1036380.684143	1	1
920	ERR3:1036450.724988	1	1
921	ERR3:1036500.655262	1	1
922	ERR3:1036580.685339	1	1
923	ERR3:1036600.734915	2	2
924	ERR3:1036670.641546	1	1
925	ERR3:103670.692615	1	1
926	ERR3:1036710.644475	1	1
927	ERR3:1036750.607426	1	1
929	ERR3:1036840.661362	1	1
930	ERR3:1036850.692737	1	1
931	ERR3:1036860.691641	1	1
932	ERR3:1036880.664148	1	1
933	ERR3:1036890.707747	1	1
934	ERR3:103690.662329	1	1
936	ERR3:10370.681771	1	1
937	ERR3:1037060.660239	2	2
939	ERR3:1037150.701794	1	1
940	ERR3:1037170.687358	1	1
941	ERR3:1037180.706797	1	1
943	ERR3:1037300.635258	1	1
944	ERR3:1037360.678652	1	1
945	ERR3:1037380.610821	1	1
946	ERR3:1037400.653460	1	1
947	ERR3:1037460.677169	1	1
949	ERR3:1037510.674733	1	1
950	ERR3:1037540.639659	1	1
951	ERR3:1037590.711031	1	1
952	ERR3:1037620.667907	1	1
953	ERR3:1037650.674100	1	1
954	ERR3:1037670.717101	1	1
955	ERR3:1037680.683986	1	1
956	ERR3:1037710.675111	1	1
957	ERR3:1037770.695451	1	1
958	ERR3:1037800.732422	1	1
959	ERR3:1037820.707879	1	1
960	ERR3:1037910.635591	1	1
961	ERR3:1037930.689063	1	1
962	ERR3:1037970.704225	1	1
963	ERR3:1038020.709578	1	1
964	ERR3:1038070.710096	1	1
966	ERR3:1038120.645342	1	1
968	ERR3:1038190.697569	1	1
969	ERR3:1038220.678616	1	1
970	ERR3:103830.630521	1	1
971	ERR3:1038310.674454	1	1
973	ERR3:1038330.607701	1	1
974	ERR3:1038370.653087	1	1
975	ERR3:1038390.686552	1	1
976	ERR3:103840.649943	1	1
977	ERR3:1038440.617230	1	1
978	ERR3:1038660.695159	1	1
980	ERR3:1038790.698959	1	1
981	ERR3:1038840.639636	1	1
982	ERR3:1038970.639695	1	1
983	ERR3:1038990.716294	1	1
984	ERR3:1039000.641745	2	2
985	ERR3:1039060.704516	1	1
986	ERR3:1039080.612808	1	1
987	ERR3:1039110.643284	1	1
988	ERR3:1039130.696064	1	1
989	ERR3:1039140.601420	1	1
990	ERR3:1039170.634305	1	1
991	ERR3:103920.628266	1	1
992	ERR3:1039210.670082	1	1
993	ERR3:1039220.647146	1	1
994	ERR3:1039240.660164	1	1
995	ERR3:1039330.652710	1	1
996	ERR3:1039380.605671	1	1
997	ERR3:1039410.637398	1	1
999	ERR3:1039450.641169	1	1
1000	ERR3:1039530.629279	1	1
1001	ERR3:1039560.642703	1	1
1002	ERR3:1039630.600102	1	1
1003	ERR3:1039740.708809	2	2
1004	ERR3:1039750.631483	1	1
1005	ERR3:103980.624210	1	1
1006	ERR3:1039820.643699	1	1
1007	ERR3:1039830.635328	1	1
1008	ERR3:1039930.700347	1	1
1009	ERR3:1039940.655751	1	1
1010	ERR3:1039990.700339	1	1
1011	ERR3:10400.690093	1	1
1012	ERR3:104000.682715	1	1
1015	ERR3:1040050.704813	1	1
1016	ERR3:1040060.623222	1	1
1017	ERR3:1040080.647817	1	1
1018	ERR3:1040090.624805	1	1
1019	ERR3:1040110.647047	1	1
1020	ERR3:1040130.617183	1	1
1021	ERR3:1040180.674740	1	1
1022	ERR3:1040210.642713	1	1
1023	ERR3:1040220.603261	1	1
1025	ERR3:1040290.687839	1	1
1026	ERR3:1040360.607129	1	1
1028	ERR3:1040840.643524	1	1
1029	ERR3:1040990.627399	1	1
1030	ERR3:1041030.697888	1	1
1031	ERR3:104110.644237	1	1
1032	ERR3:1041190.654871	1	1
1033	ERR3:1041220.650645	1	1
1034	ERR3:1041230.644173	1	1
1035	ERR3:1041240.738240	1	1
1036	ERR3:1041270.668479	1	1
1037	ERR3:1041290.683275	1	1
1038	ERR3:1041330.720948	1	1
1040	ERR3:1041390.655318	1	1
1041	ERR3:1041410.626983	1	1
1042	ERR3:1041750.677500	1	1
1043	ERR3:1041760.644227	1	1
1045	ERR3:1041820.735827	1	1
1046	ERR3:1042040.658690	1	1
1047	ERR3:1042100.704178	1	1
1048	ERR3:1042140.626073	1	1
1049	ERR3:1042200.650711	1	1
1050	ERR3:1042230.713238	1	1
1051	ERR3:1042310.679331	1	1
1052	ERR3:1042320.650460	1	1
1053	ERR3:1042480.693920	1	1
1054	ERR3:1042520.610166	1	1
1055	ERR3:1042570.652139	1	1
1056	ERR3:1042610.640183	1	1
1057	ERR3:1042640.681852	1	1
1058	ERR3:1042710.725685	1	1
