amplicon	linearized.dereplicate_ERR3460470.merged.fastq	total
ERR3460470:::25256:0:0:0:0.618851	6	6
ERR3460470:::25735:0:0:0:0.620690	6	6
ERR3460470:::25966:0:0:0:0.642113	6	6
ERR3460470:::26193:0:0:0:0.619450	6	6
ERR3460470:::2696:0:0:0:0.637166	6	6
ERR3460470:::28692:0:0:0:0.619783	6	6
ERR3460470:::2900:0:0:0:0.627687	6	6
ERR3460470:::29143:0:0:0:0.610695	6	6
ERR3460470:::29718:0:0:0:0.627972	6	6
ERR3460470:::2988:0:0:0:0.603932	6	6
ERR3460470:::3047:0:0:0:0.639290	6	6
ERR3460470:::3098:0:0:0:0.615710	6	6
ERR3460470:::31733:0:0:0:0.634331	6	6
ERR3460470:::3207:0:0:0:0.613095	6	6
ERR3460470:::3220:0:0:0:0.620468	6	6
ERR3460470:::3231:0:0:0:0.669114	6	6
ERR3460470:::34236:0:0:0:0.612187	6	6
ERR3460470:::34373:0:0:0:0.612798	6	6
ERR3460470:::36257:0:0:0:0.667686	6	6
ERR3460470:::39292:0:0:0:0.610941	6	6
ERR3460470:::4069:0:0:0:0.601920	6	6
ERR3460470:::4082:0:0:0:0.605571	6	6
ERR3460470:::42355:0:0:0:0.607704	6	6
ERR3460470:::4257:0:0:0:0.634896	6	6
ERR3460470:::448:0:0:0:0.620693	6	6
ERR3460470:::45818:0:0:0:0.608933	6	6
ERR3460470:::4604:0:0:0:0.620050	6	6
ERR3460470:::4703:0:0:0:0.663252	6	6
ERR3460470:::4807:0:0:0:0.604272	6	6
ERR3460470:::48152:0:0:0:0.610647	6	6
ERR3460470:::5099:0:0:0:0.607078	6	6
ERR3460470:::534:0:0:0:0.600988	6	6
ERR3460470:::54049:0:0:0:0.635485	6	6
ERR3460470:::54782:0:0:0:0.610760	6	6
ERR3460470:::56275:0:0:0:0.604653	6	6
ERR3460470:::5651:0:0:0:0.602590	6	6
ERR3460470:::57780:0:0:0:0.650508	6	6
ERR3460470:::58345:0:0:0:0.625584	6	6
ERR3460470:::5875:0:0:0:0.635031	6	6
ERR3460470:::5897:0:0:0:0.614719	6	6
ERR3460470:::5977:0:0:0:0.609576	6	6
ERR3460470:::6173:0:0:0:0.611256	6	6
ERR3460470:::6328:0:0:0:0.629848	6	6
ERR3460470:::6573:0:0:0:0.636999	6	6
ERR3460470:::66246:0:0:0:0.623207	6	6
ERR3460470:::6654:0:0:0:0.603665	6	6
ERR3460470:::67190:0:0:0:0.637206	6	6
ERR3460470:::6836:0:0:0:0.648937	6	6
ERR3460470:::6853:0:0:0:0.632289	6	6
ERR3460470:::6984:0:0:0:0.624564	6	6
ERR3460470:::7083:0:0:0:0.602238	6	6
ERR3460470:::806:0:0:0:0.602245	6	6
ERR3460470:::8161:0:0:0:0.639387	6	6
ERR3460470:::8437:0:0:0:0.622727	6	6
ERR3460470:::8549:0:0:0:0.619090	6	6
ERR3460470:::8695:0:0:0:0.615956	6	6
ERR3460470:::8878:0:0:0:0.641167	6	6
ERR3460470:::8962:0:0:0:0.618575	6	6
ERR3460470:::8987:0:0:0:0.601049	6	6
ERR3460470:::8989:0:0:0:0.617365	6	6
ERR3460470:::9070:0:0:0:0.640729	6	6
ERR3460470:::9444:0:0:0:0.639527	6	6
ERR3460470:::9624:0:0:0:0.669205	6	6
ERR3460470:::9656:0:0:0:0.640887	6	6
ERR3460470:::9749:0:0:0:0.626507	6	6
ERR3460470:::9847:0:0:0:0.609232	6	6
ERR3460470:::10129:0:0:0:0.650754	5	5
ERR3460470:::10144:0:0:0:0.614752	5	5
ERR3460470:::10188:0:0:0:0.613577	5	5
ERR3460470:::103295:0:0:0:0.627073	5	5
ERR3460470:::1056:0:0:0:0.606753	5	5
ERR3460470:::10618:0:0:0:0.607968	5	5
ERR3460470:::10775:0:0:0:0.611016	5	5
ERR3460470:::10779:0:0:0:0.658707	5	5
ERR3460470:::10835:0:0:0:0.610147	5	5
ERR3460470:::10901:0:0:0:0.607259	5	5
ERR3460470:::11183:0:0:0:0.651125	5	5
ERR3460470:::11799:0:0:0:0.648326	5	5
ERR3460470:::1205:0:0:0:0.643288	5	5
ERR3460470:::12067:0:0:0:0.607578	5	5
ERR3460470:::12265:0:0:0:0.600430	5	5
ERR3460470:::12509:0:0:0:0.627826	5	5
ERR3460470:::12535:0:0:0:0.667636	5	5
ERR3460470:::12695:0:0:0:0.643494	5	5
ERR3460470:::12708:0:0:0:0.634340	5	5
ERR3460470:::12738:0:0:0:0.630320	5	5
ERR3460470:::12817:0:0:0:0.609655	5	5
ERR3460470:::12895:0:0:0:0.630380	5	5
ERR3460470:::12925:0:0:0:0.639226	5	5
ERR3460470:::13557:0:0:0:0.655899	5	5
ERR3460470:::13854:0:0:0:0.650302	5	5
ERR3460470:::14087:0:0:0:0.608207	5	5
ERR3460470:::14093:0:0:0:0.646283	5	5
ERR3460470:::14553:0:0:0:0.617704	5	5
ERR3460470:::14855:0:0:0:0.641601	5	5
ERR3460470:::1528:0:0:0:0.633530	5	5
ERR3460470:::15811:0:0:0:0.610731	5	5
ERR3460470:::16045:0:0:0:0.634175	5	5
ERR3460470:::16180:0:0:0:0.617430	5	5
ERR3460470:::16231:0:0:0:0.673358	5	5
ERR3460470:::16574:0:0:0:0.600762	5	5
ERR3460470:::16709:0:0:0:0.614937	5	5
ERR3460470:::16873:0:0:0:0.600047	5	5
ERR3460470:::17629:0:0:0:0.616779	5	5
ERR3460470:::17634:0:0:0:0.601827	5	5
ERR3460470:::1764:0:0:0:0.617014	5	5
ERR3460470:::17894:0:0:0:0.642859	5	5
ERR3460470:::17918:0:0:0:0.631907	5	5
ERR3460470:::17925:0:0:0:0.617835	5	5
ERR3460470:::18032:0:0:0:0.601755	5	5
ERR3460470:::18120:0:0:0:0.605382	5	5
ERR3460470:::18382:0:0:0:0.632618	5	5
ERR3460470:::18469:0:0:0:0.632263	5	5
ERR3460470:::19319:0:0:0:0.646288	5	5
ERR3460470:::1944:0:0:0:0.603067	5	5
ERR3460470:::19570:0:0:0:0.611462	5	5
ERR3460470:::19800:0:0:0:0.603542	5	5
ERR3460470:::2007:0:0:0:0.618691	5	5
ERR3460470:::20622:0:0:0:0.621934	5	5
ERR3460470:::21681:0:0:0:0.620211	5	5
ERR3460470:::2218:0:0:0:0.625917	5	5
ERR3460470:::22282:0:0:0:0.603802	5	5
ERR3460470:::22582:0:0:0:0.622276	5	5
ERR3460470:::24239:0:0:0:0.619580	5	5
ERR3460470:::2483:0:0:0:0.649840	5	5
ERR3460470:::24855:0:0:0:0.621051	5	5
ERR3460470:::2533:0:0:0:0.655686	5	5
ERR3460470:::25523:0:0:0:0.614902	5	5
ERR3460470:::25731:0:0:0:0.634043	5	5
ERR3460470:::25915:0:0:0:0.613320	5	5
ERR3460470:::26331:0:0:0:0.601745	5	5
ERR3460470:::27271:0:0:0:0.631975	5	5
ERR3460470:::27406:0:0:0:0.606373	5	5
ERR3460470:::27768:0:0:0:0.620956	5	5
ERR3460470:::27942:0:0:0:0.613307	5	5
ERR3460470:::28029:0:0:0:0.643217	5	5
ERR3460470:::28584:0:0:0:0.614798	5	5
ERR3460470:::2898:0:0:0:0.600728	5	5
ERR3460470:::2952:0:0:0:0.608276	5	5
ERR3460470:::29684:0:0:0:0.604668	5	5
ERR3460470:::29913:0:0:0:0.633677	5	5
ERR3460470:::30556:0:0:0:0.600776	5	5
ERR3460470:::31256:0:0:0:0.609384	5	5
ERR3460470:::317:0:0:0:0.619911	5	5
ERR3460470:::31893:0:0:0:0.613445	5	5
ERR3460470:::32019:0:0:0:0.622606	5	5
ERR3460470:::32144:0:0:0:0.636825	5	5
ERR3460470:::33053:0:0:0:0.632759	5	5
ERR3460470:::33517:0:0:0:0.614776	5	5
ERR3460470:::35354:0:0:0:0.614735	5	5
ERR3460470:::36107:0:0:0:0.641120	5	5
ERR3460470:::36946:0:0:0:0.645961	5	5
ERR3460470:::38464:0:0:0:0.676714	5	5
ERR3460470:::38701:0:0:0:0.600161	5	5
ERR3460470:::39916:0:0:0:0.600568	5	5
ERR3460470:::43710:0:0:0:0.635014	5	5
ERR3460470:::43919:0:0:0:0.605095	5	5
ERR3460470:::4546:0:0:0:0.615229	5	5
ERR3460470:::45840:0:0:0:0.602255	5	5
ERR3460470:::46955:0:0:0:0.604311	5	5
ERR3460470:::47563:0:0:0:0.601472	5	5
ERR3460470:::4781:0:0:0:0.633252	5	5
ERR3460470:::47818:0:0:0:0.614526	5	5
ERR3460470:::47962:0:0:0:0.601026	5	5
ERR3460470:::4896:0:0:0:0.646341	5	5
ERR3460470:::49725:0:0:0:0.625451	5	5
ERR3460470:::49884:0:0:0:0.605730	5	5
ERR3460470:::50378:0:0:0:0.600865	5	5
ERR3460470:::5088:0:0:0:0.625545	5	5
ERR3460470:::51189:0:0:0:0.602253	5	5
ERR3460470:::52666:0:0:0:0.632490	5	5
ERR3460470:::54424:0:0:0:0.637592	5	5
ERR3460470:::54894:0:0:0:0.615270	5	5
ERR3460470:::5543:0:0:0:0.609522	5	5
ERR3460470:::5581:0:0:0:0.607947	5	5
ERR3460470:::5696:0:0:0:0.663377	5	5
ERR3460470:::57284:0:0:0:0.615869	5	5
ERR3460470:::57444:0:0:0:0.621686	5	5
ERR3460470:::57512:0:0:0:0.613999	5	5
ERR3460470:::59814:0:0:0:0.615296	5	5
ERR3460470:::6046:0:0:0:0.603107	5	5
ERR3460470:::6048:0:0:0:0.651118	5	5
ERR3460470:::6082:0:0:0:0.634182	5	5
ERR3460470:::6249:0:0:0:0.608715	5	5
ERR3460470:::6353:0:0:0:0.644985	5	5
ERR3460470:::6375:0:0:0:0.615871	5	5
ERR3460470:::63762:0:0:0:0.661270	5	5
ERR3460470:::6393:0:0:0:0.619297	5	5
ERR3460470:::6546:0:0:0:0.662746	5	5
ERR3460470:::65736:0:0:0:0.632481	5	5
ERR3460470:::66386:0:0:0:0.603983	5	5
ERR3460470:::66635:0:0:0:0.631762	5	5
ERR3460470:::71628:0:0:0:0.631527	5	5
