OTU	amplicon	SRR1808872	total
5306	SRR11808872:2190320.607896	1	1
5307	SRR11808872:2191280.638213	1	1
5308	SRR11808872:2191490.609362	1	1
5309	SRR11808872:2191680.600615	1	1
5310	SRR11808872:2192380.631276	1	1
5311	SRR11808872:2192760.632090	1	1
5312	SRR11808872:2192840.633031	1	1
5313	SRR11808872:2192910.625722	1	1
5315	SRR11808872:2193630.629846	1	1
5316	SRR11808872:2193780.663093	1	1
5317	SRR11808872:2194100.603669	1	1
5318	SRR11808872:2194250.661166	1	1
5319	SRR11808872:219430.643481	1	1
5320	SRR11808872:2195030.635499	1	1
5321	SRR11808872:2195520.608127	1	1
5322	SRR11808872:2196120.626008	1	1
5323	SRR11808872:2196890.608071	1	1
5324	SRR11808872:2197070.617658	1	1
5325	SRR11808872:2197140.644651	1	1
5326	SRR11808872:219760.621337	1	1
5327	SRR11808872:2198130.605555	1	1
5328	SRR11808872:2198470.623765	1	1
5329	SRR11808872:2198840.642699	1	1
5330	SRR11808872:2199320.619936	1	1
5331	SRR11808872:2199440.618649	1	1
5332	SRR11808872:2199620.628089	1	1
5333	SRR11808872:2199980.638766	1	1
5334	SRR11808872:2200170.635237	1	1
5335	SRR11808872:2200300.619998	1	1
5336	SRR11808872:2201310.605126	1	1
5337	SRR11808872:2205890.611210	1	1
5338	SRR11808872:2206050.609073	1	1
5339	SRR11808872:2206540.632322	1	1
5340	SRR11808872:2206620.616335	1	1
5341	SRR11808872:2207120.678620	1	1
5342	SRR11808872:2207420.613463	2	2
5343	SRR11808872:2207490.636226	1	1
5344	SRR11808872:2207610.634270	1	1
5345	SRR11808872:2208210.621699	1	1
5346	SRR11808872:2208290.660024	1	1
5347	SRR11808872:2208720.607413	2	2
5348	SRR11808872:2208840.604375	1	1
5349	SRR11808872:2209080.620572	1	1
5350	SRR11808872:2209100.615931	1	1
5351	SRR11808872:2209140.618510	1	1
5352	SRR11808872:2209230.614383	1	1
5353	SRR11808872:2209390.642254	1	1
5354	SRR11808872:2210210.631470	1	1
5355	SRR11808872:2210400.632806	1	1
5356	SRR11808872:2210590.693434	1	1
5357	SRR11808872:2210710.683756	1	1
5358	SRR11808872:2210870.619230	1	1
5359	SRR11808872:2211130.628233	2	2
5360	SRR11808872:2211400.661349	1	1
5361	SRR11808872:2211480.609380	2	2
5362	SRR11808872:2211530.624770	1	1
5363	SRR11808872:2211640.605238	2	2
5364	SRR11808872:2211670.631320	1	1
5365	SRR11808872:2211710.606286	1	1
5366	SRR11808872:2211760.612957	1	1
5367	SRR11808872:2212140.610796	1	1
5368	SRR11808872:2212230.607482	1	1
5369	SRR11808872:2212530.641444	1	1
5370	SRR11808872:2212650.619572	1	1
5371	SRR11808872:2212790.605923	1	1
5372	SRR11808872:2212850.616847	1	1
5373	SRR11808872:2213000.616809	1	1
5374	SRR11808872:2213740.602260	1	1
5375	SRR11808872:2214000.658237	1	1
5376	SRR11808872:2215080.630391	1	1
5377	SRR11808872:2216610.636860	1	1
5378	SRR11808872:2216750.626474	1	1
5379	SRR11808872:2217610.606742	1	1
5380	SRR11808872:2217760.605740	1	1
5381	SRR11808872:2218610.614195	1	1
5382	SRR11808872:2218990.606767	1	1
5383	SRR11808872:2219190.640617	1	1
5384	SRR11808872:2219540.609189	1	1
5385	SRR11808872:2219990.617750	1	1
5386	SRR11808872:2220490.603359	1	1
5387	SRR11808872:2220510.620339	1	1
5388	SRR11808872:2220590.611652	1	1
5389	SRR11808872:2220770.636009	1	1
5390	SRR11808872:2220920.616623	1	1
5392	SRR11808872:2221710.647286	1	1
5393	SRR11808872:2221840.614227	1	1
5394	SRR11808872:22220.613533	1	1
5395	SRR11808872:2222020.606232	1	1
5396	SRR11808872:2222080.606456	1	1
5397	SRR11808872:2222210.629993	1	1
5398	SRR11808872:2222320.600599	1	1
5399	SRR11808872:222270.634736	1	1
5400	SRR11808872:2222770.645991	1	1
5402	SRR11808872:2223150.638794	1	1
5403	SRR11808872:2223300.607148	1	1
5404	SRR11808872:2223370.648131	1	1
5405	SRR11808872:2226530.621769	1	1
5406	SRR11808872:2226730.645547	1	1
5407	SRR11808872:2226830.634315	1	1
5408	SRR11808872:2227070.638975	1	1
5409	SRR11808872:2227440.646397	1	1
5410	SRR11808872:222910.654006	1	1
5411	SRR11808872:2229570.629537	1	1
5412	SRR11808872:2230270.619020	1	1
5413	SRR11808872:2230440.630184	1	1
5414	SRR11808872:2230560.614386	1	1
5415	SRR11808872:2230590.602686	1	1
5416	SRR11808872:2230650.622673	1	1
5417	SRR11808872:2230950.642439	2	2
5418	SRR11808872:2231060.617694	1	1
5419	SRR11808872:2232280.636524	1	1
5420	SRR11808872:2232400.618713	1	1
5421	SRR11808872:2233200.607389	1	1
5422	SRR11808872:2233550.608101	1	1
5423	SRR11808872:2233930.603866	1	1
5424	SRR11808872:2234390.631065	1	1
5425	SRR11808872:2234670.615365	1	1
5426	SRR11808872:2235200.636318	1	1
5427	SRR11808872:2235490.618411	1	1
5428	SRR11808872:2235580.621923	1	1
5429	SRR11808872:2235600.635980	1	1
5430	SRR11808872:2236540.603069	1	1
5431	SRR11808872:2236810.608945	1	1
5432	SRR11808872:2237190.608249	2	2
5433	SRR11808872:2237570.612550	1	1
5434	SRR11808872:2237710.606827	2	2
5435	SRR11808872:2238620.632408	1	1
5436	SRR11808872:2238790.601265	2	2
5437	SRR11808872:2238810.629346	1	1
5438	SRR11808872:2238970.624125	2	2
5439	SRR11808872:2239010.601173	1	1
5440	SRR11808872:2239390.603454	1	1
5441	SRR11808872:2239490.612147	2	2
5442	SRR11808872:2239660.649415	1	1
5443	SRR11808872:2239850.624873	1	1
5444	SRR11808872:2239950.607015	1	1
5445	SRR11808872:2240050.611470	1	1
5446	SRR11808872:2240060.611501	2	2
5447	SRR11808872:2240240.605724	1	1
5448	SRR11808872:224080.604368	1	1
5449	SRR11808872:224220.631837	1	1
5450	SRR11808872:224230.619661	1	1
5451	SRR11808872:2242520.620466	1	1
5452	SRR11808872:2242940.605888	1	1
5453	SRR11808872:2243940.625126	1	1
5454	SRR11808872:2244310.655690	2	2
5455	SRR11808872:2244350.634169	1	1
5456	SRR11808872:2244700.619079	1	1
5457	SRR11808872:2246060.607787	1	1
5458	SRR11808872:2246110.637380	1	1
5459	SRR11808872:2246160.642730	1	1
5460	SRR11808872:2246270.608047	1	1
5461	SRR11808872:2246440.605081	1	1
5462	SRR11808872:2246710.612413	1	1
5463	SRR11808872:2246870.624543	1	1
5464	SRR11808872:2247210.711613	1	1
5465	SRR11808872:2247480.605296	1	1
5466	SRR11808872:2247650.632039	1	1
5467	SRR11808872:2247720.625234	1	1
5468	SRR11808872:2247990.616202	1	1
5469	SRR11808872:2248100.604491	2	2
5470	SRR11808872:2248400.616469	1	1
5471	SRR11808872:2248560.616923	1	1
5472	SRR11808872:2248690.616373	1	1
5473	SRR11808872:2248750.645995	2	2
5474	SRR11808872:2248880.617207	1	1
5475	SRR11808872:2248960.616014	1	1
5476	SRR11808872:2249140.607749	1	1
5477	SRR11808872:2249770.613550	1	1
5478	SRR11808872:2249820.664066	1	1
5479	SRR11808872:2250040.605146	1	1
5480	SRR11808872:2250050.656712	1	1
5481	SRR11808872:2250560.606647	1	1
5482	SRR11808872:225160.606881	1	1
5483	SRR11808872:2251790.631481	1	1
5484	SRR11808872:2252060.658154	1	1
5485	SRR11808872:2252670.604002	1	1
5486	SRR11808872:2253580.601404	1	1
5487	SRR11808872:2253730.640302	1	1
5488	SRR11808872:2254320.629919	1	1
5489	SRR11808872:2256240.640170	1	1
5490	SRR11808872:2256560.663075	1	1
5491	SRR11808872:2256720.634053	1	1
5492	SRR11808872:225710.603619	1	1
5493	SRR11808872:2257210.622451	1	1
5494	SRR11808872:2257960.629620	1	1
5495	SRR11808872:22580.605562	2	2
5496	SRR11808872:2258040.602459	1	1
5497	SRR11808872:2258110.607709	1	1
5498	SRR11808872:2258300.606434	1	1
5499	SRR11808872:2258320.614445	1	1
5500	SRR11808872:2258620.601922	1	1
5501	SRR11808872:2259330.663663	1	1
5502	SRR11808872:2259610.633316	2	2
5503	SRR11808872:2260070.619397	1	1
5504	SRR11808872:2260080.609325	1	1
5505	SRR11808872:2260590.614713	1	1
5506	SRR11808872:226080.603051	1	1
5507	SRR11808872:2261390.639998	1	1
5508	SRR11808872:2262530.624299	1	1
5509	SRR11808872:2262770.614326	1	1
5510	SRR11808872:226280.611197	1	1
5511	SRR11808872:2262860.603176	1	1
5512	SRR11808872:226300.624090	1	1
5513	SRR11808872:226320.602697	1	1
5514	SRR11808872:2263490.612054	1	1
5515	SRR11808872:2264280.640020	1	1
5516	SRR11808872:2264930.612774	1	1
5517	SRR11808872:2264950.653435	1	1
5518	SRR11808872:2265080.600029	1	1
5519	SRR11808872:2265550.603815	1	1
5520	SRR11808872:2265850.705593	1	1
5521	SRR11808872:2265880.614200	1	1
5522	SRR11808872:2266190.618597	1	1
5523	SRR11808872:2266490.605797	2	2
5524	SRR11808872:226660.617602	2	2
5525	SRR11808872:2266900.636959	1	1
5526	SRR11808872:2267420.635452	1	1
5527	SRR11808872:2267520.626396	1	1
5528	SRR11808872:2269040.624222	1	1
5529	SRR11808872:227020.626437	1	1
5530	SRR11808872:227120.620759	1	1
5531	SRR11808872:2271750.629467	1	1
5532	SRR11808872:227180.659184	1	1
5533	SRR11808872:2271990.614509	1	1
5534	SRR11808872:227360.652054	2	2
5535	SRR11808872:2274010.624706	1	1
5536	SRR11808872:2274100.603984	1	1
5537	SRR11808872:2274920.607332	1	1
5538	SRR11808872:2275050.621911	1	1
5539	SRR11808872:2275170.617272	1	1
5540	SRR11808872:2275470.600317	2	2
5541	SRR11808872:2275670.635711	1	1
5542	SRR11808872:2275740.600267	1	1
5543	SRR11808872:2276080.608115	1	1
5544	SRR11808872:2276910.633088	1	1
5545	SRR11808872:2277330.609620	1	1
5546	SRR11808872:2277500.649156	1	1
5547	SRR11808872:2277930.633647	1	1
5548	SRR11808872:2278050.683514	1	1
5549	SRR11808872:2278060.624885	1	1
5550	SRR11808872:2278200.636308	1	1
5551	SRR11808872:2278460.618177	2	2
5552	SRR11808872:2278540.603165	1	1
5553	SRR11808872:2278800.622852	1	1
5554	SRR11808872:2279200.626424	1	1
5555	SRR11808872:227940.629953	1	1
5557	SRR11808872:2279800.657164	1	1
5558	SRR11808872:2279930.614167	1	1
5559	SRR11808872:2279980.640551	1	1
5560	SRR11808872:228010.651538	1	1
5561	SRR11808872:228100.621869	1	1
5562	SRR11808872:228110.652263	1	1
5563	SRR11808872:2281410.605158	1	1
5564	SRR11808872:2281540.626360	1	1
5565	SRR11808872:2281830.634924	1	1
5566	SRR11808872:228190.621390	1	1
5567	SRR11808872:2282940.640650	1	1
5568	SRR11808872:2284560.652106	1	1
5569	SRR11808872:2284720.616771	1	1
5570	SRR11808872:22850.609754	1	1
5571	SRR11808872:228600.600833	1	1
5572	SRR11808872:2286100.605631	1	1
5573	SRR11808872:2286200.653677	1	1
5574	SRR11808872:2286320.623547	1	1
5575	SRR11808872:2286400.613405	1	1
5576	SRR11808872:2286920.615407	2	2
5577	SRR11808872:2286990.622667	1	1
5578	SRR11808872:2287110.641689	2	2
5579	SRR11808872:2287150.748560	1	1
5580	SRR11808872:2287320.600509	1	1
5582	SRR11808872:2287430.617855	1	1
5583	SRR11808872:2287450.612819	1	1
5584	SRR11808872:2287610.608510	1	1
5585	SRR11808872:2287670.620414	2	2
5586	SRR11808872:2287950.611279	1	1
5587	SRR11808872:2288570.618634	1	1
5588	SRR11808872:2288620.633415	1	1
5589	SRR11808872:2288700.638118	2	2
5590	SRR11808872:2288730.606148	1	1
5591	SRR11808872:2288840.603828	1	1
5592	SRR11808872:2289160.600393	1	1
5593	SRR11808872:2289730.649265	1	1
5594	SRR11808872:2289970.622484	1	1
5595	SRR11808872:2290830.646016	1	1
5596	SRR11808872:2291160.612011	1	1
5598	SRR11808872:2291850.657005	1	1
5600	SRR11808872:2291980.600623	1	1
5601	SRR11808872:2292050.637737	1	1
5602	SRR11808872:2292270.638696	1	1
5603	SRR11808872:2292290.601585	1	1
5604	SRR11808872:2292320.612857	1	1
5606	SRR11808872:229320.647750	1	1
5607	SRR11808872:229330.617346	1	1
5608	SRR11808872:2293360.601319	1	1
5609	SRR11808872:2293420.611722	2	2
5610	SRR11808872:229350.641267	1	1
5611	SRR11808872:2293570.636615	2	2
5612	SRR11808872:2293960.639111	1	1
5613	SRR11808872:2294150.621740	1	1
5615	SRR11808872:2294420.604278	1	1
5616	SRR11808872:2294550.631321	1	1
5617	SRR11808872:2294850.601339	1	1
5619	SRR11808872:2295330.636290	2	2
5620	SRR11808872:229540.600422	1	1
5621	SRR11808872:2296600.610184	1	1
5622	SRR11808872:229710.629617	2	2
5623	SRR11808872:229720.615012	1	1
5624	SRR11808872:229740.607154	2	2
5625	SRR11808872:229750.659539	1	1
5627	SRR11808872:2297580.612214	1	1
5628	SRR11808872:2297600.604412	2	2
5630	SRR11808872:22980.638299	1	1
5631	SRR11808872:229800.628390	1	1
5632	SRR11808872:2298250.614091	1	1
5633	SRR11808872:2298570.629906	1	1
5634	SRR11808872:2299160.600402	1	1
5635	SRR11808872:2299710.601729	1	1
5636	SRR11808872:2299820.609123	1	1
5637	SRR11808872:2299950.615834	1	1
5638	SRR11808872:2299970.606780	1	1
5639	SRR11808872:2300280.618143	1	1
5640	SRR11808872:2300300.608610	1	1
5641	SRR11808872:2300330.611554	1	1
5643	SRR11808872:230070.601244	1	1
5644	SRR11808872:2300920.606972	1	1
5645	SRR11808872:230100.629489	1	1
5646	SRR11808872:2301240.605966	1	1
5647	SRR11808872:2301330.644697	1	1
5648	SRR11808872:2301370.630085	2	2
5649	SRR11808872:2301480.608565	1	1
5650	SRR11808872:2301510.618911	1	1
5652	SRR11808872:2302080.629543	2	2
5653	SRR11808872:2302200.602216	2	2
5654	SRR11808872:2302490.633563	1	1
5655	SRR11808872:2302640.629218	2	2
5656	SRR11808872:2302660.604693	1	1
5657	SRR11808872:2302820.615107	1	1
5658	SRR11808872:2302910.628371	1	1
5659	SRR11808872:2303250.603250	1	1
5660	SRR11808872:2304520.615000	1	1
5661	SRR11808872:2304730.612064	1	1
5662	SRR11808872:2304810.609445	1	1
5663	SRR11808872:2304840.602883	1	1
5664	SRR11808872:2305130.636569	1	1
5665	SRR11808872:2305430.601338	1	1
5666	SRR11808872:2305480.624209	1	1
5667	SRR11808872:2305550.606389	1	1
5668	SRR11808872:230580.622554	1	1
5669	SRR11808872:2305940.632600	2	2
5670	SRR11808872:2306040.640788	1	1
5671	SRR11808872:230620.614867	1	1
5672	SRR11808872:2306270.625029	1	1
5673	SRR11808872:2306320.637746	2	2
5674	SRR11808872:230640.609500	1	1
5675	SRR11808872:230690.614245	1	1
5677	SRR11808872:230790.630495	1	1
5678	SRR11808872:2308020.633038	1	1
5679	SRR11808872:2308480.675245	1	1
5680	SRR11808872:2308570.644801	1	1
5681	SRR11808872:230940.654590	1	1
5683	SRR11808872:231030.630820	1	1
5684	SRR11808872:231080.612404	1	1
5685	SRR11808872:2310900.642689	1	1
5687	SRR11808872:231150.728712	1	1
5688	SRR11808872:231210.603212	1	1
5689	SRR11808872:2312500.617261	1	1
5690	SRR11808872:2312520.622705	1	1
5691	SRR11808872:2312720.621036	1	1
5692	SRR11808872:2313190.633774	1	1
5693	SRR11808872:2313280.626999	1	1
5695	SRR11808872:2313470.613920	1	1
5696	SRR11808872:2313520.638557	1	1
5697	SRR11808872:2313640.613522	1	1
5698	SRR11808872:2313670.621673	1	1
5699	SRR11808872:231370.626368	1	1
5700	SRR11808872:2314010.635521	1	1
5701	SRR11808872:2314020.624589	2	2
5703	SRR11808872:231410.621245	1	1
5704	SRR11808872:2314180.638963	1	1
5705	SRR11808872:2314240.623348	1	1
5706	SRR11808872:2314270.624813	1	1
5707	SRR11808872:2314380.646801	1	1
5709	SRR11808872:2314460.635205	1	1
5710	SRR11808872:2314570.606682	2	2
5711	SRR11808872:2314630.616251	1	1
5712	SRR11808872:231470.611936	1	1
5713	SRR11808872:2315410.611946	1	1
5715	SRR11808872:2315450.625045	1	1
5716	SRR11808872:2315510.614661	1	1
5717	SRR11808872:2315600.620088	1	1
5719	SRR11808872:2315900.614027	1	1
5720	SRR11808872:2316060.645749	1	1
5721	SRR11808872:2316330.605132	1	1
5723	SRR11808872:2316780.603096	1	1
5724	SRR11808872:2316930.600622	1	1
5725	SRR11808872:231700.619629	1	1
5726	SRR11808872:2317180.611851	1	1
5727	SRR11808872:2317190.627751	1	1
5728	SRR11808872:2317240.602007	1	1
5730	SRR11808872:2317490.610907	1	1
5731	SRR11808872:2317610.607563	1	1
5732	SRR11808872:2317650.606356	1	1
5734	SRR11808872:2317930.607966	2	2
5735	SRR11808872:2318040.618308	1	1
5736	SRR11808872:2318280.613941	1	1
5737	SRR11808872:2318330.636728	1	1
5738	SRR11808872:2318500.628674	1	1
5739	SRR11808872:2318540.616928	1	1
5741	SRR11808872:2318680.601681	1	1
5742	SRR11808872:2318970.602111	1	1
5743	SRR11808872:2318990.600973	1	1
5745	SRR11808872:2319070.614749	1	1
5746	SRR11808872:2319290.614732	1	1
5747	SRR11808872:231940.601200	1	1
5748	SRR11808872:231950.621575	1	1
5749	SRR11808872:2319620.627430	1	1
5750	SRR11808872:2319770.635250	1	1
5751	SRR11808872:2319800.615973	1	1
5753	SRR11808872:232010.612602	1	1
5754	SRR11808872:2320150.601150	1	1
5756	SRR11808872:2320290.616388	1	1
5758	SRR11808872:2320500.638901	1	1
5759	SRR11808872:2320580.607105	1	1
5760	SRR11808872:2320640.634190	1	1
5761	SRR11808872:2320700.638367	1	1
5762	SRR11808872:232130.628849	1	1
5763	SRR11808872:232140.623756	1	1
5764	SRR11808872:2321840.612362	1	1
5765	SRR11808872:2321930.617688	1	1
5766	SRR11808872:2322000.614974	1	1
5767	SRR11808872:232290.647452	1	1
5768	SRR11808872:2323350.624742	1	1
5769	SRR11808872:2323370.625692	1	1
5770	SRR11808872:2323820.618116	1	1
5771	SRR11808872:2324570.632782	2	2
5772	SRR11808872:2324680.607038	1	1
5773	SRR11808872:232490.626114	1	1
5774	SRR11808872:2325240.618427	2	2
5775	SRR11808872:232550.611251	1	1
5776	SRR11808872:232590.607902	1	1
5777	SRR11808872:2325950.617268	1	1
5778	SRR11808872:232600.605537	1	1
5779	SRR11808872:2326110.636356	1	1
5780	SRR11808872:2326360.627265	1	1
5781	SRR11808872:2326420.633011	1	1
5782	SRR11808872:2326500.635788	1	1
5783	SRR11808872:2326660.625012	1	1
5784	SRR11808872:2326820.608986	1	1
5785	SRR11808872:2327070.648989	1	1
5786	SRR11808872:2327100.634859	1	1
5787	SRR11808872:2327610.638278	2	2
5788	SRR11808872:2328080.614405	1	1
5789	SRR11808872:232820.627524	1	1
5790	SRR11808872:2328200.613191	1	1
5791	SRR11808872:232850.630919	1	1
5793	SRR11808872:232860.650982	2	2
5794	SRR11808872:2328760.608410	1	1
5796	SRR11808872:2329130.619984	1	1
5797	SRR11808872:2329330.607160	1	1
5798	SRR11808872:2329420.635157	1	1
5799	SRR11808872:2329430.609961	2	2
5800	SRR11808872:2329530.625393	1	1
5801	SRR11808872:2329690.606150	1	1
5802	SRR11808872:2329740.606740	1	1
5803	SRR11808872:2329770.626108	2	2
5804	SRR11808872:2329810.621963	1	1
5805	SRR11808872:2330050.603326	1	1
5806	SRR11808872:2330170.640172	1	1
5807	SRR11808872:2330240.607456	1	1
5808	SRR11808872:2330370.605261	1	1
5809	SRR11808872:2330380.638338	1	1
5811	SRR11808872:2330580.626019	1	1
5812	SRR11808872:233060.607940	1	1
5813	SRR11808872:2330770.615176	1	1
5814	SRR11808872:2330850.639920	2	2
5816	SRR11808872:2331160.604311	1	1
5817	SRR11808872:2331240.629968	1	1
5818	SRR11808872:2331320.637864	1	1
5819	SRR11808872:2331390.609684	1	1
5820	SRR11808872:2331630.618190	1	1
5821	SRR11808872:2331700.636605	1	1
5822	SRR11808872:2331770.606922	1	1
5823	SRR11808872:2331940.638498	1	1
5824	SRR11808872:2332000.617120	1	1
5825	SRR11808872:2332030.667088	1	1
5826	SRR11808872:2332230.636120	1	1
5827	SRR11808872:2332450.623807	1	1
5828	SRR11808872:2332520.637458	1	1
5829	SRR11808872:2332680.627955	1	1
5830	SRR11808872:2332700.613183	2	2
5831	SRR11808872:2332860.617853	1	1
5832	SRR11808872:2332960.616267	1	1
5833	SRR11808872:2333310.613567	1	1
5834	SRR11808872:2333710.635677	1	1
5835	SRR11808872:2334110.607367	1	1
5836	SRR11808872:2334190.603129	1	1
5837	SRR11808872:2334210.635544	1	1
5840	SRR11808872:233470.651181	1	1
5841	SRR11808872:2334840.606444	1	1
5842	SRR11808872:2335130.609314	1	1
5843	SRR11808872:2335550.638367	1	1
5844	SRR11808872:2335860.612207	1	1
5845	SRR11808872:233670.612858	1	1
5846	SRR11808872:2337080.606214	1	1
5847	SRR11808872:23380.604897	1	1
5848	SRR11808872:233820.618151	1	1
5849	SRR11808872:2338410.603102	1	1
5850	SRR11808872:2338670.624505	1	1
5851	SRR11808872:2338940.629505	1	1
5852	SRR11808872:2339110.621400	1	1
5853	SRR11808872:2339850.619345	1	1
5854	SRR11808872:2340040.608340	1	1
5855	SRR11808872:2340550.601359	1	1
5856	SRR11808872:2340770.624211	1	1
5857	SRR11808872:2340810.625552	1	1
5858	SRR11808872:2340970.632256	1	1
5860	SRR11808872:2341440.621927	2	2
5861	SRR11808872:2341590.603528	1	1
5862	SRR11808872:2341750.619750	1	1
5863	SRR11808872:2341900.609003	2	2
5865	SRR11808872:2342400.638016	1	1
5866	SRR11808872:2342480.617360	2	2
5867	SRR11808872:2342620.617300	1	1
5869	SRR11808872:2342920.619162	1	1
5870	SRR11808872:234330.616219	1	1
5871	SRR11808872:2343780.625232	1	1
5872	SRR11808872:2343920.638808	2	2
5873	SRR11808872:2344140.612065	1	1
5874	SRR11808872:2344350.607428	1	1
5875	SRR11808872:2344370.608612	1	1
5876	SRR11808872:234460.605542	1	1
5877	SRR11808872:2344810.646655	1	1
5878	SRR11808872:2344970.613991	1	1
5879	SRR11808872:2345330.600648	1	1
5880	SRR11808872:2345370.631559	1	1
5881	SRR11808872:2345530.643557	1	1
5882	SRR11808872:2345640.630486	2	2
5883	SRR11808872:2345840.621851	1	1
5884	SRR11808872:2346040.651824	1	1
5885	SRR11808872:2346160.635619	1	1
5886	SRR11808872:2346180.610922	1	1
5887	SRR11808872:2346550.602978	1	1
5888	SRR11808872:2346640.608249	1	1
5889	SRR11808872:2346980.640493	1	1
5890	SRR11808872:234750.639935	1	1
5891	SRR11808872:2347590.626700	1	1
5892	SRR11808872:2347630.600214	1	1
5893	SRR11808872:2347790.620509	1	1
5894	SRR11808872:2348510.630546	1	1
5895	SRR11808872:2348670.609983	1	1
5896	SRR11808872:2348930.614891	1	1
5897	SRR11808872:2348970.626339	1	1
5898	SRR11808872:2350050.622261	1	1
5900	SRR11808872:2350420.619631	1	1
5901	SRR11808872:235060.632854	1	1
5902	SRR11808872:235110.613062	1	1
5903	SRR11808872:2351170.624775	1	1
5904	SRR11808872:2351850.622597	1	1
5905	SRR11808872:2351930.603406	1	1
5906	SRR11808872:2351970.629412	1	1
5907	SRR11808872:2352000.604634	2	2
5908	SRR11808872:2352850.613713	1	1
5909	SRR11808872:2353110.617103	1	1
5910	SRR11808872:2353350.668602	1	1
5911	SRR11808872:2353780.601768	1	1
5912	SRR11808872:2353870.609855	1	1
5913	SRR11808872:2354530.609361	1	1
5914	SRR11808872:2354610.606722	1	1
5915	SRR11808872:2354860.619749	2	2
5916	SRR11808872:2355200.622236	1	1
5917	SRR11808872:2355430.608033	1	1
5918	SRR11808872:2355470.642174	1	1
5919	SRR11808872:2355900.617886	1	1
5920	SRR11808872:2355920.624087	1	1
5921	SRR11808872:235610.611103	1	1
5922	SRR11808872:235620.634475	1	1
5924	SRR11808872:2356570.602072	1	1
5925	SRR11808872:2356640.608412	1	1
5926	SRR11808872:2356750.612032	1	1
5927	SRR11808872:2356780.617359	1	1
5928	SRR11808872:2356830.633362	1	1
5929	SRR11808872:2356840.639656	1	1
5930	SRR11808872:2357040.622273	1	1
5931	SRR11808872:2357200.621330	1	1
5932	SRR11808872:2357390.603827	1	1
5933	SRR11808872:2357510.613804	1	1
5934	SRR11808872:2357580.610778	2	2
5935	SRR11808872:2357600.613019	1	1
5936	SRR11808872:2357760.619385	1	1
5937	SRR11808872:235790.620993	1	1
5938	SRR11808872:2357920.613680	1	1
5939	SRR11808872:2357980.618250	1	1
5940	SRR11808872:2358190.604654	1	1
5941	SRR11808872:2358390.617674	1	1
5942	SRR11808872:2358420.603829	1	1
5943	SRR11808872:2358440.657333	1	1
5944	SRR11808872:2358630.615256	1	1
5945	SRR11808872:2358850.615017	1	1
5946	SRR11808872:2358860.629861	1	1
5947	SRR11808872:2358870.636273	1	1
5948	SRR11808872:2358910.622133	1	1
5949	SRR11808872:235910.603931	1	1
5950	SRR11808872:2359110.609686	1	1
5951	SRR11808872:2359250.619607	1	1
5952	SRR11808872:2359290.623625	1	1
5953	SRR11808872:235960.612700	1	1
5954	SRR11808872:2360160.636959	1	1
5955	SRR11808872:2360360.635110	1	1
5956	SRR11808872:2360470.605167	1	1
5957	SRR11808872:2361180.606571	2	2
5958	SRR11808872:2361430.643439	1	1
5959	SRR11808872:236150.629714	1	1
5960	SRR11808872:2361610.612420	1	1
5961	SRR11808872:2361770.616505	1	1
5962	SRR11808872:2361810.611717	1	1
5963	SRR11808872:236210.608949	2	2
5965	SRR11808872:2362410.608088	1	1
5966	SRR11808872:2363200.625842	2	2
5967	SRR11808872:2363400.641443	1	1
5968	SRR11808872:2363810.624645	2	2
5969	SRR11808872:2363930.618078	1	1
5970	SRR11808872:2364000.619261	1	1
5972	SRR11808872:236420.610589	1	1
5973	SRR11808872:2364290.601704	1	1
5974	SRR11808872:2364350.602827	1	1
5975	SRR11808872:2364570.635373	1	1
5977	SRR11808872:2365030.613869	1	1
5978	SRR11808872:2365220.642047	2	2
5979	SRR11808872:2365520.601392	1	1
5980	SRR11808872:2365820.637366	1	1
5981	SRR11808872:2366220.607691	1	1
5982	SRR11808872:2366280.618722	1	1
5983	SRR11808872:2366610.675123	1	1
5984	SRR11808872:2366820.613667	1	1
5987	SRR11808872:2367040.626762	1	1
5988	SRR11808872:2367100.624775	1	1
5989	SRR11808872:2367160.631004	1	1
5990	SRR11808872:2367390.624292	2	2
5991	SRR11808872:2367410.601685	2	2
5992	SRR11808872:2367670.640634	1	1
5994	SRR11808872:2367720.614337	1	1
5995	SRR11808872:2367780.607451	1	1
5996	SRR11808872:2367950.626898	1	1
5997	SRR11808872:2368080.625759	1	1
5998	SRR11808872:236810.625175	1	1
5999	SRR11808872:2368120.600239	1	1
6001	SRR11808872:2368760.616962	2	2
6002	SRR11808872:2368990.630742	1	1
6003	SRR11808872:2369030.637154	2	2
6004	SRR11808872:2369240.625100	1	1
6005	SRR11808872:2369350.616387	1	1
6006	SRR11808872:2369420.633989	1	1
6008	SRR11808872:2369770.601495	1	1
6010	SRR11808872:2370050.603020	1	1
6011	SRR11808872:2370250.646980	1	1
6012	SRR11808872:2370500.637454	1	1
6013	SRR11808872:2370590.634415	2	2
6014	SRR11808872:2370930.629981	1	1
6015	SRR11808872:2370960.603669	1	1
6016	SRR11808872:2371080.611699	1	1
6017	SRR11808872:2371120.620405	1	1
6018	SRR11808872:2371370.620229	2	2
6021	SRR11808872:2371480.606057	2	2
6022	SRR11808872:2371590.633436	1	1
6023	SRR11808872:237160.602764	2	2
6024	SRR11808872:2371630.605991	1	1
6025	SRR11808872:2371670.610818	1	1
6026	SRR11808872:2372000.659411	1	1
