name	LWR	fract	aLWR	afract	taxopath
Query883	0.9147	0.9147	0.9147	0.9147	Eukaryota;Nematoda;Chromadorea
Query431	0.4871	0.4871	0.4871	0.4871	Eukaryota;Nematoda;Chromadorea
Query531	0.7829	0.7829	1	1	Eukaryota
Query150	0.7821	0.7821	1	1	Eukaryota
Query307	0.749	0.749	1	1	Eukaryota
Query512	0.5976	0.5976	1	1	Eukaryota
Query240	0.6771	0.6771	1	1	Eukaryota
Query219	0.7697	0.7697	1	1	Eukaryota
Query899	0.8498	0.8498	0.8498	0.8498	Eukaryota;Nematoda;Chromadorea
Query104	0.49	0.49	0.49	0.49	Eukaryota;Nematoda;Chromadorea
Query443	0.5289	0.5289	0.922	0.922	Eukaryota
Query894	0.5277	0.5277	0.9999	1	Eukaryota
Query729	0.5291	0.5291	0.5291	0.5291	Eukaryota;Nematoda;Chromadorea
Query685	0.6062	0.6062	1	1	Eukaryota
Query465	0.5658	0.5658	0.9128	0.9128	Eukaryota
Query435	0.941	0.9432	0.941	0.9432	Eukaryota
Query187	0.8407	0.8407	0.8768	0.8768	Eukaryota
Query675	0.5847	0.5847	1	1	Eukaryota
Query897	0.519	0.5191	0.9997	1	Eukaryota
Query433	0.8636	0.8636	0.9881	0.9881	Eukaryota
Query543	0.9962	0.9962	0.9962	0.9962	DISTANT
Query315	0.323	1	0.323	1	DISTANT
Query858	0.4096	1	0.4096	1	Archaea;TACK_group;Crenarchaeota;Thermoprotei
Query522	0.5772	0.5772	0.7348	0.7348	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query96	0.756	0.756	0.9866	0.9866	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query78	0.6402	0.6402	1	1	Archaea;Euryarchaeota;environmental_samples;uncultured_marine_group_II/III
Query21	0.7321	0.7321	0.7321	0.7321	Eukaryota;Cnidaria;Myxozoa
Query239	0.5987	0.5987	1	1	Eukaryota
Query827	0.5906	0.5906	1	1	Eukaryota
Query853	0.5887	0.5887	1	1	Eukaryota
Query614	0.6471	0.6478	0.6471	0.6478	Eukaryota;Nematoda;Chromadorea;Plectida
Query620	0.7603	0.7603	0.7603	0.7603	Eukaryota;Nematoda;Chromadorea
Query263	0.7443	0.7443	1	1	Eukaryota
Query622	0.7243	0.7243	1	1	Eukaryota
Query417	0.7388	0.7388	1	1	Eukaryota
Query770	0.5996	0.5996	1	1	Eukaryota
Query625	1.69e-06	0.5162	1.69e-06	0.5162	Eukaryota;Streptophyta;Coleochaetophyceae;Coleochaetales
Query757	0.9034	0.9034	0.9034	0.9034	Eukaryota;Nematoda;Chromadorea
Query251	0.7017	0.7017	0.9976	0.9976	Eukaryota
Query905	0.6481	0.6481	0.6481	0.6481	DISTANT
Query298	0.6589	0.6589	0.6589	0.6589	DISTANT
Query360	0.8926	0.8927	0.8926	0.8927	DISTANT
Query591	1	1	1	1	DISTANT
Query666	0.913	0.913	0.913	0.913	Eukaryota;Nematoda;Chromadorea
Query693	0.9236	0.9236	0.9236	0.9236	Eukaryota;Nematoda;Chromadorea
Query29	0.7502	0.7502	0.7503	0.7503	Eukaryota;Nematoda;Chromadorea
Query276	0.7889	0.7889	0.9402	0.9402	Eukaryota
Query87	0.9355	0.9355	0.9355	0.9355	Eukaryota;Nematoda;Chromadorea
Query225	0.9545	0.955	0.9545	0.955	Eukaryota
Query67	0.9193	0.9193	0.9193	0.9193	Eukaryota;Nematoda;Chromadorea
Query227	0.912	0.912	0.912	0.912	Eukaryota;Nematoda;Chromadorea
Query309	0.7308	0.7308	1	1	Eukaryota
Query664	0.9042	0.9042	0.9043	0.9043	Eukaryota;Nematoda;Chromadorea
Query726	0.9018	0.9018	0.9018	0.9018	Eukaryota;Nematoda;Chromadorea
Query82	0.5398	0.5398	0.9291	0.9291	Eukaryota
Query294	0.6477	0.6536	0.6477	0.6536	Eukaryota;Nematoda;Chromadorea;Plectida
Query698	0.479	0.479	0.479	0.479	Eukaryota;Nematoda;Chromadorea
Query16	0.535	0.535	1	1	Eukaryota
Query23	0.8549	0.8549	0.8769	0.8769	Eukaryota
Query158	0.1537	1	0.1537	1	Bacteria
Query784	0.1676	1	0.1676	1	DISTANT
