name	LWR	fract	aLWR	afract	taxopath
Query999	0.6414	0.6414	0.9707	0.9707	Eukaryota;Annelida;Clitellata
Query1396	0.8757	0.8757	1	1	Eukaryota
Query1876	0.7913	0.8136	0.9496	0.9764	Eukaryota;Arthropoda
Query223	0.449	0.4575	0.9102	0.9274	Eukaryota;Arthropoda
Query925	0.5293	0.5375	0.5715	0.5804	Eukaryota;Arthropoda;Insecta
Query1174	0.4798	0.4852	0.6485	0.6558	Eukaryota;Arthropoda;Insecta
Query759	0.8711	0.8772	0.9667	0.9734	Eukaryota;Arthropoda;Insecta
Query107	0.7985	0.8045	0.9885	0.996	Eukaryota;Arthropoda;Insecta
Query2461	0.7351	0.7415	0.9914	1	Eukaryota;Arthropoda;Insecta
Query172	0.7173	0.7187	0.9546	0.9565	Eukaryota;Arthropoda;Insecta
Query670	0.7593	0.7609	0.9442	0.9463	Eukaryota;Arthropoda;Insecta
Query3124	0.6772	0.6772	0.9703	0.9703	Eukaryota;Arthropoda;Insecta
Query1042	0.5685	0.5692	0.6729	0.6738	Eukaryota;Arthropoda;Insecta
Query1340	0.4993	0.5048	0.7745	0.783	Eukaryota;Arthropoda;Insecta
Query2239	0.914	0.918	0.9759	0.9802	Eukaryota;Arthropoda
Query2093	0.6238	0.6238	0.6238	0.6238	Eukaryota;Tardigrada;Eutardigrada;Parachela
Query1368	0.8095	0.8235	0.9626	0.9793	Eukaryota;Arthropoda
Query937	0.4734	0.4734	0.9786	0.9786	Eukaryota;Arthropoda
Query86	0.5261	0.5284	0.5261	0.5284	Eukaryota;Arthropoda;Insecta;Dermaptera
Query2317	0.7303	0.731	0.9769	0.9779	Eukaryota;Arthropoda;Insecta
Query3465	0.8225	0.8318	0.9885	0.9997	Eukaryota;Arthropoda
Query3195	0.5	0.5	1	1	Eukaryota;Arthropoda;Insecta
Query2775	0.8379	0.8411	0.9546	0.9583	Eukaryota
Query1919	0.7195	0.7238	0.9553	0.9611	Eukaryota;Arthropoda;Collembola
Query1671	0.8164	0.8304	0.8847	0.8999	Eukaryota;Arthropoda
Query144	0.3606	0.3618	0.5291	0.5309	Eukaryota;Arthropoda
Query2009	0.772	0.8091	0.8726	0.9145	Eukaryota;Annelida;Clitellata
Query453	0.7542	0.7545	0.9842	0.9846	Eukaryota;Annelida;Clitellata
Query1783	0.5462	0.5572	0.9345	0.9532	Eukaryota;Annelida;Clitellata
Query3931	0.8089	0.8139	0.8184	0.8234	Eukaryota;Annelida;Clitellata
Query3150	0.7753	0.7822	0.9352	0.9435	Eukaryota;Annelida;Clitellata
Query216	0.8166	0.8174	0.9922	0.9931	Eukaryota;Annelida;Clitellata
Query145	0.7264	0.7264	0.84	0.84	Eukaryota;Annelida;Clitellata
Query869	0.8927	0.8943	0.9632	0.965	Eukaryota
Query2791	0.6984	0.7019	0.8438	0.8481	Eukaryota;Arthropoda
Query1969	0.6238	0.7249	0.833	0.9679	Eukaryota
Query678	0.6178	0.6185	0.9582	0.9591	Eukaryota;Annelida;Clitellata
Query424	0.5653	0.5814	0.9411	0.9678	Eukaryota;Arthropoda
Query547	0.5968	0.5996	0.9648	0.9693	Eukaryota;Arthropoda
Query432	0.8757	0.8757	0.9468	0.9468	Eukaryota;Arthropoda
Query2008	0.8827	0.889	0.9927	0.9999	Eukaryota;Rotifera;Bdelloidea
Query2431	0.4427	0.4427	0.4427	0.4427	Eukaryota;Arthropoda;Malacostraca;Mysida
Query156	0.9552	0.967	0.9657	0.9777	Eukaryota
Query3957	0.5705	0.5723	0.5705	0.5723	Eukaryota;Nematoda;Enoplea;Trichinellida
Query3577	0.6367	0.6367	0.6367	0.6367	Eukaryota;Rotifera;Monogononta
Query4117	0.9527	0.9645	0.9527	0.9645	Eukaryota
Query435	0.8191	0.8228	0.9573	0.9617	Eukaryota
Query671	0.9685	0.9685	0.9685	0.9685	Eukaryota;Annelida;Polychaeta
Query1289	0.4199	0.4405	0.4199	0.4405	Eukaryota;Annelida;Polychaeta
Query2854	0.7084	0.7084	1	1	Eukaryota;Bryozoa;Phylactolaemata
Query1001	0.7327	0.7327	0.8257	0.8257	Eukaryota;Arthropoda;Diplopoda
Query3872	0.7884	0.7884	0.7884	0.7884	Eukaryota;Chordata;Actinopteri;Cypriniformes
Query560	0.6418	0.8232	0.7674	0.9842	Eukaryota;Chordata;Aves
Query136	0.9511	0.9511	0.9511	0.9511	Eukaryota;Chordata;Aves;Anseriformes
Query1490	0.6769	0.6792	0.9668	0.97	Eukaryota;Chordata;Mammalia
Query825	0.7267	1	0.7267	1	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
Query1667	0.9448	0.9482	0.9448	0.9482	Eukaryota
Query1	0.9065	0.9242	0.9761	0.9952	Eukaryota
Query3339	0.9684	0.9703	0.9684	0.9703	Eukaryota;Rhodophyta
Query2651	0.9622	0.9622	0.9622	0.9622	Eukaryota
Query1299	0.9689	0.9689	0.9689	0.9689	Eukaryota
Query2510	0.9629	0.9641	0.9629	0.9642	Eukaryota
Query2757	0.4886	0.6057	0.4886	0.6057	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query3809	0.5031	0.5031	0.5031	0.5031	Bacteria
Query1589	0.8886	0.9374	0.8976	0.9469	Eukaryota
Query3733	0.6209	0.6209	0.9875	0.9875	Eukaryota;Heterolobosea
Query3956	0.4624	0.8314	0.4624	0.8314	Bacteria;Terrabacteria_group;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae;Agrilactobacillus;Agrilactobacillus;composti;Agrilactobacillus;composti;DSM;18527;=;JCM;14202
Query3037	1	1	1	1	Eukaryota
Query2874	0.6063	0.6063	0.6063	0.6063	Eukaryota;Basidiomycota;Microbotryomycetes;Sporidiobolales;Sporidiobolaceae;Rhodotorula
Query2130	0.9492	0.9545	0.9492	0.9545	Eukaryota
Query691	0.8425	0.9583	0.8425	0.9583	Eukaryota
Query491	0.9053	0.9053	1	1	Eukaryota
Query402	0.8573	0.8573	0.9901	0.9901	Eukaryota
Query790	0.9554	0.9554	0.9611	0.9611	Eukaryota
Query288	0.7388	0.9441	0.7388	0.9441	Eukaryota
Query1691	0.9636	0.9636	0.9783	0.9783	Eukaryota
Query1698	0.631	0.8926	0.631	0.8926	Eukaryota
Query334	0.6063	0.6111	0.6063	0.6111	Eukaryota;Discosea;Flabellinia;Vannellidae;Vannellidae
Query2194	0.8831	0.8832	0.9742	0.9743	Eukaryota
Query3514	0.426	0.6916	0.426	0.6916	Eukaryota;Haptista;Haptophyta;Phaeocystales;Phaeocystaceae;Phaeocystis
