LWR	fract	aLWR	afract	taxopath
9.448	0.13	69.04	0.9499	Eukaryota
6.507	0.08953	11.26	0.1549	Eukaryota;Arthropoda
0	0	1.542	0.02122	Eukaryota;Arthropoda;Ichthyostraca
0	0	1.542	0.02122	Eukaryota;Arthropoda;Ichthyostraca;Arguloida
0	0	1.542	0.02122	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae
1.542	0.02122	1.542	0.02122	Eukaryota;Arthropoda;Ichthyostraca;Arguloida;Argulidae;Argulus
1.822	0.02506	2.81	0.03866	Eukaryota;Arthropoda;Hexanauplia
0.9883	0.0136	0.9883	0.0136	Eukaryota;Arthropoda;Hexanauplia;Calanoida
0.05128	0.0007056	0.105	0.001445	Eukaryota;Arthropoda;Insecta
0.05374	0.0007394	0.05374	0.0007394	Eukaryota;Arthropoda;Insecta;Odonata
0.005677	7.81e-05	0.01002	0.0001379	Eukaryota;Arthropoda;Malacostraca
0.004345	5.978e-05	0.004345	5.978e-05	Eukaryota;Arthropoda;Malacostraca;Mysida
0	0	0.007701	0.000106	Eukaryota;Arthropoda;Arachnida
0	0	0.007701	0.000106	Eukaryota;Arthropoda;Arachnida;Opilioacarida
0	0	0.007701	0.000106	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae
0	0	0.007701	0.000106	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus
0.007701	0.000106	0.007701	0.000106	Eukaryota;Arthropoda;Arachnida;Opilioacarida;Opilioacaridae;Neocarus;Neocarus_bajacalifornicus
0.1793	0.002467	0.2748	0.00378	Eukaryota;Arthropoda;Diplopoda
0.09548	0.001314	0.09548	0.001314	Eukaryota;Arthropoda;Diplopoda;Spirostreptida
0	0	1.517	0.02087	Eukaryota;Cycliophora
0	0	1.517	0.02087	Eukaryota;Cycliophora;Symbion
0	0	1.517	0.02087	Eukaryota;Cycliophora;Symbion;Symbion
0	0	1.517	0.02087	Eukaryota;Cycliophora;Symbion;Symbion;Symbion
1.517	0.02087	1.517	0.02087	Eukaryota;Cycliophora;Symbion;Symbion;Symbion;Symbion
0	0	0.123	0.001692	Eukaryota;Gastrotricha
0	0	0.123	0.001692	Eukaryota;Gastrotricha;Chaetonotida
0.123	0.001692	0.123	0.001692	Eukaryota;Gastrotricha;Chaetonotida;Chaetonotida
1.336	0.01839	5	0.06879	Eukaryota;Chordata
0	0	3.664	0.05041	Eukaryota;Chordata;Ascidiacea
3.664	0.05041	3.664	0.05041	Eukaryota;Chordata;Ascidiacea;Stolidobranchia
0.3116	0.004288	14.55	0.2001	Eukaryota;Annelida
11.79	0.1622	14.23	0.1958	Eukaryota;Annelida;Polychaeta
0	0	2.08	0.02862	Eukaryota;Annelida;Polychaeta;Opheliidae
2.08	0.02862	2.08	0.02862	Eukaryota;Annelida;Polychaeta;Opheliidae;Opheliidae
0	0	3.672e-05	5.052e-07	Eukaryota;Annelida;Polychaeta;Saccocirridae
3.672e-05	5.052e-07	3.672e-05	5.052e-07	Eukaryota;Annelida;Polychaeta;Saccocirridae;Saccocirridae
0.3641	0.005009	0.3641	0.005009	Eukaryota;Annelida;Polychaeta;Spionida
0	0	5.67	0.07802	Eukaryota;Bryozoa
0	0	5.67	0.07802	Eukaryota;Bryozoa;Gymnolaemata
5.67	0.07802	5.67	0.07802	Eukaryota;Bryozoa;Gymnolaemata;Cheilostomatida
0	0	1.904	0.02619	Eukaryota;Porifera
0.9519	0.0131	1.904	0.02619	Eukaryota;Porifera;Demospongiae
0	0	0.0341	0.0004691	Eukaryota;Porifera;Demospongiae;Desmacellida
0	0	0.0341	0.0004691	Eukaryota;Porifera;Demospongiae;Desmacellida;Desmacellidae
0.0341	0.0004691	0.0341	0.0004691	Eukaryota;Porifera;Demospongiae;Desmacellida;Desmacellidae;Desmacella
0.007781	0.0001071	0.007781	0.0001071	Eukaryota;Porifera;Demospongiae;Clionaida
0	0	6.285e-06	8.648e-08	Eukaryota;Porifera;Demospongiae;Merliida
0	0	6.285e-06	8.648e-08	Eukaryota;Porifera;Demospongiae;Merliida;Hamacanthidae
0	0	6.285e-06	8.648e-08	Eukaryota;Porifera;Demospongiae;Merliida;Hamacanthidae;Hamacantha
6.285e-06	8.648e-08	6.285e-06	8.648e-08	Eukaryota;Porifera;Demospongiae;Merliida;Hamacanthidae;Hamacantha;Hamacantha_falcula
0.9097	0.01252	0.9097	0.01252	Eukaryota;Porifera;Demospongiae;Suberitida
0	0	10.51	0.1447	Eukaryota;Mollusca
0	0	8.573	0.118	Eukaryota;Mollusca;Bivalvia
8.573	0.118	8.573	0.118	Eukaryota;Mollusca;Bivalvia;Ostreoida
0	0	1.94	0.0267	Eukaryota;Mollusca;Gastropoda
1.94	0.0267	1.94	0.0267	Eukaryota;Mollusca;Gastropoda;Pleurotomariida
0	0	2.89	0.03976	Eukaryota;Euglenozoa
2.89	0.03976	2.89	0.03976	Eukaryota;Euglenozoa;Euglenida
3.247e-05	4.467e-07	3.247e-05	4.467e-07	Eukaryota;Euglenozoa;Euglenida;Euglenales
