LWR	fract	aLWR	afract	taxopath
47.82	0.002133	379.8	0.01694	Bacteria
0	0	332	0.01481	Bacteria;Proteobacteria
271.6	0.01211	271.6	0.01211	Bacteria;Proteobacteria;Betaproteobacteria
0	0	0.002349	1.048e-07	Bacteria;Proteobacteria;Betaproteobacteria;c_Betaproteobacteria
0	0	0.002349	1.048e-07	Bacteria;Proteobacteria;Betaproteobacteria;c_Betaproteobacteria;c_o_Betaproteobacteria
0.002349	1.048e-07	0.002349	1.048e-07	Bacteria;Proteobacteria;Betaproteobacteria;c_Betaproteobacteria;c_o_Betaproteobacteria;c_o_f_Betaproteobacteria
14.98	0.000668	29.6	0.00132	Bacteria;Proteobacteria;Gammaproteobacteria
9.016	0.0004021	9.016	0.0004021	Bacteria;Proteobacteria;Gammaproteobacteria;Legionellales
0	0	2.934	0.0001309	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales
2.934	0.0001309	2.934	0.0001309	Bacteria;Proteobacteria;Gammaproteobacteria;Thiotrichales;Piscirickettsiaceae
2.676	0.0001194	2.676	0.0001194	Bacteria;Proteobacteria;Gammaproteobacteria;Vibrionales
29.79	0.001329	30.82	0.001375	Bacteria;Proteobacteria;Alphaproteobacteria
0	0	0.8614	3.842e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales
0.8614	3.842e-05	0.8614	3.842e-05	Bacteria;Proteobacteria;Alphaproteobacteria;Pelagibacterales;Pelagibacteraceae
0.1747	7.791e-06	0.1747	7.791e-06	Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales
198.3	0.008845	198.3	0.008845	DISTANT
7823	0.349	2.184e+04	0.9741	Eukaryota
0	0	6.844	0.0003053	Eukaryota;Glaucocystophyceae
4.982	0.0002222	6.844	0.0003053	Eukaryota;Glaucocystophyceae;Glaucocystophyceae
0	0	1.863	8.308e-05	Eukaryota;Glaucocystophyceae;Glaucocystophyceae;Cyanoptyche
0	0	1.863	8.308e-05	Eukaryota;Glaucocystophyceae;Glaucocystophyceae;Cyanoptyche;Cyanoptyche
0	0	1.863	8.308e-05	Eukaryota;Glaucocystophyceae;Glaucocystophyceae;Cyanoptyche;Cyanoptyche;Cyanoptyche
1.863	8.308e-05	1.863	8.308e-05	Eukaryota;Glaucocystophyceae;Glaucocystophyceae;Cyanoptyche;Cyanoptyche;Cyanoptyche;Cyanoptyche_gloeocystis
0	0	13.71	0.0006117	Eukaryota;Streptophyta
0	0	13.52	0.0006028	Eukaryota;Streptophyta;Chlorokybophyceae
0	0	13.52	0.0006028	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales
0	0	13.52	0.0006028	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae
0	0	13.52	0.0006028	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus
13.52	0.0006028	13.52	0.0006028	Eukaryota;Streptophyta;Chlorokybophyceae;Chlorokybales;Chlorokybaceae;Chlorokybus;Chlorokybus_atmophyticus
0	0	0.1515	6.758e-06	Eukaryota;Streptophyta;Charophyceae
0	0	0.1515	6.758e-06	Eukaryota;Streptophyta;Charophyceae;Charales
0.1515	6.758e-06	0.1515	6.758e-06	Eukaryota;Streptophyta;Charophyceae;Charales;Characeae
5.566e-05	2.483e-09	5.566e-05	2.483e-09	Eukaryota;Streptophyta;Zygnemophyceae
0	0	0.04624	2.063e-06	Eukaryota;Streptophyta;Mesostigmatophyceae
0	0	0.04624	2.063e-06	Eukaryota;Streptophyta;Mesostigmatophyceae;Mesostigmatales
0	0	0.04624	2.063e-06	Eukaryota;Streptophyta;Mesostigmatophyceae;Mesostigmatales;Mesostigmataceae
0	0	0.04624	2.063e-06	Eukaryota;Streptophyta;Mesostigmatophyceae;Mesostigmatales;Mesostigmataceae;Mesostigma
0.04624	2.063e-06	0.04624	2.063e-06	Eukaryota;Streptophyta;Mesostigmatophyceae;Mesostigmatales;Mesostigmataceae;Mesostigma;Mesostigma_viride
49.04	0.002188	49.71	0.002217	Eukaryota;Rhodophyta
0	0	0.03216	1.434e-06	Eukaryota;Rhodophyta;Compsopogonophyceae
0	0	0.03216	1.434e-06	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales
0	0	0.03216	1.434e-06	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae
0	0	0.03216	1.434e-06	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon
0.03216	1.434e-06	0.03216	1.434e-06	Eukaryota;Rhodophyta;Compsopogonophyceae;Compsopogonales;Compsopogonaceae;Compsopogon;Compsopogon_caeruleus
0	0	0.6323	2.82e-05	Eukaryota;Rhodophyta;Bangiophyceae
0	0	0.6323	2.82e-05	Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales
0.6323	2.82e-05	0.6323	2.82e-05	Eukaryota;Rhodophyta;Bangiophyceae;Cyanidiales;Cyanidiaceae
0	0	1724	0.07689	Eukaryota;Oomycota
1055	0.04705	1724	0.07689	Eukaryota;Oomycota;Oomycota
76.29	0.003403	76.29	0.003403	Eukaryota;Oomycota;Oomycota;Peronosporales
0	0	6.577	0.0002934	Eukaryota;Oomycota;Oomycota;Sclerosporales
0	0	6.577	0.0002934	Eukaryota;Oomycota;Oomycota;Sclerosporales;Verrucalvaceae
0	0	6.577	0.0002934	Eukaryota;Oomycota;Oomycota;Sclerosporales;Verrucalvaceae;Pachymetra
6.577	0.0002934	6.577	0.0002934	Eukaryota;Oomycota;Oomycota;Sclerosporales;Verrucalvaceae;Pachymetra;Pachymetra_chaunorhiza
