amplicon	ERR1308201	total
ERR1308201:1115070.604641	2	2
ERR1308201:111610.603800	2	2
ERR1308201:1117170.626312	2	2
ERR1308201:1118030.602600	2	2
ERR1308201:111870.602030	2	2
ERR1308201:1118970.629871	2	2
ERR1308201:1124530.608085	2	2
ERR1308201:113480.604126	2	2
ERR1308201:114020.611039	2	2
ERR1308201:114300.613545	2	2
ERR1308201:114630.600743	2	2
ERR1308201:115080.613629	2	2
ERR1308201:1157030.605583	2	2
ERR1308201:115880.600830	2	2
ERR1308201:115930.625881	2	2
ERR1308201:1159530.614529	2	2
ERR1308201:1161500.600933	2	2
ERR1308201:1161880.602162	2	2
ERR1308201:1163280.603480	2	2
ERR1308201:1164120.606370	2	2
ERR1308201:1165340.616874	2	2
ERR1308201:1166350.616245	2	2
ERR1308201:11710.613917	2	2
ERR1308201:1173790.603681	2	2
ERR1308201:117440.615764	2	2
ERR1308201:1175230.600691	2	2
ERR1308201:117630.619399	2	2
ERR1308201:117990.600431	2	2
ERR1308201:118340.615878	2	2
ERR1308201:118560.633027	2	2
ERR1308201:1185760.607303	2	2
ERR1308201:118840.608726	2	2
ERR1308201:119240.608243	2	2
ERR1308201:119380.612751	2	2
ERR1308201:119780.619689	2	2
ERR1308201:119840.628857	2	2
ERR1308201:1208610.611665	2	2
ERR1308201:1212020.609560	2	2
ERR1308201:121670.616021	2	2
ERR1308201:1221300.622153	2	2
ERR1308201:1222190.605006	2	2
ERR1308201:1231040.603054	2	2
ERR1308201:1232720.612589	2	2
ERR1308201:1242130.609005	2	2
ERR1308201:1244760.600512	2	2
ERR1308201:1245720.607311	2	2
ERR1308201:1246860.603945	2	2
ERR1308201:1247530.610353	2	2
ERR1308201:1248200.600855	2	2
ERR1308201:124830.622122	2	2
ERR1308201:1256450.600844	2	2
ERR1308201:1257230.602994	2	2
ERR1308201:1257330.606851	2	2
ERR1308201:1258970.600598	2	2
ERR1308201:125980.605700	2	2
ERR1308201:1263990.604927	2	2
ERR1308201:1268650.610442	2	2
ERR1308201:1272760.605213	2	2
ERR1308201:127590.606781	2	2
ERR1308201:127840.600941	2	2
ERR1308201:129640.623037	2	2
ERR1308201:129810.634624	2	2
ERR1308201:130620.617224	2	2
ERR1308201:1307960.611679	2	2
ERR1308201:1310260.602151	2	2
ERR1308201:131210.613474	2	2
ERR1308201:131890.607983	2	2
ERR1308201:1320490.618394	2	2
ERR1308201:1327700.600430	2	2
ERR1308201:132980.610577	2	2
ERR1308201:133080.607765	2	2
ERR1308201:1331940.626371	2	2
ERR1308201:1336760.612110	2	2
ERR1308201:1337680.619821	2	2
ERR1308201:1348510.622614	2	2
ERR1308201:135540.610621	2	2
ERR1308201:136470.627294	2	2
ERR1308201:136590.629346	2	2
ERR1308201:136860.614345	2	2
ERR1308201:1372960.603414	2	2
ERR1308201:1378780.604367	2	2
ERR1308201:1381210.627579	2	2
ERR1308201:1382350.602939	2	2
ERR1308201:1384700.614037	2	2
ERR1308201:138680.603908	2	2
ERR1308201:138760.609269	2	2
ERR1308201:1389220.607853	2	2
ERR1308201:1389410.611494	2	2
ERR1308201:1391490.621460	2	2
ERR1308201:1392870.618463	2	2
ERR1308201:1394180.610500	2	2
ERR1308201:139470.608301	2	2
ERR1308201:139850.614107	2	2
ERR1308201:14000.614299	2	2
ERR1308201:1400450.608319	2	2
ERR1308201:1401230.605508	2	2
ERR1308201:1404100.625772	2	2
ERR1308201:1405240.600123	2	2
ERR1308201:1406670.619074	2	2
ERR1308201:1407400.613713	2	2
ERR1308201:140800.627550	2	2
ERR1308201:1411980.619079	2	2
ERR1308201:1412250.622945	2	2
ERR1308201:1412740.600791	2	2
ERR1308201:1413580.624220	2	2
ERR1308201:1414190.606046	2	2
ERR1308201:1414610.604247	2	2
ERR1308201:1418500.601484	2	2
ERR1308201:1419290.603725	2	2
ERR1308201:1424430.628464	2	2
ERR1308201:1424590.613443	2	2
ERR1308201:1425630.610118	2	2
ERR1308201:142790.632398	2	2
