ERR1308201	329	Ablabesmyia_monilis_
ERR1308201	36	Ancylus_
ERR1308201	244	Arthropoda_
ERR1308201	46	Binodoxys_acalephae_
ERR1308201	4	Ceraclea_dissimilis_
ERR1308201	41	Chironomus_
ERR1308201	14	Chironomus_pseudothummi_
ERR1308201	8	Chironomus_riparius_
ERR1308201	66	Crangonyx_pseudogracilis_
ERR1308201	5	Dero_obtusa_
ERR1308201	10186	Diptera_
ERR1308201	9863	Eukaryota_
ERR1308201	1520	Insecta_
ERR1308201	3	Metriocnemus_eurynotus_
ERR1308201	20	Nineta_flava_
ERR1308201	6	Phaonia_tuguriorum_
ERR1308201	7	Phoxinus_
ERR1308201	40	Physella_acuta_
ERR1308201	31	Psectrocladius_octomaculatus_
ERR1308201	29	Psychoda_alternata_
ERR1308201	12	Psychoda_lobata_
ERR1308201	52	Psychoda_trinodulosa_
ERR1308201	6	Radix_
ERR1308201	61	Tanytarsus_heliomesonyctios_
