OTU	ERR0000001	classification
ERR1:1200150.666914	26	Eukaryota;Chordata;Mammalia;Rodentia;Heteromyidae;Perognathus;Perognathus flavescens
ERR1:1017830.721366	25	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiidae;Craspedacusta;Craspedacusta sowerbyi
ERR1:1019400.666315	25	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Poeoptera;Poeoptera lugubris
ERR1:1019640.694284	25	Eukaryota;Chordata;Squamata;Gekkonidae;Cyrtodactylus;Cyrtodactylus vilaphongi
ERR1:1029320.697316	25	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1032820.625124	25	Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Tenualosa;Tenualosa thibaudeaui
ERR1:1036100.692190	25	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Actiniidae;Isosicyonis;Isosicyonis striata
ERR1:104060.690636	25	Eukaryota;Arthropoda;Insecta;Hemiptera;Aleyrodidae;Neomaskellia;Neomaskellia andropogonis
ERR1:1043510.673084	25	Eukaryota;Echinodermata;Asteroidea;Valvatida;Oreasteridae;Oreaster;Oreaster reticulatus
ERR1:1053410.732326	25	Eukaryota;Chordata;Aves;Passeriformes;Picathartidae;Picathartes;Picathartes gymnocephalus
ERR1:105750.670856	25	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1090680.688354	25	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Bothidae;Crossorhombus;Crossorhombus kobensis
ERR1:1093080.730067	25	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:109460.680207	25	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1101560.654800	25	Eukaryota;Chordata;Aves;Procellariiformes;Procellariidae;Procellaria;Procellaria cinerea
ERR1:1135710.704038	25	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1:1151080.641614	25	Eukaryota;Chordata;Actinopteri;Perciformes;Hypoptychidae;Hypoptychus;Hypoptychus dybowskii
ERR1:1871250.666291	25	Eukaryota;Arthropoda;Arachnida;Opiliones;Cladonychiidae;Erebomaster;Erebomaster acanthina
ERR1:1004300.694400	24	Eukaryota;Arthropoda;Arachnida;Hydryphantidae;Protzia;Protzia squamosa
ERR1:1004780.680697	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1006700.612597	24	Eukaryota;Chordata;Aves;Passeriformes;Acanthizidae;Calamanthus;Calamanthus fuliginosus
ERR1:1011620.665660	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1012840.673216	24	Eukaryota;Chordata;Amphibia;Anura;Ceratobatrachidae;Platymantis;Platymantis vitiensis
ERR1:1015010.628967	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1026150.704707	24	Eukaryota;Chordata;Mammalia;Didelphimorphia;Didelphidae;Thylamys;Thylamys elegans
ERR1:1037570.669551	24	Eukaryota;Nematoda;Chromadorea;Ascaridida;Cucullanidae;Cucullanus;Cucullanus robustus
ERR1:1045430.729503	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Cerambycidae;Neoclytus;Neoclytus caprea
ERR1:1045800.698308	24	Eukaryota;Chordata;Aves;Falconiformes;Accipitridae;Nisaetus;Nisaetus alboniger
ERR1:1068100.627940	24	Eukaryota;Chordata;Mammalia;Diprotodontia;Potoroidae;Potorous;Potorous gilbertii
ERR1:1068340.674065	24	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1073930.704672	24	Eukaryota;Arthropoda;Insecta;Lepidoptera;Noctuidae;Noctua;Noctua atlantica
ERR1:1089610.667115	24	Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba livia
ERR1:1091350.674201	24	Eukaryota;Chordata;Aves;Columbiformes;Columbidae;Columba;Columba palumbus
ERR1:1107990.669086	24	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cyprinidae;Parazacco;Parazacco spilurus
ERR1:1114950.671624	24	Eukaryota;Annelida;Haplotaxida;Enchytraeidae;Lumbricillus;Lumbricillus rivalis
ERR1:1127060.680433	24	Eukaryota;Annelida;Haplotaxida;Naididae;Nais;Nais elinguis
ERR1:1131870.718360	24	Eukaryota;Nematoda;Chromadorea;Rhabditida;Molineidae;Nematodirus;Nematodirus spathiger
ERR1:1153940.672409	24	Eukaryota;Chordata;Mammalia;Peramelemorphia;Peramelidae;Perameles;Perameles gunnii
ERR1:1200240.703123	24	Eukaryota;Cnidaria;Anthozoa;Corallimorpharia;Corallimorphidae;Corallimorphus;Corallimorphus profundus
ERR1:1006580.688239	23	Eukaryota;Cnidaria;Hydrozoa;Limnomedusae;Olindiasidae;Cubaia;Cubaia aphrodite
ERR1:1021470.660684	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1041910.698417	23	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1052100.695735	23	Eukaryota;Platyhelminthes;Cestoda;Proteocephalidea;Proteocephalidae;Proteocephalus;Proteocephalus macrocephalus
ERR1:1069910.701684	23	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Sagartiidae;Sagartia;Sagartia ornata
ERR1:1069990.686105	23	Eukaryota;Mollusca;Gastropoda;Nudibranchia;Polyceridae;Tambja;Tambja ceutae
ERR1:1073450.646351	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1080250.659856	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1091030.650952	23	Eukaryota;Chordata;Amphibia;Caudata;Salamandridae;Paramesotriton;Paramesotriton deloustali
ERR1:1101750.702467	23	Eukaryota;Mollusca;Bivalvia;Pholadomyoida;Laternulidae;Laternula;Laternula elliptica
ERR1:1102840.728119	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:110690.674616	23	Eukaryota;Chordata;Actinopteri;Lophiiformes;Brachionichthyidae;Brachionichthys;Brachionichthys hirsutus
ERR1:115310.637072	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1172420.640899	23	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Musca;Musca sorbens
ERR1:1189680.660929	23	Eukaryota;Arthropoda;Collembola;Onychiuridae;Onychiurus;Onychiurus orientalis
ERR1:1204470.662028	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1207330.638025	23	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1232440.729574	23	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1284860.609248	23	Eukaryota;Arthropoda;Arachnida;Opiliones;Cladonychiidae;Erebomaster;Erebomaster acanthina
ERR1:1318970.683408	23	Eukaryota;Chordata;Mammalia;Peramelemorphia;Peroryctidae;Echymipera;Echymipera rufescens
ERR1:1337540.672666	23	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1018910.720279	22	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1020660.680874	22	Eukaryota;Mollusca;Gastropoda;Camaenidae;Kimberleymelon;Kimberleymelon tealei
ERR1:102330.703833	22	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella malakhovi
ERR1:1023440.689120	22	Eukaryota;Chordata;Amphibia;Gymnophiona;Ichthyophiidae;Uraeotyphlus;Uraeotyphlus gansi
ERR1:1027100.711948	22	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1028980.682626	22	Eukaryota;Chordata;Actinopteri;Lophiiformes;Linophrynidae;Acentrophryne;Acentrophryne dolichonema
ERR1:1032300.724505	22	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1041370.684615	22	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hyattella;Hyattella sinuosa
ERR1:1041470.694054	22	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Sarcophaga;Sarcophaga sexpunctata
ERR1:1044110.613991	22	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Myriopathes;Myriopathes japonica
ERR1:1050020.656989	22	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1076890.709365	22	Eukaryota;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Plakina;Plakina monolopha
ERR1:1080850.681974	22	Eukaryota;Chordata;Amphibia;Anura;Pelodytidae;Pelodytes;Pelodytes ibericus
ERR1:1085260.693263	22	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1096320.671886	22	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1104590.680567	22	Eukaryota;Arthropoda;Insecta;Diptera;Culicidae;Culex;Culex zeteki
ERR1:1113470.626839	22	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Zoramia;Zoramia leptacantha
ERR1:1133430.693034	22	Eukaryota;Porifera;Demospongiae;Halichondrida;Axinellidae;Ptilocaulis;Ptilocaulis walpersi
ERR1:1152090.678382	22	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Protula;Protula pacifica
ERR1:1159040.619258	22	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Archamia;Archamia bleekeri
ERR1:1166020.642688	22	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:1173300.711749	22	Eukaryota;Mollusca;Bivalvia;Lucinoida;Lucinidae;Lucinella;Lucinella divaricata
ERR1:1178720.647527	22	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:160790.715107	22	Eukaryota;Mollusca;Gastropoda;Planorbidae;Hippeutis;Hippeutis complanatus
ERR1:2285520.698405	22	Eukaryota;Annelida;Polychaeta;Terebellida;Pectinariidae;Pectinaria;Pectinaria granulata
ERR1:100020.710236	21	Eukaryota;Chordata;Squamata;Gekkonidae;Cyrtodactylus;Cyrtodactylus vilaphongi
ERR1:1005350.681252	21	Eukaryota;Chordata;Actinopteri;Siluriformes;Chacidae;Chaca;Chaca bankanensis
ERR1:100550.680176	21	Eukaryota;Arthropoda;Arachnida;Solifugae;Eremobatidae;Eremochelis;Eremochelis giboi
ERR1:1010690.701389	21	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1022170.702380	21	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1024120.704930	21	Eukaryota;Arthropoda;Malacostraca;Isopoda;Cirolanidae;Eurydice;Eurydice pulchra
ERR1:1024740.674484	21	Eukaryota;Arthropoda;Insecta;Lepidoptera;Sesiidae;Bembecia;Bembecia lomatiaeformis
ERR1:1028070.712291	21	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1035720.701231	21	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus prendinii
ERR1:1037230.670551	21	Eukaryota;Chordata;Squamata;Agamidae;Uromastyx;Uromastyx benti
ERR1:1038520.663540	21	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Hydractiniidae;Clava;Clava multicornis
ERR1:1041270.637332	21	Eukaryota;Chordata;Actinopteri;Lophiiformes;Lophiidae;Lophiomus;Lophiomus setigerus
ERR1:1055040.600142	21	Eukaryota;Mollusca;Bivalvia;Veneroida;Galeommatidae;Galeomma;Galeomma turtoni
ERR1:105830.706566	21	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1058560.685667	21	Eukaryota;Chordata;Actinopteri;Ateleopodiformes;Ateleopodidae;Ijimaia;Ijimaia dofleini
ERR1:1060140.647125	21	Eukaryota;Arthropoda;Insecta;Isoptera;Termitidae;Jugositermes;Jugositermes tuberculatus
ERR1:1062300.709105	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:1075920.688672	21	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1077630.641611	21	Eukaryota;Nematoda;Chromadorea;Rhabditida;Dictyocaulidae;Dictyocaulus;Dictyocaulus eckerti
ERR1:1077850.709725	21	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga solata
ERR1:1086530.681743	21	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1088480.698525	21	Eukaryota;Nematoda;Chromadorea;Ascaridida;Anisakidae;Anisakis;Anisakis simplex C Nascetti et al., 1986
ERR1:1108560.702715	21	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1109080.674526	21	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1116250.671496	21	Eukaryota;Chordata;Chondrichthyes;Chimaeriformes;Rhinochimaeridae;Harriotta;Harriotta raleighana
ERR1:115160.651375	21	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Pocilloporidae;Pocillopora;Pocillopora eydouxi
ERR1:1154620.712534	21	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:1239980.704881	21	Eukaryota;Chordata;Actinopteri;Gobiiformes;Eleotridae;Erotelis;Erotelis armiger
ERR1:1302730.688028	21	Eukaryota;Echinodermata;Crinoidea;Comatulida;Zygometridae;Zygometra;Zygometra microdiscus
ERR1:897570.674436	21	Eukaryota;Annelida;Polychaeta;Sabellida;Serpulidae;Serpula;Serpula vermicularis
ERR1:100010.638359	20	Eukaryota;Chordata;Squamata;Eublepharidae;Hemitheconyx;Hemitheconyx taylori
ERR1:1015650.626401	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1021930.694900	20	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1023260.716450	20	Eukaryota;Arthropoda;Arachnida;Solifugae;Eremobatidae;Eremocosta;Eremocosta gigasella
ERR1:1028680.687140	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1031120.652897	20	Eukaryota;Chordata;Amphibia;Anura;Dicroglossidae;Quasipaa;Quasipaa spinosa
ERR1:1047950.638411	20	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1060390.716562	20	Eukaryota;Cnidaria;Anthozoa;Pennatulacea;Renillidae;Renilla;Renilla muelleri
ERR1:1103390.684048	20	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Crossoptilon;Crossoptilon harmani
ERR1:1105730.621580	20	Eukaryota;Chordata;Ascidiacea;Stolidobranchia;Styelidae;Cnemidocarpa;Cnemidocarpa verrucosa
ERR1:1111630.689313	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1140510.652018	20	Eukaryota;Arthropoda;Pycnogonida;Pantopoda;Ammotheidae;Achelia;Achelia bituberculata
ERR1:1148690.671000	20	Eukaryota;Arthropoda;Insecta;Coleoptera;Buprestidae;Evides;Evides gambiensis
ERR1:1175390.705140	20	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Tanytarsus;Tanytarsus eminulus
ERR1:1200200.639834	20	Eukaryota;Arthropoda;Arachnida;Scorpiones;Bothriuridae;Brachistosternus;Brachistosternus kovariki
ERR1:1207040.719928	20	Eukaryota;Cnidaria;Hydrozoa;Siphonophorae;Apolemiidae;Apolemia;Apolemia rubriversa
ERR1:1262870.617327	20	Eukaryota;Chordata;Aves;Passeriformes;Icteridae;Macroagelaius;Macroagelaius imthurni
ERR1:131120.689537	20	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Atrapsalta (nomen nudum);Atrapsalta corticina (nomen nudum)
ERR1:1019780.720500	19	Eukaryota;Arthropoda;Arachnida;Scorpiones;Buthidae;Centruroides;Centruroides nigrimanus
ERR1:1020240.712337	19	Eukaryota;Cnidaria;Hydrozoa;Anthoathecata;Pennariidae;Pennaria;Pennaria disticha
ERR1:1020910.640214	19	Eukaryota;Arthropoda;Insecta;Diptera;Sarcophagidae;Blaesoxipha;Blaesoxipha arizona
ERR1:1025880.623422	19	Eukaryota;Mollusca;Bivalvia;Unionoida;Unionidae;Elliptio;Elliptio nasutilus
ERR1:1033820.672597	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1043650.626167	19	Eukaryota;Mollusca;Gastropoda;Viviparidae;Cipangopaludina;Cipangopaludina cathayensis
ERR1:1047140.712036	19	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Alcyoniidae;Cladiella;Cladiella bottai
ERR1:1050740.632444	19	Eukaryota;Chordata;Mammalia;Primates;Cercopithecidae;Procolobus;Procolobus verus
ERR1:1070.693322	19	Eukaryota;Arthropoda;Insecta;Diptera;Chironomidae;Xenochironomus;Xenochironomus xenolabis
ERR1:1073730.704133	19	Eukaryota;Annelida;Haplotaxida;Naididae;Chaetogaster;Chaetogaster diastrophus
ERR1:1080710.673187	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1088310.600683	19	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Soleidae;Liachirus;Liachirus melanospilos
ERR1:110440.606898	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1116170.666870	19	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Gudanga;Gudanga solata
ERR1:1124450.629166	19	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1135660.646947	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1146260.650113	19	Eukaryota;Annelida;Haplotaxida;Naididae;Tubifex;Tubifex tubifex
ERR1:1147920.614710	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1154470.714032	19	Eukaryota;Cnidaria;Anthozoa;Antipatharia;Antipathidae;Stichopathes;Stichopathes lutkeni
ERR1:1154610.704822	19	Eukaryota;Cnidaria;Anthozoa;Helioporacea;Helioporidae;Heliopora;Heliopora coerulea
ERR1:1165780.653289	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1168580.664440	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1195580.624022	19	Eukaryota;Chordata;Aves;Passeriformes;Picathartidae;Picathartes;Picathartes gymnocephalus
ERR1:1207260.714961	19	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Euryalidae;Asteromorpha;Asteromorpha capensis
ERR1:1209630.662612	19	Eukaryota;Chordata;Amphibia;Gymnophiona;Caeciliidae;Oscaecilia;Oscaecilia ochrocephala
ERR1:1253480.603657	19	Eukaryota;Chordata;Actinopteri;Myctophiformes;Myctophidae;Notoscopelus;Notoscopelus japonicus
ERR1:1294070.604453	19	Eukaryota;Chordata;Aves;Anseriformes;Anatidae;Neochen;Neochen jubata
ERR1:1306930.661717	19	Eukaryota;Chordata;Aves;Passeriformes;Sturnidae;Aplonis;Aplonis brunneicapillus
ERR1:1335170.676013	19	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1369640.674209	19	Eukaryota;Arthropoda;Insecta;Hemiptera;Ricaniidae;Ricania;Ricania marginalis
ERR1:370850.679647	19	Eukaryota;Arthropoda;Malacostraca;Mysida;Mysidae;Schistomysis;Schistomysis assimilis
ERR1:493610.695841	19	Eukaryota;Arthropoda;Insecta;Hymenoptera;Agaonidae;Waterstoniella;Waterstoniella dubiae
ERR1:1007280.606712	18	Eukaryota;Porifera;Demospongiae;Dictyoceratida;Spongiidae;Hippospongia;Hippospongia lachne
ERR1:1007900.695132	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1009140.684241	18	Eukaryota;Hemichordata;Pterobranchia;Rhabdopleurida;Rhabdopleuridae;Rhabdopleura;Rhabdopleura compacta
ERR1:1012960.689097	18	Eukaryota;Chordata;Actinopteri;Tetraodontiformes;Tetraodontidae;Lagocephalus;Lagocephalus gloveri
ERR1:1014740.653856	18	Eukaryota;Arthropoda;Insecta;Hemiptera;Cicadidae;Nanopsalta;Nanopsalta basalis
ERR1:1016670.669738	18	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Ostorhinchus;Ostorhinchus moluccensis
ERR1:1021160.624188	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1034450.632679	18	Eukaryota;Mollusca;Bivalvia;Pectinoida;Pectinidae;Talochlamys;Talochlamys multistriata
ERR1:1035710.684276	18	Eukaryota;Chordata;Actinopteri;Synbranchiformes;Indostomidae;Indostomus;Indostomus paradoxus
ERR1:1051300.685450	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:105240.699115	18	Eukaryota;Arthropoda;Insecta;Diptera;Muscidae;Myospila;Myospila lauta
ERR1:1053120.621297	18	Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Samaridae;Samariscus;Samariscus latus
ERR1:1081990.649818	18	Eukaryota;Chordata;Actinopteri;Alepocephaliformes;Alepocephalidae;Alepocephalus;Alepocephalus australis
ERR1:109590.685794	18	Eukaryota;Brachiopoda;Rhynchonellata;Terebratulida;Laqueidae;Coptothyris;Coptothyris grayi
ERR1:1097740.699689	18	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Aiptasiidae;Aiptasia;Aiptasia pulchella
ERR1:1099070.681431	18	Eukaryota;Chordata;Amphibia;Anura;Myobatrachidae;Lechriodus;Lechriodus melanopyga
ERR1:1132450.664793	18	Eukaryota;Chordata;Aves;Galliformes;Phasianidae;Polyplectron;Polyplectron napoleonis
ERR1:1135200.714052	18	Eukaryota;Annelida;Polychaeta;Phyllodocida;Nereididae;Tylorrhynchus;Tylorrhynchus heterochaetus
ERR1:1144000.698843	18	Eukaryota;Arthropoda;Insecta;Diptera;Mycetophilidae;Mycetophila;Mycetophila lunata
ERR1:1150990.613463	18	Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Setipinna;Setipinna melanochir
ERR1:1154670.693559	18	Eukaryota;Echinodermata;Ophiuroidea;Euryalida;Gorgonocephalidae;Astrochele;Astrochele pacifica
ERR1:1162000.632865	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1171040.693180	18	Eukaryota;Platyhelminthes;Trematoda;Plagiorchiida;Paramphistomidae;Paramphistomum;Paramphistomum cervi
ERR1:1178070.694112	18	Eukaryota;Chordata;Aves;Piciformes;Picidae;Campethera;Campethera cailliautii
ERR1:1183910.642194	18	Eukaryota;Chordata;Aves;Passeriformes;Paridae;Lophophanes;Lophophanes dichrous
ERR1:1203160.730956	18	Eukaryota;Arthropoda;Insecta;Hemiptera;Anthocoridae;Orius;Orius agilis
ERR1:1216070.657070	18	Eukaryota;Arthropoda;Insecta;Coleoptera;Curculionidae;Sphenophorus;Sphenophorus incurrens
ERR1:1240700.743672	18	Eukaryota;Arthropoda;Insecta;Isoptera;Termopsidae;Porotermes;Porotermes adamsoni
ERR1:1345960.623298	18	Eukaryota;Nematoda;Chromadorea;Ascaridida;Anisakidae;Anisakis;Anisakis simplex C Nascetti et al., 1986
ERR1:1346200.712561	18	Eukaryota;Chordata;Mammalia;Lagomorpha;Ochotonidae;Ochotona;Ochotona collaris
ERR1:1624120.621882	18	Eukaryota;Chordata;Squamata;Colubridae;Sibynophis;Sibynophis chinensis
ERR1:526490.665997	18	Eukaryota;Chordata;Actinopteri;Osmeriformes;Retropinnidae;Retropinna;Retropinna retropinna
ERR1:933140.686772	18	Eukaryota;Arthropoda;Insecta;Mantodea;Mantidae;Phyllovates;Phyllovates chlorophaea
ERR1:1001000.722389	17	Eukaryota;Porifera;Demospongiae;Haplosclerida;Lubomirskiidae;Rezinkovia;Rezinkovia echinata
ERR1:1003220.603850	17	Eukaryota;Echinodermata;Crinoidea;Bourgueticrinida;Porphyrocrinidae;Porphyrocrinus;Porphyrocrinus verrucosus
ERR1:1008370.716236	17	Eukaryota;Brachiopoda;Craniata;Craniida;Craniidae;Craniscus;Craniscus japonicus
ERR1:1014800.689064	17	Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;Ctenogobiops;Ctenogobiops tongaensis
ERR1:1018400.677381	17	Eukaryota;Cnidaria;Anthozoa;Actiniaria;Hormathiidae;Hormathia;Hormathia digitata
ERR1:1022240.710063	17	Eukaryota;Chordata;Actinopteri;Cypriniformes;Cobitidae;Lepidocephalus;Lepidocephalus thermalis
ERR1:1023070.685319	17	Eukaryota;Cnidaria;Anthozoa;Scleractinia;Caryophylliidae;Solenosmilia;Solenosmilia variabilis
ERR1:1030420.720262	17	Eukaryota;Arthropoda;Malacostraca;Isopoda;Sphaeromatidae;Sphaeroma;Sphaeroma serratum
ERR1:103610.608026	17	Eukaryota;Chordata;Actinopteri;Kurtiformes;Apogonidae;Siphamia;Siphamia roseigaster
ERR1:1042620.714945	17	Eukaryota;Cnidaria;Anthozoa;Alcyonacea;Primnoidae;Fanellia;Fanellia medialis
ERR1:1046880.683886	17	Eukaryota;Chordata;Aves;Passeriformes;Meliphagidae;Nesoptilotis;Nesoptilotis leucotis
ERR1:1053100.715502	17	Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Hexatrygonidae;Hexatrygon;Hexatrygon bickelli
ERR1:1053340.704565	17	Eukaryota;Cnidaria;Scyphozoa;Rhizostomeae;Cassiopeidae;Cassiopea;Cassiopea ornata
ERR1:1069670.707993	17	Eukaryota;Arthropoda;Insecta;Siphonaptera;Hystrichopsyllidae;Adoratopsylla;Adoratopsylla intermedia
