ERR1	115	Anas_
ERR1	7	Anguilla_anguilla_
ERR1	36	Annelida_
ERR1	3	Anthocoris_nemorum_
ERR1	36	Aporrectodea_caliginosa_L1_
ERR1	10	Aporrectodea_longa_
ERR1	747	Arthropoda_
ERR1	6	Asellus_aquaticus_
ERR1	33	Aulodrilus_pluriseta_
ERR1	173	Baetis_rhodani_
ERR1	5	Bdelloidea_
ERR1	3	Blepharidopterus_angulatus_
ERR1	10	Bos_
ERR1	3	Bothrioneurum_vejdovskyanum_
ERR1	4	Campyloneura_virgula_
ERR1	34	Canis_lupus_
ERR1	4	Carduelis_chloris_
ERR1	3	Ceraclea_dissimilis_
ERR1	7	Ceratophysella_denticulata_L3_
ERR1	13	Chaetogaster_diaphanus_
ERR1	237	Chaetogaster_diastrophus_
ERR1	5	Chaetonotidae_
ERR1	3	Chamaedrilus_chalupskyi_
ERR1	3	Chamaedrilus_glandulosus_
ERR1	3	Chironomus_anthracinus_
ERR1	10	Choneiulus_palmatus_
ERR1	24	Columba_livia_
ERR1	24	Columba_palumbus_
ERR1	25	Craspedacusta_sowerbyi_
ERR1	9	Cricotopus_bicinctus_
ERR1	24	Dendrodrilus_rubidus_
ERR1	16	Diptera_
ERR1	19	Eiseniella_tetraedra_
ERR1	5	Ephemera_vulgata_
ERR1	11	Ephydatia_muelleri_
ERR1	12	Erpobdella_octoculata_
ERR1	97023	Eukaryota_
ERR1	3	Harmonia_axyridis_
ERR1	9	Hemiptera_
ERR1	80	Heptagenia_sulphurea_
ERR1	3	Homo_sapiens_
ERR1	7	Hydrodroma_torrenticola_
ERR1	152	Hydropsychidae_
ERR1	1546	Insecta_
ERR1	4	Julus_scandinavius_
ERR1	38	Keratella_cochlearis_
ERR1	16	Lampetra_fluviatilis_
ERR1	15	Lepidochaetus_zelinkai_
ERR1	6	Lepidodermella_minus_
ERR1	4	Lepidostoma_hirtum_
ERR1	15	Leuctra_fusca_
ERR1	10	Limnodrilus_claparedeanus_
ERR1	23	Limnodrilus_hoffmeisteri_
ERR1	32	Lumbricillus_rivalis_
ERR1	12	Lumbriculus_variegatus_
ERR1	3	Micropsectra_pallidula_
ERR1	8	Mideopsis_roztoczensis_
ERR1	10	Motacilla_cinerea_
ERR1	131	Naididae_
ERR1	366	Nais_alpina_
ERR1	70	Nais_barbata_
ERR1	74	Nais_communis_
ERR1	24	Nais_elinguis_
ERR1	5	Nais_variabilis_
ERR1	3	Nemurella_pictetii_
ERR1	50	Ophidonais_serpentina_
ERR1	1413	Orthocladius_fuscimanus_
ERR1	3	Orthotylus_marginalis_
ERR1	7	Passer_montanus_
ERR1	7	Pentatoma_rufipes_
ERR1	6	Perca_fluviatilis_
ERR1	14	Philodina_flaviceps_
ERR1	5	Philonthus_cognatus_
ERR1	166	Phoxinus_
ERR1	1319	Phoxinus_phoxinus_
ERR1	5	Phytocoris_dimidiatus_
ERR1	3	Platichthys_flesus_
ERR1	31	Polyarthra_dolichoptera_
ERR1	7	Prodiamesa_olivacea_
ERR1	80	Prostoma_graecense_
ERR1	8	Psectrocladius_octomaculatus_
ERR1	4	Rheotanytarsus_pentapoda_
ERR1	4	Rhyacophila_meridionalis_
ERR1	3	Ripistes_parasita_
ERR1	3	Rotaria_
ERR1	3	Rutilus_rutilus_
ERR1	228	Salmo_
ERR1	55	Salmo_salar_
ERR1	3	Simulium_
ERR1	4	Simulium_tuberosum_
ERR1	13	Slavina_appendiculata_
ERR1	10	Specaria_josinae_
ERR1	10	Stylodrilus_heringianus_
ERR1	28	Tanytarsus_eminulus_
ERR1	6	Tubifex_ignotus_
ERR1	64	Tubifex_tubifex_
ERR1	10	Turdus_pilaris_
ERR1	5	Vejdovskyella_comata_
ERR1	19	Xenochironomus_xenolabis_
