amplicon	ERR0000001	total
ERR1:229010.671698	4	4
ERR1:229370.686383	4	4
ERR1:23770.677273	4	4
ERR1:250700.649924	4	4
ERR1:254350.686729	4	4
ERR1:255300.695073	4	4
ERR1:261150.680354	4	4
ERR1:264960.709467	4	4
ERR1:265920.654396	4	4
ERR1:266590.698299	4	4
ERR1:269670.668833	4	4
ERR1:270090.608879	4	4
ERR1:272840.699927	4	4
ERR1:274950.696420	4	4
ERR1:279570.667632	4	4
ERR1:286000.683268	4	4
ERR1:300240.704609	4	4
ERR1:307110.713801	4	4
ERR1:309920.664609	4	4
ERR1:324840.654519	4	4
ERR1:329010.697071	4	4
ERR1:338500.697913	4	4
ERR1:340560.697364	4	4
ERR1:340940.738228	4	4
ERR1:370830.672944	4	4
ERR1:381210.614868	4	4
ERR1:382220.629224	4	4
ERR1:395320.677992	4	4
ERR1:409250.686849	4	4
ERR1:428470.609432	4	4
ERR1:45320.610730	4	4
ERR1:466560.656142	4	4
ERR1:481840.690174	4	4
ERR1:490070.716682	4	4
ERR1:505180.651423	4	4
ERR1:535800.694996	4	4
ERR1:539010.703016	4	4
ERR1:542490.680273	4	4
ERR1:572140.675977	4	4
ERR1:577310.699516	4	4
ERR1:587090.663495	4	4
ERR1:601090.628260	4	4
ERR1:602860.715358	4	4
ERR1:60340.684362	4	4
ERR1:615430.728355	4	4
ERR1:636620.714624	4	4
ERR1:646660.644388	4	4
ERR1:64880.692595	4	4
ERR1:664760.654821	4	4
ERR1:67660.649975	4	4
ERR1:686390.672911	4	4
ERR1:697110.619486	4	4
ERR1:710640.657520	4	4
ERR1:711390.720783	4	4
ERR1:716800.622976	4	4
ERR1:719110.671589	4	4
ERR1:734720.672918	4	4
ERR1:745850.685161	4	4
ERR1:749890.676430	4	4
ERR1:751010.656131	4	4
ERR1:77830.606521	4	4
ERR1:793890.697954	4	4
ERR1:819690.701864	4	4
ERR1:874110.692267	4	4
ERR1:897820.685343	4	4
ERR1:906830.613228	4	4
ERR1:909040.621472	4	4
ERR1:943490.703849	4	4
ERR1:945070.685791	4	4
ERR1:985420.620862	4	4
ERR1:9940.622512	4	4
ERR1:99910.706728	4	4
ERR1:100250.677452	3	3
ERR1:1003470.688651	3	3
ERR1:1009520.651964	3	3
ERR1:1010490.720366	3	3
ERR1:1022650.639690	3	3
ERR1:1023080.689829	3	3
ERR1:1035160.697960	3	3
ERR1:105710.697462	3	3
ERR1:106390.624797	3	3
ERR1:107300.623721	3	3
ERR1:1080860.711257	3	3
ERR1:1087370.688130	3	3
ERR1:108760.705235	3	3
ERR1:1090320.704819	3	3
ERR1:1095170.672412	3	3
ERR1:1100890.677230	3	3
ERR1:1104180.689752	3	3
ERR1:1106030.687756	3	3
ERR1:11070.657887	3	3
ERR1:1118980.674704	3	3
ERR1:1131250.649637	3	3
ERR1:113400.693891	3	3
ERR1:114150.733461	3	3
ERR1:1142610.715693	3	3
ERR1:1149990.654567	3	3
ERR1:117830.679626	3	3
ERR1:1187810.625784	3	3
ERR1:1197950.680669	3	3
ERR1:120550.689739	3	3
ERR1:1215730.636471	3	3
ERR1:12240.665899	3	3
ERR1:1224200.666145	3	3
ERR1:1246620.650214	3	3
ERR1:1253220.691210	3	3
ERR1:1257200.678712	3	3
ERR1:1258770.614934	3	3
ERR1:1280140.665859	3	3
ERR1:1299190.632282	3	3
ERR1:1300580.707317	3	3
ERR1:1307410.674888	3	3
ERR1:131160.713217	3	3
ERR1:131670.653074	3	3
ERR1:131930.688698	3	3
ERR1:134000.615354	3	3
ERR1:134850.668286	3	3
ERR1:1355770.616556	3	3
ERR1:1358330.644246	3	3
ERR1:135870.722497	3	3
ERR1:1365030.666285	3	3
ERR1:136560.677167	3	3
ERR1:1372050.716168	3	3
ERR1:1380790.704890	3	3
ERR1:139340.679077	3	3
ERR1:140890.678848	3	3
ERR1:1411740.636065	3	3
ERR1:1416020.627953	3	3
ERR1:1416330.693663	3	3
ERR1:1416710.700440	3	3
ERR1:141750.698279	3	3
ERR1:1428310.657674	3	3
ERR1:1428370.672997	3	3
ERR1:143190.658215	3	3
ERR1:143240.693957	3	3
ERR1:1440030.690743	3	3
ERR1:1454450.620293	3	3
ERR1:146180.657156	3	3
ERR1:1464690.657109	3	3
ERR1:147260.683771	3	3
ERR1:1475650.701514	3	3
ERR1:1488590.726481	3	3
ERR1:1502900.684354	3	3
ERR1:153320.682923	3	3
ERR1:153490.724548	3	3
ERR1:1537040.608309	3	3
ERR1:156420.644536	3	3
ERR1:1571240.661091	3	3
ERR1:1580790.713995	3	3
ERR1:1582350.711882	3	3
ERR1:1618920.712107	3	3
ERR1:1651520.619466	3	3
ERR1:1663400.707097	3	3
ERR1:166500.668051	3	3
ERR1:1685970.651748	3	3
ERR1:1686440.668034	3	3
ERR1:170300.649712	3	3
ERR1:1712560.670879	3	3
ERR1:1714730.656749	3	3
ERR1:1737510.731702	3	3
ERR1:174290.687802	3	3
ERR1:174550.705292	3	3
ERR1:175140.662371	3	3
ERR1:177770.694003	3	3
ERR1:177860.671037	3	3
ERR1:177900.687008	3	3
ERR1:1790540.610991	3	3
ERR1:1796270.707033	3	3
ERR1:180680.674941	3	3
ERR1:181290.683895	3	3
ERR1:18270.681634	3	3
ERR1:1862970.656270	3	3
ERR1:1879360.694944	3	3
ERR1:1892900.712902	3	3
ERR1:192160.627656	3	3
ERR1:19460.616410	3	3
ERR1:195880.653666	3	3
ERR1:1986570.689496	3	3
ERR1:1999530.628204	3	3
ERR1:200100.614867	3	3
ERR1:2006430.714694	3	3
ERR1:200760.686131	3	3
ERR1:202570.704204	3	3
ERR1:204980.663980	3	3
ERR1:2064540.672381	3	3
ERR1:2152590.669986	3	3
ERR1:2169050.694624	3	3
ERR1:218030.675368	3	3
ERR1:220110.656878	3	3
ERR1:225130.632931	3	3
ERR1:226140.710101	3	3
ERR1:226370.601901	3	3
ERR1:226520.698338	3	3
ERR1:226680.665157	3	3
ERR1:231360.724180	3	3
ERR1:233450.642778	3	3
ERR1:235060.695672	3	3
ERR1:237960.690459	3	3
ERR1:238370.647645	3	3
ERR1:241050.675219	3	3
ERR1:241320.660708	3	3
ERR1:243680.667428	3	3
ERR1:244780.613355	3	3
ERR1:245090.602285	3	3
ERR1:249410.654102	3	3
ERR1:252920.669649	3	3
ERR1:253400.630743	3	3
ERR1:253990.679510	3	3
ERR1:254720.694434	3	3
ERR1:258400.691826	3	3
ERR1:258990.658873	3	3
ERR1:260220.690875	3	3
ERR1:263070.653093	3	3
ERR1:265070.723834	3	3
ERR1:265880.672642	3	3
ERR1:270410.649378	3	3
ERR1:270900.678491	3	3
ERR1:274800.684319	3	3
ERR1:283470.674036	3	3
ERR1:284040.694949	3	3
ERR1:285700.687248	3	3
ERR1:291710.697143	3	3
ERR1:296600.731113	3	3
ERR1:299990.646224	3	3
ERR1:301760.671668	3	3
ERR1:303260.716470	3	3
ERR1:308810.709380	3	3
ERR1:311230.638498	3	3
ERR1:31140.698415	3	3
ERR1:312380.663951	3	3
ERR1:312690.639585	3	3
ERR1:315840.677912	3	3
ERR1:317080.697632	3	3
ERR1:317920.713439	3	3
ERR1:321060.673851	3	3
ERR1:322720.648427	3	3
ERR1:323020.714305	3	3
ERR1:326060.650064	3	3
ERR1:330930.729136	3	3
ERR1:331630.708588	3	3
ERR1:332350.679320	3	3
ERR1:333230.646387	3	3
ERR1:338990.676898	3	3
ERR1:343130.692087	3	3
ERR1:346280.708916	3	3
ERR1:362500.640428	3	3
ERR1:36480.648226	3	3
ERR1:366720.686023	3	3
ERR1:37300.711506	3	3
ERR1:373340.629123	3	3
ERR1:377640.611939	3	3
ERR1:384950.652636	3	3
ERR1:389660.701611	3	3
ERR1:391040.712380	3	3
ERR1:396400.656842	3	3
ERR1:400170.653005	3	3
ERR1:401570.676097	3	3
ERR1:40190.611055	3	3
ERR1:403260.673815	3	3
ERR1:403790.692505	3	3
ERR1:409360.710824	3	3
ERR1:409510.666862	3	3
ERR1:411660.680447	3	3
ERR1:428320.684002	3	3
ERR1:428590.683920	3	3
ERR1:434130.681354	3	3
ERR1:438030.620197	3	3
ERR1:4460.700118	3	3
ERR1:449540.675462	3	3
ERR1:449640.663957	3	3
ERR1:451290.680489	3	3
ERR1:459310.664282	3	3
ERR1:45960.667784	3	3
ERR1:46790.629437	3	3
ERR1:468920.720476	3	3
ERR1:472420.658770	3	3
ERR1:476440.721705	3	3
ERR1:480.693302	3	3
ERR1:480150.691951	3	3
ERR1:483050.625769	3	3
ERR1:485420.684771	3	3
ERR1:488520.670700	3	3
ERR1:493930.689311	3	3
ERR1:4940.624483	3	3
ERR1:504670.619535	3	3
ERR1:504790.679614	3	3
ERR1:50690.603259	3	3
ERR1:510460.692234	3	3
ERR1:510670.691057	3	3
ERR1:514910.700075	3	3
ERR1:517670.680820	3	3
ERR1:518440.647107	3	3
ERR1:520620.701228	3	3
ERR1:521050.709325	3	3
ERR1:53010.615988	3	3
ERR1:532290.638299	3	3
ERR1:53540.623205	3	3
ERR1:535560.675010	3	3
ERR1:53660.712846	3	3
ERR1:545560.667193	3	3
ERR1:549980.687338	3	3
ERR1:550890.690954	3	3
ERR1:556940.734378	3	3
ERR1:557870.712855	3	3
ERR1:559110.725433	3	3
ERR1:565620.699950	3	3
ERR1:567850.646609	3	3
ERR1:57190.649913	3	3
ERR1:581160.615903	3	3
ERR1:582010.669564	3	3
ERR1:605340.661272	3	3
ERR1:605740.708361	3	3
ERR1:607420.677414	3	3
ERR1:607890.698789	3	3
ERR1:608230.700533	3	3
ERR1:611600.607488	3	3
ERR1:614610.723594	3	3
ERR1:614980.666083	3	3
ERR1:616200.655938	3	3
ERR1:618480.640558	3	3
ERR1:61920.673845	3	3
ERR1:619710.660246	3	3
ERR1:635850.670218	3	3
ERR1:635880.607257	3	3
ERR1:639950.623259	3	3
ERR1:640390.698215	3	3
ERR1:651600.665973	3	3
ERR1:655450.663689	3	3
ERR1:65880.657146	3	3
ERR1:65970.675453	3	3
ERR1:667690.724011	3	3
ERR1:667890.668670	3	3
ERR1:669720.674999	3	3
ERR1:674100.679059	3	3
ERR1:67750.712143	3	3
ERR1:683940.679896	3	3
ERR1:684560.644873	3	3
ERR1:691560.617185	3	3
ERR1:695510.671157	3	3
ERR1:702890.710140	3	3
ERR1:704570.685116	3	3
ERR1:705930.729786	3	3
ERR1:714060.726778	3	3
ERR1:71600.692257	3	3
ERR1:73020.686100	3	3
ERR1:732020.661405	3	3
ERR1:732740.610640	3	3
ERR1:733850.702176	3	3
ERR1:734880.712674	3	3
ERR1:735300.719275	3	3
ERR1:736310.723958	3	3
ERR1:743030.693432	3	3
ERR1:746370.620928	3	3
ERR1:74640.694369	3	3
ERR1:748090.639746	3	3
ERR1:75360.702603	3	3
ERR1:7560.694629	3	3
ERR1:7630.670626	3	3
ERR1:767580.628212	3	3
ERR1:767940.714455	3	3
ERR1:771280.682595	3	3
ERR1:774370.633725	3	3
ERR1:774570.692722	3	3
ERR1:777410.668684	3	3
ERR1:782450.746065	3	3
ERR1:784030.673674	3	3
ERR1:785450.612812	3	3
ERR1:788650.692649	3	3
ERR1:792380.680486	3	3
ERR1:796590.674620	3	3
ERR1:796720.691542	3	3
ERR1:80000.673435	3	3
ERR1:800460.630104	3	3
ERR1:803770.643223	3	3
ERR1:806390.607522	3	3
ERR1:808280.610440	3	3
ERR1:81410.687333	3	3
ERR1:815550.631566	3	3
ERR1:821970.704562	3	3
ERR1:822080.710177	3	3
ERR1:831520.640638	3	3
ERR1:832080.644519	3	3
ERR1:838770.622865	3	3
ERR1:839870.710316	3	3
ERR1:842270.688819	3	3
ERR1:846390.654928	3	3
ERR1:84780.659887	3	3
ERR1:848930.661160	3	3
ERR1:84900.622877	3	3
ERR1:849880.686662	3	3
ERR1:860490.668794	3	3
ERR1:868550.642833	3	3
ERR1:873570.686739	3	3
ERR1:882490.627664	3	3
ERR1:883600.635595	3	3
ERR1:884350.601148	3	3
ERR1:886870.626323	3	3
ERR1:891210.657471	3	3
ERR1:891610.660375	3	3
ERR1:89270.681348	3	3
ERR1:894860.643574	3	3
ERR1:897360.646897	3	3
ERR1:89910.681338	3	3
ERR1:9000.645852	3	3
ERR1:901600.727526	3	3
ERR1:901760.669622	3	3
ERR1:921360.632816	3	3
ERR1:92200.676686	3	3
ERR1:93210.705072	3	3
ERR1:936210.662402	3	3
ERR1:93700.709813	3	3
ERR1:939050.638638	3	3
ERR1:944350.637636	3	3
ERR1:957720.603166	3	3
ERR1:958150.667283	3	3
ERR1:958380.703498	3	3
ERR1:959040.621986	3	3
ERR1:9620.656326	3	3
ERR1:970920.711884	3	3
ERR1:971660.706165	3	3
ERR1:98150.686094	3	3
ERR1:982650.660761	3	3
ERR1:98290.616326	3	3
ERR1:988620.618565	3	3
ERR1:994610.686631	3	3
ERR1:1000290.612798	2	2
ERR1:1001660.640508	2	2
ERR1:1003130.662377	2	2
ERR1:100360.656195	2	2
ERR1:1003820.701159	2	2
ERR1:1005110.707194	2	2
ERR1:1005310.704152	2	2
ERR1:1005430.721870	2	2
ERR1:1006170.672701	2	2
ERR1:1006420.662133	2	2
ERR1:1006570.711998	2	2
ERR1:1006920.684686	2	2
ERR1:100740.607579	2	2
ERR1:1007490.713675	2	2
ERR1:100790.722188	2	2
ERR1:1008720.618375	2	2
ERR1:100890.703950	2	2
ERR1:100900.688180	2	2
ERR1:1009290.672694	2	2
ERR1:1009830.666745	2	2
ERR1:101110.665665	2	2
ERR1:1011870.688667	2	2
ERR1:1012070.705641	2	2
ERR1:1012980.700578	2	2
ERR1:1013720.696700	2	2
ERR1:1013850.726109	2	2
ERR1:1014950.659568	2	2
ERR1:101540.674509	2	2
ERR1:1020310.694474	2	2
ERR1:1020520.692681	2	2
ERR1:1020960.662005	2	2
ERR1:102110.628800	2	2
ERR1:1021300.693949	2	2
ERR1:1021340.714226	2	2
ERR1:1023120.697959	2	2
ERR1:1023770.723967	2	2
ERR1:1023990.676435	2	2
ERR1:1024770.676751	2	2
ERR1:1027290.705059	2	2
ERR1:102750.715198	2	2
ERR1:1027550.706690	2	2
ERR1:102850.700448	2	2
ERR1:1028790.728555	2	2
ERR1:1029210.710355	2	2
ERR1:1029410.690210	2	2
ERR1:1031950.667741	2	2
ERR1:1032460.669536	2	2
ERR1:1032860.650597	2	2
ERR1:1032920.699687	2	2
ERR1:1035890.679556	2	2
ERR1:1040620.720718	2	2
ERR1:10410.708634	2	2
ERR1:1041440.723973	2	2
ERR1:1042220.622305	2	2
ERR1:1042820.660911	2	2
ERR1:1042840.667850	2	2
ERR1:1044680.676017	2	2
ERR1:1044750.710151	2	2
ERR1:1044800.628777	2	2
ERR1:1044850.656545	2	2
ERR1:1045530.697376	2	2
ERR1:1045920.663577	2	2
ERR1:1046610.720417	2	2
ERR1:104700.684917	2	2
ERR1:1047250.690024	2	2
ERR1:1048750.708591	2	2
ERR1:1048910.692864	2	2
ERR1:1048950.646464	2	2
ERR1:1049950.672350	2	2
ERR1:1051510.695069	2	2
ERR1:1051580.627576	2	2
ERR1:1052220.656379	2	2
ERR1:1052510.697913	2	2
ERR1:1052760.631790	2	2
ERR1:1052770.716310	2	2
ERR1:1055750.660730	2	2
ERR1:1057990.654928	2	2
ERR1:10580.680874	2	2
ERR1:1058040.645133	2	2
ERR1:1058200.665606	2	2
ERR1:10590.624886	2	2
ERR1:1059850.693785	2	2
ERR1:1060240.679787	2	2
ERR1:1060690.601417	2	2
ERR1:1060730.692464	2	2
ERR1:106150.648820	2	2
ERR1:1063160.608647	2	2
ERR1:1064420.666401	2	2
ERR1:1064730.610683	2	2
ERR1:1065960.611887	2	2
ERR1:1067590.713002	2	2
ERR1:1068470.670031	2	2
ERR1:1070390.730067	2	2
ERR1:1071270.707911	2	2
ERR1:1071410.718573	2	2
ERR1:1071640.687719	2	2
ERR1:1075190.703961	2	2
ERR1:1075580.670876	2	2
ERR1:1076660.687873	2	2
ERR1:1076770.684495	2	2
ERR1:1077300.662200	2	2
ERR1:1078030.703624	2	2
ERR1:1078070.680386	2	2
ERR1:1078190.665283	2	2
ERR1:1078570.704629	2	2
ERR1:1078620.694828	2	2
ERR1:1079290.659569	2	2
ERR1:1080040.660971	2	2
ERR1:1080970.621407	2	2
ERR1:1081590.701350	2	2
ERR1:1081650.639819	2	2
ERR1:1082240.633678	2	2
ERR1:1083100.686353	2	2
ERR1:1083420.719136	2	2
ERR1:1084350.718817	2	2
ERR1:1085150.655087	2	2
ERR1:1087140.703469	2	2
ERR1:1087220.673668	2	2
ERR1:1087240.744004	2	2
ERR1:1088470.718851	2	2
ERR1:1088930.685910	2	2
ERR1:1089040.699281	2	2
ERR1:1089200.679156	2	2
ERR1:1089740.726618	2	2
ERR1:1089920.690393	2	2
ERR1:10900.615496	2	2
ERR1:1090230.693284	2	2
ERR1:1091160.688776	2	2
ERR1:1091460.681879	2	2
ERR1:1092150.714521	2	2
ERR1:1092830.715133	2	2
ERR1:1093410.664491	2	2
ERR1:1093710.692585	2	2
ERR1:1095140.718224	2	2
ERR1:1095190.678540	2	2
ERR1:109520.685575	2	2
ERR1:1098170.711169	2	2
ERR1:1098710.655816	2	2
ERR1:109950.705228	2	2
ERR1:1099690.647854	2	2
ERR1:1100840.636853	2	2
ERR1:110110.665283	2	2
ERR1:110230.702364	2	2
ERR1:11030.656510	2	2
ERR1:110680.708966	2	2
ERR1:1106870.663560	2	2
ERR1:1107920.720810	2	2
ERR1:1107990.669086	2	2
ERR1:1108450.671741	2	2
ERR1:1110120.670517	2	2
ERR1:1110640.688672	2	2
ERR1:1111480.716823	2	2
ERR1:1111970.706890	2	2
ERR1:1112000.711615	2	2
ERR1:1112500.701849	2	2
ERR1:1112960.724900	2	2
ERR1:1114480.698739	2	2
ERR1:1114490.635994	2	2
ERR1:1114690.740766	2	2
ERR1:1115000.667224	2	2
ERR1:1115200.699721	2	2
ERR1:1115710.709206	2	2
ERR1:1115830.692662	2	2
ERR1:1116800.658676	2	2
ERR1:1117760.688554	2	2
ERR1:111780.683147	2	2
ERR1:1118100.716657	2	2
ERR1:1118200.692449	2	2
ERR1:1118590.650521	2	2
ERR1:111860.697938	2	2
ERR1:1119290.748194	2	2
ERR1:1120170.719924	2	2
ERR1:1120570.693198	2	2
ERR1:1120770.700325	2	2
ERR1:1122180.696672	2	2
ERR1:1125680.660934	2	2
ERR1:1127570.631961	2	2
ERR1:1128450.682720	2	2
ERR1:1131710.685357	2	2
ERR1:113230.620750	2	2
ERR1:1134270.704154	2	2
ERR1:1134410.678151	2	2
ERR1:1134500.681621	2	2
ERR1:1134550.695206	2	2
ERR1:1135820.636297	2	2
ERR1:113620.649803	2	2
ERR1:1136420.696781	2	2
ERR1:1136560.663013	2	2
ERR1:1138820.638823	2	2
ERR1:1140.615057	2	2
ERR1:1140650.636180	2	2
ERR1:1140810.681692	2	2
ERR1:114100.686745	2	2
ERR1:1141390.635465	2	2
ERR1:1145380.655840	2	2
ERR1:1148210.659903	2	2
ERR1:114940.609693	2	2
ERR1:1149900.637951	2	2
ERR1:1150980.688773	2	2
ERR1:1151560.705507	2	2
ERR1:1152340.687583	2	2
ERR1:1152620.717298	2	2
ERR1:1153750.682223	2	2
ERR1:1153810.660396	2	2
ERR1:1154650.618206	2	2
ERR1:1155130.632400	2	2
ERR1:1155510.696068	2	2
ERR1:1155520.674001	2	2
ERR1:1156630.629666	2	2
ERR1:115790.662719	2	2
ERR1:1158440.663296	2	2
ERR1:1158610.659838	2	2
ERR1:115970.689698	2	2
ERR1:115980.664884	2	2
ERR1:1161090.700098	2	2
ERR1:1161290.600154	2	2
ERR1:1162630.611861	2	2
ERR1:1162990.645161	2	2
ERR1:1165300.666045	2	2
ERR1:116670.679017	2	2
ERR1:1167860.669600	2	2
ERR1:1168790.690163	2	2
ERR1:1170350.612271	2	2
ERR1:1170550.614153	2	2
ERR1:1170740.601812	2	2
ERR1:1171030.676340	2	2
ERR1:117240.659220	2	2
ERR1:1174470.711814	2	2
ERR1:117470.662123	2	2
ERR1:1175680.648153	2	2
ERR1:117580.719213	2	2
ERR1:1175890.645403	2	2
ERR1:117870.650477	2	2
ERR1:117880.713547	2	2
ERR1:1179090.671312	2	2
ERR1:1180650.631546	2	2
ERR1:1181390.612759	2	2
ERR1:118440.667083	2	2
ERR1:1185250.669381	2	2
ERR1:1186060.662298	2	2
ERR1:1186930.658415	2	2
ERR1:118720.698302	2	2
ERR1:118760.687398	2	2
ERR1:1190110.693576	2	2
ERR1:119060.652773	2	2
ERR1:11920.659652	2	2
ERR1:1192590.630784	2	2
ERR1:1192880.647696	2	2
ERR1:1193400.705650	2	2
ERR1:1193850.667820	2	2
ERR1:1194420.683286	2	2
ERR1:1195320.703613	2	2
ERR1:1195790.671200	2	2
ERR1:1196160.642763	2	2
ERR1:1196380.681656	2	2
ERR1:1196820.686879	2	2
ERR1:1197490.717456	2	2
ERR1:1197820.669337	2	2
ERR1:1198150.711782	2	2
ERR1:119830.721827	2	2
ERR1:119910.643665	2	2
ERR1:1199420.693763	2	2
ERR1:1199430.720672	2	2
ERR1:1200980.675713	2	2
ERR1:1201340.682941	2	2
ERR1:1202580.710971	2	2
ERR1:1205960.691051	2	2
ERR1:120700.696971	2	2
ERR1:1208390.727788	2	2
ERR1:121040.660628	2	2
ERR1:1210910.658207	2	2
ERR1:1210990.688509	2	2
ERR1:1211780.699456	2	2
ERR1:1211960.686852	2	2
ERR1:1212100.671800	2	2
ERR1:1212890.680814	2	2
ERR1:1213900.689777	2	2
ERR1:1214090.688574	2	2
ERR1:1214200.659131	2	2
ERR1:1214220.656655	2	2
ERR1:1214980.726772	2	2
ERR1:1216540.699054	2	2
ERR1:1218330.712006	2	2
ERR1:121860.616034	2	2
ERR1:1218640.690644	2	2
ERR1:1219110.700780	2	2
ERR1:1220300.653405	2	2
ERR1:1220480.698409	2	2
ERR1:1222660.707602	2	2
ERR1:122310.631408	2	2
ERR1:1224690.664883	2	2
ERR1:1227320.630472	2	2
ERR1:1231140.612452	2	2
ERR1:1231970.688718	2	2
ERR1:1232340.669441	2	2
ERR1:1233130.675187	2	2
ERR1:1233150.652243	2	2
ERR1:1234010.630275	2	2
ERR1:1234750.664193	2	2
ERR1:1236590.683035	2	2
ERR1:1236870.680269	2	2
ERR1:1241040.669026	2	2
ERR1:1241610.676803	2	2
ERR1:1241820.690460	2	2
ERR1:1242930.709968	2	2
ERR1:1243350.623981	2	2
ERR1:1243720.621286	2	2
ERR1:124380.623052	2	2
ERR1:1243840.725992	2	2
ERR1:124420.656323	2	2
ERR1:124620.643112	2	2
ERR1:1246470.709109	2	2
ERR1:1246630.696409	2	2
ERR1:1247910.691015	2	2
ERR1:1251180.679412	2	2
ERR1:1251770.693540	2	2
ERR1:125600.689619	2	2
ERR1:1256580.686555	2	2
ERR1:1257110.664862	2	2
ERR1:1257640.644012	2	2
ERR1:1258160.678176	2	2
ERR1:1261100.609407	2	2
ERR1:1261410.709028	2	2
ERR1:1262220.689283	2	2
ERR1:1262800.619938	2	2
ERR1:1262920.702597	2	2
ERR1:1263510.631413	2	2
ERR1:1265520.663390	2	2
ERR1:1265910.663358	2	2
ERR1:1267220.658923	2	2
ERR1:1268730.678176	2	2
ERR1:1272370.721973	2	2
ERR1:1273700.706625	2	2
ERR1:1274420.676642	2	2
ERR1:1274950.693255	2	2
ERR1:1276210.706362	2	2
ERR1:1277460.626256	2	2
ERR1:1277760.609290	2	2
ERR1:1278260.622674	2	2
ERR1:1279650.669564	2	2
ERR1:1280350.696148	2	2
ERR1:128210.667445	2	2
ERR1:1282400.723658	2	2
ERR1:1282770.635378	2	2
ERR1:1284470.649698	2	2
ERR1:1285260.652292	2	2
ERR1:1285660.702162	2	2
ERR1:1285910.650142	2	2
ERR1:1289240.684340	2	2
ERR1:128980.692760	2	2
ERR1:129000.601619	2	2
ERR1:129080.706997	2	2
ERR1:1290840.632160	2	2
ERR1:1292020.698014	2	2
ERR1:129210.709868	2	2
ERR1:1292640.701893	2	2
ERR1:1293080.686059	2	2
ERR1:1293640.670009	2	2
ERR1:1295700.619381	2	2
ERR1:129570.700389	2	2
ERR1:1295830.618988	2	2
ERR1:1297930.658313	2	2
ERR1:1297970.667367	2	2
ERR1:1298730.711747	2	2
ERR1:1299760.711496	2	2
ERR1:1300710.705265	2	2
ERR1:130140.604652	2	2
ERR1:1302310.694914	2	2
ERR1:1304630.683338	2	2
ERR1:13050.634275	2	2
ERR1:130520.669383	2	2
ERR1:1305670.701276	2	2
ERR1:130610.655035	2	2
ERR1:1308190.691241	2	2
ERR1:1308770.722306	2	2
ERR1:1311040.697174	2	2
ERR1:1311600.680614	2	2
ERR1:1312670.609581	2	2
ERR1:1316520.716150	2	2
ERR1:13170.621549	2	2
ERR1:131720.620617	2	2
ERR1:1317560.621287	2	2
ERR1:131770.694277	2	2
ERR1:1319450.653528	2	2
ERR1:1319980.623284	2	2
ERR1:1320560.634618	2	2
ERR1:1320950.701822	2	2
ERR1:132320.645199	2	2
ERR1:1323400.665467	2	2
ERR1:132340.688172	2	2
ERR1:1323840.713366	2	2
ERR1:1325850.677711	2	2
ERR1:1325870.632273	2	2
