OTU	amplicon	ERR0000001	total
7206	ERR1:1321530.624463	1	1
7207	ERR1:1321600.722937	1	1
7208	ERR1:1321620.677468	1	1
7209	ERR1:1321680.676306	1	1
7210	ERR1:132190.612349	1	1
7213	ERR1:1322180.647934	1	1
7214	ERR1:1322270.643551	1	1
7215	ERR1:1322500.686722	1	1
7216	ERR1:1322530.612668	1	1
7217	ERR1:1322720.679181	1	1
7218	ERR1:1322780.701484	2	2
7219	ERR1:1322830.683091	2	2
7220	ERR1:1322880.717029	1	1
7221	ERR1:1322910.637062	1	1
7222	ERR1:1322970.638967	1	1
7224	ERR1:1323080.658626	2	2
7225	ERR1:132310.626928	1	1
7226	ERR1:1323110.683899	2	2
7228	ERR1:1323260.619814	2	2
7229	ERR1:1323280.616608	1	1
7230	ERR1:1323390.688850	1	1
7231	ERR1:1323410.619884	1	1
7232	ERR1:1323460.617578	1	1
7234	ERR1:1323730.688250	1	1
7235	ERR1:1323740.625649	1	1
7236	ERR1:1323760.629800	1	1
7237	ERR1:1323790.647667	1	1
7238	ERR1:1323830.674416	1	1
7239	ERR1:1323920.618476	1	1
7240	ERR1:1323960.607853	1	1
7241	ERR1:132400.612084	1	1
7242	ERR1:1324310.652209	1	1
7243	ERR1:1324360.653381	1	1
7244	ERR1:1324540.656846	1	1
7245	ERR1:1324610.600866	1	1
7246	ERR1:1324620.626580	1	1
7249	ERR1:13250.653374	1	1
7250	ERR1:1325100.638526	1	1
7252	ERR1:132520.672342	1	1
7253	ERR1:1325210.648825	1	1
7255	ERR1:1325450.694724	1	1
7257	ERR1:1325510.710758	1	1
7258	ERR1:1325570.663561	2	2
7259	ERR1:132570.605169	1	1
7260	ERR1:1325700.614213	1	1
7261	ERR1:1325860.608529	2	2
7262	ERR1:1325890.641442	1	1
7263	ERR1:1325940.650385	1	1
7264	ERR1:1326000.686403	1	1
7265	ERR1:1326090.613177	1	1
7267	ERR1:1326120.608109	1	1
7269	ERR1:1326170.633392	1	1
7270	ERR1:1326470.698029	1	1
7271	ERR1:1326630.619359	1	1
7272	ERR1:1326740.659164	1	1
7273	ERR1:132680.684203	1	1
7274	ERR1:1327130.626426	1	1
7275	ERR1:1327280.605500	1	1
7278	ERR1:1327700.655389	1	1
7279	ERR1:1327930.623699	1	1
7282	ERR1:1328120.606218	1	1
7286	ERR1:132980.651742	1	1
7287	ERR1:1329850.669731	1	1
7288	ERR1:1329890.614710	1	1
7289	ERR1:1329930.652287	1	1
7290	ERR1:133000.664971	1	1
7291	ERR1:1330000.635946	1	1
7292	ERR1:1330060.666144	2	2
7293	ERR1:1330160.608138	1	1
7294	ERR1:133020.671797	2	2
7295	ERR1:1330200.670055	1	1
7296	ERR1:1330220.651480	1	1
7297	ERR1:1330260.642503	1	1
7298	ERR1:133030.715505	1	1
7299	ERR1:1330480.619446	1	1
7301	ERR1:1330580.632926	2	2
7303	ERR1:1330630.715488	1	1
7304	ERR1:1331130.657479	1	1
7305	ERR1:1331210.679163	1	1
7306	ERR1:1331260.675548	1	1
7307	ERR1:1331290.641999	1	1
7308	ERR1:1331300.692186	1	1
7309	ERR1:1331410.632807	1	1
7310	ERR1:133150.624526	1	1
7311	ERR1:1331530.623537	1	1
7313	ERR1:1331740.623965	1	1
7315	ERR1:1331870.648578	1	1
7316	ERR1:133190.621317	1	1
7317	ERR1:1331910.714693	1	1
7318	ERR1:13320.684032	2	2
7319	ERR1:1332000.660958	1	1
7320	ERR1:1332010.712564	1	1
7321	ERR1:1332030.667948	1	1
7322	ERR1:1332100.649811	1	1
7323	ERR1:1332110.698832	2	2
7328	ERR1:1332340.733721	1	1
7329	ERR1:1332360.714263	1	1
7330	ERR1:1332390.747949	1	1
7331	ERR1:1332480.720999	1	1
7332	ERR1:1332510.680468	1	1
7333	ERR1:1332580.661571	1	1
7335	ERR1:1332700.677390	1	1
7336	ERR1:1332740.666685	1	1
7337	ERR1:1332780.613135	1	1
7339	ERR1:1332840.613356	1	1
7340	ERR1:1332860.668098	1	1
7341	ERR1:133290.650843	1	1
7343	ERR1:1333010.652443	2	2
7344	ERR1:1333030.703915	1	1
7345	ERR1:1333130.732258	1	1
7346	ERR1:1333220.666219	1	1
7347	ERR1:1333340.681545	1	1
7348	ERR1:1333400.625384	1	1
7349	ERR1:1333410.638244	1	1
7350	ERR1:1333470.650763	1	1
7351	ERR1:1333650.743899	1	1
7353	ERR1:1333710.664511	1	1
7356	ERR1:1333970.721297	1	1
7357	ERR1:1334020.685860	1	1
7358	ERR1:1334040.663560	1	1
7359	ERR1:1334240.628907	2	2
7361	ERR1:1334330.663291	1	1
7363	ERR1:1334410.656211	1	1
7366	ERR1:1334490.738238	1	1
7367	ERR1:1334550.605493	1	1
7368	ERR1:1334730.651940	1	1
7369	ERR1:1334790.640026	1	1
7370	ERR1:1334820.708441	1	1
7371	ERR1:1334860.612527	1	1
7372	ERR1:1334900.613478	1	1
7373	ERR1:13350.688270	1	1
7374	ERR1:1335050.668564	1	1
7376	ERR1:1335070.665135	1	1
7377	ERR1:133510.651403	2	2
7378	ERR1:1335120.706329	1	1
7380	ERR1:1335190.648235	1	1
7381	ERR1:1335230.627577	1	1
7382	ERR1:1335260.681394	1	1
7383	ERR1:1335280.630678	1	1
7384	ERR1:1335310.684169	1	1
7385	ERR1:1335370.625537	2	2
7386	ERR1:1335430.751233	1	1
7388	ERR1:1335530.727618	1	1
7389	ERR1:1335550.621860	1	1
7392	ERR1:1335610.727765	1	1
7393	ERR1:1335680.622001	1	1
7394	ERR1:1335710.657301	1	1
7396	ERR1:1335790.620541	2	2
7397	ERR1:1335840.663759	1	1
7398	ERR1:1335870.672897	1	1
7399	ERR1:1335880.694289	1	1
7400	ERR1:1335920.601027	1	1
7401	ERR1:1335940.631204	1	1
7402	ERR1:1335950.684240	1	1
7403	ERR1:13360.638137	1	1
7404	ERR1:1336010.687242	1	1
7405	ERR1:1336030.611219	2	2
7406	ERR1:1336110.696138	2	2
7407	ERR1:1336120.714368	1	1
7408	ERR1:1336160.651225	1	1
7409	ERR1:1336170.742024	1	1
7410	ERR1:1336200.600879	1	1
7411	ERR1:1336240.694848	1	1
7412	ERR1:133630.641923	1	1
7413	ERR1:1336360.694261	1	1
7414	ERR1:1336450.635952	1	1
7416	ERR1:1336510.613549	2	2
7417	ERR1:1336570.650730	1	1
7418	ERR1:133660.635348	2	2
7419	ERR1:1336670.629283	1	1
7420	ERR1:1336690.715878	1	1
7421	ERR1:133670.693258	1	1
7422	ERR1:1336820.624983	2	2
7423	ERR1:1336870.600877	1	1
7424	ERR1:1336960.716348	1	1
7425	ERR1:1336970.700615	1	1
7426	ERR1:1337010.725407	1	1
7427	ERR1:1337040.738143	2	2
7428	ERR1:1337060.705538	1	1
7429	ERR1:1337070.723952	1	1
7431	ERR1:1337310.701820	1	1
7432	ERR1:1337330.679931	2	2
7433	ERR1:1337650.635146	1	1
7434	ERR1:1337710.649552	1	1
7435	ERR1:1337780.716115	1	1
7436	ERR1:1337790.742844	1	1
7437	ERR1:1337880.618904	1	1
7438	ERR1:1337900.630163	1	1
7439	ERR1:1337930.703919	1	1
7440	ERR1:1337940.747617	1	1
7442	ERR1:1338010.664350	1	1
7443	ERR1:1338060.701840	1	1
7444	ERR1:1338110.677397	1	1
7445	ERR1:1338170.662242	1	1
7446	ERR1:1338240.679029	1	1
7448	ERR1:1338290.680794	1	1
7449	ERR1:1338560.654151	1	1
7451	ERR1:1338610.741827	1	1
7453	ERR1:133870.637242	2	2
7454	ERR1:1338700.697552	2	2
7457	ERR1:1338810.705638	1	1
7458	ERR1:1338820.708198	1	1
7459	ERR1:1338830.689810	1	1
7460	ERR1:1338880.616175	1	1
7461	ERR1:1338910.646807	1	1
7462	ERR1:1338970.711327	1	1
7463	ERR1:1338980.655676	1	1
7467	ERR1:1339160.600320	2	2
7468	ERR1:1339180.668934	1	1
7469	ERR1:1339340.678985	1	1
7470	ERR1:1339390.734604	1	1
7471	ERR1:1339470.692382	1	1
7475	ERR1:1339700.619382	2	2
7476	ERR1:1339850.665060	1	1
7477	ERR1:1339920.612567	1	1
7478	ERR1:1339960.603698	1	1
7479	ERR1:1340020.625104	1	1
7480	ERR1:1340080.629534	2	2
7481	ERR1:1340090.673625	1	1
7483	ERR1:1340160.659471	1	1
7484	ERR1:1340170.613222	1	1
7485	ERR1:134020.681473	1	1
7487	ERR1:1340250.739065	1	1
7488	ERR1:1340270.606319	2	2
7489	ERR1:1340440.675964	1	1
7490	ERR1:1340570.732038	1	1
7493	ERR1:1340650.663585	2	2
7494	ERR1:1340680.698318	1	1
7495	ERR1:1340690.750063	1	1
7496	ERR1:1340780.728683	1	1
7497	ERR1:1340810.709665	1	1
7498	ERR1:1340830.644120	1	1
7499	ERR1:1340910.651175	1	1
7502	ERR1:1341200.627669	1	1
7503	ERR1:1341230.619444	1	1
7505	ERR1:1341300.617753	1	1
7506	ERR1:1341380.695060	1	1
7509	ERR1:1341510.656261	2	2
7511	ERR1:1341640.714565	1	1
7512	ERR1:1341700.692537	1	1
7513	ERR1:1341800.641558	1	1
7514	ERR1:1341880.680878	1	1
7515	ERR1:1341990.728040	1	1
7516	ERR1:1342050.619531	2	2
7517	ERR1:134210.715749	1	1
7518	ERR1:1342170.604037	1	1
7520	ERR1:1342350.629565	1	1
7522	ERR1:1342540.709999	1	1
7524	ERR1:1342690.622907	1	1
7525	ERR1:1342700.617130	1	1
7527	ERR1:1342790.682404	1	1
7528	ERR1:1342800.635385	1	1
7529	ERR1:1342840.729860	1	1
7530	ERR1:1342880.714658	2	2
7531	ERR1:13430.657448	1	1
7532	ERR1:1343040.727887	1	1
7533	ERR1:1343080.652738	1	1
7535	ERR1:1343150.672862	1	1
7538	ERR1:1343250.660676	2	2
7539	ERR1:1343440.610850	1	1
7540	ERR1:1343450.700827	1	1
7541	ERR1:1343560.690217	1	1
7542	ERR1:1343610.651915	1	1
7544	ERR1:1343670.678295	1	1
7545	ERR1:1343730.693051	2	2
7547	ERR1:1343820.673596	1	1
7549	ERR1:1343980.725228	1	1
7552	ERR1:1344190.673259	1	1
7553	ERR1:1344200.671981	1	1
7554	ERR1:1344230.668300	1	1
7555	ERR1:1344250.664046	1	1
7556	ERR1:1344330.705328	1	1
7557	ERR1:134440.664609	1	1
7558	ERR1:1344400.660062	2	2
7559	ERR1:1344440.674568	1	1
7560	ERR1:1344450.697817	2	2
7561	ERR1:1344470.719040	1	1
7562	ERR1:134450.700888	1	1
7563	ERR1:1344570.685759	2	2
7564	ERR1:1344650.608193	1	1
7565	ERR1:1344690.694833	1	1
7566	ERR1:1344700.662244	1	1
7567	ERR1:1344810.709130	1	1
7569	ERR1:1344900.659661	1	1
7570	ERR1:1344990.670106	2	2
7572	ERR1:1345100.684104	2	2
7573	ERR1:1345150.691636	1	1
7574	ERR1:1345270.695858	1	1
7575	ERR1:1345370.669949	1	1
7576	ERR1:134540.605813	1	1
7578	ERR1:1345530.714972	1	1
7579	ERR1:1345600.602455	2	2
7580	ERR1:1345610.683161	1	1
7581	ERR1:1345720.669937	1	1
7583	ERR1:1345750.646059	1	1
7585	ERR1:134580.622781	1	1
7586	ERR1:1345940.663723	1	1
7588	ERR1:1345980.672799	1	1
7589	ERR1:1346040.661309	1	1
7590	ERR1:1346090.614557	1	1
7591	ERR1:1346130.604780	1	1
7592	ERR1:1346140.719148	1	1
7594	ERR1:1346270.683723	1	1
7595	ERR1:1346280.615333	1	1
7596	ERR1:1346320.692275	1	1
7597	ERR1:1346370.703040	1	1
7599	ERR1:1346460.654192	1	1
7600	ERR1:1346540.665609	1	1
7602	ERR1:1346620.602253	1	1
7603	ERR1:1346670.711220	2	2
7604	ERR1:1346690.681813	2	2
7605	ERR1:1346730.665365	2	2
7606	ERR1:1346740.662059	1	1
7607	ERR1:1346860.672226	1	1
7608	ERR1:1346890.654513	1	1
7609	ERR1:1346940.710912	1	1
7610	ERR1:1346960.669800	1	1
7611	ERR1:1346970.615839	1	1
7612	ERR1:134710.675829	2	2
7613	ERR1:1347110.670841	1	1
7614	ERR1:1347170.710570	1	1
7615	ERR1:1347200.654797	1	1
7616	ERR1:1347210.652370	1	1
7617	ERR1:1347220.652928	2	2
7619	ERR1:1347340.654933	1	1
7620	ERR1:1347350.674589	1	1
7621	ERR1:1347370.672604	1	1
7622	ERR1:134740.629224	1	1
7623	ERR1:1347400.676631	1	1
7624	ERR1:1347420.681761	1	1
7625	ERR1:1347430.697878	1	1
7626	ERR1:134750.721349	1	1
7627	ERR1:1347500.673207	1	1
7628	ERR1:1347600.714413	1	1
7629	ERR1:1347680.618789	1	1
7631	ERR1:134770.607936	1	1
7632	ERR1:1347710.663271	1	1
7634	ERR1:1347780.678197	1	1
7635	ERR1:134780.690517	1	1
7637	ERR1:1347900.644425	1	1
7638	ERR1:1347950.643061	1	1
7639	ERR1:1348020.699523	1	1
7641	ERR1:1348170.707049	1	1
7642	ERR1:1348220.680770	2	2
7643	ERR1:1348240.639767	1	1
7644	ERR1:1348310.693545	1	1
7645	ERR1:1348340.618429	1	1
7646	ERR1:1348370.717028	1	1
7648	ERR1:1348430.747772	1	1
7649	ERR1:1348450.689253	1	1
7650	ERR1:1348540.745758	1	1
7651	ERR1:1348670.641972	2	2
7652	ERR1:1348680.733582	1	1
7653	ERR1:134870.649309	1	1
7654	ERR1:1348710.661858	1	1
7656	ERR1:1348960.694117	1	1
7657	ERR1:13490.607390	1	1
7658	ERR1:1349020.601869	2	2
7659	ERR1:1349060.712893	1	1
7660	ERR1:1349070.658125	1	1
7661	ERR1:1349140.631795	1	1
7662	ERR1:1349170.704048	1	1
7663	ERR1:1349230.642806	1	1
7664	ERR1:1349270.697097	2	2
7665	ERR1:1349340.615814	1	1
7666	ERR1:1349390.648684	2	2
7668	ERR1:1349480.698411	1	1
7669	ERR1:1349660.663541	1	1
7670	ERR1:1349700.694772	1	1
7671	ERR1:1349810.685901	1	1
7673	ERR1:1349920.635780	2	2
7675	ERR1:1349970.684363	1	1
7676	ERR1:1350000.685837	1	1
7677	ERR1:1350010.650863	1	1
7678	ERR1:1350020.658175	1	1
7679	ERR1:1350050.618547	1	1
7680	ERR1:1350160.692342	1	1
7681	ERR1:1350240.627800	1	1
7682	ERR1:1350290.639875	1	1
7683	ERR1:1350430.672190	1	1
7684	ERR1:1350440.675154	2	2
7685	ERR1:1350480.713546	1	1
7686	ERR1:1350490.677571	1	1
7687	ERR1:135050.666329	2	2
7688	ERR1:1350540.613043	1	1
7689	ERR1:1350600.657035	1	1
7691	ERR1:1350630.744292	1	1
7693	ERR1:1350660.680094	1	1
7694	ERR1:135070.670395	1	1
7695	ERR1:1350740.682822	2	2
7696	ERR1:1350830.672716	1	1
7698	ERR1:1351070.670481	2	2
7699	ERR1:135110.694693	1	1
7700	ERR1:1351100.650240	1	1
7701	ERR1:1351110.625151	2	2
7702	ERR1:1351120.663905	1	1
7703	ERR1:1351130.657287	1	1
7704	ERR1:1351180.691040	1	1
7705	ERR1:1351230.689104	1	1
7706	ERR1:1351250.627562	1	1
7707	ERR1:135130.676668	1	1
7708	ERR1:1351330.699506	1	1
7709	ERR1:1351360.619733	1	1
7710	ERR1:1351390.705282	1	1
7711	ERR1:1351420.656106	1	1
7712	ERR1:1351530.660960	1	1
7714	ERR1:1351680.720044	1	1
7716	ERR1:1351810.704495	1	1
7718	ERR1:1351850.605796	1	1
7720	ERR1:1351980.603322	1	1
7721	ERR1:1352220.637284	1	1
7723	ERR1:1352250.737684	1	1
7724	ERR1:1352290.712954	1	1
7725	ERR1:1352350.623818	1	1
7726	ERR1:1352360.686201	1	1
7727	ERR1:135240.692711	1	1
7728	ERR1:1352470.707613	1	1
7729	ERR1:1352530.669469	1	1
7730	ERR1:1352550.726216	1	1
7731	ERR1:1352630.670413	1	1
7732	ERR1:1352700.609365	1	1
7735	ERR1:135280.676253	1	1
7736	ERR1:1352830.624285	1	1
7737	ERR1:1352850.692498	1	1
7738	ERR1:1352860.700123	2	2
7739	ERR1:1352880.693937	1	1
7740	ERR1:1352900.654174	1	1
7741	ERR1:1352930.720196	1	1
7743	ERR1:135310.730197	2	2
7744	ERR1:1353150.608138	1	1
7746	ERR1:1353400.616653	1	1
7747	ERR1:1353420.687339	1	1
7748	ERR1:1353450.699869	1	1
7749	ERR1:1353480.704049	1	1
7751	ERR1:1353640.656256	1	1
7752	ERR1:1353670.688528	1	1
7753	ERR1:1353690.708737	1	1
7755	ERR1:1353720.637500	1	1
7756	ERR1:1353740.660600	1	1
7758	ERR1:1353780.709355	1	1
7760	ERR1:1353810.622663	2	2
7761	ERR1:1353840.661448	1	1
7762	ERR1:1353940.664710	1	1
7763	ERR1:135400.664562	1	1
7766	ERR1:135430.692198	2	2
7767	ERR1:1354300.681925	1	1
7770	ERR1:1354400.631100	1	1
7772	ERR1:1354460.717013	1	1
7773	ERR1:1354700.679908	2	2
7774	ERR1:1354790.659108	1	1
7775	ERR1:1354850.642480	1	1
7776	ERR1:1354870.651655	1	1
7777	ERR1:1355000.735876	1	1
7778	ERR1:1355050.656138	1	1
7779	ERR1:1355080.668325	2	2
7780	ERR1:1355090.705073	1	1
7782	ERR1:1355110.611445	1	1
7783	ERR1:1355150.668851	1	1
7784	ERR1:1355180.607702	1	1
7785	ERR1:1355210.724371	1	1
7786	ERR1:1355260.719499	1	1
7787	ERR1:1355300.708978	1	1
7788	ERR1:1355330.721497	1	1
7789	ERR1:1355350.667293	1	1
7790	ERR1:1355360.662611	1	1
7791	ERR1:1355380.727043	1	1
7793	ERR1:1355410.674258	1	1
7794	ERR1:1355470.706920	2	2
7795	ERR1:1355490.705106	1	1
7796	ERR1:135550.681284	1	1
7797	ERR1:1355510.635659	1	1
7798	ERR1:1355530.703803	1	1
7800	ERR1:1355660.665550	1	1
7801	ERR1:1355680.722382	1	1
7802	ERR1:135570.679752	1	1
7803	ERR1:1355790.703229	1	1
7804	ERR1:135580.613971	1	1
7805	ERR1:1355850.649297	1	1
7806	ERR1:135590.616901	1	1
7808	ERR1:1356030.741620	1	1
7809	ERR1:1356040.622765	1	1
7810	ERR1:1356070.601757	1	1
7811	ERR1:1356080.622097	1	1
7812	ERR1:1356090.610592	1	1
7813	ERR1:1356110.623678	1	1
7814	ERR1:135620.705860	1	1
7815	ERR1:1356270.606033	1	1
7816	ERR1:135630.714395	1	1
7817	ERR1:1356340.685260	1	1
7818	ERR1:1356390.672247	1	1
7819	ERR1:135640.636191	1	1
7821	ERR1:1356470.679433	1	1
7822	ERR1:1356510.687036	1	1
7823	ERR1:135670.648901	1	1
7824	ERR1:1356810.656844	2	2
7825	ERR1:1356870.705954	1	1
7826	ERR1:1356880.653343	1	1
7827	ERR1:135690.717308	1	1
7828	ERR1:1356900.673416	2	2
7829	ERR1:1356920.732694	1	1
7830	ERR1:135700.729139	1	1
7831	ERR1:1357050.676682	1	1
7832	ERR1:1357060.703131	2	2
7833	ERR1:1357130.661680	1	1
7834	ERR1:1357190.756120	2	2
7835	ERR1:1357250.684724	1	1
7836	ERR1:135730.728527	1	1
7837	ERR1:1357300.634034	1	1
7838	ERR1:1357350.674048	1	1
7839	ERR1:1357410.669691	1	1
7840	ERR1:1357500.715562	2	2
7843	ERR1:1357650.671400	1	1
7844	ERR1:135770.670669	1	1
7845	ERR1:1357700.623258	1	1
7846	ERR1:135780.649090	2	2
7847	ERR1:1357800.666354	1	1
7848	ERR1:1357810.690805	1	1
7849	ERR1:1357830.647711	2	2
7850	ERR1:1357860.706070	2	2
7851	ERR1:1357900.638485	1	1
7852	ERR1:1357930.746110	1	1
7853	ERR1:135800.638000	2	2
7854	ERR1:1358020.674599	1	1
7855	ERR1:1358030.697231	1	1
7858	ERR1:1358130.658425	1	1
7860	ERR1:135840.672702	1	1
7862	ERR1:1358640.698728	1	1
7863	ERR1:1358750.684919	1	1
7864	ERR1:1358770.730015	1	1
7865	ERR1:1358820.672452	2	2
7867	ERR1:13590.600293	1	1
7868	ERR1:1359170.679538	2	2
7869	ERR1:135920.653019	1	1
7870	ERR1:1359310.630388	2	2
7871	ERR1:135940.601436	1	1
7872	ERR1:1359450.646729	1	1
7873	ERR1:1359620.672126	1	1
7874	ERR1:1359690.686068	1	1
7875	ERR1:135980.706525	2	2
7876	ERR1:1359900.616048	1	1
7877	ERR1:1359980.707548	1	1
7878	ERR1:136010.697675	1	1
7880	ERR1:136020.632574	1	1
7881	ERR1:1360200.624863	2	2
7882	ERR1:1360260.691643	1	1
7883	ERR1:1360370.726384	1	1
7884	ERR1:1360410.720773	1	1
7885	ERR1:1360420.691560	1	1
7887	ERR1:1360440.678204	1	1
7888	ERR1:1360460.683918	1	1
7889	ERR1:136050.607754	1	1
7890	ERR1:1360500.735174	1	1
7892	ERR1:1360580.603808	1	1
7893	ERR1:1360620.719668	1	1
7894	ERR1:1360630.627902	1	1
7895	ERR1:1360690.671855	1	1
7896	ERR1:136070.716921	1	1
7897	ERR1:1360820.711615	1	1
7898	ERR1:1360830.732414	1	1
7899	ERR1:1360860.703023	1	1
7900	ERR1:1360890.708725	1	1
7901	ERR1:1360900.627546	1	1
7902	ERR1:1360940.680605	1	1
7903	ERR1:1360970.720619	2	2
7904	ERR1:1361060.676008	1	1
7906	ERR1:1361090.658222	1	1
7907	ERR1:1361120.694901	2	2
7908	ERR1:1361130.648576	2	2
7909	ERR1:1361140.651864	1	1
7910	ERR1:1361160.674486	1	1
7911	ERR1:1361170.722548	1	1
7912	ERR1:1361230.683232	1	1
7913	ERR1:1361240.601643	2	2
7914	ERR1:1361260.696322	2	2
7915	ERR1:1361290.605544	1	1
7916	ERR1:136130.656129	2	2
7917	ERR1:1361320.733797	1	1
7918	ERR1:136140.672942	1	1
7920	ERR1:1361510.705981	2	2
7921	ERR1:1361560.668399	2	2
7922	ERR1:1361570.645955	1	1
7923	ERR1:1361600.719794	1	1
7924	ERR1:1361810.666887	1	1
7925	ERR1:1361970.648847	1	1
7926	ERR1:13620.680707	1	1
7927	ERR1:136200.682713	2	2
7928	ERR1:1362040.620832	1	1
7929	ERR1:136220.652928	1	1
7931	ERR1:1362280.651056	1	1
7932	ERR1:136230.639166	1	1
7933	ERR1:1362400.608383	2	2
7934	ERR1:1362420.678014	1	1
7935	ERR1:136250.660409	1	1
7936	ERR1:1362510.614126	1	1
7937	ERR1:1362520.716005	1	1
7938	ERR1:136260.702336	1	1
7939	ERR1:1362610.611110	1	1
7941	ERR1:1362780.691079	1	1
7942	ERR1:1362790.615883	1	1
7943	ERR1:136280.628052	1	1
7944	ERR1:1362820.608769	1	1
7945	ERR1:1362860.737611	1	1
7946	ERR1:1362900.654300	1	1
7947	ERR1:1362950.622808	1	1
7948	ERR1:1363010.701402	1	1
7950	ERR1:1363060.606193	1	1
7951	ERR1:1363160.714096	2	2
7952	ERR1:136320.641559	2	2
7953	ERR1:1363220.646847	1	1
7954	ERR1:1363320.622758	1	1
7956	ERR1:1363500.695452	1	1
7959	ERR1:1363730.664619	1	1
7960	ERR1:1363780.743475	1	1
7961	ERR1:1363800.625002	1	1
7963	ERR1:1363840.680810	1	1
7964	ERR1:1363950.715037	2	2
7965	ERR1:1363990.711361	1	1
7966	ERR1:1364090.678338	2	2
7967	ERR1:1364140.715456	1	1
7968	ERR1:1364270.743835	1	1
7969	ERR1:1364280.698819	1	1
7970	ERR1:1364290.656192	1	1
7971	ERR1:1364330.732053	1	1
7972	ERR1:1364340.720975	1	1
7973	ERR1:136440.695017	1	1
7974	ERR1:1364400.631205	1	1
7976	ERR1:1364480.654017	1	1
7977	ERR1:1364490.613960	2	2
7979	ERR1:1364530.630050	1	1
7981	ERR1:136470.661256	1	1
7982	ERR1:1364700.696919	1	1
7983	ERR1:1364770.738979	1	1
7984	ERR1:1364950.626522	1	1
7985	ERR1:1364980.635671	1	1
7986	ERR1:136500.644506	2	2
7987	ERR1:1365080.637756	1	1
7988	ERR1:1365100.604618	1	1
7990	ERR1:1365230.651973	1	1
7991	ERR1:1365260.708808	1	1
7992	ERR1:1365310.696578	1	1
7993	ERR1:136550.644647	1	1
7995	ERR1:1365540.646746	1	1
7996	ERR1:1365550.700125	1	1
7997	ERR1:1365630.743457	1	1
7998	ERR1:1365710.684367	2	2
7999	ERR1:136580.728383	1	1
8000	ERR1:1365840.691585	1	1
8001	ERR1:1365860.643180	1	1
8002	ERR1:1365960.720261	1	1
8003	ERR1:1365970.634602	1	1
8004	ERR1:1366070.661212	1	1
8006	ERR1:1366230.606360	1	1
8007	ERR1:1366280.676392	1	1
8008	ERR1:1366580.665347	1	1
8009	ERR1:1366650.667706	1	1
8010	ERR1:1366710.678557	1	1
8011	ERR1:1366730.721192	1	1
8012	ERR1:1366750.621142	1	1
8013	ERR1:1366850.654526	1	1
8014	ERR1:1366920.642782	1	1
8015	ERR1:1366940.608965	1	1
8018	ERR1:1367140.693183	1	1
8019	ERR1:1367340.626193	1	1
8020	ERR1:1367580.629633	1	1
8021	ERR1:1367600.702989	1	1
8022	ERR1:1367680.687565	1	1
8023	ERR1:1367800.707243	1	1
8024	ERR1:1367870.677503	1	1
8025	ERR1:1367980.679309	1	1
8026	ERR1:1368050.605961	1	1
8027	ERR1:1368060.710275	1	1
8028	ERR1:1368070.708611	1	1
8029	ERR1:1368160.742589	1	1
8030	ERR1:1368240.709926	1	1
8031	ERR1:1368260.679279	1	1
8032	ERR1:1368290.679075	2	2
8036	ERR1:1368500.649307	1	1
8037	ERR1:1368520.722349	2	2
8038	ERR1:1368530.718508	1	1
8039	ERR1:1368570.732790	1	1
8040	ERR1:1368590.695803	2	2
8041	ERR1:1368630.658963	1	1
8043	ERR1:1368680.690236	1	1
8044	ERR1:1368690.605852	1	1
8045	ERR1:136870.601887	1	1
8046	ERR1:1368710.625234	1	1
8047	ERR1:1368850.628331	1	1
8048	ERR1:1368880.637405	1	1
8049	ERR1:1368890.679411	1	1
8051	ERR1:1369010.669167	2	2
8053	ERR1:1369060.719784	1	1
8054	ERR1:136910.683675	1	1
8055	ERR1:1369100.697672	2	2
8058	ERR1:1369220.668271	1	1
8059	ERR1:1369270.656151	1	1
8060	ERR1:136930.606161	1	1
8061	ERR1:1369300.702176	2	2
8062	ERR1:1369460.607103	1	1
8063	ERR1:1369480.712390	1	1
8065	ERR1:1369540.671253	1	1
8066	ERR1:1369560.628175	1	1
8067	ERR1:1369580.713618	1	1
8069	ERR1:1369670.711324	1	1
8070	ERR1:1369680.654862	1	1
8071	ERR1:1369690.654046	1	1
8072	ERR1:1369840.668653	1	1
8073	ERR1:1369900.627030	1	1
8074	ERR1:1370080.742201	1	1
8075	ERR1:1370120.712093	1	1
8076	ERR1:1370130.627699	1	1
8077	ERR1:1370150.710519	1	1
8078	ERR1:1370480.735696	1	1
8079	ERR1:137050.612540	1	1
8081	ERR1:1370580.655250	1	1
8082	ERR1:1370650.740510	1	1
8083	ERR1:1370670.654346	1	1
8084	ERR1:1370690.644792	1	1
8085	ERR1:1370740.644590	1	1
8086	ERR1:1370800.676211	1	1
8088	ERR1:1370890.613631	1	1
8089	ERR1:137090.614598	1	1
8090	ERR1:1370910.617735	1	1
8091	ERR1:1370960.654679	1	1
8092	ERR1:1371070.727266	1	1
8094	ERR1:1371130.601716	1	1
8095	ERR1:1371170.706309	1	1
8096	ERR1:137120.667497	1	1
8098	ERR1:1371300.655121	1	1
8099	ERR1:1371390.664068	1	1
8100	ERR1:1371430.671288	2	2
8101	ERR1:1371500.629501	1	1
8102	ERR1:1371520.730834	1	1
8103	ERR1:1371550.625147	1	1
8104	ERR1:1371560.706374	1	1
8105	ERR1:1371600.646601	2	2
8106	ERR1:1371730.712350	1	1
8108	ERR1:1371750.688004	1	1
8109	ERR1:1371770.735178	1	1
8110	ERR1:1371880.632485	1	1
8111	ERR1:13720.695378	1	1
