OTU	amplicon	ERR1308201	total
528	ERR1308201:857180.710239	1	1
529	ERR1308201:859310.710903	1	1
530	ERR1308201:862870.612907	1	1
531	ERR1308201:866130.609669	1	1
532	ERR1308201:872760.680168	1	1
533	ERR1308201:878070.724487	1	1
534	ERR1308201:890720.608311	1	1
535	ERR1308201:914710.713282	1	1
536	ERR1308201:915100.658572	1	1
537	ERR1308201:915700.612081	1	1
538	ERR1308201:919720.669361	1	1
539	ERR1308201:923670.608782	1	1
540	ERR1308201:924870.603602	1	1
541	ERR1308201:941760.697086	1	1
542	ERR1308201:955080.703571	1	1
543	ERR1308201:955660.624079	1	1
544	ERR1308201:982600.634834	1	1
545	ERR1308201:999670.716214	1	1
