name	LWR	fract	aLWR	afract	taxopath
Query4580	0.3586	0.3622	0.5999	0.606	Eukaryota;Arthropoda;Malacostraca
Query969	0.8103	0.8122	0.9977	1	Eukaryota;Arthropoda
Query3930	0.8202	0.8204	0.9998	1	Eukaryota;Arthropoda
Query410	0.8113	0.8143	0.9962	1	Eukaryota;Arthropoda
Query1188	0.7616	0.7693	0.9386	0.9481	Eukaryota;Arthropoda
Query2603	0.8029	0.8029	1	1	Eukaryota;Arthropoda
Query3717	0.4443	0.4546	0.9704	0.993	Eukaryota
Query241	0.7257	0.7464	0.9563	0.9834	Eukaryota
Query1255	0.7924	0.7924	0.9688	0.9688	Eukaryota;Arthropoda
Query2322	0.6054	0.6115	0.9778	0.9877	Eukaryota
Query4450	0.8124	0.8125	1	1	Eukaryota;Arthropoda
Query785	0.8075	0.812	0.9831	0.9885	Eukaryota;Arthropoda
Query2002	0.5288	0.5337	0.642	0.6479	Eukaryota;Arthropoda
Query3663	0.7963	0.8059	0.9882	1	Eukaryota;Arthropoda
Query213	0.6835	0.6884	0.9813	0.9883	Eukaryota
Query1273	0.6269	0.6343	0.7618	0.7708	Eukaryota;Arthropoda
Query3103	0.8033	0.8035	0.9998	1	Eukaryota;Arthropoda
Query10	0.7125	0.7183	0.9804	0.9884	Eukaryota
Query903	0.8167	0.8209	0.9949	1	Eukaryota;Arthropoda
Query2101	0.7571	0.7595	0.9296	0.9325	Eukaryota;Arthropoda
Query3580	0.81	0.8154	0.9934	1	Eukaryota;Arthropoda
Query130	0.6604	0.6649	0.984	0.9908	Eukaryota
Query1165	0.7392	0.7474	0.9743	0.9852	Eukaryota
Query2349	0.604	0.6062	0.7434	0.7461	Eukaryota;Arthropoda
Query3781	0.5732	0.5931	0.9554	0.9887	Eukaryota
Query4888	0.7198	0.7261	0.9767	0.9852	Eukaryota
Query788	0.5658	0.5707	0.7098	0.716	Eukaryota;Arthropoda
Query1822	0.6622	0.6688	0.8265	0.8347	Eukaryota;Arthropoda
Query3895	0.5599	0.5622	0.6676	0.6703	Eukaryota;Arthropoda
Query354	0.4029	0.4333	0.5012	0.539	Eukaryota;Arthropoda
Query1824	0.8012	0.8073	0.9924	1	Eukaryota;Arthropoda
Query3866	0.4602	0.4731	0.5757	0.5919	Eukaryota;Arthropoda
Query200	0.5622	0.5702	0.9769	0.9908	Eukaryota
Query1106	0.4995	0.5027	0.9844	0.9907	Eukaryota
Query2870	0.615	0.6185	0.7529	0.7571	Eukaryota;Arthropoda
Query4530	0.5936	0.6178	0.9512	0.9899	Eukaryota
Query397	0.8113	0.8201	0.9894	1	Eukaryota;Arthropoda
Query1389	0.7436	0.7494	0.9235	0.9307	Eukaryota;Arthropoda
Query2967	0.2756	0.2823	0.9555	0.9789	Eukaryota
Query4668	0.6401	0.6431	0.7926	0.7964	Eukaryota;Arthropoda
Query573	0.6727	0.679	0.8375	0.8454	Eukaryota;Arthropoda
Query1704	0.5606	0.5697	0.9746	0.9906	Eukaryota
Query3563	0.6169	0.6567	0.9233	0.9828	Eukaryota
Query218	0.3984	0.4092	0.9639	0.9902	Eukaryota
Query1387	0.735	0.7524	0.9009	0.9222	Eukaryota;Arthropoda
Query3252	0.5759	0.5958	0.9557	0.9886	Eukaryota
Query66	0.6075	0.6308	0.9535	0.99	Eukaryota
Query997	0.4416	0.4464	0.9894	1	Eukaryota
Query2325	0.8026	0.8039	0.9983	1	Eukaryota;Arthropoda
Query3703	0.5027	0.5091	0.9741	0.9866	Eukaryota
Query36	0.6741	0.6772	0.9844	0.9891	Eukaryota
Query897	0.4826	0.4879	0.9811	0.992	Eukaryota
Query2154	0.5006	0.5145	0.6245	0.6418	Eukaryota;Arthropoda
Query4135	0.4137	0.4165	0.9825	0.9892	Eukaryota
Query655	0.6185	0.6243	0.7721	0.7794	Eukaryota;Arthropoda
Query1904	0.4199	0.426	0.9757	0.99	Eukaryota
Query3263	0.6461	0.6506	0.9837	0.9905	Eukaryota
Query4718	0.8285	0.8337	0.976	0.982	Eukaryota
Query835	0.7804	0.7809	0.9994	1	Eukaryota;Arthropoda
Query1813	0.6985	0.7003	0.9861	0.9886	Eukaryota
Query3608	0.7969	0.8	0.9962	1	Eukaryota;Arthropoda
Query126	0.8029	0.8092	0.9922	1	Eukaryota;Arthropoda
Query1082	0.538	0.5429	0.982	0.991	Eukaryota
Query2295	0.6368	0.6533	0.9624	0.9874	Eukaryota
Query3747	0.6616	0.6684	0.9743	0.9843	Eukaryota
Query206	0.5516	0.5619	0.9729	0.991	Eukaryota
Query1404	0.8086	0.8109	0.9971	1	Eukaryota;Arthropoda
Query2843	0.6542	0.6618	0.9735	0.9847	Eukaryota
Query4186	0.802	0.8081	0.9924	1	Eukaryota;Arthropoda
Query413	0.5318	0.5341	0.9859	0.9901	Eukaryota
Query1512	0.8055	0.8058	0.9822	0.9826	Eukaryota;Arthropoda
Query3181	0.8059	0.8133	0.9789	0.9878	Eukaryota;Arthropoda
Query4872	0.5318	0.5508	0.6411	0.6641	Eukaryota;Arthropoda
Query770	0.6269	0.6351	0.9784	0.9913	Eukaryota
Query2344	0.712	0.7323	0.9572	0.9845	Eukaryota
Query3897	0.782	0.7872	0.9764	0.9829	Eukaryota
Query240	0.6273	0.6339	0.9769	0.9872	Eukaryota
Query1510	0.5815	0.5978	0.9622	0.9893	Eukaryota
Query2782	0.8135	0.8164	0.9964	1	Eukaryota;Arthropoda
